,TEAM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,HOME,GAME-ID
1493,Indiana Pacers,37,70,52.9,10,26,38.5,21,31,67.7,8,25,33,20,16,4,14,15,105,4,1,0
1494,Los Angeles Lakers,39,83,47,4,20,20,23,30,76.7,11,32,43,18,7,1,16,18,105,-22,0,1
1495,Orlando Magic,44,81,54.3,18,32,56.3,21,29,72.4,4,31,35,28,13,4,14,23,127,22,1,1
1496,Charlotte Hornets,46,90,51.1,17,32,53.1,14,18,77.8,12,30,42,29,6,1,10,21,123,13,0,2
1497,Atlanta Hawks,39,77,50.6,12,32,37.5,20,22,90.9,4,25,29,26,5,4,9,16,110,-13,1,2
1498,Philadelphia 76ers,36,76,47.4,7,18,38.9,29,34,85.3,6,27,33,17,7,5,8,21,108,-8,0,3
1499,Brooklyn Nets,39,77,50.6,13,32,40.6,25,28,89.3,9,30,39,19,3,9,11,26,116,8,1,3
1500,Miami Heat,36,83,43.4,3,28,10.7,14,25,56,6,46,52,17,8,5,19,25,89,-2,0,4
1501,Cleveland Cavaliers,28,80,35,6,26,23.1,29,38,76.3,7,38,45,18,9,5,16,20,91,2,1,4
1502,New York Knicks,28,87,32.2,3,17,17.6,14,21,66.7,9,35,44,16,4,4,14,17,73,-30,0,5
1503,Boston Celtics,40,83,48.2,11,26,42.3,12,20,60,5,44,49,27,8,3,9,22,103,30,1,5
1504,Chicago Bulls,41,99,41.4,13,34,38.2,13,22,59.1,12,24,36,19,10,4,6,16,108,-16,0,6
1505,Portland Trail Blazers,46,82,56.1,15,32,46.9,17,20,85,5,43,48,21,3,6,17,19,124,16,1,6
1506,Dallas Mavericks,32,88,36.4,10,36,27.8,14,26,53.8,15,34,49,18,11,4,12,18,88,-14,0,7
1507,Phoenix Suns,40,83,48.2,11,30,36.7,11,15,73.3,8,39,47,23,9,3,17,29,102,14,1,7
1508,Memphis Grizzlies,40,96,41.7,8,31,25.8,14,14,100,10,39,49,22,3,3,9,24,102,-2,0,0
1509,Detroit Pistons,35,76,46.1,7,25,28,27,37,73,4,37,41,20,8,4,7,19,104,2,1,0
1510,Toronto Raptors,44,83,53,12,29,41.4,19,24,79.2,8,24,32,20,7,3,18,26,119,-3,0,1
1511,Washington Wizards,44,85,51.8,10,30,33.3,24,26,92.3,12,32,44,30,10,2,16,21,122,3,1,1
1512,Milwaukee Bucks,32,85,37.6,6,29,20.7,19,25,76,15,28,43,19,6,1,15,21,89,-19,0,2
1513,Minnesota Timberwolves,42,78,53.8,7,19,36.8,17,20,85,4,35,39,27,8,7,13,15,108,19,1,2
1514,Houston Rockets,37,83,44.6,14,42,33.3,14,17,82.4,7,31,38,20,10,7,9,16,102,11,0,3
1515,San Antonio Spurs,35,83,42.2,6,24,25,15,17,88.2,9,37,46,21,7,5,16,12,91,-11,1,3
1516,Oklahoma City Thunder,51,98,52,9,28,32.1,13,17,76.5,9,31,40,34,5,6,7,18,124,-3,0,4
1517,Denver Nuggets,50,97,51.5,15,38,39.5,12,17,70.6,9,34,43,32,3,10,11,17,127,3,1,4
1518,Indiana Pacers,44,87,50.6,12,29,41.4,26,28,92.9,7,24,31,21,10,6,11,25,126,-7,0,0
1519,Charlotte Hornets,44,83,53,15,33,45.5,30,34,88.2,11,32,43,27,5,2,15,21,133,7,1,0
1520,Atlanta Hawks,34,80,42.5,11,31,35.5,31,34,91.2,4,32,36,21,6,4,12,18,110,-9,0,1
1521,Boston Celtics,45,89,50.6,11,24,45.8,18,20,90,7,35,42,26,8,3,11,23,119,9,1,1
1522,Los Angeles Lakers,39,92,42.4,10,26,38.5,14,20,70,18,38,56,21,5,6,15,18,102,3,0,2
1523,Brooklyn Nets,37,82,45.1,9,29,31,16,23,69.6,5,33,38,20,7,8,11,18,99,-3,1,2
1524,Portland Trail Blazers,37,73,50.7,7,21,33.3,24,33,72.7,4,32,36,20,4,2,10,15,105,-25,0,3
1525,Toronto Raptors,46,99,46.5,19,40,47.5,19,21,90.5,17,25,42,21,5,4,6,23,130,25,1,3
1526,Miami Heat,34,87,39.1,12,37,32.4,17,26,65.4,16,33,49,20,3,5,11,16,97,-6,0,4
1527,Philadelphia 76ers,42,85,49.4,8,24,33.3,11,15,73.3,9,30,39,28,9,4,10,23,103,6,1,4
1528,New York Knicks,36,89,40.4,5,25,20,13,17,76.5,18,39,57,24,7,4,18,21,90,-2,0,5
1529,Milwaukee Bucks,33,76,43.4,7,24,29.2,19,26,73.1,4,32,36,18,10,8,11,21,92,2,1,5
1530,New Orleans Pelicans,46,90,51.1,13,24,54.2,9,13,69.2,5,36,41,30,10,2,16,20,114,14,0,6
1531,Oklahoma City Thunder,37,97,38.1,9,36,25,17,20,85,15,37,52,24,6,5,16,18,100,-14,1,6
1532,Utah Jazz,51,90,56.7,15,29,51.7,12,17,70.6,9,42,51,30,7,6,11,21,129,32,0,7
1533,Phoenix Suns,36,87,41.4,9,33,27.3,16,19,84.2,6,26,32,19,7,5,12,25,97,-32,1,7
1534,Golden State Warriors,44,80,55,17,33,51.5,14,16,87.5,7,44,51,25,8,4,25,19,119,15,0,8
1535,Sacramento Kings,42,95,44.2,10,25,40,10,15,66.7,6,27,33,22,16,3,10,14,104,-15,1,8
1536,Chicago Bulls,35,97,36.1,12,37,32.4,21,21,100,13,35,48,22,6,4,11,20,103,-10,0,0
1537,LA Clippers,40,88,45.5,9,25,36,24,28,85.7,10,44,54,23,4,5,13,18,113,10,1,0
1538,Miami Heat,44,91,48.4,14,36,38.9,5,7,71.4,7,26,33,30,13,4,11,14,107,-4,0,1
1539,Detroit Pistons,44,84,52.4,9,26,34.6,14,17,82.4,13,36,49,23,7,5,17,12,111,4,1,1
1540,Philadelphia 76ers,33,87,37.9,10,32,31.3,16,24,66.7,15,34,49,21,8,2,18,21,92,-8,0,2
1541,Indiana Pacers,35,79,44.3,9,27,33.3,21,25,84,6,36,42,25,15,8,13,19,100,8,1,2
1542,Washington Wizards,46,85,54.1,7,26,26.9,16,18,88.9,12,26,38,35,14,6,14,19,115,17,0,3
1543,Orlando Magic,34,77,44.2,10,32,31.3,20,22,90.9,10,25,35,17,12,4,20,15,98,-17,1,3
1544,Houston Rockets,44,93,47.3,19,51,37.3,13,16,81.3,6,47,53,28,6,5,8,19,120,32,0,4
1545,Cleveland Cavaliers,34,87,39.1,8,30,26.7,12,16,75,5,42,47,22,4,3,11,16,88,-32,1,4
1546,New Orleans Pelicans,42,101,41.6,8,33,24.2,15,17,88.2,18,33,51,23,9,8,13,11,107,-11,0,5
1547,Minnesota Timberwolves,48,95,50.5,10,21,47.6,12,16,75,12,38,50,21,9,3,12,13,118,11,1,5
1548,Utah Jazz,39,69,56.5,12,23,52.2,30,36,83.3,5,32,37,26,6,5,17,19,120,9,0,6
1549,San Antonio Spurs,44,91,48.4,10,26,38.5,13,18,72.2,11,25,36,25,9,5,12,27,111,-9,1,6
1550,Golden State Warriors,43,86,50,8,31,25.8,14,23,60.9,11,31,42,28,9,10,13,23,108,-7,0,7
1551,Denver Nuggets,39,91,42.9,12,29,41.4,25,29,86.2,16,32,48,28,7,0,15,17,115,7,1,7
1552,Dallas Mavericks,41,83,49.4,13,41,31.7,11,14,78.6,9,27,36,28,8,0,13,12,106,7,0,8
1553,Sacramento Kings,43,82,52.4,8,27,29.6,5,6,83.3,7,25,32,23,11,3,16,21,99,-7,1,8
1554,Portland Trail Blazers,36,91,39.6,13,31,41.9,11,14,78.6,10,36,46,21,4,9,8,17,96,-1,0,0
1555,Boston Celtics,35,85,41.2,15,36,41.7,12,17,70.6,9,42,51,24,3,6,11,16,97,1,1,0
1556,Milwaukee Bucks,42,81,51.9,8,19,42.1,17,21,81,14,40,54,19,3,7,13,16,109,15,0,1
1557,Brooklyn Nets,37,90,41.1,9,29,31,11,14,78.6,11,25,36,25,5,1,9,19,94,-15,1,1
1558,Atlanta Hawks,35,87,40.2,15,33,45.5,14,19,73.7,13,31,44,25,6,3,16,12,99,3,0,2
1559,New York Knicks,41,94,43.6,5,23,21.7,9,15,60,16,32,48,16,10,8,15,16,96,-3,1,2
1560,Memphis Grizzlies,29,81,35.8,8,25,32,20,23,87,13,32,45,17,7,6,19,23,86,-15,0,3
1561,Toronto Raptors,41,89,46.1,6,35,17.1,13,15,86.7,10,34,44,21,13,7,11,20,101,15,1,3
1562,Los Angeles Lakers,42,86,48.8,13,30,43.3,11,18,61.1,8,32,40,24,6,7,19,20,108,4,0,4
1563,Oklahoma City Thunder,40,89,44.9,7,25,28,17,25,68,13,33,46,17,13,6,17,18,104,-4,1,4
1564,Charlotte Hornets,40,96,41.7,10,38,26.3,25,29,86.2,13,30,43,24,12,6,8,17,115,5,0,5
1565,Phoenix Suns,41,77,53.2,15,29,51.7,13,13,100,2,37,39,24,4,4,19,25,110,-5,1,5
1566,Portland Trail Blazers,37,94,39.4,10,33,30.3,7,8,87.5,13,32,45,18,9,5,13,14,91,-20,0,0
1567,Detroit Pistons,44,88,50,15,30,50,8,12,66.7,10,41,51,36,7,4,14,14,111,20,1,0
1568,Washington Wizards,45,82,54.9,7,25,28,14,17,82.4,7,36,43,29,8,1,14,23,111,9,0,1
1569,Indiana Pacers,37,80,46.3,12,29,41.4,16,25,64,8,27,35,19,6,2,16,18,102,-9,1,1
1570,Orlando Magic,41,84,48.8,13,30,43.3,16,19,84.2,5,34,39,25,8,5,11,26,111,2,0,2
1571,Miami Heat,40,93,43,3,23,13,26,35,74.3,17,36,53,21,5,4,12,19,109,-2,1,2
1572,Utah Jazz,52,89,58.4,14,21,66.7,15,17,88.2,9,36,45,29,6,5,13,18,133,24,0,3
1573,New Orleans Pelicans,47,93,50.5,8,22,36.4,7,13,53.8,6,24,30,24,10,6,14,15,109,-24,1,3
1574,Charlotte Hornets,39,77,50.6,11,26,42.3,15,24,62.5,5,31,36,21,7,1,10,16,104,-17,0,4
1575,Denver Nuggets,46,81,56.8,18,34,52.9,11,13,84.6,5,36,41,30,10,2,11,15,121,17,1,4
1576,Chicago Bulls,32,80,40,14,36,38.9,20,24,83.3,9,37,46,20,6,1,12,21,98,-6,0,5
1577,Sacramento Kings,37,84,44,11,32,34.4,19,25,76,9,36,45,22,5,5,11,17,104,6,1,5
1578,Dallas Mavericks,33,80,41.2,17,42,40.5,18,20,90,7,31,38,22,5,5,20,23,101,-3,0,6
1579,LA Clippers,42,87,48.3,10,27,37,10,12,83.3,5,34,39,28,10,3,13,16,104,3,1,6
1580,Cleveland Cavaliers,36,84,42.9,12,37,32.4,14,20,70,9,27,36,19,4,4,14,24,98,-18,0,0
1581,Orlando Magic,46,88,52.3,6,22,27.3,18,27,66.7,12,38,50,27,7,8,12,16,116,18,1,0
1582,Boston Celtics,33,83,39.8,10,23,43.5,15,20,75,9,29,38,21,3,3,17,19,91,-20,0,1
1583,Toronto Raptors,40,80,50,17,36,47.2,14,17,82.4,5,35,40,29,10,4,15,18,111,20,1,1
1584,Memphis Grizzlies,34,79,43,4,22,18.2,10,13,76.9,9,28,37,23,7,5,25,24,82,-26,0,2
1585,Atlanta Hawks,42,83,50.6,8,25,32,16,21,76.2,8,28,36,29,13,5,13,16,108,26,1,2
1586,Houston Rockets,45,81,55.6,16,33,48.5,17,21,81,8,32,40,16,7,7,11,14,123,10,0,3
1587,Brooklyn Nets,41,85,48.2,16,35,45.7,15,17,88.2,10,27,37,24,8,2,11,17,113,-10,1,3
1588,Milwaukee Bucks,37,82,45.1,8,26,30.8,21,27,77.8,8,35,43,23,11,6,14,17,103,14,0,4
1589,New York Knicks,37,89,41.6,5,23,21.7,10,15,66.7,11,36,47,20,5,6,17,19,89,-14,1,4
1590,Washington Wizards,41,93,44.1,7,27,25.9,13,18,72.2,16,23,39,23,14,2,11,18,102,-13,0,5
1591,Philadelphia 76ers,45,82,54.9,14,28,50,11,14,78.6,12,33,45,27,9,4,17,14,115,13,1,5
1592,Oklahoma City Thunder,44,93,47.3,12,31,38.7,25,33,75.8,10,30,40,17,14,3,12,28,125,20,0,6
1593,Golden State Warriors,37,76,48.7,8,28,28.6,23,31,74.2,10,35,45,27,7,8,25,24,105,-20,1,6
1594,Phoenix Suns,36,94,38.3,8,29,27.6,13,23,56.5,16,32,48,24,4,4,11,18,93,-19,0,7
1595,Los Angeles Lakers,39,83,47,11,26,42.3,23,26,88.5,12,44,56,19,7,7,14,21,112,19,1,7
1596,Brooklyn Nets,39,90,43.3,17,51,33.3,11,12,91.7,8,42,50,33,4,6,19,20,106,-9,0,0
1597,Detroit Pistons,44,92,47.8,9,24,37.5,18,25,72,8,38,46,20,10,3,7,12,115,9,1,0
1598,Houston Rockets,38,74,51.4,12,31,38.7,21,26,80.8,4,31,35,16,8,6,9,16,109,8,0,1
1599,Miami Heat,39,88,44.3,13,32,40.6,10,12,83.3,15,26,41,23,3,3,13,17,101,-8,1,1
1600,Minnesota Timberwolves,54,93,58.1,19,33,57.6,11,12,91.7,4,31,35,33,7,4,11,19,138,-2,0,2
1601,Cleveland Cavaliers,52,88,59.1,21,41,51.2,15,23,65.2,7,34,41,33,5,1,15,21,140,2,1,2
1602,Utah Jazz,29,69,42,6,22,27.3,28,33,84.8,9,34,43,14,6,4,19,16,92,4,0,3
1603,Memphis Grizzlies,34,81,42,8,23,34.8,12,16,75,9,27,36,18,12,5,15,26,88,-4,1,3
1604,San Antonio Spurs,46,93,49.5,16,32,50,21,27,77.8,14,48,62,26,6,6,12,17,129,48,0,4
1605,Phoenix Suns,33,97,34,3,32,9.4,12,18,66.7,11,33,44,15,8,4,11,23,81,-48,1,4
1606,Atlanta Hawks,37,87,42.5,12,30,40,12,18,66.7,9,37,46,25,4,7,17,23,98,-2,0,0
1607,Orlando Magic,36,84,42.9,9,29,31,19,22,86.4,8,28,36,20,10,6,13,22,100,2,1,0
1608,New York Knicks,33,83,39.8,7,27,25.9,15,18,83.3,5,38,43,19,4,8,15,15,88,-25,0,1
1609,Toronto Raptors,43,95,45.3,16,43,37.2,11,14,78.6,9,43,52,31,11,5,8,17,113,25,1,1
1610,Boston Celtics,39,84,46.4,9,26,34.6,23,34,67.6,7,38,45,16,9,6,18,20,110,6,0,2
1611,Washington Wizards,38,95,40,12,26,46.2,16,20,80,17,35,52,28,11,4,20,23,104,-6,1,2
1612,Charlotte Hornets,38,98,38.8,13,33,39.4,14,17,82.4,7,37,44,17,10,3,11,16,103,-6,0,3
1613,Portland Trail Blazers,41,90,45.6,9,31,29,18,22,81.8,9,48,57,18,7,7,17,19,109,6,1,3
1614,Dallas Mavericks,40,92,43.5,9,37,24.3,14,17,82.4,9,25,34,19,15,7,10,16,103,-18,0,4
1615,Golden State Warriors,45,88,51.1,14,29,48.3,17,20,85,18,33,51,37,6,7,16,18,121,18,1,4
1616,Oklahoma City Thunder,32,90,35.6,8,34,23.5,9,19,47.4,17,33,50,16,6,4,13,11,81,-25,0,5
1617,Los Angeles Lakers,42,96,43.8,10,31,32.3,12,13,92.3,13,38,51,28,5,7,8,19,106,25,1,5
1618,LA Clippers,42,91,46.2,10,30,33.3,14,15,93.3,14,43,57,23,6,3,9,16,108,13,0,0
1619,Detroit Pistons,36,88,40.9,10,31,32.3,13,17,76.5,7,33,40,22,5,5,9,16,95,-13,1,0
1620,New Orleans Pelicans,33,95,34.7,8,31,25.8,8,16,50,8,38,46,17,8,6,12,12,82,-18,0,1
1621,Philadelphia 76ers,39,93,41.9,14,34,41.2,8,9,88.9,8,50,58,26,10,4,15,16,100,18,1,1
1622,Cleveland Cavaliers,46,86,53.5,15,35,42.9,16,24,66.7,6,37,43,31,8,4,9,17,123,16,0,2
1623,Atlanta Hawks,37,83,44.6,16,44,36.4,17,19,89.5,6,36,42,20,4,4,12,18,107,-16,1,2
1624,Indiana Pacers,37,83,44.6,5,20,25,18,22,81.8,13,40,53,18,6,5,13,20,97,6,0,3
1625,Boston Celtics,34,89,38.2,7,27,25.9,16,20,80,12,26,38,16,5,8,10,21,91,-6,1,3
1626,Milwaukee Bucks,32,76,42.1,6,20,30,15,17,88.2,2,35,37,18,9,9,17,20,85,-6,0,4
1627,Miami Heat,32,88,36.4,10,26,38.5,17,18,94.4,13,38,51,16,7,7,16,21,91,6,1,4
1628,Denver Nuggets,42,88,47.7,3,28,10.7,17,21,81,7,32,39,25,7,2,10,20,104,-26,0,5
1629,Houston Rockets,43,86,50,19,41,46.3,25,34,73.5,11,37,48,26,5,7,11,16,130,26,1,5
1630,Charlotte Hornets,35,85,41.2,9,24,37.5,15,19,78.9,5,28,33,17,8,2,7,18,94,-12,0,6
1631,Utah Jazz,41,84,48.8,10,29,34.5,14,17,82.4,7,42,49,29,5,7,12,17,106,12,1,6
1632,Minnesota Timberwolves,41,87,47.1,8,22,36.4,23,28,82.1,11,35,46,19,8,4,13,22,113,-1,0,7
1633,Chicago Bulls,41,83,49.4,9,26,34.6,23,30,76.7,5,34,39,22,5,4,11,19,114,1,1,7
1634,Portland Trail Blazers,43,88,48.9,15,35,42.9,17,18,94.4,9,36,45,18,10,4,11,21,118,18,0,8
1635,Sacramento Kings,38,90,42.2,9,23,39.1,15,21,71.4,12,31,43,25,5,3,12,19,100,-18,1,8
1636,New Orleans Pelicans,52,106,49.1,9,24,37.5,25,39,64.1,14,45,59,23,10,10,15,18,138,10,0,0
1637,Brooklyn Nets,43,114,37.7,21,59,35.6,21,22,95.5,18,42,60,30,10,3,15,30,128,-10,1,0
1638,Milwaukee Bucks,43,82,52.4,9,25,36,16,20,80,8,33,41,28,7,4,12,16,111,7,0,1
1639,Orlando Magic,37,83,44.6,8,30,26.7,22,26,84.6,10,31,41,23,7,3,12,14,104,-7,1,1
1640,LA Clippers,38,88,43.2,8,32,25,14,23,60.9,11,42,53,20,7,5,16,16,98,-14,0,2
1641,Philadelphia 76ers,43,90,47.8,13,33,39.4,13,17,76.5,6,39,45,32,12,8,12,18,112,14,1,2
1642,Washington Wizards,38,82,46.3,13,38,34.2,12,14,85.7,6,35,41,31,8,3,13,17,101,11,0,3
1643,Chicago Bulls,34,80,42.5,9,32,28.1,13,16,81.3,9,36,45,23,11,2,14,16,90,-11,1,3
1644,Los Angeles Lakers,46,84,54.8,16,34,47.1,15,22,68.2,9,28,37,29,7,0,17,25,123,-7,0,4
1645,Dallas Mavericks,48,89,53.9,12,27,44.4,22,27,81.5,10,30,40,32,8,3,9,21,130,7,1,4
1646,San Antonio Spurs,43,94,45.7,5,27,18.5,14,19,73.7,11,23,34,30,8,5,10,13,105,-17,0,5
1647,Golden State Warriors,48,85,56.5,12,27,44.4,14,15,93.3,11,33,44,35,5,6,16,18,122,17,1,5
1648,Denver Nuggets,45,88,51.1,13,29,44.8,20,22,90.9,6,31,37,20,10,5,13,23,123,10,0,6
1649,Phoenix Suns,46,84,54.8,7,19,36.8,14,25,56,8,28,36,24,7,9,15,24,113,-10,1,6
1650,Toronto Raptors,49,87,56.3,18,37,48.6,7,10,70,6,34,40,35,7,8,12,24,123,20,0,0
1651,Charlotte Hornets,38,89,42.7,10,23,43.5,17,23,73.9,11,31,42,26,5,5,13,13,103,-20,1,0
1652,Detroit Pistons,38,83,45.8,13,33,39.4,26,33,78.8,12,28,40,30,6,4,15,28,115,-3,0,1
1653,Atlanta Hawks,38,78,48.7,10,29,34.5,32,37,86.5,4,31,35,27,10,3,13,26,118,3,1,1
1654,Cleveland Cavaliers,45,84,53.6,16,30,53.3,15,20,75,5,36,41,22,7,6,11,20,121,22,0,2
1655,Boston Celtics,36,89,40.4,10,38,26.3,17,22,77.3,13,30,43,22,3,4,14,14,99,-22,1,2
1656,New York Knicks,41,93,44.1,9,35,25.7,22,25,88,12,33,45,27,8,3,11,18,113,-8,0,3
1657,Indiana Pacers,47,94,50,12,28,42.9,15,22,68.2,16,38,54,27,7,5,13,16,121,8,1,3
1658,Dallas Mavericks,38,93,40.9,10,31,32.3,11,16,68.8,12,40,52,26,6,4,14,25,97,-7,0,4
1659,Houston Rockets,34,78,43.6,13,45,28.9,23,33,69.7,2,40,42,15,9,7,9,18,104,7,1,4
1660,Sacramento Kings,42,88,47.7,10,25,40,12,17,70.6,15,28,43,17,12,2,18,23,106,-5,0,5
1661,Minnesota Timberwolves,37,74,50,9,24,37.5,28,32,87.5,8,29,37,29,10,5,16,17,111,5,1,5
1662,Memphis Grizzlies,32,82,39,6,28,21.4,22,24,91.7,12,35,47,21,4,5,17,32,92,-18,0,6
1663,Oklahoma City Thunder,34,77,44.2,16,37,43.2,26,40,65,9,29,38,21,6,3,9,23,110,18,1,6
1664,Utah Jazz,41,88,46.6,13,26,50,20,22,90.9,16,42,58,23,8,4,13,22,115,19,0,7
1665,Portland Trail Blazers,33,81,40.7,9,25,36,21,25,84,6,31,37,16,7,4,13,22,96,-19,1,7
1666,New Orleans Pelicans,44,100,44,14,34,41.2,16,16,100,10,43,53,31,6,7,11,25,118,15,0,0
1667,Detroit Pistons,35,95,36.8,9,35,25.7,24,32,75,14,40,54,18,5,3,14,19,103,-15,1,0
1668,New York Knicks,31,79,39.2,6,24,25,24,28,85.7,7,26,33,16,5,4,19,22,92,-16,0,1
1669,Philadelphia 76ers,41,75,54.7,10,19,52.6,16,24,66.7,7,30,37,27,13,6,17,22,108,16,1,1
1670,LA Clippers,48,85,56.5,6,16,37.5,12,14,85.7,8,35,43,19,8,6,15,14,114,13,0,2
1671,Brooklyn Nets,41,89,46.1,12,40,30,7,10,70,10,27,37,27,10,6,12,15,101,-13,1,2
1672,Orlando Magic,37,84,44,10,31,32.3,17,19,89.5,7,32,39,24,8,7,9,18,101,-4,0,3
1673,Chicago Bulls,40,88,45.5,9,32,28.1,16,21,76.2,11,35,46,25,6,3,11,13,105,4,1,3
1674,San Antonio Spurs,38,85,44.7,6,25,24,17,25,68,8,36,44,23,5,8,11,24,99,-2,0,4
1675,Utah Jazz,35,84,41.7,11,24,45.8,20,30,66.7,9,34,43,15,7,5,9,24,101,2,1,4
1676,Phoenix Suns,33,95,34.7,3,23,13,14,22,63.6,15,32,47,13,2,3,15,17,83,-46,0,5
1677,Golden State Warriors,52,89,58.4,11,26,42.3,14,21,66.7,7,42,49,36,8,16,11,18,129,46,1,5
1678,Miami Heat,42,86,48.8,12,29,41.4,16,19,84.2,10,41,51,24,5,3,16,18,112,-3,0,0
1679,Toronto Raptors,42,90,46.7,13,35,37.1,18,23,78.3,7,33,40,24,7,3,8,19,115,3,1,0
1680,Atlanta Hawks,33,86,38.4,12,35,34.3,14,20,70,14,36,50,21,7,6,12,14,92,-5,0,1
1681,Milwaukee Bucks,38,88,43.2,8,25,32,13,17,76.5,14,34,48,23,6,10,10,18,97,5,1,1
1682,Houston Rockets,41,83,49.4,22,47,46.8,22,29,75.9,9,28,37,25,1,4,6,23,126,18,0,2
1683,Minnesota Timberwolves,40,84,47.6,6,23,26.1,22,23,95.7,9,31,40,22,3,4,8,20,108,-18,1,2
1684,Cleveland Cavaliers,45,88,51.1,16,36,44.4,14,22,63.6,10,31,41,24,6,3,7,28,120,8,0,3
1685,Oklahoma City Thunder,40,90,44.4,11,35,31.4,21,30,70,18,33,51,23,6,3,9,20,112,-8,1,3
1686,Sacramento Kings,47,87,54,12,29,41.4,8,12,66.7,5,33,38,30,6,4,9,19,114,5,0,4
1687,Dallas Mavericks,38,83,45.8,15,40,37.5,18,23,78.3,4,33,37,29,4,4,9,15,109,-5,1,4
1688,San Antonio Spurs,44,82,53.7,6,22,27.3,15,22,68.2,10,32,42,24,6,7,18,22,109,-8,0,5
1689,Denver Nuggets,46,93,49.5,10,32,31.3,15,18,83.3,11,24,35,29,10,3,11,18,117,8,1,5
1690,Atlanta Hawks,38,89,42.7,6,33,18.2,16,19,84.2,8,35,43,25,9,4,11,21,98,-6,0,0
1691,Detroit Pistons,35,83,42.2,13,33,39.4,21,25,84,10,37,47,26,3,5,16,18,104,6,1,0
1692,Charlotte Hornets,38,88,43.2,13,30,43.3,15,19,78.9,8,37,45,26,14,4,12,15,104,2,0,1
1693,Orlando Magic,36,86,41.9,15,37,40.5,15,17,88.2,9,39,48,21,7,0,20,17,102,-2,1,1
1694,Miami Heat,35,77,45.5,11,27,40.7,21,29,72.4,3,26,29,23,9,5,10,21,102,-2,0,2
1695,Philadelphia 76ers,39,92,42.4,9,35,25.7,17,25,68,23,37,60,25,6,2,17,23,104,2,1,2
1696,Indiana Pacers,39,90,43.3,6,15,40,24,28,85.7,15,37,52,20,10,7,8,20,108,5,0,3
1697,Brooklyn Nets,35,83,42.2,13,35,37.1,20,27,74.1,9,35,44,24,4,2,13,20,103,-5,1,3
1698,Washington Wizards,48,88,54.5,7,22,31.8,15,19,78.9,6,39,45,31,7,9,11,16,118,5,0,4
1699,New York Knicks,45,97,46.4,9,19,47.4,14,18,77.8,11,31,42,21,7,1,10,17,113,-5,1,4
1700,LA Clippers,44,88,50,11,29,37.9,30,33,90.9,7,36,43,26,5,5,7,21,129,10,0,5
1701,Boston Celtics,42,97,43.3,15,31,48.4,20,21,95.2,11,35,46,24,4,7,8,31,119,-10,1,5
1702,Toronto Raptors,48,92,52.2,14,38,36.8,12,15,80,5,45,50,38,5,8,7,22,122,24,0,6
1703,Chicago Bulls,39,91,42.9,4,24,16.7,16,20,80,4,38,42,17,5,6,6,16,98,-24,1,6
1704,Sacramento Kings,38,87,43.7,10,32,31.3,5,8,62.5,9,39,48,26,8,5,17,20,91,-9,0,7
1705,Houston Rockets,33,83,39.8,14,49,28.6,20,22,90.9,7,41,48,19,10,5,13,14,100,9,1,7
1706,Oklahoma City Thunder,40,81,49.4,17,37,45.9,24,35,68.6,8,30,38,26,7,6,9,19,121,7,0,8
1707,Memphis Grizzlies,44,86,51.2,14,27,51.9,12,15,80,6,35,41,29,6,2,12,25,114,-7,1,8
1708,Los Angeles Lakers,46,90,51.1,10,22,45.5,15,18,83.3,7,30,37,26,5,3,20,21,117,-22,0,9
1709,New Orleans Pelicans,53,99,53.5,14,32,43.8,19,21,90.5,12,36,48,35,13,7,11,20,139,22,1,9
1710,Phoenix Suns,34,79,43,12,29,41.4,17,24,70.8,5,36,41,19,5,6,12,25,97,-10,0,10
1711,Utah Jazz,39,92,42.4,10,34,29.4,19,22,86.4,14,40,54,22,6,3,8,17,107,10,1,10
1712,Golden State Warriors,43,90,47.8,13,37,35.1,18,19,94.7,8,33,41,24,8,7,16,24,117,-6,0,11
1713,Portland Trail Blazers,45,93,48.4,12,33,36.4,21,24,87.5,13,36,49,20,9,0,13,18,123,6,1,11
1714,Denver Nuggets,47,85,55.3,24,40,60,16,20,80,8,26,34,37,9,6,18,23,134,11,0,0
1715,Milwaukee Bucks,49,92,53.3,9,26,34.6,16,22,72.7,11,29,40,27,9,5,16,20,123,-11,1,0
1716,Los Angeles Lakers,43,94,45.7,7,31,22.6,18,26,69.2,11,35,46,19,6,4,13,26,111,-8,0,1
1717,Minnesota Timberwolves,42,90,46.7,6,24,25,29,31,93.5,11,35,46,23,5,10,10,22,119,8,1,1
1718,World World,64,109,58.7,23,56,41.1,4,6,66.7,11,39,50,45,11,0,17,10,155,31,0,1
1719,USA USA,54,105,51.4,11,40,27.5,5,6,83.3,8,30,38,28,16,5,17,7,124,-31,1,1
1720,Team LeBron,62,120,51.7,19,58,32.8,5,6,83.3,10,39,49,40,10,3,14,18,148,3,0,0
1721,Team Stephen,55,124,44.4,17,65,26.2,18,22,81.8,24,44,68,35,10,5,17,8,145,-3,1,0
1722,Brooklyn Nets,36,93,38.7,14,43,32.6,10,14,71.4,11,30,41,27,6,8,9,23,96,-15,0,0
1723,Charlotte Hornets,42,87,48.3,11,21,52.4,16,20,80,13,41,54,29,3,6,14,15,111,15,1,0
1724,New York Knicks,48,99,48.5,7,25,28,17,21,81,16,31,47,28,7,12,8,15,120,7,0,1
