,Unnamed: 0,TEAM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,HOME,GAME-ID
1587,1587,Dallas Mavericks,40,73,54.8,13,28,46.4,28,34,82.4,6,36,42,32,7,1,14,17,121,32,1,793
1588,1588,Houston Rockets,42,84,50.0,12,31,38.7,25,32,78.1,12,36,48,32,5,3,15,18,121,19,0,794
1589,1589,Minnesota Timberwolves,41,92,44.6,4,13,30.8,16,21,76.2,12,30,42,20,9,2,15,22,102,-19,1,794
1590,1590,Milwaukee Bucks,40,88,45.5,7,18,38.9,23,27,85.2,8,26,34,22,15,6,13,15,110,4,0,795
1591,1591,Oklahoma City Thunder,42,88,47.7,8,20,40.0,14,18,77.8,13,39,52,26,9,7,23,20,106,-4,1,795
1592,1592,Denver Nuggets,39,77,50.6,3,14,21.4,22,26,84.6,8,29,37,15,7,3,15,18,103,-4,0,796
1593,1593,Utah Jazz,39,77,50.6,8,15,53.3,21,26,80.8,10,27,37,25,11,5,14,20,107,4,1,796
1594,1594,Portland Trail Blazers,28,83,33.7,11,26,42.3,19,25,76.0,17,31,48,18,6,1,19,15,86,-24,0,797
1595,1595,Golden State Warriors,45,88,51.1,10,23,43.5,10,15,66.7,9,32,41,33,15,7,11,21,110,24,1,797
1596,1596,Memphis Grizzlies,36,84,42.9,7,15,46.7,24,28,85.7,13,26,39,25,8,4,21,24,103,-7,0,798
1597,1597,Los Angeles Clippers,44,81,54.3,3,15,20.0,19,27,70.4,12,25,37,36,16,7,17,26,110,7,1,798
1598,1598,San Antonio Spurs,35,82,42.7,5,21,23.8,28,37,75.7,12,39,51,19,2,4,8,25,103,-3,0,799
1599,1599,Phoenix Suns,37,92,40.2,8,19,42.1,24,29,82.8,14,32,46,23,3,3,6,28,106,3,1,799
1600,1600,Los Angeles Lakers,45,91,49.5,6,16,37.5,20,22,90.9,4,39,43,30,8,4,10,17,116,8,0,800
1601,1601,Sacramento Kings,45,99,45.5,7,24,29.2,11,19,57.9,16,37,53,24,5,6,12,20,108,-8,1,800
1602,1602,Indiana Pacers,39,84,46.4,10,18,55.6,11,17,64.7,13,21,34,21,8,6,10,25,99,-5,0,801
1603,1603,Chicago Bulls,36,82,43.9,6,20,30.0,26,32,81.3,21,28,49,18,6,9,14,21,104,5,1,801
1604,1604,Philadelphia 76ers,35,85,41.2,7,19,36.8,12,15,80.0,12,27,39,22,8,2,8,25,89,-8,0,802
1605,1605,Miami Heat,31,74,41.9,4,17,23.5,31,39,79.5,15,37,52,15,3,5,13,16,97,8,1,802
1606,1606,Atlanta Hawks,38,74,51.4,6,14,42.9,21,29,72.4,5,24,29,19,8,1,9,28,103,10,0,803
1607,1607,Orlando Magic,34,75,45.3,6,22,27.3,19,30,63.3,13,27,40,15,3,3,18,24,93,-10,1,803
1608,1608,Portland Trail Blazers,35,76,46.1,2,16,12.5,9,13,69.2,11,29,40,22,7,3,13,26,81,-8,0,804
1609,1609,Dallas Mavericks,27,66,40.9,10,19,52.6,25,29,86.2,10,29,39,14,5,7,13,16,89,8,1,804
1610,1610,Memphis Grizzlies,37,67,55.2,6,10,60.0,21,33,63.6,5,33,38,22,2,5,16,33,101,3,0,805
1611,1611,San Antonio Spurs,28,70,40.0,6,15,40.0,36,47,76.6,11,29,40,13,7,3,10,27,98,-3,1,805
1612,1612,New Orleans Hornets,41,79,51.9,4,11,36.4,23,33,69.7,4,29,33,24,8,1,3,22,109,9,0,806
1613,1613,Los Angeles Lakers,34,74,45.9,6,13,46.2,26,33,78.8,9,32,41,17,1,5,13,24,100,-9,1,806
1614,1614,New York Knicks,33,78,42.3,8,23,34.8,11,16,68.8,13,21,34,16,5,9,14,17,85,-2,0,807
1615,1615,Boston Celtics,35,80,43.8,5,13,38.5,12,18,66.7,15,29,44,20,5,5,16,15,87,2,1,807
1616,1616,Denver Nuggets,39,77,50.6,4,16,25.0,21,33,63.6,5,29,34,23,9,4,11,24,103,-4,0,808
1617,1617,Oklahoma City Thunder,38,77,49.4,9,19,47.4,22,28,78.6,7,30,37,15,4,8,11,22,107,4,1,808
1618,1618,Philadelphia 76ers,27,79,34.2,6,14,42.9,13,20,65.0,12,28,40,18,6,3,12,21,73,-21,0,809
1619,1619,Miami Heat,34,72,47.2,3,15,20.0,23,29,79.3,8,38,46,16,7,7,10,17,94,21,1,809
1620,1620,Indiana Pacers,32,77,41.6,6,17,35.3,20,27,74.1,9,24,33,22,13,7,17,27,90,-6,0,810
1621,1621,Chicago Bulls,32,83,38.6,5,14,35.7,27,34,79.4,20,37,57,15,11,5,21,24,96,6,1,810
1622,1622,New York Knicks,32,90,35.6,8,25,32.0,21,27,77.8,20,33,53,14,8,5,12,17,93,-3,0,811
1623,1623,Boston Celtics,39,83,47.0,6,11,54.5,12,16,75.0,9,28,37,21,8,5,10,22,96,3,1,811
1624,1624,Atlanta Hawks,32,81,39.5,7,20,35.0,11,17,64.7,13,26,39,15,7,7,15,27,82,-6,0,812
1625,1625,Orlando Magic,27,78,34.6,5,23,21.7,29,36,80.6,20,32,52,9,9,2,16,21,88,6,1,812
1626,1626,Portland Trail Blazers,32,66,48.5,7,14,50.0,18,27,66.7,7,30,37,20,2,4,12,22,89,-12,0,813
1627,1627,Dallas Mavericks,37,76,48.7,8,19,42.1,19,26,73.1,10,27,37,20,6,3,6,20,101,12,1,813
1628,1628,Denver Nuggets,27,69,39.1,7,16,43.8,28,37,75.7,5,26,31,12,7,1,11,21,89,-17,0,814
1629,1629,Oklahoma City Thunder,36,82,43.9,10,30,33.3,24,28,85.7,17,37,54,19,6,3,15,26,106,17,1,814
1630,1630,Memphis Grizzlies,35,88,39.8,3,14,21.4,14,20,70.0,11,36,47,17,9,7,14,25,87,-6,0,815
1631,1631,San Antonio Spurs,32,73,43.8,7,17,41.2,22,32,68.8,10,38,48,21,9,8,18,23,93,6,1,815
1632,1632,New Orleans Hornets,27,69,39.1,4,11,36.4,20,32,62.5,9,27,36,14,6,5,16,22,78,-9,0,816
1633,1633,Los Angeles Lakers,34,76,44.7,4,11,36.4,15,22,68.2,13,31,44,20,8,8,13,20,87,9,1,816
1634,1634,Chicago Bulls,28,72,38.9,9,20,45.0,23,27,85.2,10,32,42,20,7,9,15,20,88,4,0,817
1635,1635,Indiana Pacers,33,87,37.9,1,10,10.0,17,18,94.4,15,27,42,11,10,6,11,20,84,-4,1,817
1636,1636,Miami Heat,36,79,45.6,4,12,33.3,24,30,80.0,20,30,50,19,3,8,12,12,100,6,0,818
1637,1637,Philadelphia 76ers,36,82,43.9,9,21,42.9,13,19,68.4,11,23,34,24,7,5,6,20,94,-6,1,818
1638,1638,Dallas Mavericks,35,68,51.5,9,22,40.9,13,23,56.5,7,30,37,16,4,3,16,22,92,-5,0,819
1639,1639,Portland Trail Blazers,36,75,48.0,8,14,57.1,17,21,81.0,7,30,37,18,8,6,9,20,97,5,1,819
1640,1640,Boston Celtics,42,83,50.6,14,24,58.3,15,17,88.2,13,30,43,31,12,4,20,24,113,17,0,820
1641,1641,New York Knicks,33,76,43.4,9,20,45.0,21,28,75.0,12,21,33,18,9,7,18,16,96,-17,1,820
1642,1642,Orlando Magic,31,73,42.5,8,28,28.6,14,21,66.7,10,31,41,20,4,5,9,23,84,-4,0,821
1643,1643,Atlanta Hawks,34,81,42.0,6,14,42.9,14,19,73.7,10,28,38,20,4,4,7,23,88,4,1,821
1644,1644,Los Angeles Lakers,37,76,48.7,7,16,43.8,19,24,79.2,14,29,43,17,8,3,13,23,100,14,0,822
1645,1645,New Orleans Hornets,33,72,45.8,2,13,15.4,18,24,75.0,11,27,38,17,7,4,14,25,86,-14,1,822
1646,1646,Chicago Bulls,31,82,37.8,3,20,15.0,19,24,79.2,15,31,46,19,7,6,13,23,84,-5,0,823
1647,1647,Indiana Pacers,31,79,39.2,5,16,31.3,22,34,64.7,15,30,45,12,6,5,11,20,89,5,1,823
1648,1648,Dallas Mavericks,31,76,40.8,10,26,38.5,10,10,100.0,9,28,37,19,4,2,14,21,82,-2,0,824
1649,1649,Portland Trail Blazers,29,69,42.0,4,19,21.1,22,23,95.7,6,28,34,13,8,8,10,15,84,2,1,824
1650,1650,San Antonio Spurs,31,75,41.3,2,15,13.3,24,32,75.0,12,36,48,19,4,10,13,19,88,-3,0,825
1651,1651,Memphis Grizzlies,33,78,42.3,4,11,36.4,21,29,72.4,8,29,37,24,7,4,10,24,91,3,1,825
1652,1652,Oklahoma City Thunder,29,80,36.2,6,21,28.6,33,43,76.7,11,38,49,17,5,9,9,31,97,3,0,826
1653,1653,Denver Nuggets,29,78,37.2,6,23,26.1,30,45,66.7,10,33,43,18,4,6,12,25,94,-3,1,826
1654,1654,Miami Heat,30,78,38.5,5,23,21.7,17,21,81.0,9,32,41,14,8,8,8,17,82,-4,0,827
1655,1655,Philadelphia 76ers,32,79,40.5,8,18,44.4,14,16,87.5,9,40,49,18,7,4,13,18,86,4,1,827
1656,1656,Boston Celtics,40,81,49.4,3,12,25.0,18,24,75.0,9,44,53,24,6,6,15,23,101,12,0,828
1657,1657,New York Knicks,30,88,34.1,8,27,29.6,21,28,75.0,13,29,42,19,4,6,14,25,89,-12,1,828
1658,1658,Orlando Magic,31,79,39.2,2,23,8.7,21,29,72.4,10,32,42,11,8,3,13,21,85,-3,0,829
1659,1659,Atlanta Hawks,35,75,46.7,6,15,40.0,12,20,60.0,7,37,44,21,7,4,14,26,88,3,1,829
1660,1660,Los Angeles Lakers,31,72,43.1,4,18,22.2,22,30,73.3,9,23,32,17,6,6,9,22,88,-5,0,830
1661,1661,New Orleans Hornets,33,74,44.6,4,14,28.6,23,27,85.2,12,27,39,25,6,3,10,25,93,5,1,830
1662,1662,San Antonio Spurs,35,75,46.7,5,18,27.8,11,14,78.6,9,28,37,16,6,4,17,16,86,-18,0,831
1663,1663,Memphis Grizzlies,41,81,50.6,5,12,41.7,17,21,81.0,9,30,39,22,8,3,8,19,104,18,1,831
1664,1664,Portland Trail Blazers,32,74,43.2,4,16,25.0,14,19,73.7,9,28,37,13,6,7,12,24,82,-11,0,832
1665,1665,Dallas Mavericks,32,78,41.0,3,17,17.6,26,35,74.3,20,29,49,22,8,4,12,19,93,11,1,832
1666,1666,Oklahoma City Thunder,35,79,44.3,7,19,36.8,24,31,77.4,12,38,50,17,5,9,15,27,101,-3,0,833
1667,1667,Denver Nuggets,32,83,38.6,9,19,47.4,31,44,70.5,13,31,44,19,5,4,8,22,104,3,1,833
1668,1668,Atlanta Hawks,25,69,36.2,4,16,25.0,22,32,68.8,7,36,43,15,3,3,11,22,76,-25,0,834
1669,1669,Orlando Magic,34,83,41.0,11,26,42.3,22,29,75.9,11,37,48,18,7,4,5,25,101,25,1,834
1670,1670,Indiana Pacers,29,74,39.2,7,16,43.8,24,26,92.3,13,25,38,14,4,4,20,23,89,-27,0,835
1671,1671,Chicago Bulls,40,83,48.2,14,31,45.2,22,27,81.5,8,30,38,27,10,9,14,23,116,27,1,835
1672,1672,New Orleans Hornets,33,67,49.3,10,21,47.6,14,21,66.7,3,22,25,21,9,3,17,25,90,-16,0,836
1673,1673,Los Angeles Lakers,37,75,49.3,7,18,38.9,25,30,83.3,15,27,42,21,5,7,15,20,106,16,1,836
