,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
14680,Stephen Curry,Golden State Warriors,29:24:00,14,20,70,11,16,68.8,3,3,100,0,6,6,8,0,0,0,3,42,31,931
14681,Juan Toscano-Anderson,Golden State Warriors,19:23,2,5,40,1,4,25,1,1,100,1,2,3,3,0,0,0,3,6,17,931
14682,Damion Lee,Golden State Warriors,16:41,3,4,75,3,4,75,0,0,0,0,2,2,1,1,0,1,2,9,11,931
14683,Jordan Poole,Golden State Warriors,24:59:00,5,13,38.5,3,7,42.9,4,4,100,0,1,1,4,0,0,5,2,17,14,931
14684,Mychal Mulder,Golden State Warriors,19:15,2,5,40,1,4,25,0,0,0,0,1,1,1,0,1,0,1,5,3,931
14685,Darius Bazley,Oklahoma City Thunder,28:20:00,10,18,55.6,0,3,0,2,2,100,2,6,8,1,0,0,2,2,22,-21,931
14686,Isaiah Roby,Oklahoma City Thunder,28:17:00,4,6,66.7,1,1,100,0,0,0,0,3,3,4,0,0,4,6,9,-21,931
14687,Moses Brown,Oklahoma City Thunder,28:03:00,8,13,61.5,0,0,0,2,3,66.7,7,5,12,0,2,2,4,3,18,-15,931
14688,Svi Mykhailiuk,Oklahoma City Thunder,25:28:00,6,11,54.5,2,6,33.3,0,1,0,1,4,5,3,0,0,2,0,14,-15,931
14689,Theo Maledon,Oklahoma City Thunder,31:19:00,5,12,41.7,0,4,0,1,5,20,1,2,3,5,1,0,2,1,11,-20,931
14690,Kenrich Williams,Oklahoma City Thunder,22:56,1,7,14.3,1,2,50,1,2,50,0,2,2,3,0,0,1,3,4,-26,931
14691,Tony Bradley,Oklahoma City Thunder,14:36,6,7,85.7,0,0,0,1,4,25,4,3,7,1,0,0,0,0,13,-19,931
14692,Ty Jerome,Oklahoma City Thunder,21:17,2,9,22.2,2,7,28.6,4,4,100,0,2,2,3,0,0,2,3,10,-21,931
14693,Justin Robinson,Oklahoma City Thunder,10:37,2,2,100,1,1,100,0,0,0,1,1,2,2,1,0,0,0,5,-5,931
14694,Dorian Finney-Smith,Dallas Mavericks,29:10:00,3,8,37.5,1,4,25,0,0,0,2,4,6,1,1,1,0,3,7,14,932
14695,Maxi Kleber,Dallas Mavericks,36:52:00,3,11,27.3,2,9,22.2,0,0,0,1,7,8,1,0,1,0,0,8,-2,932
14696,Kristaps Porzingis,Dallas Mavericks,32:24:00,7,13,53.8,2,5,40,5,5,100,1,5,6,1,0,0,1,4,21,4,932
14697,Josh Richardson,Dallas Mavericks,26:47:00,3,9,33.3,1,3,33.3,2,2,100,0,3,3,3,0,0,1,0,9,6,932
14698,Luka Doncic,Dallas Mavericks,34:16:00,10,20,50,3,10,30,6,9,66.7,0,5,5,9,2,1,3,4,29,-4,932
14699,Jalen Brunson,Dallas Mavericks,27:56:00,4,5,80,0,0,0,0,0,0,1,7,8,9,0,0,1,1,8,-1,932
14700,Dwight Powell,Dallas Mavericks,15:23,6,7,85.7,0,0,0,0,0,0,2,6,8,0,1,0,1,3,12,-3,932
14701,Dillon Brooks,Memphis Grizzlies,30:55:00,6,17,35.3,1,3,33.3,2,2,100,1,2,3,4,0,1,4,3,15,-1,932
14702,Kyle Anderson,Memphis Grizzlies,24:40:00,2,9,22.2,1,6,16.7,2,2,100,1,4,5,3,1,1,0,3,7,-15,932
14703,Jonas Valanciunas,Memphis Grizzlies,32:42:00,7,13,53.8,0,0,0,5,8,62.5,9,7,16,2,0,0,1,5,19,-10,932
14704,Grayson Allen,Memphis Grizzlies,34:30:00,7,13,53.8,6,11,54.5,3,5,60,0,4,4,2,2,0,0,2,23,-5,932
14705,Ja Morant,Memphis Grizzlies,34:46:00,7,15,46.7,1,4,25,2,2,100,0,4,4,5,1,0,1,1,17,-10,932
14706,Desmond Bane,Memphis Grizzlies,19:13,3,7,42.9,3,6,50,2,2,100,0,1,1,5,1,0,0,2,11,2,932
14707,Brandon Clarke,Memphis Grizzlies,23:20,3,5,60,0,1,0,0,0,0,0,6,6,1,1,1,1,1,6,14,932
14708,Tyus Jones,Memphis Grizzlies,13:14,3,6,50,0,2,0,0,0,0,0,2,2,5,1,0,0,0,6,9,932
14709,John Konchar,Memphis Grizzlies,11:35,1,2,50,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,2,932
14710,Jimmy Butler,Miami Heat,27:34:00,5,8,62.5,0,0,0,3,3,100,1,2,3,9,3,0,1,1,13,-11,933
14711,Trevor Ariza,Miami Heat,24:50:00,4,7,57.1,3,3,100,2,2,100,0,1,1,2,1,0,1,1,13,-7,933
14712,Bam Adebayo,Miami Heat,30:20:00,7,16,43.8,0,0,0,7,8,87.5,1,5,6,2,2,2,6,1,21,-13,933
14713,Duncan Robinson,Miami Heat,24:11:00,3,6,50,3,6,50,0,0,0,0,1,1,3,0,1,0,4,9,-5,933
14714,Kendrick Nunn,Miami Heat,28:38:00,7,11,63.6,2,6,33.3,0,0,0,0,4,4,0,1,1,0,0,16,-6,933
14715,Precious Achiuwa,Miami Heat,11:26,2,3,66.7,0,0,0,2,2,100,0,2,2,1,0,0,0,0,6,-5,933
14716,Tyler Herro,Miami Heat,26:39:00,2,10,20,1,5,20,0,0,0,1,3,4,6,0,0,0,0,5,-14,933
14717,Andre Iguodala,Miami Heat,16:56,2,4,50,0,2,0,0,0,0,0,1,1,2,0,1,0,2,4,-11,933
14718,Gabe Vincent,Miami Heat,19:35,3,5,60,2,4,50,0,0,0,0,1,1,0,0,0,0,2,8,-9,933
14719,Max Strus,Miami Heat,17:23,3,5,60,2,4,50,0,1,0,0,1,1,2,0,1,0,0,8,-6,933
14720,Dewayne Dedmon,Miami Heat,6:14,1,4,25,0,2,0,1,2,50,1,4,5,1,0,2,0,1,3,1,933
14721,KZ Okpala,Miami Heat,6:14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,933
14722,Aaron Gordon,Denver Nuggets,26:33:00,7,11,63.6,1,3,33.3,1,2,50,5,4,9,3,0,0,1,2,16,10,933
14723,Nikola Jokic,Denver Nuggets,32:03:00,6,14,42.9,1,2,50,4,5,80,4,6,10,11,1,2,2,3,17,7,933
14724,Will Barton,Denver Nuggets,25:13:00,2,8,25,2,5,40,0,0,0,0,1,1,3,0,0,2,4,6,2,933
14725,Monte Morris,Denver Nuggets,26:28:00,5,10,50,1,2,50,0,0,0,2,1,3,2,0,0,0,0,11,9,933
14726,Facundo Campazzo,Denver Nuggets,26:12:00,3,5,60,2,4,50,0,0,0,0,2,2,5,0,0,1,2,8,3,933
14727,JaMychal Green,Denver Nuggets,18:51,6,8,75,4,5,80,1,1,100,0,0,0,0,1,1,2,4,17,7,933
14728,P.J. Dozier,Denver Nuggets,28:00:00,6,10,60,3,5,60,0,0,0,0,2,2,4,3,0,1,1,15,20,933
14729,Paul Millsap,Denver Nuggets,13:21,1,5,20,0,2,0,0,0,0,0,5,5,3,0,1,0,1,2,10,933
14730,Markus Howard,Denver Nuggets,2:36,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,933
14731,Bol Bol,Denver Nuggets,2:36,2,2,100,0,0,0,2,3,66.7,0,1,1,0,0,0,0,0,6,0,933
14732,Vlatko Cancar,Denver Nuggets,2:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933
14733,Zeke Nnaji,Denver Nuggets,2:36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933
14734,Deni Avdija,Washington Wizards,31:07:00,5,7,71.4,1,2,50,0,0,0,0,4,4,0,1,1,0,2,11,-6,934
14735,Rui Hachimura,Washington Wizards,34:35:00,6,11,54.5,0,1,0,0,0,0,2,2,4,0,2,0,3,2,12,-2,934
14736,Alex Len,Washington Wizards,17:02,3,6,50,0,1,0,2,4,50,2,8,10,1,0,0,4,3,8,-4,934
14737,Bradley Beal,Washington Wizards,36:07:00,10,22,45.5,2,8,25,9,9,100,2,2,4,3,1,0,5,2,31,-1,934
14738,Russell Westbrook,Washington Wizards,36:25:00,12,22,54.5,0,2,0,1,2,50,2,13,15,11,4,0,7,3,25,11,934
14739,Daniel Gafford,Washington Wizards,15:39,1,5,20,0,0,0,2,2,100,1,5,6,1,2,1,1,1,4,11,934
14740,Ish Smith,Washington Wizards,22:43,4,6,66.7,0,1,0,2,2,100,1,2,3,3,1,0,1,1,10,16,934
14741,Davis Bertans,Washington Wizards,21:40,4,7,57.1,4,7,57.1,4,4,100,0,4,4,2,0,1,1,3,16,20,934
14742,Garrison Mathews,Washington Wizards,7:06,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,934
14743,Robin Lopez,Washington Wizards,13:45,2,2,100,0,0,0,2,4,50,3,2,5,0,0,0,2,1,6,2,934
14744,Raul Neto,Washington Wizards,3:51,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,934
14745,Harrison Barnes,Sacramento Kings,39:32:00,6,12,50,2,5,40,4,5,80,1,6,7,2,0,0,6,2,18,0,934
14746,Maurice Harkless,Sacramento Kings,19:47,1,2,50,0,1,0,0,0,0,0,0,0,2,0,1,1,3,2,-19,934
14747,Damian Jones,Sacramento Kings,16:20,2,4,50,0,0,0,1,3,33.3,1,3,4,0,2,0,1,3,5,-5,934
14748,Buddy Hield,Sacramento Kings,35:42:00,6,13,46.2,4,9,44.4,3,3,100,0,3,3,2,1,2,3,3,19,6,934
14749,De'Aaron Fox,Sacramento Kings,39:32:00,13,28,46.4,1,3,33.3,6,6,100,2,3,5,6,6,1,3,3,33,-3,934
14750,Tyrese Haliburton,Sacramento Kings,28:51:00,3,13,23.1,2,6,33.3,0,0,0,0,2,2,6,6,0,0,1,8,-5,934
14751,Chimezie Metu,Sacramento Kings,5:34,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-7,934
14752,Delon Wright,Sacramento Kings,15:21,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,-19,934
14753,Terence Davis,Sacramento Kings,16:27,5,8,62.5,0,2,0,2,2,100,0,0,0,1,0,0,2,1,12,-7,934
14754,Hassan Whiteside,Sacramento Kings,22:54,5,8,62.5,0,0,0,2,5,40,1,8,9,2,1,4,0,4,12,-1,934
14755,Khris Middleton,Milwaukee Bucks,33:48:00,4,14,28.6,2,7,28.6,0,0,0,2,7,9,7,1,0,1,3,10,-7,935
14756,Giannis Antetokounmpo,Milwaukee Bucks,24:52:00,7,12,58.3,1,2,50,0,2,0,0,5,5,2,3,0,1,0,15,2,935
14757,Brook Lopez,Milwaukee Bucks,31:17:00,7,10,70,3,6,50,2,3,66.7,3,9,12,0,0,1,3,3,19,-4,935
14758,Bryn Forbes,Milwaukee Bucks,22:02,4,9,44.4,1,6,16.7,0,0,0,0,1,1,1,1,0,0,2,9,-3,935
14759,Jrue Holiday,Milwaukee Bucks,33:48:00,9,17,52.9,2,4,50,3,4,75,3,1,4,7,1,0,2,1,23,-5,935
14760,Bobby Portis,Milwaukee Bucks,21:38,4,9,44.4,1,2,50,2,2,100,2,5,7,2,1,0,0,1,11,16,935
14761,Pat Connaughton,Milwaukee Bucks,26:03:00,5,12,41.7,4,11,36.4,0,0,0,1,6,7,0,1,0,0,2,14,21,935
14762,P.J. Tucker,Milwaukee Bucks,16:18,3,4,75,2,3,66.7,0,0,0,1,2,3,1,0,0,0,1,8,12,935
14763,Thanasis Antetokounmpo,Milwaukee Bucks,3:37,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,935
14764,Kevin Huerter,Atlanta Hawks,38:53:00,7,11,63.6,2,4,50,0,0,0,1,5,6,4,1,0,1,2,16,-8,935
14765,Solomon Hill,Atlanta Hawks,33:45:00,6,11,54.5,6,8,75,0,0,0,0,5,5,1,0,1,0,4,18,9,935
14766,Clint Capela,Atlanta Hawks,36:53:00,7,10,70,0,0,0,2,4,50,6,10,16,0,1,2,1,3,16,5,935
14767,Bogdan Bogdanovic,Atlanta Hawks,38:10:00,10,20,50,6,12,50,2,2,100,0,6,6,7,1,0,0,2,28,-1,935
14768,Trae Young,Atlanta Hawks,36:56:00,3,17,17.6,0,3,0,9,9,100,0,2,2,9,0,0,6,0,15,2,935
14769,Nathan Knight,Atlanta Hawks,13:05,0,5,0,0,4,0,2,2,100,1,0,1,0,1,0,1,1,2,-15,935
14770,Lou Williams,Atlanta Hawks,23:13,2,6,33.3,0,1,0,2,2,100,0,0,0,1,1,0,2,0,6,-27,935
14771,Onyeka Okongwu,Atlanta Hawks,9:15,4,4,100,0,0,0,0,0,0,0,2,2,0,0,1,0,3,8,-10,935
14772,Kent Bazemore,Golden State Warriors,23:53,2,4,50,1,2,50,0,0,0,1,3,4,3,0,0,2,3,5,2,936
14773,Draymond Green,Golden State Warriors,32:18:00,2,8,25,1,4,25,0,0,0,0,10,10,8,3,2,6,2,5,-1,936
14774,Kevon Looney,Golden State Warriors,27:58:00,4,7,57.1,0,1,0,0,0,0,4,6,10,2,0,0,1,3,8,24,936
14775,Andrew Wiggins,Golden State Warriors,34:26:00,9,16,56.3,5,8,62.5,0,0,0,0,6,6,6,0,0,1,4,23,20,936
14776,Stephen Curry,Golden State Warriors,34:35:00,12,25,48,4,13,30.8,5,5,100,0,4,4,5,0,2,4,3,33,5,936
14777,Damion Lee,Golden State Warriors,23:08,5,8,62.5,1,4,25,0,0,0,1,4,5,1,1,0,0,4,11,16,936
14778,Juan Toscano-Anderson,Golden State Warriors,30:31:00,8,9,88.9,3,4,75,1,2,50,2,5,7,3,1,1,1,0,20,21,936
14779,Jordan Poole,Golden State Warriors,23:18,5,12,41.7,2,8,25,2,3,66.7,0,0,0,4,3,0,0,3,14,21,936
14780,Mychal Mulder,Golden State Warriors,5:59,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,936
14781,Isaac Okoro,Cleveland Cavaliers,33:36:00,3,8,37.5,0,2,0,0,0,0,1,0,1,2,3,0,1,2,6,3,936
14782,Kevin Love,Cleveland Cavaliers,21:47,2,10,20,1,7,14.3,0,0,0,0,6,6,2,1,0,1,0,5,-10,936
14783,Jarrett Allen,Cleveland Cavaliers,34:44:00,6,7,85.7,0,0,0,5,6,83.3,2,12,14,1,2,0,5,4,17,-1,936
14784,Collin Sexton,Cleveland Cavaliers,34:20:00,10,19,52.6,3,5,60,7,10,70,2,2,4,2,0,0,0,4,30,-29,936
14785,Darius Garland,Cleveland Cavaliers,34:46:00,7,20,35,2,7,28.6,4,5,80,1,3,4,7,1,0,1,5,20,-2,936
14786,Taurean Prince,Cleveland Cavaliers,19:25,5,10,50,2,4,50,0,0,0,0,2,2,1,2,0,1,1,12,-18,936
14787,Isaiah Hartenstein,Cleveland Cavaliers,3:36,0,0,0,0,0,0,1,2,50,0,2,2,0,0,0,1,1,1,-2,936
14788,Dean Wade,Cleveland Cavaliers,16:53,1,3,33.3,1,3,33.3,0,0,0,0,0,0,1,0,2,0,1,3,-17,936
14789,Lamar Stevens,Cleveland Cavaliers,1:18,0,0,0,0,0,0,2,2,100,0,0,0,0,0,0,0,0,2,3,936
14790,Brodric Thomas,Cleveland Cavaliers,1:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,936
14791,Jayson Tatum,Boston Celtics,27:47:00,6,14,42.9,2,5,40,0,0,0,0,5,5,5,0,0,0,0,14,14,937
14792,Jaylen Brown,Boston Celtics,32:06:00,17,20,85,3,5,60,3,3,100,0,9,9,3,1,0,6,2,40,36,937
14793,Tristan Thompson,Boston Celtics,24:52:00,6,8,75,0,0,0,2,4,50,2,4,6,5,0,1,2,2,14,11,937
14794,Marcus Smart,Boston Celtics,31:55:00,5,8,62.5,3,6,50,2,2,100,0,6,6,4,1,0,3,3,15,15,937
14795,Kemba Walker,Boston Celtics,24:35:00,4,7,57.1,2,3,66.7,2,2,100,0,2,2,7,0,0,2,2,12,16,937
14796,Romeo Langford,Boston Celtics,16:39,1,3,33.3,0,0,0,0,0,0,1,2,3,2,0,0,0,1,2,0,937
14797,Payton Pritchard,Boston Celtics,19:48,5,11,45.5,3,6,50,2,2,100,3,4,7,3,0,0,1,1,15,8,937
14798,Grant Williams,Boston Celtics,19:55,2,4,50,0,1,0,0,0,0,0,5,5,0,1,0,2,3,4,12,937
14799,Moritz Wagner,Boston Celtics,5:11,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,2,0,-20,937
14800,Aaron Nesmith,Boston Celtics,4:26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,937
14801,Semi Ojeleye,Boston Celtics,3:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-17,937
14802,Kyle Kuzma,Los Angeles Lakers,29:04:00,5,14,35.7,2,6,33.3,1,2,50,1,1,2,1,1,0,0,2,13,-20,937
14803,Kentavious Caldwell-Pope,Los Angeles Lakers,23:23,1,7,14.3,0,3,0,0,1,0,0,3,3,2,3,0,0,3,2,-3,937
14804,Dennis Schroder,Los Angeles Lakers,28:06:00,3,8,37.5,1,2,50,1,2,50,0,1,1,8,0,0,0,1,8,-19,937
14805,Talen Horton-Tucker,Los Angeles Lakers,27:06:00,7,15,46.7,0,3,0,5,5,100,1,5,6,7,3,0,2,0,19,-4,937
14806,Montrezl Harrell,Los Angeles Lakers,20:05,5,11,45.5,0,0,0,2,2,100,3,5,8,3,1,1,0,0,12,-14,937
14807,Alex Caruso,Los Angeles Lakers,15:40,3,6,50,0,2,0,0,0,0,1,1,2,2,1,0,2,2,6,-10,937
14808,Ben McLemore,Los Angeles Lakers,23:01,7,12,58.3,2,6,33.3,1,1,100,1,2,3,2,0,0,1,2,17,11,937
14809,Devontae Cacok,Los Angeles Lakers,7:01,1,1,100,0,0,0,1,2,50,0,0,0,0,0,0,1,1,3,19,937
14810,Harrison Barnes,Sacramento Kings,39:58:00,5,9,55.6,3,6,50,1,1,100,0,2,2,3,1,0,1,0,14,-14,938
14811,Maurice Harkless,Sacramento Kings,26:56:00,1,3,33.3,1,3,33.3,0,0,0,0,3,3,2,1,2,0,3,3,3,938
14812,Damian Jones,Sacramento Kings,5:00,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3,938
14813,Buddy Hield,Sacramento Kings,33:23:00,8,13,61.5,5,10,50,3,5,60,0,4,4,2,1,0,2,2,24,-8,938
14814,De'Aaron Fox,Sacramento Kings,40:26:00,11,21,52.4,0,4,0,5,7,71.4,1,2,3,8,1,0,4,1,27,-13,938
14815,Hassan Whiteside,Sacramento Kings,23:57,5,8,62.5,0,0,0,1,2,50,3,7,10,2,0,1,2,3,11,-7,938
14816,Tyrese Haliburton,Sacramento Kings,23:56,5,7,71.4,2,3,66.7,0,0,0,0,1,1,1,2,0,3,4,12,-4,938
14817,Delon Wright,Sacramento Kings,27:55:00,6,10,60,2,3,66.7,2,2,100,0,4,4,4,1,0,1,0,16,8,938
14818,Terence Davis,Sacramento Kings,9:58,1,3,33.3,1,1,100,0,0,0,0,3,3,0,0,0,1,2,3,2,938
14819,Chimezie Metu,Sacramento Kings,8:31,1,3,33.3,0,0,0,2,2,100,0,1,1,0,0,1,1,1,4,-4,938
14820,Mikal Bridges,Phoenix Suns,37:35:00,5,7,71.4,3,5,60,0,0,0,0,3,3,2,2,1,3,1,13,12,938
14821,Jae Crowder,Phoenix Suns,25:40:00,2,5,40,1,4,25,0,2,0,1,5,6,2,1,1,0,4,5,7,938
14822,Deandre Ayton,Phoenix Suns,30:16:00,10,11,90.9,0,0,0,6,6,100,4,7,11,0,0,1,1,1,26,10,938
14823,Devin Booker,Phoenix Suns,31:14:00,8,19,42.1,3,10,30,4,4,100,1,3,4,4,0,0,2,2,23,5,938
14824,Chris Paul,Phoenix Suns,29:41:00,6,12,50,1,4,25,0,0,0,1,2,3,11,3,0,0,1,13,18,938
14825,Cameron Payne,Phoenix Suns,18:19,4,7,57.1,0,1,0,0,0,0,0,1,1,4,1,0,2,3,8,-10,938
14826,Cameron Johnson,Phoenix Suns,22:23,2,8,25,0,5,0,2,2,100,0,2,2,3,0,0,1,0,6,-8,938
14827,Dario Saric,Phoenix Suns,12:16,3,6,50,2,3,66.7,0,0,0,1,3,4,1,1,0,1,4,8,-3,938
14828,Torrey Craig,Phoenix Suns,15:50,3,5,60,1,2,50,0,0,0,1,1,2,1,0,1,1,1,7,6,938
14829,Jevon Carter,Phoenix Suns,16:46,5,6,83.3,3,4,75,0,0,0,1,2,3,2,1,0,0,1,13,3,938
14830,Justin Holiday,Indiana Pacers,27:02:00,2,9,22.2,1,6,16.7,0,0,0,0,0,0,0,0,0,0,1,5,-3,939
14831,Domantas Sabonis,Indiana Pacers,35:35:00,7,19,36.8,1,4,25,7,7,100,3,12,15,7,1,1,2,2,22,-13,939
14832,Caris LeVert,Indiana Pacers,33:51:00,10,24,41.7,3,10,30,1,1,100,3,4,7,2,2,1,1,2,24,-10,939
14833,Malcolm Brogdon,Indiana Pacers,35:35:00,7,19,36.8,2,7,28.6,0,1,0,4,2,6,4,0,0,0,3,16,-13,939
14834,Jeremy Lamb,Indiana Pacers,25:20:00,5,10,50,2,4,50,0,0,0,2,3,5,1,2,0,1,2,12,-4,939
14835,T.J. McConnell,Indiana Pacers,22:33,2,4,50,0,0,0,0,0,0,0,3,3,8,3,0,2,0,4,2,939
14836,Aaron Holiday,Indiana Pacers,17:13,2,9,22.2,1,3,33.3,2,2,100,0,1,1,0,1,0,0,2,7,-5,939
14837,Goga Bitadze,Indiana Pacers,12:25,4,6,66.7,3,4,75,2,2,100,1,3,4,0,1,0,2,3,13,5,939
14838,Oshae Brissett,Indiana Pacers,9:25,1,1,100,0,0,0,2,2,100,0,0,0,0,0,1,0,1,4,8,939
14839,Bojan Bogdanovic,Utah Jazz,33:06:00,9,16,56.3,2,6,33.3,4,4,100,1,2,3,1,1,0,2,0,24,5,939
14840,Royce O'Neale,Utah Jazz,33:32:00,2,4,50,1,2,50,2,2,100,2,6,8,3,1,0,1,2,7,5,939
14841,Rudy Gobert,Utah Jazz,37:36:00,6,7,85.7,0,0,0,1,4,25,5,18,23,1,1,4,2,4,13,11,939
14842,Donovan Mitchell,Utah Jazz,21:07,7,15,46.7,3,7,42.9,5,5,100,1,3,4,2,0,1,5,1,22,-4,939
14843,Mike Conley,Utah Jazz,32:09:00,3,9,33.3,1,3,33.3,3,4,75,0,0,0,10,1,1,4,2,10,13,939
14844,Joe Ingles,Utah Jazz,26:01:00,4,8,50,3,7,42.9,0,0,0,0,6,6,3,0,0,2,4,11,2,939
14845,Jordan Clarkson,Utah Jazz,27:14:00,7,17,41.2,2,8,25,2,3,66.7,0,5,5,2,1,0,1,0,18,9,939
14846,Georges Niang,Utah Jazz,14:54,3,8,37.5,3,7,42.9,0,0,0,0,5,5,0,0,0,0,4,9,3,939
14847,Miye Oni,Utah Jazz,3:57,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,-1,939
14848,Paul George,LA Clippers,39:03:00,14,29,48.3,4,12,33.3,5,7,71.4,2,7,9,6,1,2,7,3,37,-4,941
14849,Ivica Zubac,LA Clippers,15:58,2,3,66.7,0,0,0,0,0,0,2,5,7,0,0,0,2,3,4,-11,941
14850,Luke Kennard,LA Clippers,18:25,1,3,33.3,1,2,50,0,0,0,0,0,0,2,0,0,0,1,3,-14,941
14851,Reggie Jackson,LA Clippers,37:19:00,4,13,30.8,4,7,57.1,1,2,50,0,4,4,4,0,0,2,2,13,1,941
14852,Terance Mann,LA Clippers,18:01,0,1,0,0,0,0,0,0,0,1,5,6,0,1,0,1,3,0,5,941
14853,Nicolas Batum,LA Clippers,30:22:00,1,6,16.7,1,3,33.3,0,0,0,1,7,8,3,1,0,0,3,3,7,941
14854,Rajon Rondo,LA Clippers,26:14:00,4,7,57.1,2,3,66.7,0,0,0,0,4,4,8,0,0,3,2,10,7,941
14855,Danny Green,Philadelphia 76ers,35:59:00,3,10,30,3,9,33.3,2,2,100,4,3,7,3,4,2,0,2,11,2,941
14856,Joel Embiid,Philadelphia 76ers,35:34:00,10,20,50,0,3,0,16,18,88.9,5,9,14,1,1,0,2,1,36,7,941
14857,Furkan Korkmaz,Philadelphia 76ers,38:29:00,6,15,40,5,12,41.7,1,1,100,0,3,3,4,3,0,0,2,18,3,941
14858,Ben Simmons,Philadelphia 76ers,36:26:00,5,9,55.6,0,0,0,2,5,40,2,7,9,6,2,2,3,4,12,9,941
14859,Shake Milton,Philadelphia 76ers,19:33,3,7,42.9,2,4,50,1,2,50,0,2,2,2,1,0,4,5,9,2,941
14860,Matisse Thybulle,Philadelphia 76ers,23:10,2,4,50,1,3,33.3,0,2,0,0,3,3,0,2,1,0,0,5,-12,941
14861,Paul Reed,Philadelphia 76ers,2:43,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,-2,941
14862,Tyrese Maxey,Philadelphia 76ers,15:47,4,7,57.1,1,2,50,0,0,0,0,1,1,3,0,0,1,0,9,-2,941
14863,Brandon Ingram,New Orleans Pelicans,42:11:00,12,27,44.4,4,9,44.4,6,6,100,0,7,7,5,4,0,3,2,34,5,942
14864,Zion Williamson,New Orleans Pelicans,31:17:00,9,18,50,0,0,0,3,6,50,2,4,6,0,1,1,7,6,21,-6,942
14865,Steven Adams,New Orleans Pelicans,29:39:00,1,1,100,0,0,0,4,4,100,2,10,12,4,0,2,0,1,6,7,942
14866,Eric Bledsoe,New Orleans Pelicans,33:33:00,2,6,33.3,0,2,0,4,4,100,0,5,5,1,1,1,2,2,8,11,942
14867,Lonzo Ball,New Orleans Pelicans,19:46,2,10,20,0,7,0,0,0,0,0,2,2,3,1,2,0,0,4,-17,942
14868,Naji Marshall,New Orleans Pelicans,33:22:00,4,10,40,2,5,40,6,6,100,1,10,11,6,2,0,1,2,16,15,942
14869,James Johnson,New Orleans Pelicans,25:40:00,5,9,55.6,0,2,0,1,2,50,0,2,2,3,0,0,2,2,11,-12,942
14870,Jaxson Hayes,New Orleans Pelicans,9:26,0,1,0,0,0,0,3,4,75,1,0,1,1,0,0,0,2,3,-11,942
14871,Willy Hernangomez,New Orleans Pelicans,20:28,4,9,44.4,0,0,0,0,0,0,5,5,10,1,1,1,0,3,8,11,942
14872,Deni Avdija,Washington Wizards,20:10,0,2,0,0,2,0,0,0,0,0,4,4,2,1,1,0,3,0,2,942
14873,Rui Hachimura,Washington Wizards,42:22:00,3,13,23.1,0,5,0,0,2,0,0,3,3,3,2,0,0,3,6,-11,942
14874,Alex Len,Washington Wizards,15:38,4,5,80,0,0,0,0,0,0,1,4,5,0,0,2,0,0,8,-5,942
14875,Bradley Beal,Washington Wizards,42:25:00,10,29,34.5,0,9,0,10,11,90.9,1,3,4,6,0,0,4,2,30,-13,942
14876,Russell Westbrook,Washington Wizards,43:33:00,13,24,54.2,3,6,50,7,11,63.6,1,14,15,9,0,0,4,3,36,6,942
14877,Ish Smith,Washington Wizards,14:37,3,3,100,0,0,0,0,0,0,0,2,2,3,1,0,1,0,6,6,942
14878,Isaac Bonga,Washington Wizards,21:16,1,4,25,0,3,0,0,0,0,0,2,2,1,0,0,1,2,2,13,942
14879,Daniel Gafford,Washington Wizards,25:57:00,7,11,63.6,0,0,0,4,6,66.7,0,7,7,0,0,4,2,5,18,16,942
14880,Raul Neto,Washington Wizards,21:03,2,2,100,0,0,0,2,2,100,0,4,4,0,1,0,1,2,6,10,942
14881,Robin Lopez,Washington Wizards,11:25,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-9,942
14882,Garrison Mathews,Washington Wizards,6:34,1,2,50,1,2,50,0,0,0,0,0,0,0,0,0,0,2,3,-5,942
