,TEAM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,HOME,GAME-ID
18098,Thunder,34,95,35.8,7,33,21.2,17,23,73.9,15,37,52,18,5,4,12,29,92,-16,0,9077
18099,Clippers,35,81,43.2,11,26,42.3,27,36,75.0,10,38,48,21,3,3,14,24,108,16,1,9077
18100,Nets,41,86,47.7,16,37,43.2,14,22,63.6,9,31,40,25,6,6,20,18,112,-20,0,9078
18101,Pacers,51,92,55.4,16,24,66.7,14,22,63.6,10,30,40,21,12,5,10,18,132,20,1,9078
18102,Raptors,39,88,44.3,10,29,34.5,29,36,80.6,14,38,52,21,5,5,17,29,117,4,0,9079
18103,Wizards,37,89,41.6,13,39,33.3,26,32,81.3,9,28,37,20,11,9,11,27,113,-4,1,9079
18104,Celtics,33,82,40.2,9,25,36.0,28,33,84.8,11,36,47,21,8,2,15,26,103,2,0,9080
18105,Knicks,36,87,41.4,12,35,34.3,17,27,63.0,11,35,46,23,8,1,16,25,101,-2,1,9080
18106,Magic,41,90,45.6,16,29,55.2,17,22,77.3,14,35,49,31,7,7,14,15,115,-1,0,9081
18107,76ers,45,94,47.9,17,33,51.5,9,10,90.0,13,33,46,33,8,3,10,21,116,1,1,9081
18108,Hornets,41,93,44.1,16,42,38.1,15,23,65.2,12,28,40,23,6,12,11,27,113,1,0,9082
18109,Heat,41,89,46.1,11,34,32.4,19,27,70.4,12,37,49,21,4,11,15,27,112,-1,1,9082
18110,Pistons,41,101,40.6,18,40,45.0,18,23,78.3,18,31,49,21,4,4,9,23,118,2,0,9083
18111,Bulls,44,87,50.6,7,21,33.3,21,26,80.8,5,36,41,26,4,3,11,20,116,-2,1,9083
18112,Timberwolves,44,84,52.4,14,27,51.9,34,40,85.0,6,27,33,23,10,3,17,30,136,-4,0,9084
18113,Mavericks,49,98,50.0,17,50,34.0,25,34,73.5,15,27,42,29,8,8,16,28,140,4,1,9084
18114,Suns,29,77,37.7,11,39,28.2,22,35,62.9,10,30,40,20,6,4,19,26,91,-28,0,9085
18115,Nuggets,43,85,50.6,9,28,32.1,24,29,82.8,9,45,54,28,12,6,18,31,119,28,1,9085
18116,Spurs,42,100,42.0,13,30,43.3,11,14,78.6,15,25,40,29,5,4,6,17,108,-13,0,9086
18117,Trail Blazers,45,84,53.6,15,32,46.9,16,19,84.2,8,38,46,24,5,3,12,14,121,13,1,9086
18118,Rockets,44,96,45.8,16,42,38.1,20,30,66.7,13,41,54,22,7,4,16,21,124,9,0,9087
18119,Lakers,48,100,48.0,8,32,25.0,11,18,61.1,9,35,44,28,8,10,10,21,115,-9,1,9087
18120,Hawks,48,98,49.0,22,47,46.8,15,19,78.9,9,35,44,32,9,7,12,21,133,22,0,9088
18121,Cavaliers,46,99,46.5,10,27,37.0,9,14,64.3,15,34,49,23,5,2,18,25,111,-22,1,9088
18122,Kings,50,91,54.9,10,22,45.5,21,28,75.0,12,34,46,28,11,7,17,26,131,11,0,9089
18123,Thunder,46,104,44.2,9,39,23.1,19,30,63.3,18,33,51,23,11,9,18,29,120,-11,1,9089
18124,Warriors,36,79,45.6,7,29,24.1,19,24,79.2,6,34,40,22,4,6,18,29,98,-2,0,9090
18125,Nuggets,35,86,40.7,6,32,18.8,24,42,57.1,13,34,47,21,11,4,8,22,100,2,1,9090
18126,Rockets,43,89,48.3,15,35,42.9,11,15,73.3,6,29,35,28,6,6,12,23,112,-3,0,9091
18127,Clippers,42,89,47.2,5,25,20.0,26,26,100.0,12,37,49,22,8,7,13,16,115,3,1,9091
18128,Magic,38,93,40.9,10,35,28.6,7,10,70.0,8,41,49,28,6,2,9,15,93,3,0,9092
18129,Celtics,37,91,40.7,9,40,22.5,7,9,77.8,9,42,51,21,6,3,12,15,90,-3,1,9092
18130,Hornets,41,97,42.3,9,28,32.1,15,18,83.3,14,27,41,21,5,5,12,14,106,-21,0,9093
18131,Raptors,50,87,57.5,15,39,38.5,12,14,85.7,5,41,46,36,10,8,13,21,127,21,1,9093
18132,Knicks,45,99,45.5,10,29,34.5,13,15,86.7,11,32,43,22,6,2,11,21,113,-11,0,9094
18133,Bucks,45,96,46.9,17,40,42.5,17,24,70.8,19,36,55,27,5,9,14,18,124,11,1,9094
18134,Pacers,36,92,39.1,8,26,30.8,11,16,68.8,12,33,45,18,6,6,15,24,91,-10,0,9095
18135,Timberwolves,36,85,42.4,7,33,21.2,22,24,91.7,8,39,47,24,9,12,15,17,101,10,1,9095
18136,Bulls,41,80,51.2,13,23,56.5,14,21,66.7,7,27,34,18,6,4,19,29,109,-6,0,9096
18137,Mavericks,40,93,43.0,15,47,31.9,20,21,95.2,13,28,41,25,8,2,15,16,115,6,1,9096
18138,Grizzlies,31,84,36.9,9,28,32.1,21,26,80.8,7,36,43,18,10,2,10,22,92,8,0,9097
18139,Jazz,29,82,35.4,8,32,25.0,18,23,78.3,10,40,50,18,6,6,15,22,84,-8,1,9097
18140,Wizards,46,110,41.8,15,37,40.5,18,26,69.2,12,42,54,23,6,7,10,27,125,1,0,9098
18141,Trail Blazers,43,108,39.8,11,39,28.2,27,31,87.1,17,53,70,22,6,4,19,22,124,-1,1,9098
18142,Suns,39,86,45.3,9,34,26.5,16,18,88.9,12,33,45,24,8,1,21,21,103,-20,0,9099
18143,Warriors,45,88,51.1,14,37,37.8,19,26,73.1,7,33,40,35,12,4,14,24,123,20,1,9099
18144,Spurs,50,97,51.5,15,28,53.6,28,38,73.7,10,37,47,32,9,3,9,26,143,1,0,9100
18145,Lakers,55,107,51.4,14,39,35.9,18,26,69.2,13,39,52,33,5,6,15,29,142,-1,1,9100
18146,76ers,49,98,50.0,14,43,32.6,20,28,71.4,8,40,48,32,3,8,11,24,132,-1,0,9101
18147,Pistons,51,108,47.2,12,33,36.4,19,27,70.4,12,34,46,22,4,4,8,24,133,1,1,9101
18148,Clippers,41,87,47.1,5,20,25.0,22,27,81.5,9,38,47,18,5,4,16,26,109,-7,0,9102
18149,Pelicans,40,93,43.0,6,24,25.0,30,40,75.0,12,36,48,22,12,8,8,24,116,7,1,9102
18150,Kings,45,86,52.3,13,31,41.9,9,20,45.0,9,30,39,29,7,6,16,17,112,-14,0,9103
18151,Nuggets,51,99,51.5,11,30,36.7,13,15,86.7,15,34,49,31,11,3,12,22,126,14,1,9103
18152,Mavericks,38,91,41.8,12,40,30.0,16,26,61.5,9,43,52,25,7,9,17,27,104,-7,0,9104
18153,Hawks,37,91,40.7,15,38,39.5,22,31,71.0,10,44,54,28,6,6,15,26,111,7,1,9104
18154,Nets,38,87,43.7,14,34,41.2,12,15,80.0,8,36,44,23,8,1,14,16,102,16,0,9105
18155,Cavaliers,34,89,38.2,3,18,16.7,15,16,93.8,16,37,53,18,5,2,15,19,86,-16,1,9105
18156,Knicks,33,91,36.3,12,33,36.4,9,14,64.3,10,35,45,20,5,3,12,23,87,-23,0,9106
18157,Heat,39,82,47.6,13,29,44.8,19,28,67.9,4,47,51,24,7,5,13,15,110,23,1,9106
18158,Timberwolves,40,96,41.7,15,30,50.0,10,16,62.5,16,28,44,25,10,5,15,17,105,-7,0,9107
18159,Raptors,46,89,51.7,11,32,34.4,9,12,75.0,11,33,44,26,9,8,16,18,112,7,1,9107
18160,Hornets,37,85,43.5,10,35,28.6,26,29,89.7,8,28,36,23,5,5,6,20,110,-2,0,9108
18161,Bulls,37,77,48.1,10,29,34.5,28,35,80.0,9,36,45,21,4,5,14,24,112,2,1,9108
18162,Jazz,34,78,43.6,10,29,34.5,22,28,78.6,9,38,47,21,7,5,18,21,100,11,0,9109
18163,Rockets,35,87,40.2,11,40,27.5,8,14,57.1,10,25,35,16,12,5,15,23,89,-11,1,9109
18164,Pacers,46,87,52.9,17,32,53.1,7,8,87.5,5,35,40,34,9,5,10,22,116,20,0,9110
18165,Spurs,35,87,40.2,6,19,31.6,20,21,95.2,15,31,46,16,3,3,13,16,96,-20,1,9110
18166,76ers,38,92,41.3,11,34,32.4,21,30,70.0,8,42,50,29,4,5,16,27,108,-15,0,9111
18167,Bucks,41,100,41.0,13,43,30.2,28,30,93.3,9,42,51,24,7,10,11,27,123,15,1,9111
18168,Lakers,52,100,52.0,10,28,35.7,17,23,73.9,11,32,43,34,13,5,8,19,131,18,0,9112
18169,Suns,44,84,52.4,10,31,32.3,15,21,71.4,9,35,44,27,4,4,19,23,113,-18,1,9112
18170,Grizzlies,36,94,38.3,10,37,27.0,10,13,76.9,13,36,49,18,7,6,15,25,92,-5,0,9113
18171,Kings,35,83,42.2,6,18,33.3,21,33,63.6,15,42,57,19,7,5,14,15,97,5,1,9113
18172,Wizards,42,93,45.2,12,42,28.6,26,28,92.9,7,27,34,22,7,1,12,24,122,-22,0,9114
18173,Warriors,53,92,57.6,15,33,45.5,23,25,92.0,10,38,48,37,6,5,15,22,144,22,1,9114
18174,Cavaliers,41,89,46.1,8,24,33.3,13,15,86.7,7,23,30,18,11,1,9,25,103,-7,0,9115
18175,Pistons,41,78,52.6,11,28,39.3,17,29,58.6,13,35,48,21,4,5,20,21,110,7,1,9115
18176,Trail Blazers,48,87,55.2,11,27,40.7,21,26,80.8,12,32,44,24,6,6,10,22,128,14,0,9116
18177,Magic,43,86,50.0,12,30,40.0,16,20,80.0,11,29,40,29,5,7,14,21,114,-14,1,9116
18178,Celtics,33,86,38.4,11,32,34.4,24,33,72.7,10,35,45,19,7,1,11,27,101,6,0,9117
18179,Thunder,37,94,39.4,7,28,25.0,14,25,56.0,16,41,57,19,5,6,16,27,95,-6,1,9117
18180,Nuggets,46,92,50.0,6,23,26.1,16,20,80.0,10,34,44,22,8,5,19,22,114,-7,0,9118
18181,Lakers,46,92,50.0,10,29,34.5,19,23,82.6,9,33,42,27,13,3,13,19,121,7,1,9118
18182,Bulls,37,85,43.5,16,36,44.4,16,22,72.7,8,26,34,21,5,7,13,16,106,-29,0,9119
18183,Hornets,53,93,57.0,14,32,43.8,15,16,93.8,11,39,50,30,10,10,10,18,135,29,1,9119
18184,Warriors,51,87,58.6,16,33,48.5,10,12,83.3,6,33,39,26,10,6,14,16,128,28,0,9120
18185,Knicks,39,90,43.3,13,39,33.3,9,12,75.0,11,29,40,17,6,1,19,18,100,-28,1,9120
18186,Mavericks,38,92,41.3,12,30,40.0,19,24,79.2,10,34,44,22,6,6,14,17,107,-9,0,9121
18187,Raptors,44,91,48.4,11,27,40.7,17,20,85.0,12,38,50,23,10,5,12,22,116,9,1,9121
18188,Clippers,43,79,54.4,12,23,52.2,35,38,92.1,5,39,44,17,8,4,15,21,133,20,0,9122
18189,Rockets,38,98,38.8,15,41,36.6,22,25,88.0,16,26,42,21,11,7,13,27,113,-20,1,9122
18190,Bucks,49,92,53.3,19,46,41.3,8,11,72.7,7,55,62,32,4,8,17,23,125,30,0,9123
18191,Timberwolves,36,112,32.1,10,43,23.3,13,18,72.2,17,32,49,19,10,6,7,15,95,-30,1,9123
18192,Nets,43,98,43.9,19,40,47.5,10,15,66.7,16,38,54,26,6,8,18,22,115,-2,0,9124
18193,Pelicans,44,98,44.9,9,23,39.1,20,26,76.9,15,31,46,23,11,11,11,20,117,2,1,9124
18194,Wizards,40,86,46.5,14,42,33.3,18,23,78.3,5,37,42,22,8,7,21,27,112,-4,0,9125
18195,Kings,44,95,46.3,14,37,37.8,14,23,60.9,14,39,53,25,8,4,18,18,116,4,1,9125
18196,Celtics,39,86,45.3,14,34,41.2,17,25,68.0,8,46,54,25,4,8,13,26,109,20,0,9126
18197,Pistons,33,89,37.1,7,37,18.9,16,20,80.0,6,41,47,16,4,3,11,24,89,-20,1,9126
18198,Jazz,46,88,52.3,10,32,31.3,30,37,81.1,6,37,43,32,7,7,13,26,132,21,0,9127
18199,Pelicans,40,95,42.1,9,34,26.5,22,29,75.9,11,29,40,22,4,5,16,32,111,-21,1,9127
18200,Bulls,36,83,43.4,12,33,36.4,13,16,81.3,8,44,52,25,14,6,20,21,97,12,0,9128
18201,Hawks,27,84,32.1,12,40,30.0,19,23,82.6,11,37,48,20,9,8,22,13,85,-12,1,9128
18202,Pacers,48,74,64.9,5,13,38.5,18,26,69.2,4,20,24,28,13,3,15,15,119,12,0,9129
18203,Cavaliers,40,86,46.5,7,25,28.0,20,22,90.9,16,23,39,21,9,2,15,20,107,-12,1,9129
18204,Hornets,37,95,38.9,9,35,25.7,20,24,83.3,9,39,48,19,3,8,9,25,103,-2,0,9130
18205,76ers,35,91,38.5,10,28,35.7,25,30,83.3,14,42,56,18,4,8,11,23,105,2,1,9130
18206,Trail Blazers,37,88,42.0,12,33,36.4,25,28,89.3,8,34,42,14,7,8,9,25,111,-9,0,9131
18207,Heat,44,96,45.8,15,39,38.5,17,26,65.4,16,40,56,21,7,8,12,21,120,9,1,9131
18208,Suns,36,78,46.2,9,33,27.3,15,19,78.9,5,30,35,28,5,1,19,25,96,-21,0,9132
18209,Grizzlies,44,79,55.7,9,26,34.6,20,22,90.9,3,36,39,30,12,1,12,21,117,21,1,9132
18210,Magic,33,101,32.7,10,43,23.3,15,17,88.2,11,30,41,21,9,6,11,22,91,-22,0,9133
18211,Bucks,41,82,50.0,10,30,33.3,21,23,91.3,6,51,57,24,6,7,21,19,113,22,1,9133
18212,Lakers,41,86,47.7,13,33,39.4,11,18,61.1,7,35,42,19,5,5,17,25,106,-4,0,9134
18213,Spurs,44,91,48.4,3,16,18.8,19,24,79.2,12,37,49,20,7,5,13,17,110,4,1,9134
18214,Warriors,44,89,49.4,11,33,33.3,21,24,87.5,12,35,47,28,11,7,12,16,120,6,0,9135
18215,Nets,42,87,48.3,20,42,47.6,10,15,66.7,5,32,37,28,5,3,15,20,114,-6,1,9135
18216,Jazz,42,80,52.5,10,25,40.0,19,22,86.4,8,35,43,25,8,6,18,27,113,9,0,9136
18217,Mavericks,38,91,41.8,9,28,32.1,19,25,76.0,12,31,43,24,6,3,13,19,104,-9,1,9136
18218,Suns,38,86,44.2,8,27,29.6,26,27,96.3,10,34,44,21,10,3,22,32,110,-7,0,9137
18219,Thunder,43,85,50.6,7,24,29.2,24,35,68.6,9,34,43,22,16,3,15,24,117,7,1,9137
18220,Wizards,38,97,39.2,5,27,18.5,23,28,82.1,14,31,45,18,7,3,14,16,104,-32,0,9138
18221,Clippers,56,103,54.4,16,29,55.2,8,13,61.5,14,43,57,35,7,9,14,25,136,32,1,9138
18222,Trail Blazers,38,78,48.7,10,26,38.5,17,18,94.4,9,41,50,19,3,3,18,23,103,10,0,9139
18223,Pacers,37,90,41.1,6,19,31.6,13,20,65.0,7,28,35,19,8,5,8,20,93,-10,1,9139
18224,Hawks,35,94,37.2,8,37,21.6,14,21,66.7,10,37,47,20,10,3,13,18,92,-21,0,9140
18225,76ers,41,99,41.4,14,47,29.8,17,18,94.4,16,48,64,33,7,9,19,22,113,21,1,9140
18226,Kings,48,97,49.5,12,26,46.2,15,25,60.0,9,37,46,28,8,8,12,23,123,10,0,9141
18227,Heat,38,92,41.3,13,39,33.3,24,34,70.6,13,39,52,20,10,9,18,21,113,-10,1,9141
18228,Nets,34,84,40.5,11,38,28.9,17,22,77.3,11,21,32,22,6,7,10,20,96,-19,0,9142
18229,Knicks,45,92,48.9,9,24,37.5,16,18,88.9,16,37,53,21,5,3,13,21,115,19,1,9142
18230,Warriors,53,96,55.2,24,45,53.3,19,26,73.1,8,41,49,34,9,7,7,29,149,25,0,9143
18231,Bulls,46,94,48.9,11,35,31.4,21,34,61.8,12,32,44,25,6,3,9,19,124,-25,1,9143
18232,Raptors,39,103,37.9,9,45,20.0,22,28,78.6,15,36,51,25,9,7,10,19,109,-15,0,9144
18233,Bucks,45,92,48.9,19,45,42.2,15,19,78.9,8,49,57,28,5,4,17,21,124,15,1,9144
18234,Lakers,49,104,47.1,12,33,36.4,10,15,66.7,17,31,48,24,8,8,18,24,120,-4,0,9145
18235,Timberwolves,42,98,42.9,14,29,48.3,26,30,86.7,20,31,51,26,11,12,14,14,124,4,1,9145
18236,Mavericks,43,91,47.3,10,34,29.4,12,17,70.6,8,41,49,15,9,3,22,21,108,-5,0,9146
18237,Spurs,42,91,46.2,9,20,45.0,20,21,95.2,5,36,41,27,17,2,17,19,113,5,1,9146
18238,Pelicans,43,82,52.4,11,24,45.8,14,20,70.0,7,37,44,28,8,5,22,25,111,-5,0,9147
18239,Nuggets,42,93,45.2,11,35,31.4,21,23,91.3,9,32,41,28,14,5,13,17,116,5,1,9147
18240,Heat,41,87,47.1,11,28,39.3,20,24,83.3,10,24,34,25,9,5,15,26,113,-12,0,9148
18241,Hornets,44,81,54.3,13,28,46.4,24,29,82.8,8,31,39,27,7,5,14,26,125,12,1,9148
18242,Hawks,44,82,53.7,15,35,42.9,11,17,64.7,6,33,39,25,6,8,22,29,114,-22,0,9149
18243,Cavaliers,45,90,50.0,13,25,52.0,33,43,76.7,13,35,48,23,13,1,13,20,136,22,1,9149
18244,Kings,41,84,48.8,8,22,36.4,17,26,65.4,8,43,51,22,8,6,15,20,107,8,0,9150
18245,Magic,36,91,39.6,11,43,25.6,16,22,72.7,11,37,48,28,10,8,16,22,99,-8,1,9150
18246,Pistons,37,88,42.0,8,30,26.7,23,27,85.2,11,39,50,17,6,3,17,28,105,-3,0,9151
18247,Celtics,37,84,44.0,9,31,29.0,25,32,78.1,8,38,46,25,8,4,14,20,108,3,1,9151
18248,76ers,38,91,41.8,14,40,35.0,22,30,73.3,17,30,47,25,7,5,23,24,112,-17,0,9152
18249,Raptors,47,92,51.1,11,27,40.7,24,28,85.7,9,34,43,29,13,6,15,26,129,17,1,9152
18250,Trail Blazers,38,80,47.5,8,20,40.0,20,23,87.0,7,44,51,17,4,4,17,19,104,19,0,9153
18251,Rockets,31,96,32.3,10,43,23.3,13,23,56.5,20,29,49,18,7,9,11,25,85,-19,1,9153
18252,Wizards,32,74,43.2,14,35,40.0,17,20,85.0,5,32,37,24,9,7,20,22,95,-12,0,9154
18253,Grizzlies,36,74,48.6,13,28,46.4,22,31,71.0,6,32,38,28,16,3,15,20,107,12,1,9154
18254,Clippers,35,74,47.3,7,20,35.0,33,43,76.7,6,32,38,18,6,7,24,26,110,-18,0,9155
18255,Thunder,48,94,51.1,9,17,52.9,23,32,71.9,9,32,41,19,16,6,15,35,128,18,1,9155
18256,Pistons,39,93,41.9,11,34,32.4,30,39,76.9,14,41,55,16,8,6,16,30,119,-1,0,9156
18257,Nets,43,101,42.6,12,38,31.6,22,30,73.3,18,37,55,26,5,3,16,33,120,1,1,9156
18258,Pacers,45,83,54.2,6,20,30.0,11,17,64.7,10,31,41,24,10,10,15,19,107,6,0,9157
18259,Knicks,34,79,43.0,12,25,48.0,21,24,87.5,9,26,35,18,6,6,17,19,101,-6,1,9157
18260,Nuggets,45,99,45.5,7,26,26.9,11,18,61.1,17,39,56,24,7,9,16,16,108,1,0,9158
18261,Bulls,39,92,42.4,16,34,47.1,13,18,72.2,10,33,43,27,7,6,13,23,107,-1,1,9158
18262,Jazz,47,97,48.5,13,30,43.3,18,30,60.0,20,28,48,25,9,5,14,22,125,-3,0,9159
18263,Timberwolves,50,86,58.1,12,25,48.0,16,24,66.7,7,34,41,19,10,8,15,28,128,3,1,9159
18264,Pelicans,44,92,47.8,12,35,34.3,21,27,77.8,12,30,42,24,8,2,15,26,121,-10,0,9160
18265,Warriors,47,89,52.8,16,32,50.0,21,30,70.0,12,34,46,39,10,4,17,24,131,10,1,9160
18266,Mavericks,43,86,50.0,13,29,44.8,14,19,73.7,10,30,40,24,5,5,23,24,113,-1,0,9161
18267,Lakers,43,84,51.2,10,17,58.8,18,24,75.0,8,31,39,23,12,6,20,27,114,1,1,9161
18268,Spurs,46,83,55.4,4,18,22.2,24,26,92.3,6,41,47,24,7,6,14,15,120,30,0,9162
18269,Suns,35,90,38.9,6,24,25.0,14,18,77.8,7,28,35,21,10,3,15,26,90,-30,1,9162
18270,Thunder,41,96,42.7,8,37,21.6,21,29,72.4,14,35,49,20,12,9,10,21,111,4,0,9163
18271,Hornets,38,93,40.9,11,41,26.8,20,22,90.9,11,40,51,26,7,3,17,26,107,-4,1,9163
18272,Nuggets,41,85,48.2,10,26,38.5,18,21,85.7,14,30,44,22,8,7,12,18,110,19,0,9164
18273,Cavaliers,34,83,41.0,5,18,27.8,18,19,94.7,13,22,35,18,11,4,13,22,91,-19,1,9164
18274,Clippers,38,86,44.2,9,23,39.1,28,33,84.8,8,34,42,19,6,7,18,28,113,-9,0,9165
18275,76ers,44,93,47.3,13,27,48.1,21,28,75.0,10,33,43,29,7,7,14,30,122,9,1,9165
18276,Kings,53,98,54.1,14,35,40.0,26,32,81.3,10,36,46,38,14,3,14,29,146,31,0,9166
18277,Hawks,42,87,48.3,8,31,25.8,23,34,67.6,10,33,43,26,6,6,22,28,115,-31,1,9166
18278,Bucks,41,85,48.2,9,29,31.0,22,30,73.3,8,37,45,20,8,3,14,20,113,-4,0,9167
18279,Celtics,41,92,44.6,24,55,43.6,11,13,84.6,8,34,42,30,5,8,12,23,117,4,1,9167
18280,Pelicans,40,94,42.6,8,29,27.6,31,37,83.8,14,30,44,23,7,3,12,24,119,-13,0,9168
18281,Trail Blazers,44,87,50.6,18,35,51.4,26,31,83.9,8,38,46,26,4,4,14,30,132,13,1,9168
18282,Clippers,41,86,47.7,13,26,50.0,25,33,75.8,10,40,50,22,5,3,13,23,120,25,0,9169
18283,Magic,40,90,44.4,4,17,23.5,11,19,57.9,8,32,40,20,7,4,10,24,95,-25,1,9169
18284,Rockets,41,83,49.4,15,39,38.5,22,32,68.8,11,30,41,22,4,10,9,21,119,8,0,9170
18285,Nets,42,85,49.4,15,34,44.1,12,20,60.0,9,29,38,22,5,4,10,28,111,-8,1,9170
18286,Thunder,49,86,57.0,15,32,46.9,21,26,80.8,7,31,38,34,13,5,13,20,134,23,0,9171
18287,Wizards,44,86,51.2,9,30,30.0,14,18,77.8,6,24,30,27,6,4,18,21,111,-23,1,9171
18288,Pacers,40,85,47.1,7,26,26.9,20,22,90.9,9,33,42,21,8,9,11,13,107,2,0,9172
18289,Bulls,42,89,47.2,13,31,41.9,8,9,88.9,11,32,43,33,2,7,14,20,105,-2,1,9172
18290,Knicks,46,84,54.8,7,29,24.1,19,26,73.1,10,30,40,26,13,4,12,24,118,12,0,9173
18291,Mavericks,40,81,49.4,11,29,37.9,15,24,62.5,11,29,40,22,6,1,18,28,106,-12,1,9173
18292,Grizzlies,38,75,50.7,13,26,50.0,21,34,61.8,9,30,39,23,9,3,11,29,110,10,0,9174
18293,Jazz,36,77,46.8,14,36,38.9,14,25,56.0,10,29,39,21,3,5,14,25,100,-10,1,9174
18294,Raptors,41,81,50.6,12,33,36.4,13,21,61.9,6,33,39,29,11,10,13,23,107,9,0,9175
18295,Suns,40,91,44.0,8,26,30.8,10,18,55.6,12,37,49,20,3,4,15,18,98,-9,1,9175
18296,Timberwolves,38,101,37.6,13,45,28.9,10,14,71.4,8,31,39,25,8,4,5,16,99,-17,0,9176
18297,Warriors,43,88,48.9,13,34,38.2,17,22,77.3,12,49,61,31,3,9,16,16,116,17,1,9176
18298,Pistons,33,83,39.8,5,30,16.7,28,41,68.3,7,37,44,16,8,3,17,32,99,-10,0,9177
18299,76ers,28,69,40.6,9,29,31.0,44,51,86.3,3,42,45,21,11,3,17,31,109,10,1,9177
18300,Cavaliers,35,81,43.2,10,26,38.5,14,15,93.3,3,23,26,22,10,2,13,20,94,-32,0,9178
18301,Hornets,52,91,57.1,10,30,33.3,12,13,92.3,12,38,50,29,3,7,15,17,126,32,1,9178
18302,Celtics,38,88,43.2,19,46,41.3,6,9,66.7,10,35,45,23,6,8,14,20,101,-1,0,9179
18303,Pacers,36,86,41.9,11,32,34.4,19,25,76.0,8,37,45,23,10,2,13,16,102,1,1,9179
18304,Heat,41,85,48.2,16,40,40.0,20,26,76.9,13,28,41,27,6,6,17,20,118,-5,0,9180
18305,Hawks,46,88,52.3,13,32,40.6,18,23,78.3,8,29,37,33,11,7,16,21,123,5,1,9180
18306,Rockets,35,83,42.2,13,42,31.0,13,20,65.0,10,35,45,21,13,5,18,22,96,8,0,9181
18307,Bulls,28,71,39.4,6,23,26.1,26,27,96.3,4,33,37,15,13,4,19,18,88,-8,1,9181
18308,Pelicans,36,77,46.8,6,21,28.6,17,30,56.7,6,42,48,22,3,8,16,21,95,-14,0,9182
18309,Spurs,45,96,46.9,8,23,34.8,11,14,78.6,8,35,43,29,8,4,9,21,109,14,1,9182
18310,Jazz,33,81,40.7,6,31,19.4,16,24,66.7,10,30,40,22,12,7,12,21,88,-15,0,9183
18311,Nuggets,41,83,49.4,9,28,32.1,12,19,63.2,8,40,48,32,8,0,17,26,103,15,1,9183
18312,Lakers,45,86,52.3,8,21,38.1,16,25,64.0,9,41,50,20,9,11,20,22,114,4,0,9184
18313,Trail Blazers,44,104,42.3,6,35,17.1,16,22,72.7,16,34,50,20,10,5,14,21,110,-4,1,9184
18314,Kings,42,95,44.2,14,36,38.9,11,22,50.0,8,36,44,24,6,4,15,26,109,-35,0,9185
18315,Bucks,46,95,48.4,22,56,39.3,30,33,90.9,10,46,56,30,6,7,12,20,144,35,1,9185
18316,76ers,31,65,47.7,4,20,20.0,31,41,75.6,9,37,46,16,6,1,27,21,97,-25,0,9186
18317,Nets,50,105,47.6,9,28,32.1,13,18,72.2,15,23,38,27,11,3,9,28,122,25,1,9186
18318,Knicks,39,93,41.9,5,27,18.5,12,16,75.0,15,36,51,19,5,5,18,28,95,-13,0,9187
18319,Wizards,36,83,43.4,6,26,23.1,30,39,76.9,15,32,47,21,12,11,13,18,108,13,1,9187
18320,Magic,46,91,50.5,12,32,37.5,13,18,72.2,11,32,43,29,7,4,8,22,117,7,0,9188
18321,Spurs,38,88,43.2,12,35,34.3,22,25,88.0,10,33,43,25,3,5,11,21,110,-7,1,9188
18322,Grizzlies,36,76,47.4,7,23,30.4,21,29,72.4,9,21,30,19,13,3,13,21,100,-2,0,9189
18323,Suns,33,64,51.6,14,32,43.8,22,26,84.6,5,32,37,25,7,3,24,27,102,2,1,9189
18324,Timberwolves,29,93,31.2,7,30,23.3,16,21,76.2,13,25,38,18,9,4,11,21,81,-30,0,9190
18325,Trail Blazers,38,86,44.2,7,28,25.0,28,32,87.5,17,49,66,15,7,1,16,20,111,30,1,9190
18326,Raptors,49,98,50.0,10,35,28.6,13,14,92.9,13,36,49,32,9,4,12,24,121,14,0,9191
18327,Lakers,39,85,45.9,6,24,25.0,23,29,79.3,6,32,38,25,6,4,16,18,107,-14,1,9191
18328,Heat,44,98,44.9,12,31,38.7,20,31,64.5,9,41,50,24,10,8,17,26,120,5,0,9192
18329,Pistons,43,105,41.0,11,35,31.4,18,28,64.3,21,39,60,27,8,3,19,30,115,-5,1,9192
18330,Rockets,34,76,44.7,15,47,31.9,15,16,93.8,5,34,39,23,9,6,16,24,98,4,0,9193
18331,Pacers,33,75,44.0,8,28,28.6,20,30,66.7,7,32,39,17,8,3,15,15,94,-4,1,9193
18332,Cavaliers,41,80,51.2,10,23,43.5,8,12,66.7,8,34,42,20,8,2,18,17,100,-2,0,9194
18333,Magic,39,87,44.8,11,34,32.4,13,15,86.7,10,30,40,22,11,5,15,16,102,2,1,9194
18334,Bulls,43,95,45.3,8,30,26.7,22,30,73.3,11,37,48,15,9,9,19,22,116,1,0,9195
18335,Knicks,41,106,38.7,7,26,26.9,26,29,89.7,21,41,62,20,7,6,17,27,115,-1,1,9195
18336,Pelicans,41,84,48.8,9,29,31.0,25,30,83.3,11,34,45,27,8,5,20,26,116,-6,0,9196
18337,Thunder,45,93,48.4,10,27,37.0,22,31,71.0,9,32,41,26,15,3,12,23,122,6,1,9196
18338,Celtics,44,87,50.6,9,31,29.0,10,12,83.3,7,33,40,22,9,9,12,21,107,-8,0,9197
