,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
2424,Alec Burks,Utah Jazz,21:09,3,10,30.0,0,1,0.0,2,3,66.7,1,5,6,1,0,0,0,0,8,1,699,2012-03-22
2425,Rudy Gay,Memphis Grizzlies,30:18,4,10,40.0,1,3,33.3,1,2,50.0,2,3,5,1,1,1,3,4,10,1,700,2012-03-22
2426,Mike Conley,Memphis Grizzlies,36:12,5,16,31.3,1,2,50.0,2,3,66.7,0,2,2,4,1,0,1,3,13,2,700,2012-03-22
2427,Nicolas Batum,Portland Trail Blazers,35:08,9,15,60.0,4,8,50.0,2,2,100,1,1,2,2,0,1,3,2,24,4,700,2012-03-22
2428,LaMarcus Aldridge,Portland Trail Blazers,40:27,7,14,50.0,0,0,0.0,2,2,100,2,3,5,1,0,0,4,1,16,7,700,2012-03-22
2429,Carmelo Anthony,New York Knicks,30:11,6,15,40.0,0,4,0.0,0,0,0.0,3,6,9,3,2,1,4,4,12,-19,701,2012-03-23
2430,James Johnson,Toronto Raptors,27:57,3,8,37.5,0,1,0.0,2,4,50.0,1,5,6,5,2,0,1,2,8,12,701,2012-03-23
2431,DeMar DeRozan,Toronto Raptors,36:40,11,17,64.7,0,0,0.0,8,9,88.9,1,2,3,1,0,0,2,2,30,25,701,2012-03-23
2432,Ed Davis,Toronto Raptors,18:46,1,2,50.0,0,0,0.0,1,2,50.0,1,6,7,2,0,2,3,3,3,-5,701,2012-03-23
2433,Tobias Harris,Milwaukee Bucks,4:53,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,1,2,2,702,2012-03-23
2434,D.J. Augustin,Charlotte Bobcats,20:49,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,1,0,1,1,0,-8,702,2012-03-23
2435,Kemba Walker,Charlotte Bobcats,24:43,4,12,33.3,1,3,33.3,4,4,100,0,2,2,7,0,1,0,0,13,-19,702,2012-03-23
2436,Tristan Thompson,Cleveland Cavaliers,37:29,5,13,38.5,0,0,0.0,5,5,100,6,5,11,0,1,2,3,3,15,-9,703,2012-03-23
2437,Kyrie Irving,Cleveland Cavaliers,31:31,6,15,40.0,1,4,25.0,0,0,0.0,0,4,4,6,2,0,1,1,13,-12,703,2012-03-23
2438,Dwight Howard,Orlando Magic,31:14,7,8,87.5,0,0,0.0,2,6,33.3,3,10,13,1,2,2,3,4,16,12,703,2012-03-23
2439,Ish Smith,Orlando Magic,1:59,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-4,703,2012-03-23
2440,Markieff Morris,Phoenix Suns,6:16,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,3,0,-3,704,2012-03-23
2441,Robin Lopez,Phoenix Suns,15:01,2,7,28.6,0,0,0.0,1,2,50.0,4,0,4,0,0,1,1,2,5,5,704,2012-03-23
2442,Paul George,Indiana Pacers,26:43,5,8,62.5,0,1,0.0,5,6,83.3,1,3,4,3,1,1,3,3,15,3,704,2012-03-23
2443,George Hill,Indiana Pacers,22:08,3,7,42.9,2,4,50.0,0,0,0.0,0,3,3,2,0,0,2,6,8,-3,704,2012-03-23
2444,LeBron James,Miami Heat,37:26,6,15,40.0,0,3,0.0,5,5,100,0,6,6,10,4,1,5,0,17,8,706,2012-03-23
2445,Udonis Haslem,Miami Heat,24:16,3,6,50.0,0,0,0.0,2,2,100,2,3,5,1,0,0,2,1,8,2,706,2012-03-23
2446,Rajon Rondo,Boston Celtics,39:26,3,5,60.0,0,0,0.0,0,0,0.0,1,4,5,17,0,0,3,1,6,-13,707,2012-03-23
2447,Avery Bradley,Boston Celtics,14:11,1,1,100,1,1,100,0,0,0.0,0,0,0,0,0,0,1,1,3,-2,707,2012-03-23
2448,E'Twaun Moore,Boston Celtics,4:17,2,2,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,2,707,2012-03-23
2449,Andre Iguodala,Philadelphia 76ers,38:43,5,10,50.0,1,3,33.3,3,4,75.0,3,3,6,8,1,0,2,0,14,15,707,2012-03-23
2450,Jrue Holiday,Philadelphia 76ers,30:12,5,12,41.7,1,1,100,4,5,80.0,1,2,3,4,2,0,0,4,15,21,707,2012-03-23
2451,Thaddeus Young,Philadelphia 76ers,29:57,6,13,46.2,0,0,0.0,0,0,0.0,2,7,9,2,0,1,1,2,12,8,707,2012-03-23
2452,Lou Williams,Philadelphia 76ers,30:20,6,13,46.2,1,4,25.0,6,8,75.0,2,3,5,3,0,1,1,1,19,5,707,2012-03-23
2453,Kevin Love,Minnesota Timberwolves,49:19,16,27,59.3,7,11,63.6,12,16,75.0,6,8,14,0,1,1,4,3,51,4,708,2012-03-23
2454,Wayne Ellington,Minnesota Timberwolves,35:50,5,10,50.0,1,4,25.0,1,2,50.0,0,2,2,0,0,0,1,3,12,-4,708,2012-03-23
2455,Kevin Durant,Oklahoma City Thunder,52:24,15,26,57.7,3,6,50.0,7,7,100,2,15,17,5,3,0,3,4,40,2,708,2012-03-23
2456,Serge Ibaka,Oklahoma City Thunder,25:21,4,8,50.0,0,0,0.0,0,0,0.0,4,5,9,0,2,5,2,4,8,-6,708,2012-03-23
2457,Russell Westbrook,Oklahoma City Thunder,50:09,17,28,60.7,2,4,50.0,9,9,100,2,2,4,6,2,0,4,1,45,-5,708,2012-03-23
2458,James Harden,Oklahoma City Thunder,43:25,10,17,58.8,3,8,37.5,2,2,100,1,5,6,6,1,0,0,4,25,7,708,2012-03-23
2459,Kawhi Leonard,San Antonio Spurs,26:43,6,8,75.0,0,2,0.0,0,0,0.0,2,6,8,0,1,1,0,0,12,0,709,2012-03-23
2460,Danny Green,San Antonio Spurs,36:16,7,19,36.8,0,5,0.0,4,4,100,2,4,6,6,1,1,1,2,18,6,709,2012-03-23
2461,JaVale McGee,Denver Nuggets,28:14,5,7,71.4,0,0,0.0,1,4,25.0,1,5,6,1,0,2,0,4,11,-7,710,2012-03-23
2462,Paul Millsap,Utah Jazz,28:22,6,10,60.0,0,0,0.0,2,4,50.0,1,5,6,1,2,1,1,3,14,12,710,2012-03-23
2463,Gordon Hayward,Utah Jazz,36:45,4,7,57.1,2,3,66.7,5,7,71.4,3,4,7,7,2,3,3,2,15,20,710,2012-03-23
2464,Derrick Favors,Utah Jazz,25:09,5,8,62.5,0,0,0.0,2,2,100,3,4,7,1,1,0,2,0,12,2,710,2012-03-23
2465,Alec Burks,Utah Jazz,18:34,6,10,60.0,1,2,50.0,2,5,40.0,0,1,1,1,2,0,0,3,15,-3,710,2012-03-23
2466,Nicolas Batum,Portland Trail Blazers,33:14,3,9,33.3,1,5,20.0,2,2,100,1,2,3,1,2,0,0,0,9,-12,711,2012-03-23
2467,LaMarcus Aldridge,Portland Trail Blazers,40:53,12,18,66.7,0,0,0.0,5,5,100,2,7,9,2,2,0,3,4,29,-3,711,2012-03-23
2468,Rudy Gay,Memphis Grizzlies,26:44,4,9,44.4,1,2,50.0,2,3,66.7,1,1,2,1,0,0,2,2,11,-21,712,2012-03-24
2469,Mike Conley,Memphis Grizzlies,21:52,4,6,66.7,1,1,100,0,0,0.0,1,2,3,9,2,0,2,4,9,1,712,2012-03-24
2470,Blake Griffin,Los Angeles Clippers,34:15,6,9,66.7,0,0,0.0,8,12,66.7,3,7,10,5,1,1,3,2,20,20,712,2012-03-24
2471,DeAndre Jordan,Los Angeles Clippers,34:20,3,4,75.0,0,0,0.0,0,0,0.0,1,5,6,0,1,1,0,0,6,9,712,2012-03-24
2472,Chris Paul,Los Angeles Clippers,36:00,6,13,46.2,0,4,0.0,7,9,77.8,0,1,1,13,2,0,1,3,19,28,712,2012-03-24
2473,Eric Bledsoe,Los Angeles Clippers,12:00,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,1,1,0,0,-12,712,2012-03-24
2474,John Wall,Washington Wizards,31:34,1,10,10.0,0,2,0.0,6,6,100,0,2,2,3,2,0,2,1,8,3,713,2012-03-24
2475,D.J. Augustin,Charlotte Bobcats,26:26,3,7,42.9,1,4,25.0,1,1,100,0,1,1,8,0,0,1,0,8,-20,714,2012-03-24
2476,Kemba Walker,Charlotte Bobcats,23:23,4,13,30.8,0,4,0.0,2,2,100,0,5,5,5,0,0,1,1,10,10,714,2012-03-24
2477,Carmelo Anthony,New York Knicks,29:22,5,12,41.7,0,1,0.0,5,6,83.3,1,2,3,1,1,0,1,3,15,19,715,2012-03-24
2478,James Johnson,Toronto Raptors,47:04,7,14,50.0,1,1,100,5,6,83.3,3,5,8,2,1,4,6,1,20,-1,716,2012-03-24
2479,Ed Davis,Toronto Raptors,18:11,4,6,66.7,0,0,0.0,1,1,100,2,2,4,0,0,1,0,2,9,-8,716,2012-03-24
2480,Taj Gibson,Chicago Bulls,30:04,4,8,50.0,0,0,0.0,1,1,100,3,3,6,2,1,2,2,4,9,8,716,2012-03-24
2481,Jimmy Butler,Chicago Bulls,8:22,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,716,2012-03-24
2482,Kawhi Leonard,San Antonio Spurs,25:22,3,12,25.0,0,1,0.0,2,2,100,5,2,7,0,1,2,0,1,8,-2,717,2012-03-24
2483,Danny Green,San Antonio Spurs,30:46,3,9,33.3,0,4,0.0,0,2,0.0,1,6,7,1,2,1,2,1,6,4,717,2012-03-24
2484,Goran Dragic,Houston Rockets,47:40,7,14,50.0,5,7,71.4,5,6,83.3,2,3,5,8,1,0,1,5,24,0,718,2012-03-24
2485,Paul George,Indiana Pacers,14:27,2,5,40.0,0,0,0.0,0,0,0.0,1,4,5,2,0,0,2,4,4,10,719,2012-03-24
2486,George Hill,Indiana Pacers,27:46,7,9,77.8,3,4,75.0,7,8,87.5,0,3,3,5,1,0,2,1,24,13,719,2012-03-24
2487,Tobias Harris,Milwaukee Bucks,5:47,2,2,100,1,1,100,1,2,50.0,0,2,2,1,0,0,0,0,6,2,719,2012-03-24
2488,Hassan Whiteside,Sacramento Kings,6:45,1,2,50.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,0,2,-1,720,2012-03-24
2489,Klay Thompson,Golden State Warriors,41:50,10,20,50.0,4,9,44.4,7,7,100,0,1,1,2,2,2,2,4,31,6,720,2012-03-24
2490,Markieff Morris,Phoenix Suns,25:54,9,12,75.0,2,3,66.7,2,3,66.7,1,4,5,0,0,1,1,3,22,0,721,2012-03-25
2491,Robin Lopez,Phoenix Suns,18:07,1,6,16.7,0,0,0.0,1,2,50.0,1,2,3,0,1,1,1,2,3,5,721,2012-03-25
2492,Tristan Thompson,Cleveland Cavaliers,26:13,2,5,40.0,0,0,0.0,4,6,66.7,5,2,7,0,0,0,2,5,8,-9,721,2012-03-25
2493,Kyrie Irving,Cleveland Cavaliers,27:56,5,11,45.5,1,2,50.0,5,5,100,2,4,6,4,1,0,5,1,16,-24,721,2012-03-25
2494,JaVale McGee,Denver Nuggets,25:10,6,8,75.0,0,0,0.0,1,2,50.0,3,8,11,1,0,2,1,3,13,-12,722,2012-03-25
2495,Kevin Love,Minnesota Timberwolves,44:08,11,19,57.9,1,4,25.0,7,7,100,7,14,21,4,2,3,0,2,30,25,722,2012-03-25
2496,Wayne Ellington,Minnesota Timberwolves,28:03,7,14,50.0,3,6,50.0,0,0,0.0,1,2,3,3,0,0,0,3,17,10,722,2012-03-25
2497,John Wall,Washington Wizards,38:26,5,17,29.4,0,0,0.0,2,2,100,0,2,2,9,1,0,3,1,12,-10,723,2012-03-25
2498,Avery Bradley,Boston Celtics,39:57,9,14,64.3,1,2,50.0,4,4,100,0,3,3,1,1,0,0,4,23,8,723,2012-03-25
2499,Rajon Rondo,Boston Celtics,33:43,2,5,40.0,0,1,0.0,0,0,0.0,1,3,4,11,2,0,6,1,4,21,723,2012-03-25
2500,E'Twaun Moore,Boston Celtics,2:51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-8,723,2012-03-25
2501,Paul Millsap,Utah Jazz,52:26,10,25,40.0,0,0,0.0,5,7,71.4,4,9,13,4,2,1,2,6,25,1,724,2012-03-25
2502,Gordon Hayward,Utah Jazz,57:28,4,15,26.7,1,3,33.3,10,11,90.9,3,5,8,5,2,2,1,5,19,-4,724,2012-03-25
2503,Alec Burks,Utah Jazz,20:56,3,9,33.3,1,3,33.3,3,4,75.0,2,3,5,1,1,1,0,1,10,-1,724,2012-03-25
2504,Derrick Favors,Utah Jazz,18:56,4,6,66.7,0,0,0.0,6,7,85.7,4,3,7,0,0,0,0,3,14,-9,724,2012-03-25
2505,Jrue Holiday,Philadelphia 76ers,30:36,5,14,35.7,0,1,0.0,0,0,0.0,1,2,3,3,2,0,2,2,10,-22,725,2012-03-25
2506,Nikola Vucevic,Philadelphia 76ers,12:44,0,2,0.0,0,0,0.0,2,6,33.3,1,2,3,0,0,0,0,1,2,8,725,2012-03-25
2507,Thaddeus Young,Philadelphia 76ers,24:49,3,8,37.5,0,0,0.0,0,2,0.0,1,2,3,2,0,0,3,3,6,0,725,2012-03-25
2508,Lou Williams,Philadelphia 76ers,28:19,4,14,28.6,0,3,0.0,1,1,100,0,3,3,3,2,0,1,0,9,3,725,2012-03-25
2509,Kawhi Leonard,San Antonio Spurs,32:23,4,7,57.1,1,2,50.0,2,2,100,1,9,10,2,1,0,1,1,11,5,725,2012-03-25
2510,Danny Green,San Antonio Spurs,27:56,3,7,42.9,3,5,60.0,1,2,50.0,0,3,3,2,1,2,1,2,10,16,725,2012-03-25
2511,LeBron James,Miami Heat,39:36,8,18,44.4,0,3,0.0,1,1,100,0,3,3,7,2,0,4,2,17,-10,726,2012-03-25
2512,Udonis Haslem,Miami Heat,32:22,4,7,57.1,0,0,0.0,0,0,0.0,2,7,9,1,1,0,0,2,8,-12,726,2012-03-25
2513,Kevin Durant,Oklahoma City Thunder,42:09,11,20,55.0,4,5,80.0,2,5,40.0,1,8,9,8,2,1,2,1,28,13,726,2012-03-25
2514,Serge Ibaka,Oklahoma City Thunder,31:36,8,10,80.0,0,0,0.0,3,3,100,4,6,10,1,1,1,1,3,19,15,726,2012-03-25
2515,Russell Westbrook,Oklahoma City Thunder,33:00,4,16,25.0,1,3,33.3,4,4,100,2,1,3,6,3,1,4,3,13,12,726,2012-03-25
2516,James Harden,Oklahoma City Thunder,31:59,6,7,85.7,1,1,100,6,7,85.7,0,3,3,6,2,0,7,1,19,10,726,2012-03-25
2517,Reggie Jackson,Oklahoma City Thunder,1:14,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,726,2012-03-25
2518,Klay Thompson,Golden State Warriors,33:28,5,11,45.5,2,6,33.3,4,4,100,0,2,2,2,0,0,4,4,16,-2,727,2012-03-25
2519,Nicolas Batum,Portland Trail Blazers,35:59,7,16,43.8,2,6,33.3,1,1,100,3,5,8,3,1,3,1,1,17,15,727,2012-03-25
2520,LaMarcus Aldridge,Portland Trail Blazers,37:46,6,12,50.0,0,1,0.0,6,10,60.0,1,8,9,4,1,3,2,3,18,0,727,2012-03-25
2521,Rudy Gay,Memphis Grizzlies,38:17,8,14,57.1,2,4,50.0,0,0,0.0,0,2,2,2,1,2,1,1,18,-11,728,2012-03-25
2522,Mike Conley,Memphis Grizzlies,33:23,6,13,46.2,1,2,50.0,0,0,0.0,2,1,3,8,1,0,2,2,13,-5,728,2012-03-25
2523,Dwight Howard,Orlando Magic,36:34,8,14,57.1,0,0,0.0,7,10,70.0,4,6,10,3,2,2,3,2,23,17,729,2012-03-26
2524,Ish Smith,Orlando Magic,1:43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,729,2012-03-26
2525,James Johnson,Toronto Raptors,20:45,4,6,66.7,1,2,50.0,4,4,100,0,1,1,2,0,0,2,1,13,-14,729,2012-03-26
2526,Ed Davis,Toronto Raptors,24:27,3,6,50.0,0,0,0.0,3,3,100,2,2,4,1,0,1,1,1,9,-2,729,2012-03-26
2527,John Wall,Washington Wizards,37:41,6,17,35.3,1,1,100,1,1,100,0,7,7,9,2,1,3,2,14,-4,730,2012-03-26
2528,Avery Bradley,Boston Celtics,40:26,5,10,50.0,0,2,0.0,1,1,100,0,4,4,0,0,1,0,5,11,1,731,2012-03-26
2529,Rajon Rondo,Boston Celtics,40:04,1,7,14.3,0,2,0.0,5,8,62.5,2,4,6,13,2,0,3,2,7,21,731,2012-03-26
2530,D.J. Augustin,Charlotte Bobcats,20:38,0,5,0.0,0,0,0.0,2,3,66.7,1,1,2,1,1,0,3,3,2,-23,731,2012-03-26
2531,Kemba Walker,Charlotte Bobcats,24:06,1,8,12.5,0,4,0.0,5,7,71.4,0,1,1,7,0,0,3,4,7,10,731,2012-03-26
2532,LeBron James,Miami Heat,40:49,9,21,42.9,2,4,50.0,4,6,66.7,2,7,9,2,1,0,6,1,24,-14,732,2012-03-26
2533,Udonis Haslem,Miami Heat,20:49,1,2,50.0,0,0,0.0,2,2,100,0,5,5,1,1,0,0,4,4,-4,732,2012-03-26
2534,Paul George,Indiana Pacers,37:09,7,14,50.0,2,3,66.7,0,0,0.0,1,9,10,3,0,0,1,4,16,15,732,2012-03-26
2535,George Hill,Indiana Pacers,15:27,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,0,2,0,-3,732,2012-03-26
2536,Paul Millsap,Utah Jazz,32:33,10,14,71.4,1,1,100,3,3,100,3,10,13,3,1,0,3,5,24,27,733,2012-03-26
2537,Gordon Hayward,Utah Jazz,23:53,3,8,37.5,0,3,0.0,1,2,50.0,0,1,1,2,1,0,2,1,7,1,733,2012-03-26
2538,Alec Burks,Utah Jazz,30:47,5,11,45.5,0,1,0.0,5,5,100,2,3,5,2,0,0,1,1,15,13,733,2012-03-26
2539,Derrick Favors,Utah Jazz,17:33,2,7,28.6,0,0,0.0,0,0,0.0,2,3,5,1,1,0,2,2,4,-8,733,2012-03-26
2540,Carmelo Anthony,New York Knicks,34:55,8,20,40.0,0,2,0.0,12,12,100,1,11,12,1,1,1,3,3,28,10,734,2012-03-26
2541,JaVale McGee,Denver Nuggets,23:48,5,11,45.5,0,0,0.0,0,2,0.0,4,4,8,0,0,2,0,0,10,13,735,2012-03-26
2542,Taj Gibson,Chicago Bulls,26:42,2,5,40.0,0,0,0.0,1,2,50.0,1,6,7,1,0,2,0,2,5,-8,735,2012-03-26
2543,Jimmy Butler,Chicago Bulls,8:16,2,5,40.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,4,1,735,2012-03-26
2544,Goran Dragic,Houston Rockets,31:23,6,12,50.0,1,4,25.0,1,1,100,1,3,4,10,1,1,5,4,14,12,736,2012-03-26
2545,Trevor Ariza,New Orleans Hornets,24:48,0,3,0.0,0,1,0.0,3,6,50.0,0,2,2,1,0,2,4,2,3,-22,737,2012-03-26
2546,Blake Griffin,Los Angeles Clippers,32:50,8,10,80.0,0,0,0.0,4,9,44.4,2,5,7,5,2,0,0,4,20,14,737,2012-03-26
2547,DeAndre Jordan,Los Angeles Clippers,22:05,3,6,50.0,0,0,0.0,1,1,100,1,3,4,0,0,1,2,4,7,14,737,2012-03-26
2548,Chris Paul,Los Angeles Clippers,35:01,9,17,52.9,2,6,33.3,5,5,100,0,3,3,10,4,0,1,2,25,16,737,2012-03-26
2549,Eric Bledsoe,Los Angeles Clippers,12:59,1,1,100,0,0,0.0,2,2,100,0,0,0,2,3,0,3,0,4,-4,737,2012-03-26
2550,Tristan Thompson,Cleveland Cavaliers,27:27,3,3,100,0,0,0.0,3,6,50.0,3,3,6,0,0,0,2,0,9,-9,738,2012-03-27
2551,Kyrie Irving,Cleveland Cavaliers,32:52,4,13,30.8,3,7,42.9,1,2,50.0,0,4,4,7,2,1,5,2,12,-13,738,2012-03-27
2552,Jrue Holiday,Philadelphia 76ers,35:54,9,19,47.4,1,3,33.3,0,0,0.0,2,1,3,6,3,1,3,2,19,20,738,2012-03-27
2553,Lou Williams,Philadelphia 76ers,24:17,5,14,35.7,1,4,25.0,0,1,0.0,0,7,7,7,1,0,2,2,11,3,738,2012-03-27
2554,Thaddeus Young,Philadelphia 76ers,26:49,3,7,42.9,0,0,0.0,0,0,0.0,2,4,6,0,1,1,2,2,6,12,738,2012-03-27
2555,Nikola Vucevic,Philadelphia 76ers,1:27,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,738,2012-03-27
2556,Kevin Love,Minnesota Timberwolves,37:35,10,22,45.5,4,8,50.0,4,4,100,4,7,11,2,1,4,2,2,28,-3,740,2012-03-27
2557,Wayne Ellington,Minnesota Timberwolves,26:42,6,10,60.0,2,4,50.0,1,1,100,0,2,2,1,1,0,1,2,15,-13,740,2012-03-27
2558,Rudy Gay,Memphis Grizzlies,38:13,7,20,35.0,0,4,0.0,7,7,100,3,2,5,2,0,2,3,2,21,8,740,2012-03-27
2559,Mike Conley,Memphis Grizzlies,32:25,3,9,33.3,0,2,0.0,6,6,100,1,4,5,8,3,1,2,3,12,4,740,2012-03-27
2560,Goran Dragic,Houston Rockets,38:04,7,15,46.7,1,5,20.0,2,2,100,0,2,2,7,4,0,2,5,17,-3,741,2012-03-27
2561,Kawhi Leonard,San Antonio Spurs,31:37,6,11,54.5,1,3,33.3,1,1,100,2,5,7,1,1,0,1,2,14,4,742,2012-03-27
2562,Danny Green,San Antonio Spurs,25:16,0,6,0.0,0,5,0.0,1,2,50.0,1,4,5,0,1,0,0,1,1,5,742,2012-03-27
2563,Patty Mills,San Antonio Spurs,4:23,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,2,742,2012-03-27
2564,Markieff Morris,Phoenix Suns,6:40,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,-3,742,2012-03-27
2565,Robin Lopez,Phoenix Suns,11:13,1,3,33.3,0,0,0.0,1,2,50.0,1,1,2,0,0,0,1,1,3,-12,742,2012-03-27
2566,Kevin Durant,Oklahoma City Thunder,32:20,10,14,71.4,2,5,40.0,3,3,100,0,6,6,1,2,0,5,3,25,8,743,2012-03-27
2567,Serge Ibaka,Oklahoma City Thunder,28:30,3,7,42.9,0,0,0.0,2,2,100,3,9,12,0,0,6,0,3,8,5,743,2012-03-27
2568,Russell Westbrook,Oklahoma City Thunder,34:33,16,26,61.5,0,3,0.0,0,3,0.0,1,2,3,8,3,0,2,2,32,14,743,2012-03-27
2569,James Harden,Oklahoma City Thunder,28:17,6,7,85.7,2,2,100,7,7,100,0,3,3,5,0,0,1,1,21,26,743,2012-03-27
2570,Reggie Jackson,Oklahoma City Thunder,3:04,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-5,743,2012-03-27
2571,Nicolas Batum,Portland Trail Blazers,30:32,4,11,36.4,1,3,33.3,4,4,100,1,0,1,1,0,1,1,2,13,-12,743,2012-03-27
2572,LaMarcus Aldridge,Portland Trail Blazers,36:39,9,16,56.3,0,0,0.0,2,2,100,3,5,8,3,0,1,2,2,20,-5,743,2012-03-27
2573,Klay Thompson,Golden State Warriors,38:07,10,25,40.0,0,5,0.0,0,0,0.0,3,2,5,7,2,0,1,4,20,-5,744,2012-03-27
2574,JaVale McGee,Denver Nuggets,23:12,3,4,75.0,0,0,0.0,2,3,66.7,0,7,7,1,1,2,0,4,8,-6,745,2012-03-28
2575,DeMar DeRozan,Toronto Raptors,37:20,6,20,30.0,0,0,0.0,5,11,45.5,2,3,5,5,1,0,2,2,17,5,745,2012-03-28
2576,Ed Davis,Toronto Raptors,19:47,2,8,25.0,0,0,0.0,0,0,0.0,4,4,8,2,1,0,1,3,4,7,745,2012-03-28
2577,Dwight Howard,Orlando Magic,28:17,4,7,57.1,0,0,0.0,4,6,66.7,1,4,5,2,2,0,6,4,12,-31,746,2012-03-28
2578,Ish Smith,Orlando Magic,2:44,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,6,746,2012-03-28
2579,Carmelo Anthony,New York Knicks,26:19,9,15,60.0,2,5,40.0,5,6,83.3,1,4,5,6,1,1,3,2,25,33,746,2012-03-28
2580,Kevin Love,Minnesota Timberwolves,43:08,14,31,45.2,4,7,57.1,8,10,80.0,6,13,19,4,0,0,2,0,40,5,747,2012-03-28
2581,Wayne Ellington,Minnesota Timberwolves,23:33,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,0,1,0,1,2,0,-6,747,2012-03-28
2582,D.J. Augustin,Charlotte Bobcats,24:00,0,4,0.0,0,2,0.0,0,0,0.0,1,1,2,8,0,0,1,1,0,-8,747,2012-03-28
2583,Kemba Walker,Charlotte Bobcats,24:00,6,13,46.2,2,6,33.3,6,7,85.7,0,3,3,4,1,0,1,2,20,3,747,2012-03-28
2584,Tristan Thompson,Cleveland Cavaliers,29:58,3,12,25.0,0,0,0.0,3,4,75.0,6,5,11,0,1,3,1,2,9,-15,748,2012-03-28
2585,Kyrie Irving,Cleveland Cavaliers,36:32,9,19,47.4,1,5,20.0,3,3,100,3,6,9,6,2,0,5,2,22,-10,748,2012-03-28
2586,Paul Millsap,Utah Jazz,27:18,6,10,60.0,0,1,0.0,4,5,80.0,5,2,7,2,1,0,4,3,16,-5,749,2012-03-28
2587,Gordon Hayward,Utah Jazz,37:19,8,14,57.1,1,1,100,2,3,66.7,1,6,7,5,0,2,1,0,19,-3,749,2012-03-28
2588,Derrick Favors,Utah Jazz,22:35,3,9,33.3,0,0,0.0,0,2,0.0,3,4,7,1,1,0,1,3,6,-12,749,2012-03-28
2589,Alec Burks,Utah Jazz,19:24,2,7,28.6,0,0,0.0,5,7,71.4,0,3,3,1,2,0,1,1,9,-11,749,2012-03-28
2590,Avery Bradley,Boston Celtics,42:59,3,10,30.0,1,4,25.0,2,2,100,2,2,4,2,0,0,2,2,9,13,749,2012-03-28
2591,Rajon Rondo,Boston Celtics,35:46,3,7,42.9,0,1,0.0,0,1,0.0,0,4,4,14,0,0,3,1,6,1,749,2012-03-28
2592,Paul George,Indiana Pacers,30:04,8,13,61.5,4,7,57.1,2,2,100,1,3,4,4,1,2,2,1,22,-22,750,2012-03-28
2593,George Hill,Indiana Pacers,20:52,0,4,0.0,0,3,0.0,0,0,0.0,0,3,3,3,1,0,2,2,0,-21,750,2012-03-28
2594,Taj Gibson,Chicago Bulls,24:04,8,12,66.7,0,0,0.0,3,4,75.0,3,3,6,1,1,1,0,1,19,17,751,2012-03-28
2595,Jimmy Butler,Chicago Bulls,1:18,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,2,751,2012-03-28
2596,Kawhi Leonard,San Antonio Spurs,33:12,8,11,72.7,3,4,75.0,0,0,0.0,4,5,9,2,2,0,3,2,19,14,752,2012-03-28
2597,Danny Green,San Antonio Spurs,14:57,3,7,42.9,1,2,50.0,0,1,0.0,0,0,0,1,0,0,0,1,7,-2,752,2012-03-28
2598,Patty Mills,San Antonio Spurs,6:28,3,5,60.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,1,1,7,-4,752,2012-03-28
2599,Robin Lopez,Phoenix Suns,17:53,3,7,42.9,0,0,0.0,4,5,80.0,2,2,4,0,0,0,1,2,10,-12,753,2012-03-28
2600,Blake Griffin,Los Angeles Clippers,34:11,13,19,68.4,0,1,0.0,1,3,33.3,4,10,14,5,1,1,4,4,27,11,753,2012-03-28
2601,DeAndre Jordan,Los Angeles Clippers,28:19,3,5,60.0,0,0,0.0,7,8,87.5,2,4,6,0,1,1,4,2,13,2,753,2012-03-28
2602,Chris Paul,Los Angeles Clippers,37:09,6,15,40.0,2,3,66.7,1,1,100,0,5,5,15,2,0,2,3,15,9,753,2012-03-28
