,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
7915,Josh Okogie,Minnesota Timberwolves,34:14,3,7,42.9,1,4,25.0,1,2,50.0,0,2,2,0,1,3,2,4,8,30,584
7916,Dario Saric,Minnesota Timberwolves,21:49,2,5,40.0,1,2,50.0,1,2,50.0,1,0,1,2,0,0,1,2,6,-14,584
7917,Tyus Jones,Minnesota Timberwolves,19:03,1,6,16.7,0,2,0.0,1,1,100,0,2,2,6,4,0,0,1,3,1,584
7918,Gorgui Dieng,Minnesota Timberwolves,12:40,2,4,50.0,1,1,100,0,0,0.0,0,4,4,0,1,0,0,3,5,-4,584
7919,Jonathan Isaac,Orlando Magic,26:25,1,7,14.3,0,4,0.0,0,0,0.0,0,1,1,0,1,1,1,1,2,-17,585
7920,Aaron Gordon,Orlando Magic,36:51,5,17,29.4,2,7,28.6,5,8,62.5,0,5,5,1,1,1,2,1,17,4,585
7921,Nikola Vucevic,Orlando Magic,32:06,7,17,41.2,2,5,40.0,0,0,0.0,4,20,24,8,0,2,3,1,16,-12,585
7922,Evan Fournier,Orlando Magic,30:47,5,11,45.5,1,2,50.0,1,2,50.0,2,1,3,2,0,0,1,3,12,-6,585
7923,D.J. Augustin,Orlando Magic,24:57,3,6,50.0,0,2,0.0,6,7,85.7,0,0,0,3,2,0,0,0,12,-4,585
7924,Terrence Ross,Orlando Magic,26:40,2,8,25.0,1,4,25.0,3,3,100,1,4,5,3,1,1,1,5,8,-13,585
7925,Mo Bamba,Orlando Magic,13:59,3,4,75.0,0,0,0.0,2,3,66.7,3,7,10,0,0,2,3,2,8,-3,585
7926,Khem Birch,Orlando Magic,1:55,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,5,585
7927,Tobias Harris,LA Clippers,35:30,10,21,47.6,1,2,50.0,7,8,87.5,0,9,9,2,1,1,1,2,28,13,585
7928,Danilo Gallinari,LA Clippers,32:57,5,16,31.3,2,10,20.0,1,1,100,0,5,5,2,0,0,0,3,13,11,585
7929,Avery Bradley,LA Clippers,25:13,3,10,30.0,1,2,50.0,0,0,0.0,1,1,2,0,1,0,0,1,7,2,585
7930,Shai Gilgeous-Alexander,LA Clippers,23:01,6,7,85.7,1,1,100,0,0,0.0,0,2,2,2,1,0,1,2,13,1,585
7931,Patrick Beverley,LA Clippers,25:06,1,3,33.3,1,3,33.3,0,2,0.0,1,4,5,2,0,1,1,4,3,7,585
7932,Montrezl Harrell,LA Clippers,22:50,3,7,42.9,0,0,0.0,3,5,60.0,1,7,8,1,1,2,1,0,9,4,585
7933,Lou Williams,LA Clippers,24:42,4,12,33.3,2,3,66.7,7,7,100,0,4,4,4,0,0,1,2,17,9,585
7934,Rodney McGruder,Miami Heat,22:29,1,6,16.7,0,3,0.0,1,3,33.3,2,1,3,5,0,1,1,2,3,-25,586
7935,James Johnson,Miami Heat,18:45,3,7,42.9,1,3,33.3,0,0,0.0,2,2,4,3,0,0,0,3,7,-20,586
7936,Hassan Whiteside,Miami Heat,20:56,1,4,25.0,0,2,0.0,0,0,0.0,0,4,4,0,1,2,3,3,2,-25,586
7937,Josh Richardson,Miami Heat,28:46,4,11,36.4,0,3,0.0,3,4,75.0,0,3,3,4,0,0,1,2,11,-32,586
7938,Justise Winslow,Miami Heat,30:14,6,16,37.5,1,5,20.0,0,3,0.0,1,4,5,3,1,0,2,2,13,-27,586
7939,Bam Adebayo,Miami Heat,26:53,5,9,55.6,0,0,0.0,2,2,100,4,2,6,2,2,2,1,3,12,1,586
7940,Kelly Olynyk,Miami Heat,22:24,3,10,30.0,2,9,22.2,1,3,33.3,1,5,6,1,0,0,3,1,9,5,586
7941,DeAndre' Bembry,Atlanta Hawks,27:16,7,11,63.6,1,2,50.0,2,3,66.7,0,2,2,2,0,0,2,4,17,26,586
7942,John Collins,Atlanta Hawks,27:09,5,6,83.3,0,0,0.0,3,3,100,3,10,13,0,0,1,2,4,13,19,586
7943,Dewayne Dedmon,Atlanta Hawks,26:44,4,8,50.0,0,2,0.0,1,1,100,2,9,11,1,0,1,0,2,9,19,586
7944,Kevin Huerter,Atlanta Hawks,36:13,4,16,25.0,2,7,28.6,0,0,0.0,2,6,8,7,2,0,3,2,10,20,586
7945,Trae Young,Atlanta Hawks,30:23,6,14,42.9,3,3,100,4,6,66.7,0,2,2,2,1,0,4,1,19,21,586
7946,Alex Len,Atlanta Hawks,19:41,2,8,25.0,0,1,0.0,0,0,0.0,3,4,7,0,1,0,1,3,4,0,586
7947,Trevor Ariza,Washington Wizards,32:50,1,9,11.1,0,6,0.0,2,2,100,0,7,7,4,1,1,2,1,4,1,587
7948,Jeff Green,Washington Wizards,33:57,6,14,42.9,2,6,33.3,2,2,100,3,3,6,2,1,0,1,3,16,8,587
7949,Thomas Bryant,Washington Wizards,21:16,6,8,75.0,0,0,0.0,2,3,66.7,2,5,7,1,1,1,1,1,14,-7,587
7950,Bradley Beal,Washington Wizards,36:59,10,27,37.0,2,10,20.0,3,4,75.0,3,2,5,6,2,1,0,4,25,2,587
7951,Tomas Satoransky,Washington Wizards,28:05,5,10,50.0,2,5,40.0,3,4,75.0,1,1,2,2,0,0,1,2,15,-5,587
7952,Sam Dekker,Washington Wizards,16:07,3,4,75.0,0,0,0.0,0,0,0.0,3,5,8,0,1,0,1,0,6,12,587
7953,Paul George,Oklahoma City Thunder,35:39,7,18,38.9,3,7,42.9,3,4,75.0,1,3,4,5,2,0,2,2,20,0,587
7954,Jerami Grant,Oklahoma City Thunder,32:45,7,11,63.6,2,2,100,1,1,100,2,0,2,1,1,0,1,2,17,-6,587
7955,Steven Adams,Oklahoma City Thunder,31:20,5,6,83.3,0,0,0.0,2,4,50.0,0,8,8,1,2,0,1,3,12,8,587
7956,Russell Westbrook,Oklahoma City Thunder,37:10,9,23,39.1,2,5,40.0,2,6,33.3,2,13,15,13,0,1,8,2,22,-7,587
7957,Dennis Schroder,Oklahoma City Thunder,16:22,3,10,30.0,1,3,33.3,2,2,100,0,1,1,0,0,0,2,2,9,-32,587
7958,Nerlens Noel,Oklahoma City Thunder,16:40,1,4,25.0,0,0,0.0,0,0,0.0,2,2,4,0,0,1,0,0,2,-26,587
7959,Abdel Nader,Oklahoma City Thunder,14:00,4,7,57.1,1,1,100,0,0,0.0,0,0,0,0,1,0,0,0,9,-20,587
7960,Hamidou Diallo,Oklahoma City Thunder,4:44,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,3,0,-3,587
7961,Timothe Luwawu-Cabarrot,Oklahoma City Thunder,2:11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,587
7962,Bojan Bogdanovic,Indiana Pacers,37:02,9,18,50.0,2,4,50.0,1,3,33.3,2,7,9,3,2,0,0,2,21,-12,588
7963,Thaddeus Young,Indiana Pacers,32:37,7,10,70.0,0,2,0.0,0,0,0.0,5,4,9,1,3,0,3,4,14,-11,588
7964,Domantas Sabonis,Indiana Pacers,30:38,6,14,42.9,0,0,0.0,4,4,100,2,9,11,6,0,0,2,2,16,-10,588
7965,Victor Oladipo,Indiana Pacers,34:18,6,15,40.0,0,4,0.0,4,5,80.0,1,1,2,3,0,0,2,3,16,-15,588
7966,Cory Joseph,Indiana Pacers,27:37,3,11,27.3,1,2,50.0,2,2,100,0,4,4,0,2,0,1,2,9,-12,588
7967,Doug McDermott,Indiana Pacers,17:22,1,1,100,0,0,0.0,0,0,0.0,0,0,0,3,0,0,2,3,2,-6,588
7968,Aaron Holiday,Indiana Pacers,1:44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,588
7969,Danny Green,Toronto Raptors,19:23,5,9,55.6,5,8,62.5,0,0,0.0,0,0,0,1,1,0,1,3,15,6,588
7970,Pascal Siakam,Toronto Raptors,26:05,4,8,50.0,0,1,0.0,4,4,100,2,8,10,4,0,0,3,1,12,5,588
7971,Serge Ibaka,Toronto Raptors,22:32,7,9,77.8,2,2,100,2,2,100,1,5,6,0,0,2,5,4,18,3,588
7972,Fred VanVleet,Toronto Raptors,34:30,3,10,30.0,1,6,16.7,5,6,83.3,0,2,2,8,0,0,1,2,12,9,588
7973,Kyle Lowry,Toronto Raptors,31:35,4,10,40.0,2,6,33.3,2,2,100,0,3,3,8,3,1,4,3,12,6,588
7974,Norman Powell,Toronto Raptors,31:57,10,12,83.3,3,3,100,0,0,0.0,0,2,2,1,1,0,0,3,23,15,588
7975,Delon Wright,Toronto Raptors,25:14,4,8,50.0,2,2,100,0,0,0.0,2,2,4,6,2,0,0,3,10,12,588
7976,OG Anunoby,Toronto Raptors,24:17,2,7,28.6,1,4,25.0,0,0,0.0,2,3,5,1,1,1,1,0,5,14,588
7977,Chris Boucher,Toronto Raptors,1:44,1,1,100,1,1,100,0,0,0.0,0,0,0,0,0,0,0,0,3,0,588
7978,Nicolas Batum,Charlotte Hornets,35:59,3,7,42.9,0,4,0.0,2,2,100,0,4,4,3,3,0,1,3,8,4,589
7979,Devonte' Graham,Charlotte Hornets,20:39,2,4,50.0,2,2,100,2,2,100,0,3,3,4,1,0,2,1,8,-2,589
7980,Kemba Walker,Charlotte Hornets,32:16,9,20,45.0,2,7,28.6,9,12,75.0,0,7,7,1,0,0,3,2,29,2,589
7981,Willy Hernangomez,Charlotte Hornets,23:41,8,12,66.7,0,0,0.0,3,7,42.9,3,6,9,4,1,0,3,5,19,1,589
7982,Malik Monk,Charlotte Hornets,16:29,2,8,25.0,1,4,25.0,0,0,0.0,0,3,3,1,0,0,0,1,5,2,589
7983,Miles Bridges,Charlotte Hornets,12:42,0,1,0.0,0,1,0.0,1,2,50.0,0,2,2,0,0,0,0,2,1,-3,589
7984,Mikal Bridges,Phoenix Suns,30:32,1,6,16.7,1,4,25.0,2,2,100,1,2,3,1,1,2,0,2,5,-5,589
7985,T.J. Warren,Phoenix Suns,37:19,9,17,52.9,3,6,50.0,2,2,100,1,4,5,5,2,1,1,5,23,-3,589
7986,Deandre Ayton,Phoenix Suns,31:22,7,12,58.3,0,0,0.0,5,5,100,0,9,9,2,1,1,1,3,19,-3,589
7987,Devin Booker,Phoenix Suns,12:16,3,7,42.9,1,2,50.0,0,0,0.0,0,0,0,3,0,0,2,1,7,3,589
7988,De'Anthony Melton,Phoenix Suns,26:28,2,4,50.0,1,3,33.3,0,0,0.0,0,7,7,4,1,0,2,5,5,-3,589
7989,Richaun Holmes,Phoenix Suns,16:38,2,3,66.7,0,0,0.0,2,3,66.7,0,3,3,1,1,0,0,3,6,-3,589
7990,Josh Jackson,Phoenix Suns,32:18,9,13,69.2,3,4,75.0,1,2,50.0,1,5,6,4,0,0,3,2,22,0,589
7991,DeMar DeRozan,San Antonio Spurs,34:08,12,21,57.1,0,0,0.0,2,2,100,1,6,7,9,2,2,2,5,26,6,590
7992,Jakob Poeltl,San Antonio Spurs,27:04,3,4,75.0,0,0,0.0,1,6,16.7,4,2,6,2,0,1,2,3,7,-8,590
7993,LaMarcus Aldridge,San Antonio Spurs,28:10,9,12,75.0,0,0,0.0,7,8,87.5,2,4,6,2,0,1,4,5,25,9,590
7994,Derrick White,San Antonio Spurs,35:20,4,7,57.1,0,1,0.0,9,9,100,1,4,5,2,0,0,1,0,17,6,590
7995,Bryn Forbes,San Antonio Spurs,34:30,5,12,41.7,3,7,42.9,2,2,100,0,4,4,0,1,0,0,1,15,9,590
7996,Patty Mills,San Antonio Spurs,26:25,4,10,40.0,2,5,40.0,3,3,100,0,4,4,2,1,0,0,0,13,12,590
7997,Davis Bertans,San Antonio Spurs,24:55,2,5,40.0,1,4,25.0,0,0,0.0,1,2,3,5,0,0,0,0,5,16,590
7998,Reggie Bullock,Detroit Pistons,36:02,5,16,31.3,3,12,25.0,0,0,0.0,0,4,4,2,0,0,1,0,13,5,590
7999,Blake Griffin,Detroit Pistons,37:14,13,21,61.9,2,5,40.0,6,6,100,0,2,2,8,0,0,3,1,34,4,590
8000,Andre Drummond,Detroit Pistons,36:53,9,14,64.3,0,0,0.0,1,3,33.3,4,10,14,2,3,1,5,4,19,-15,590
8001,Bruce Brown,Detroit Pistons,33:45,2,5,40.0,0,1,0.0,0,0,0.0,1,2,3,2,0,0,1,4,4,6,590
8002,Reggie Jackson,Detroit Pistons,23:27,6,10,60.0,1,4,25.0,1,1,100,0,1,1,1,1,0,0,5,14,6,590
8003,Luke Kennard,Detroit Pistons,15:40,3,7,42.9,2,4,50.0,2,3,66.7,0,3,3,2,0,0,0,2,10,-18,590
8004,Jarrett Allen,Brooklyn Nets,23:59,2,5,40.0,0,0,0.0,2,2,100,1,7,8,2,1,1,1,0,6,-9,591
8005,D'Angelo Russell,Brooklyn Nets,23:21,2,6,33.3,1,3,33.3,0,0,0.0,0,1,1,5,0,0,6,0,5,-19,591
8006,Spencer Dinwiddie,Brooklyn Nets,23:32,4,10,40.0,1,6,16.7,6,7,85.7,0,2,2,1,0,0,1,1,15,-3,591
8007,Ed Davis,Brooklyn Nets,19:47,3,5,60.0,0,0,0.0,5,6,83.3,2,7,9,0,2,0,1,3,11,-13,591
8008,Jayson Tatum,Boston Celtics,26:57,5,12,41.7,2,6,33.3,4,4,100,0,4,4,4,2,0,0,1,16,17,591
8009,Al Horford,Boston Celtics,24:22,6,7,85.7,0,1,0.0,0,0,0.0,1,8,9,5,1,1,1,0,12,9,591
8010,Marcus Smart,Boston Celtics,27:13,4,10,40.0,4,8,50.0,0,0,0.0,0,4,4,7,2,0,2,1,12,8,591
8011,Kyrie Irving,Boston Celtics,27:50,8,16,50.0,1,3,33.3,0,0,0.0,0,2,2,6,3,0,0,3,17,8,591
8012,Gordon Hayward,Boston Celtics,25:58,4,10,40.0,2,5,40.0,2,3,66.7,1,3,4,2,1,0,4,4,12,11,591
8013,Jaylen Brown,Boston Celtics,23:31,2,6,33.3,0,1,0.0,0,0,0.0,1,4,5,4,0,0,4,5,4,15,591
8014,Terry Rozier,Boston Celtics,19:54,5,10,50.0,0,2,0.0,0,0,0.0,0,4,4,4,1,0,0,0,10,19,591
8015,Daniel Theis,Boston Celtics,19:20,5,6,83.3,0,0,0.0,1,1,100,3,5,8,2,0,0,0,3,11,17,591
8016,Semi Ojeleye,Boston Celtics,5:36,2,2,100,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,1,4,1,591
8017,Brad Wanamaker,Boston Celtics,4:26,1,2,50.0,0,0,0.0,2,2,100,0,0,0,0,0,0,0,1,4,0,591
8018,Torrey Craig,Denver Nuggets,25:38,1,6,16.7,0,3,0.0,3,4,75.0,5,1,6,0,0,0,0,2,5,-17,592
8019,Paul Millsap,Denver Nuggets,21:53,2,6,33.3,0,0,0.0,2,2,100,2,1,3,2,0,1,0,2,6,-14,592
8020,Nikola Jokic,Denver Nuggets,28:08,11,20,55.0,1,1,100,1,1,100,5,8,13,4,2,1,8,2,24,-22,592
8021,Gary Harris,Denver Nuggets,27:10,4,11,36.4,2,5,40.0,4,4,100,1,3,4,2,0,0,0,2,14,-12,592
8022,Jamal Murray,Denver Nuggets,29:10,5,13,38.5,0,3,0.0,3,4,75.0,1,1,2,4,0,0,3,3,13,-24,592
8023,Mason Plumlee,Denver Nuggets,15:20,2,2,100,0,0,0.0,2,3,66.7,0,3,3,1,2,0,2,2,6,5,592
8024,Monte Morris,Denver Nuggets,24:24,9,13,69.2,1,3,33.3,2,2,100,0,3,3,5,2,0,0,2,21,2,592
8025,Malik Beasley,Denver Nuggets,26:17,6,11,54.5,2,7,28.6,0,0,0.0,0,3,3,1,1,0,0,2,14,2,592
8026,Juancho Hernangomez,Denver Nuggets,19:53,1,5,20.0,1,5,20.0,0,0,0.0,0,5,5,3,0,1,0,1,3,7,592
8027,Trey Lyles,Denver Nuggets,17:35,2,5,40.0,0,2,0.0,0,0,0.0,0,2,2,2,0,0,0,2,4,8,592
8028,P.J. Tucker,Houston Rockets,37:41,7,11,63.6,7,11,63.6,0,0,0.0,0,0,0,1,4,2,1,2,21,27,592
8029,Clint Capela,Houston Rockets,36:43,13,18,72.2,0,0,0.0,5,7,71.4,1,8,9,2,2,0,0,3,31,26,592
8030,Austin Rivers,Houston Rockets,40:27,1,7,14.3,1,6,16.7,1,2,50.0,0,3,3,6,1,0,2,3,4,6,592
8031,James Harden,Houston Rockets,39:52,7,18,38.9,6,15,40.0,12,15,80.0,0,5,5,14,1,1,6,4,32,23,592
8032,Joe Ingles,Utah Jazz,31:48,1,6,16.7,0,2,0.0,0,0,0.0,1,3,4,6,1,2,2,3,2,1,593
8033,Derrick Favors,Utah Jazz,27:23,6,13,46.2,0,3,0.0,0,2,0.0,2,5,7,1,1,3,1,2,12,-7,593
8034,Rudy Gobert,Utah Jazz,38:35,4,8,50.0,0,0,0.0,6,10,60.0,3,12,15,3,2,1,2,3,14,-14,593
8035,Donovan Mitchell,Utah Jazz,39:54,8,24,33.3,6,12,50.0,4,4,100,2,1,3,1,1,0,7,4,26,-16,593
8036,Ricky Rubio,Utah Jazz,4:37,4,5,80.0,1,1,100,0,0,0.0,0,0,0,1,1,0,1,1,9,-1,593
8037,Jae Crowder,Utah Jazz,29:22,3,11,27.3,2,9,22.2,4,5,80.0,1,4,5,3,0,0,0,4,12,-3,593
8038,Raul Neto,Utah Jazz,29:08,4,8,50.0,2,3,66.7,0,0,0.0,0,6,6,5,0,0,2,1,10,-4,593
8039,Royce O'Neale,Utah Jazz,12:04,2,2,100,2,2,100,2,2,100,2,2,4,0,0,0,0,2,8,-1,593
8040,Georges Niang,Utah Jazz,0:43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,593
8041,Khris Middleton,Milwaukee Bucks,32:38,5,15,33.3,2,5,40.0,2,3,66.7,0,7,7,5,1,0,1,2,14,13,593
8042,Giannis Antetokounmpo,Milwaukee Bucks,35:22,13,30,43.3,0,4,0.0,4,6,66.7,3,7,10,2,1,2,1,6,30,7,593
8043,Brook Lopez,Milwaukee Bucks,30:34,5,6,83.3,3,4,75.0,2,2,100,1,7,8,1,0,3,1,0,15,12,593
8044,Malcolm Brogdon,Milwaukee Bucks,31:00,8,14,57.1,1,1,100,4,4,100,2,3,5,5,0,0,1,1,21,7,593
8045,Eric Bledsoe,Milwaukee Bucks,28:27,3,11,27.3,0,4,0.0,0,0,0.0,1,3,4,6,3,0,6,0,6,5,593
8046,Sterling Brown,Milwaukee Bucks,12:53,1,2,50.0,0,1,0.0,0,0,0.0,0,3,3,3,0,0,0,3,2,4,593
8047,George Hill,Milwaukee Bucks,22:38,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,3,2,0,0,2,0,2,593
8048,Tony Snell,Milwaukee Bucks,17:35,2,5,40.0,1,3,33.3,0,0,0.0,1,2,3,1,0,0,0,2,5,5,593
8049,Kyle Anderson,Memphis Grizzlies,30:56,2,5,40.0,1,2,50.0,0,0,0.0,1,4,5,5,0,1,3,1,5,-16,594
8050,Garrett Temple,Memphis Grizzlies,32:14,3,10,30.0,2,6,33.3,0,0,0.0,0,4,4,1,0,3,2,3,8,-16,594
8051,Mike Conley,Memphis Grizzlies,33:12,5,11,45.5,4,6,66.7,8,10,80.0,1,1,2,10,2,0,4,0,22,-16,594
8052,JaMychal Green,Memphis Grizzlies,24:37,6,10,60.0,2,4,50.0,2,3,66.7,0,5,5,0,0,0,1,5,16,-10,594
8053,Jevon Carter,Memphis Grizzlies,16:57,0,5,0.0,0,4,0.0,0,0,0.0,0,2,2,4,0,0,1,1,0,-3,594
8054,Justin Holiday,Memphis Grizzlies,12:21,0,3,0.0,0,1,0.0,4,4,100,0,2,2,1,0,1,1,0,4,-1,594
8055,Yuta Watanabe,Memphis Grizzlies,3:06,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,3,594
8056,Anthony Davis,New Orleans Pelicans,35:29,14,20,70.0,0,1,0.0,8,12,66.7,1,12,13,3,2,3,2,2,36,24,594
8057,Julius Randle,New Orleans Pelicans,33:25,5,9,55.6,0,1,0.0,5,6,83.3,1,8,9,2,0,0,4,3,15,0,594
8058,Jrue Holiday,New Orleans Pelicans,33:04,5,10,50.0,2,3,66.7,1,2,50.0,1,3,4,6,4,0,1,0,13,13,594
8059,Elfrid Payton,New Orleans Pelicans,24:25,5,10,50.0,0,0,0.0,1,1,100,0,3,3,4,3,0,4,1,11,9,594
8060,Kenrich Williams,New Orleans Pelicans,8:49,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,2,0,-3,594
8061,Frank Jackson,New Orleans Pelicans,19:13,7,10,70.0,3,5,60.0,0,0,0.0,0,0,0,1,1,0,0,0,17,7,594
8062,Brandon Ingram,Los Angeles Lakers,37:22,12,21,57.1,0,0,0.0,5,7,71.4,1,2,3,6,2,0,2,4,29,14,595
8063,Kyle Kuzma,Los Angeles Lakers,37:26,4,20,20.0,2,10,20.0,3,5,60.0,1,4,5,3,0,0,2,2,13,8,595
8064,JaVale McGee,Los Angeles Lakers,23:23,4,7,57.1,0,0,0.0,0,1,0.0,2,8,10,0,0,0,3,5,8,-4,595
8065,Josh Hart,Los Angeles Lakers,43:42,5,13,38.5,1,5,20.0,3,3,100,1,11,12,6,5,0,2,4,14,16,595
8066,Lonzo Ball,Los Angeles Lakers,37:07,8,15,53.3,4,8,50.0,1,4,25.0,3,4,7,5,2,0,2,2,21,8,595
8067,Kentavious Caldwell-Pope,Los Angeles Lakers,21:13,1,5,20.0,1,3,33.3,0,0,0.0,0,1,1,3,1,0,0,0,3,3,595
8068,Ivica Zubac,Los Angeles Lakers,3:38,1,2,50.0,0,0,0.0,2,2,100,1,1,2,0,0,0,1,0,4,-2,595
8069,Svi Mykhailiuk,Los Angeles Lakers,4:18,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-6,595
8070,Harrison Barnes,Dallas Mavericks,34:29,3,13,23.1,2,6,33.3,3,3,100,2,2,4,0,2,0,1,1,11,-5,595
8071,DeAndre Jordan,Dallas Mavericks,33:27,2,3,66.7,0,0,0.0,6,8,75.0,3,16,19,0,2,3,5,4,10,-5,595
8072,Luka Doncic,Dallas Mavericks,34:52,10,23,43.5,2,6,33.3,5,7,71.4,2,6,8,2,1,1,1,3,27,-7,595
8073,Dorian Finney-Smith,Dallas Mavericks,14:33,4,5,80.0,0,1,0.0,0,0,0.0,3,5,8,0,1,0,1,0,8,0,595
8074,Dwight Powell,Dallas Mavericks,14:33,3,5,60.0,1,3,33.3,1,2,50.0,3,4,7,2,0,1,0,3,8,-5,595
8075,Maxi Kleber,Dallas Mavericks,4:52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,-5,595
8076,Trey Burke,New York Knicks,14:06,3,9,33.3,1,2,50.0,3,3,100,0,1,1,4,0,0,0,3,10,-2,596
8077,Enes Kanter,New York Knicks,29:10,8,12,66.7,0,0,0.0,2,5,40.0,6,8,14,2,0,0,3,4,18,7,596
8078,Maurice Harkless,Portland Trail Blazers,8:39,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,3,0,6,596
8079,Jusuf Nurkic,Portland Trail Blazers,19:17,7,9,77.8,0,0,0.0,6,9,66.7,1,7,8,0,0,0,3,4,20,-1,596
8080,CJ McCollum,Portland Trail Blazers,37:03,7,17,41.2,2,7,28.6,1,1,100,0,3,3,2,1,1,1,2,17,12,596
8081,Damian Lillard,Portland Trail Blazers,32:18,5,14,35.7,2,6,33.3,5,5,100,1,3,4,9,1,0,4,1,17,10,596
8082,Zach Collins,Portland Trail Blazers,21:48,3,6,50.0,0,1,0.0,1,3,33.3,2,4,6,0,1,2,1,3,7,8,596
8083,Seth Curry,Portland Trail Blazers,22:21,5,9,55.6,3,6,50.0,0,0,0.0,0,1,1,0,1,1,0,1,13,2,596
8084,Jake Layman,Portland Trail Blazers,21:60,3,5,60.0,1,2,50.0,3,4,75.0,4,7,11,4,0,0,0,0,10,2,596
8085,Jonathan Isaac,Orlando Magic,22:34,1,6,16.7,0,3,0.0,0,0,0.0,1,0,1,0,1,0,2,1,2,-9,597
8086,Aaron Gordon,Orlando Magic,34:06,3,13,23.1,1,5,20.0,3,4,75.0,2,7,9,1,1,0,0,0,10,-23,597
8087,Nikola Vucevic,Orlando Magic,24:37,7,14,50.0,1,2,50.0,3,4,75.0,2,11,13,3,1,1,1,1,18,-11,597
8088,Evan Fournier,Orlando Magic,25:59,4,8,50.0,4,6,66.7,3,3,100,0,1,1,1,0,0,3,2,15,-17,597
8089,D.J. Augustin,Orlando Magic,19:24,1,6,16.7,0,3,0.0,4,4,100,0,2,2,1,1,0,1,1,6,-5,597
8090,Terrence Ross,Orlando Magic,23:21,7,12,58.3,5,10,50.0,1,1,100,0,1,1,2,2,0,1,2,20,-9,597
8091,Mo Bamba,Orlando Magic,12:47,0,3,0.0,0,1,0.0,0,0,0.0,0,5,5,0,0,0,1,2,0,-17,597
8092,Khem Birch,Orlando Magic,10:36,0,1,0.0,0,0,0.0,0,0,0.0,0,5,5,0,0,0,0,1,0,12,597
8093,Bogdan Bogdanovic,Sacramento Kings,32:16,6,15,40.0,3,8,37.5,0,0,0.0,0,8,8,7,1,0,2,1,15,11,597
8094,Nemanja Bjelica,Sacramento Kings,21:50,2,6,33.3,0,2,0.0,0,0,0.0,0,4,4,2,0,0,0,0,4,9,597
8095,Willie Cauley-Stein,Sacramento Kings,17:41,5,11,45.5,0,0,0.0,1,2,50.0,2,9,11,2,0,0,2,2,11,10,597
8096,Buddy Hield,Sacramento Kings,24:50,5,10,50.0,3,6,50.0,0,0,0.0,0,3,3,1,0,0,0,2,13,9,597
8097,De'Aaron Fox,Sacramento Kings,22:30,9,14,64.3,0,4,0.0,2,3,66.7,1,2,3,2,5,0,1,3,20,7,597
8098,Ben McLemore,Sacramento Kings,6:10,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,-8,597
8099,Bojan Bogdanovic,Indiana Pacers,31:37,9,16,56.3,2,6,33.3,3,3,100,1,3,4,2,1,0,0,0,23,13,598
8100,Thaddeus Young,Indiana Pacers,35:37,11,14,78.6,3,3,100,1,3,33.3,0,5,5,3,2,0,0,4,26,6,598
8101,Domantas Sabonis,Indiana Pacers,34:06,7,13,53.8,0,1,0.0,1,2,50.0,2,7,9,4,3,0,0,1,15,11,598
8102,Victor Oladipo,Indiana Pacers,33:41,6,14,42.9,1,4,25.0,4,4,100,0,2,2,5,1,0,2,5,17,16,598
8103,Cory Joseph,Indiana Pacers,26:04,4,8,50.0,3,5,60.0,0,0,0.0,1,1,2,6,0,0,0,1,11,-6,598
8104,Doug McDermott,Indiana Pacers,14:34,2,3,66.7,1,2,50.0,2,2,100,0,1,1,2,0,0,1,1,7,-1,598
8105,Cedi Osman,Cleveland Cavaliers,32:08,5,11,45.5,3,8,37.5,2,2,100,0,2,2,3,0,0,1,4,15,3,598
8106,Tristan Thompson,Cleveland Cavaliers,34:53,6,9,66.7,0,0,0.0,3,4,75.0,1,12,13,5,0,2,3,1,15,-4,598
8107,Alec Burks,Cleveland Cavaliers,29:52,7,9,77.8,3,3,100,2,2,100,1,6,7,0,1,1,1,2,19,-6,598
8108,Collin Sexton,Cleveland Cavaliers,29:59,5,8,62.5,1,2,50.0,3,3,100,1,0,1,4,0,0,4,3,14,-9,598
8109,Jordan Clarkson,Cleveland Cavaliers,32:09,11,20,55.0,2,5,40.0,2,2,100,0,2,2,1,3,0,4,4,26,-4,598
8110,Cameron Payne,Cleveland Cavaliers,22:03,4,8,50.0,2,4,50.0,0,0,0.0,0,2,2,3,0,0,0,1,10,4,598
