,GAMEID,Visitor,VisitorScore,Home,HomeScore,Date
551,551,Timberwolves,100,76ers,111,2011-03-04
552,552,Thunder,111,Hawks,104,2011-03-04
553,553,Warriors,103,Celtics,107,2011-03-04
554,554,Cavaliers,119,Knicks,115,2011-03-04
555,555,Pelicans,98,Grizzlies,91,2011-03-04
556,556,Pacers,108,Mavericks,116,2011-03-04
557,557,Suns,102,Bucks,88,2011-03-04
558,558,Heat,95,Spurs,125,2011-03-04
559,559,Hornets,84,Lakers,92,2011-03-04
560,560,Raptors,136,Nets,137,2011-03-05
561,561,Timberwolves,96,Wizards,103,2011-03-05
562,562,Pacers,95,Rockets,112,2011-03-05
563,563,Kings,102,Jazz,109,2011-03-05
564,564,Hornets,69,Trail Blazers,93,2011-03-05
565,565,Nuggets,94,Clippers,100,2011-03-05
566,566,Bulls,87,Heat,86,2011-03-06
567,567,Lakers,99,Spurs,83,2011-03-06
568,568,Wizards,102,Pistons,113,2011-03-06
569,569,Warriors,117,76ers,125,2011-03-06
570,570,Knicks,92,Hawks,79,2011-03-06
571,571,Pelicans,96,Cavaliers,81,2011-03-06
572,572,Suns,118,Thunder,122,2011-03-06
573,573,Grizzlies,104,Mavericks,103,2011-03-06
574,574,Celtics,89,Bucks,83,2011-03-06
575,575,Clippers,92,Hornets,87,2011-03-07
576,576,Trail Blazers,89,Magic,85,2011-03-07
577,577,Jazz,109,Knicks,131,2011-03-07
578,578,Pelicans,77,Bulls,85,2011-03-07
579,579,Thunder,101,Grizzlies,107,2011-03-07
580,580,Mavericks,108,Timberwolves,105,2011-03-07
581,581,Rockets,123,Kings,101,2011-03-07
582,582,Lakers,101,Hawks,87,2011-03-08
583,583,Warriors,95,Cavaliers,85,2011-03-08
584,584,76ers,110,Pacers,100,2011-03-08
585,585,Bucks,95,Wizards,76,2011-03-08
586,586,Trail Blazers,105,Heat,96,2011-03-08
587,587,Rockets,110,Suns,113,2011-03-08
588,588,Bulls,101,Hornets,84,2011-03-09
589,589,Warriors,90,Nets,94,2011-03-09
590,590,Thunder,110,76ers,105,2011-03-09
591,591,Jazz,96,Raptors,94,2011-03-09
592,592,Clippers,108,Celtics,103,2011-03-09
593,593,Knicks,110,Grizzlies,108,2011-03-09
594,594,Cavaliers,90,Bucks,110,2011-03-09
595,595,Pacers,75,Timberwolves,101,2011-03-09
596,596,Mavericks,92,Pelicans,93,2011-03-09
597,597,Pistons,104,Spurs,111,2011-03-09
598,598,Magic,106,Kings,102,2011-03-09
599,599,Lakers,88,Heat,94,2011-03-10
600,600,Knicks,109,Mavericks,127,2011-03-10
601,601,Nuggets,116,Suns,97,2011-03-10
602,602,Trail Blazers,92,Hornets,97,2011-03-11
603,603,Clippers,98,Nets,102,2011-03-11
604,604,Celtics,86,76ers,89,2011-03-11
605,605,Pacers,98,Raptors,108,2011-03-11
606,606,Hawks,76,Bulls,94,2011-03-11
607,607,Jazz,101,Timberwolves,122,2011-03-11
608,608,Pistons,94,Thunder,104,2011-03-11
609,609,Kings,103,Spurs,108,2011-03-11
610,610,Magic,120,Warriors,123,2011-03-11
611,611,Grizzlies,85,Heat,118,2011-03-12
612,612,Trail Blazers,82,Hawks,91,2011-03-12
613,613,Clippers,122,Wizards,101,2011-03-12
614,614,Jazz,100,Bulls,118,2011-03-12
615,615,76ers,74,Bucks,102,2011-03-12
616,616,Kings,103,Pelicans,115,2011-03-12
617,617,Spurs,115,Rockets,107,2011-03-12
618,618,Lakers,96,Mavericks,91,2011-03-12
619,619,Pistons,101,Nuggets,131,2011-03-12
620,620,Thunder,95,Cavaliers,75,2011-03-13
621,621,Hornets,95,Raptors,90,2011-03-13
622,622,Magic,111,Suns,88,2011-03-13
623,623,Bucks,56,Celtics,87,2011-03-13
624,624,Pacers,106,Knicks,93,2011-03-13
625,625,Timberwolves,77,Warriors,100,2011-03-13
626,626,Celtics,79,Nets,88,2011-03-14
627,627,Thunder,116,Wizards,89,2011-03-14
628,628,Spurs,80,Heat,110,2011-03-14
629,629,Clippers,82,Grizzlies,105,2011-03-14
630,630,Nuggets,114,Pelicans,103,2011-03-14
631,631,Suns,93,Rockets,95,2011-03-14
632,632,76ers,107,Jazz,112,2011-03-14
633,633,Warriors,119,Kings,129,2011-03-14
634,634,Magic,84,Lakers,97,2011-03-14
635,635,Bucks,85,Hawks,110,2011-03-15
636,636,Knicks,117,Pacers,119,2011-03-15
637,637,Wizards,79,Bulls,98,2011-03-15
638,638,Mavericks,101,Trail Blazers,104,2011-03-15
639,639,Nuggets,102,Hawks,87,2011-03-16
640,640,Pacers,80,Celtics,92,2011-03-16
641,641,Raptors,93,Pistons,107,2011-03-16
642,642,Thunder,96,Heat,85,2011-03-16
643,643,Magic,93,Bucks,89,2011-03-16
644,644,Suns,95,Pelicans,100,2011-03-16
645,645,Hornets,78,Rockets,94,2011-03-16
646,646,Timberwolves,104,Jazz,119,2011-03-16
647,647,Cavaliers,97,Kings,93,2011-03-16
648,648,Mavericks,112,Warriors,106,2011-03-16
649,649,76ers,104,Clippers,94,2011-03-16
650,650,Bulls,84,Nets,73,2011-03-17
651,651,Grizzlies,99,Knicks,120,2011-03-17
652,652,Cavaliers,70,Trail Blazers,111,2011-03-17
653,653,Bulls,108,Pacers,115,2011-03-18
654,654,Nuggets,82,Magic,85,2011-03-18
655,655,Wizards,107,Raptors,116,2011-03-18
656,656,Heat,106,Hawks,85,2011-03-18
657,657,Knicks,95,Pistons,99,2011-03-18
658,658,Hornets,82,Thunder,99,2011-03-18
659,659,Spurs,97,Mavericks,91,2011-03-18
660,660,Celtics,77,Rockets,93,2011-03-18
661,661,Nets,95,Bucks,110,2011-03-18
662,662,Warriors,97,Suns,108,2011-03-18
663,663,76ers,102,Kings,80,2011-03-18
664,664,Timberwolves,98,Lakers,106,2011-03-18
665,665,Cavaliers,92,Clippers,100,2011-03-19
666,666,Nuggets,98,Heat,103,2011-03-19
667,667,Pacers,78,Grizzlies,99,2011-03-19
668,668,Celtics,89,Pelicans,85,2011-03-19
669,669,Hornets,98,Spurs,109,2011-03-19
670,670,76ers,101,Trail Blazers,110,2011-03-19
671,671,Nets,92,Wizards,98,2011-03-20
672,672,Pistons,96,Hawks,104,2011-03-20
673,673,Knicks,95,Bucks,100,2011-03-20
674,674,Kings,127,Timberwolves,95,2011-03-20
675,675,Suns,108,Clippers,99,2011-03-20
676,676,Jazz,108,Rockets,110,2011-03-20
677,677,Raptors,95,Thunder,93,2011-03-20
678,678,Warriors,73,Mavericks,101,2011-03-20
679,679,Trail Blazers,80,Lakers,84,2011-03-20
680,680,Magic,97,Cavaliers,86,2011-03-21
681,681,Pacers,102,Nets,98,2011-03-21
682,682,Celtics,96,Knicks,86,2011-03-21
683,683,Kings,92,Bulls,132,2011-03-21
684,684,Jazz,85,Grizzlies,103,2011-03-21
685,685,Warriors,96,Spurs,111,2011-03-21
686,686,Raptors,90,Nuggets,123,2011-03-21
687,687,Bulls,114,Hawks,81,2011-03-22
688,688,Wizards,76,Trail Blazers,111,2011-03-22
689,689,Suns,137,Lakers,139,2011-03-22
690,690,Pacers,111,Hornets,88,2011-03-23
691,691,Nets,98,Cavaliers,94,2011-03-23
692,692,Hawks,100,76ers,105,2011-03-23
693,693,Grizzlies,90,Celtics,87,2011-03-23
694,694,Heat,100,Pistons,94,2011-03-23
695,695,Magic,111,Knicks,99,2011-03-23
696,696,Kings,97,Bucks,90,2011-03-23
697,697,Jazz,94,Thunder,106,2011-03-23
698,698,Warriors,112,Rockets,131,2011-03-23
699,699,Raptors,106,Suns,114,2011-03-23
700,700,Spurs,112,Nuggets,115,2011-03-23
701,701,Wizards,119,Clippers,127,2011-03-23
702,702,Timberwolves,96,Mavericks,104,2011-03-24
703,703,Pelicans,121,Jazz,117,2011-03-24
704,704,Kings,110,Pacers,93,2011-03-25
705,705,Nets,85,Magic,95,2011-03-25
706,706,Hornets,83,Celtics,81,2011-03-25
707,707,Pistons,91,Cavaliers,97,2011-03-25
708,708,76ers,99,Heat,111,2011-03-25
709,709,Bucks,102,Knicks,96,2011-03-25
710,710,Grizzlies,96,Bulls,99,2011-03-25
711,711,Timberwolves,103,Thunder,111,2011-03-25
712,712,Wizards,94,Nuggets,114,2011-03-25
713,713,Pelicans,106,Suns,100,2011-03-25
714,714,Spurs,96,Trail Blazers,98,2011-03-25
715,715,Raptors,100,Warriors,138,2011-03-25
716,716,Clippers,104,Lakers,112,2011-03-25
717,717,Nets,87,Hawks,98,2011-03-26
718,718,Knicks,106,Hornets,114,2011-03-26
719,719,Pacers,88,Pistons,100,2011-03-26
720,720,Bulls,95,Bucks,87,2011-03-26
721,721,Mavericks,94,Jazz,77,2011-03-26
722,722,Raptors,90,Clippers,94,2011-03-26
723,723,Kings,114,76ers,111,2011-03-27
724,724,Hawks,99,Cavaliers,83,2011-03-27
725,725,Rockets,119,Heat,125,2011-03-27
726,726,Spurs,104,Grizzlies,111,2011-03-27
727,727,Celtics,85,Timberwolves,82,2011-03-27
728,728,Trail Blazers,90,Thunder,99,2011-03-27
729,729,Wizards,104,Warriors,114,2011-03-27
730,730,Pelicans,84,Lakers,102,2011-03-27
731,731,Mavericks,91,Suns,83,2011-03-27
732,732,Bucks,86,Hornets,87,2011-03-28
733,733,Celtics,100,Pacers,107,2011-03-28
734,734,Magic,106,Knicks,113,2011-03-28
735,735,76ers,97,Bulls,85,2011-03-28
736,736,Trail Blazers,100,Spurs,92,2011-03-28
737,737,Wizards,100,Jazz,95,2011-03-28
738,738,Heat,90,Cavaliers,102,2011-03-29
739,739,Rockets,112,Nets,87,2011-03-29
740,740,Warriors,114,Thunder,115,2011-03-29
741,741,Suns,113,Kings,116,2011-03-29
742,742,Magic,82,Hawks,85,2011-03-30
743,743,Cavaliers,97,Hornets,98,2011-03-30
744,744,Pistons,101,Pacers,111,2011-03-30
745,745,Rockets,97,76ers,108,2011-03-30
746,746,Bucks,104,Raptors,98,2011-03-30
747,747,Heat,123,Wizards,107,2011-03-30
748,748,Nets,116,Knicks,120,2011-03-30
749,749,Warriors,91,Grizzlies,110,2011-03-30
750,750,Bulls,108,Timberwolves,91,2011-03-30
751,751,Trail Blazers,91,Pelicans,95,2011-03-30
752,752,Kings,90,Nuggets,104,2011-03-30
753,753,Thunder,116,Suns,98,2011-03-30
754,754,Mavericks,106,Clippers,100,2011-03-30
755,755,Celtics,107,Spurs,97,2011-03-31
756,756,Mavericks,82,Lakers,110,2011-03-31
757,757,Bucks,88,Pacers,89,2011-04-01
758,758,Hornets,77,Magic,89,2011-04-01
759,759,Nets,90,76ers,115,2011-04-01
760,760,Cavaliers,107,Wizards,115,2011-04-01
761,761,Bulls,101,Pistons,96,2011-04-01
762,762,Celtics,83,Hawks,88,2011-04-01
763,763,Heat,111,Timberwolves,92,2011-04-01
764,764,Grizzlies,93,Pelicans,81,2011-04-01
765,765,Spurs,114,Rockets,119,2011-04-01
766,766,Clippers,98,Suns,111,2011-04-01
767,767,Thunder,91,Trail Blazers,98,2011-04-01
768,768,Nuggets,99,Kings,90,2011-04-01
769,769,Lakers,96,Jazz,85,2011-04-01
770,770,Raptors,106,Bulls,113,2011-04-02
771,771,Timberwolves,89,Grizzlies,106,2011-04-02
772,772,76ers,87,Bucks,93,2011-04-02
773,773,Mavericks,92,Warriors,99,2011-04-02
774,774,Thunder,92,Clippers,98,2011-04-02
775,775,Suns,97,Spurs,114,2011-04-03
776,776,Nuggets,95,Lakers,90,2011-04-03
777,777,Pistons,90,Celtics,101,2011-04-03
778,778,Wizards,97,Hornets,91,2011-04-03
779,779,Heat,108,Nets,94,2011-04-03
780,780,Cavaliers,107,Knicks,123,2011-04-03
781,781,Magic,98,Raptors,102,2011-04-03
782,782,Jazz,97,Kings,106,2011-04-03
783,783,Hawks,109,Rockets,114,2011-04-03
784,784,Pacers,96,Pelicans,108,2011-04-03
785,785,Mavericks,96,Trail Blazers,104,2011-04-03
786,786,Spurs,97,Hawks,90,2011-04-05
787,787,Hornets,89,Cavaliers,99,2011-04-05
788,788,Timberwolves,105,Nets,107,2011-04-05
789,789,Bucks,72,Magic,78,2011-04-05
790,790,Pistons,105,Wizards,107,2011-04-05
791,791,76ers,82,Celtics,99,2011-04-05
792,792,Raptors,118,Knicks,131,2011-04-05
793,793,Suns,94,Bulls,97,2011-04-05
794,794,Clippers,82,Grizzlies,81,2011-04-05
795,795,Kings,104,Rockets,101,2011-04-05
796,796,Thunder,101,Nuggets,94,2011-04-05
797,797,Warriors,108,Trail Blazers,87,2011-04-05
798,798,Jazz,86,Lakers,85,2011-04-05
799,799,Magic,111,Hornets,102,2011-04-06
800,800,Wizards,112,Pacers,136,2011-04-06
801,801,Knicks,97,76ers,92,2011-04-06
802,802,Cavaliers,104,Raptors,96,2011-04-06
803,803,Nets,109,Pistons,116,2011-04-06
804,804,Bucks,90,Heat,85,2011-04-06
805,805,Suns,108,Timberwolves,98,2011-04-06
806,806,Rockets,93,Pelicans,101,2011-04-06
807,807,Clippers,108,Thunder,112,2011-04-06
808,808,Kings,92,Spurs,124,2011-04-06
809,809,Nuggets,104,Mavericks,96,2011-04-06
810,810,Lakers,87,Warriors,95,2011-04-06
811,811,Celtics,81,Bulls,97,2011-04-07
812,812,Trail Blazers,98,Jazz,87,2011-04-07
813,813,Hawks,102,Pacers,114,2011-04-08
814,814,Knicks,116,Nets,93,2011-04-08
815,815,Raptors,93,76ers,98,2011-04-08
816,816,Wizards,88,Celtics,104,2011-04-08
817,817,Bulls,93,Cavaliers,82,2011-04-08
818,818,Bucks,100,Pistons,110,2011-04-08
819,819,Hornets,103,Heat,112,2011-04-08
820,820,Kings,96,Grizzlies,101,2011-04-08
821,821,Suns,97,Pelicans,109,2011-04-08
822,822,Nuggets,89,Thunder,104,2011-04-08
823,823,Clippers,96,Mavericks,107,2011-04-08
824,824,Lakers,86,Trail Blazers,93,2011-04-08
825,825,Hawks,83,Wizards,115,2011-04-09
826,826,Clippers,78,Rockets,99,2011-04-09
827,827,Cavaliers,101,Bucks,108,2011-04-09
828,828,Jazz,102,Spurs,111,2011-04-09
829,829,Timberwolves,106,Nuggets,130,2011-04-09
830,830,Bulls,102,Magic,99,2011-04-10
831,831,Celtics,77,Heat,100,2011-04-10
832,832,Pistons,112,Hornets,101,2011-04-10
833,833,Nets,92,Raptors,99,2011-04-10
834,834,Pelicans,89,Grizzlies,111,2011-04-10
835,835,Knicks,110,Pacers,109,2011-04-10
836,836,Suns,90,Mavericks,115,2011-04-10
837,837,Kings,104,Warriors,103,2011-04-10
838,838,Thunder,120,Lakers,106,2011-04-10
839,839,Heat,98,Hawks,90,2011-04-11
840,840,Hornets,105,Nets,103,2011-04-11
841,841,Magic,95,76ers,85,2011-04-11
842,842,Celtics,94,Wizards,95,2011-04-11
843,843,Cavaliers,110,Pistons,101,2011-04-11
844,844,Raptors,86,Bucks,93,2011-04-11
845,845,Jazz,90,Pelicans,78,2011-04-11
846,846,Mavericks,98,Rockets,91,2011-04-11
847,847,Warriors,111,Nuggets,134,2011-04-11
848,848,Timberwolves,127,Suns,135,2011-04-11
849,849,Thunder,120,Kings,112,2011-04-11
850,850,Bulls,103,Knicks,90,2011-04-12
851,851,Grizzlies,89,Trail Blazers,102,2011-04-12
852,852,Spurs,93,Lakers,102,2011-04-12
853,853,Knicks,102,Celtics,112,2011-04-13
854,854,Hawks,85,Hornets,96,2011-04-13
855,855,Wizards,93,Cavaliers,100,2011-04-13
856,856,Pacers,74,Magic,92,2011-04-13
857,857,Pistons,104,76ers,100,2011-04-13
858,858,Heat,97,Raptors,79,2011-04-13
859,859,Nets,92,Bulls,97,2011-04-13
860,860,Pelicans,89,Mavericks,121,2011-04-13
861,861,Rockets,121,Timberwolves,102,2011-04-13
862,862,Bucks,110,Thunder,106,2011-04-13
863,863,Nuggets,103,Jazz,107,2011-04-13
864,864,Trail Blazers,86,Warriors,110,2011-04-13
865,865,Grizzlies,103,Clippers,110,2011-04-13
866,866,Spurs,103,Suns,106,2011-04-13
867,867,Lakers,116,Kings,108,2011-04-13
868,868,Celtics,104,Knicks,106,2011-12-25
869,869,Heat,105,Mavericks,94,2011-12-25
870,870,Bulls,88,Lakers,87,2011-12-25
871,871,Magic,89,Thunder,97,2011-12-25
872,872,Clippers,105,Warriors,86,2011-12-25
873,873,Nets,90,Wizards,84,2011-12-26
874,874,Bucks,95,Hornets,96,2011-12-26
875,875,Rockets,95,Magic,104,2011-12-26
876,876,Raptors,104,Cavaliers,96,2011-12-26
877,877,Pistons,79,Pacers,91,2011-12-26
878,878,Thunder,104,Timberwolves,100,2011-12-26
879,879,Nuggets,115,Mavericks,93,2011-12-26
880,880,Grizzlies,82,Spurs,95,2011-12-26
881,881,Pelicans,85,Suns,84,2011-12-26
882,882,Lakers,91,Kings,100,2011-12-26
883,883,76ers,103,Trail Blazers,107,2011-12-26
884,884,Bulls,91,Warriors,99,2011-12-26
885,885,Hawks,106,Nets,70,2011-12-27
886,886,Celtics,107,Heat,115,2011-12-27
887,887,Timberwolves,95,Bucks,98,2011-12-27
888,888,Kings,79,Trail Blazers,101,2011-12-27
889,889,Jazz,71,Lakers,96,2011-12-27
890,890,Pacers,90,Raptors,85,2011-12-28
891,891,Heat,96,Hornets,95,2011-12-28
892,892,Wizards,83,Hawks,101,2011-12-28
893,893,Cavaliers,105,Pistons,89,2011-12-28
894,894,Thunder,98,Grizzlies,95,2011-12-28
895,895,Celtics,78,Pelicans,97,2011-12-28
896,896,Clippers,90,Spurs,115,2011-12-28
897,897,Jazz,100,Nuggets,117,2011-12-28
898,898,76ers,103,Suns,83,2011-12-28
899,899,Knicks,78,Warriors,92,2011-12-28
900,900,Nets,78,Magic,94,2011-12-29
901,901,Spurs,85,Rockets,105,2011-12-29
902,902,Mavericks,102,Thunder,104,2011-12-29
903,903,Bulls,108,Kings,98,2011-12-29
904,904,Nuggets,102,Trail Blazers,111,2011-12-29
905,905,Knicks,82,Lakers,99,2011-12-29
906,906,Magic,100,Hornets,79,2011-12-30
907,907,Cavaliers,91,Pacers,98,2011-12-30
908,908,Pistons,85,Celtics,96,2011-12-30
909,909,Nets,98,Hawks,105,2011-12-30
910,910,Rockets,93,Grizzlies,113,2011-12-30
911,911,Suns,93,Pelicans,78,2011-12-30
912,912,Heat,103,Timberwolves,101,2011-12-30
913,913,Wizards,81,Bucks,102,2011-12-30
914,914,Raptors,86,Mavericks,99,2011-12-30
915,915,76ers,99,Jazz,102,2011-12-30
916,916,Bulls,114,Clippers,101,2011-12-30
917,917,Nuggets,89,Lakers,92,2011-12-31
918,918,Pacers,88,Pistons,96,2011-12-31
919,919,Hawks,84,Rockets,95,2011-12-31
920,920,Suns,97,Thunder,107,2011-12-31
921,921,Knicks,114,Kings,92,2011-12-31
922,922,Jazz,89,Spurs,104,2011-12-31
923,923,76ers,107,Warriors,79,2011-12-31
924,924,Celtics,94,Wizards,86,2012-01-01
925,925,Raptors,96,Magic,102,2012-01-01
926,926,Hornets,90,Heat,129,2012-01-01
927,927,Nets,82,Cavaliers,98,2012-01-01
928,928,Mavericks,82,Timberwolves,99,2012-01-01
929,929,Grizzlies,64,Bulls,104,2012-01-01
930,930,Lakers,90,Nuggets,99,2012-01-01
931,931,Pelicans,80,Kings,96,2012-01-01
932,932,Trail Blazers,88,Clippers,93,2012-01-01
933,933,Warriors,91,Suns,102,2012-01-02
934,934,Wizards,92,Celtics,100,2012-01-02
935,935,Pacers,108,Nets,94,2012-01-02
936,936,Raptors,90,Knicks,85,2012-01-02
937,937,Hawks,100,Heat,92,2012-01-02
938,938,Magic,78,Pistons,89,2012-01-02
939,939,Spurs,96,Timberwolves,106,2012-01-02
940,940,Thunder,87,Mavericks,100,2012-01-02
941,941,Bucks,86,Nuggets,91,2012-01-02
942,942,Pelicans,90,Jazz,94,2012-01-02
943,943,Hornets,101,Cavaliers,115,2012-01-03
944,944,Hawks,74,Bulls,76,2012-01-03
945,945,Kings,96,Grizzlies,113,2012-01-03
946,946,Trail Blazers,103,Thunder,93,2012-01-03
947,947,Bucks,73,Jazz,85,2012-01-03
948,948,Rockets,99,Lakers,108,2012-01-03
949,949,Cavaliers,77,Raptors,92,2012-01-04
950,950,Wizards,85,Magic,103,2012-01-04
951,951,Nets,70,Celtics,89,2012-01-04
952,952,Hornets,118,Knicks,110,2012-01-04
953,953,Pacers,83,Heat,118,2012-01-04
954,954,Bulls,99,Pistons,83,2012-01-04
955,955,76ers,101,Pelicans,93,2012-01-04
956,956,Grizzlies,90,Timberwolves,86,2012-01-04
957,957,Suns,89,Mavericks,98,2012-01-04
958,958,Warriors,95,Spurs,101,2012-01-04
959,959,Kings,83,Nuggets,110,2012-01-04
960,960,Rockets,89,Clippers,117,2012-01-04
961,961,Heat,116,Hawks,109,2012-01-05
962,962,Mavericks,71,Spurs,93,2012-01-05
963,963,Bucks,100,Kings,103,2012-01-05
964,964,Lakers,96,Trail Blazers,107,2012-01-05
965,965,Nets,97,Raptors,85,2012-01-06
966,966,Pistons,73,76ers,96,2012-01-06
967,967,Knicks,99,Wizards,96,2012-01-06
968,968,Hawks,102,Hornets,96,2012-01-06
969,969,Pacers,87,Celtics,74,2012-01-06
970,970,Bulls,97,Magic,83,2012-01-06
971,971,Nuggets,96,Pelicans,88,2012-01-06
972,972,Rockets,94,Thunder,109,2012-01-06
973,973,Cavaliers,98,Timberwolves,87,2012-01-06
974,974,Grizzlies,85,Jazz,94,2012-01-06
975,975,Trail Blazers,77,Suns,102,2012-01-06
976,976,Warriors,90,Lakers,97,2012-01-06
977,977,Bulls,94,Hawks,109,2012-01-07
978,978,Hornets,77,Pacers,99,2012-01-07
979,979,Heat,101,Nets,90,2012-01-07
980,980,Knicks,103,Pistons,80,2012-01-07
981,981,Raptors,62,76ers,97,2012-01-07
982,982,Thunder,98,Rockets,95,2012-01-07
983,983,Nuggets,117,Spurs,121,2012-01-07
984,984,Pelicans,81,Mavericks,96,2012-01-07
985,985,Bucks,86,Clippers,92,2012-01-07
986,986,Jazz,88,Warriors,87,2012-01-07
987,987,Timberwolves,93,Wizards,72,2012-01-08
988,988,Magic,104,Kings,97,2012-01-08
989,989,Spurs,96,Thunder,108,2012-01-08
990,990,Bucks,93,Suns,109,2012-01-08
991,991,Cavaliers,78,Trail Blazers,98,2012-01-08
992,992,Grizzlies,82,Lakers,90,2012-01-08
993,993,Timberwolves,87,Raptors,97,2012-01-09
994,994,Pacers,86,76ers,96,2012-01-09
995,995,Hawks,106,Nets,101,2012-01-09
996,996,Hornets,87,Knicks,91,2012-01-09
997,997,Pistons,68,Bulls,92,2012-01-09
998,998,Pelicans,94,Nuggets,81,2012-01-09
999,999,Kings,85,76ers,112,2012-01-10
1000,1000,Raptors,78,Wizards,93,2012-01-10
1001,1001,Rockets,82,Hornets,70,2012-01-10
1002,1002,Mavericks,100,Pistons,86,2012-01-10
1003,1003,Spurs,103,Bucks,106,2012-01-10
1004,1004,Thunder,100,Grizzlies,95,2012-01-10
1005,1005,Bulls,111,Timberwolves,100,2012-01-10
1006,1006,Cavaliers,105,Jazz,113,2012-01-10
1007,1007,Clippers,97,Trail Blazers,105,2012-01-10
1008,1008,Suns,83,Lakers,99,2012-01-10
1009,1009,Heat,106,Warriors,111,2012-01-10
1010,1010,Kings,98,Raptors,91,2012-01-11
1011,1011,Hawks,84,Pacers,96,2012-01-11
1012,1012,76ers,79,Knicks,85,2012-01-11
1013,1013,Mavericks,90,Celtics,85,2012-01-11
1014,1014,Wizards,64,Bulls,78,2012-01-11
1015,1015,Thunder,95,Pelicans,85,2012-01-11
1016,1016,Rockets,95,Spurs,101,2012-01-11
1017,1017,Nets,115,Nuggets,123,2012-01-11
1018,1018,Lakers,90,Jazz,87,2012-01-11
1019,1019,Magic,107,Trail Blazers,104,2012-01-11
1020,1020,Heat,89,Clippers,95,2012-01-11
1021,1021,Hornets,81,Hawks,111,2012-01-12
1022,1022,Pistons,93,Bucks,102,2012-01-12
1023,1023,Knicks,83,Grizzlies,94,2012-01-12
1024,1024,Cavaliers,101,Suns,90,2012-01-12
1025,1025,Magic,117,Warriors,109,2012-01-12
1026,1026,Pacers,95,Raptors,90,2012-01-13
1027,1027,Wizards,89,76ers,120,2012-01-13
1028,1028,Pistons,98,Hornets,81,2012-01-13
1029,1029,Bulls,88,Celtics,79,2012-01-13
1030,1030,Timberwolves,87,Pelicans,80,2012-01-13
1031,1031,Kings,89,Rockets,103,2012-01-13
1032,1032,Bucks,76,Mavericks,102,2012-01-13
1033,1033,Trail Blazers,83,Spurs,99,2012-01-13
1034,1034,Nets,110,Suns,103,2012-01-13
1035,1035,Heat,104,Nuggets,117,2012-01-13
1036,1036,Cavaliers,92,Lakers,97,2012-01-13
1037,1037,76ers,103,Wizards,90,2012-01-14
1038,1038,Warriors,100,Hornets,112,2012-01-14
1039,1039,Timberwolves,91,Hawks,93,2012-01-14
1040,1040,Celtics,83,Pacers,97,2012-01-14
1041,1041,Raptors,64,Bulls,77,2012-01-14
1042,1042,Pelicans,99,Grizzlies,108,2012-01-14
1043,1043,Trail Blazers,105,Rockets,107,2012-01-14
1044,1044,Knicks,92,Thunder,104,2012-01-14
1045,1045,Kings,60,Mavericks,99,2012-01-14
1046,1046,Nets,94,Jazz,107,2012-01-14
1047,1047,Lakers,94,Clippers,102,2012-01-14
1048,1048,Warriors,99,Pistons,91,2012-01-15
1049,1049,Jazz,106,Nuggets,96,2012-01-15
1050,1050,Suns,91,Spurs,102,2012-01-15
1051,1051,Magic,102,Knicks,93,2012-01-16
1052,1052,Bulls,86,Grizzlies,102,2012-01-16
1053,1053,Bucks,82,76ers,94,2012-01-16
1054,1054,Rockets,114,Wizards,106,2012-01-16
1055,1055,Cavaliers,102,Hornets,94,2012-01-16
1056,1056,Trail Blazers,84,Pelicans,77,2012-01-16
1057,1057,Nets,91,Clippers,101,2012-01-16
1058,1058,Raptors,84,Hawks,93,2012-01-16
1059,1059,Thunder,97,Celtics,88,2012-01-16
1060,1060,Kings,86,Timberwolves,99,2012-01-16
1061,1061,Mavericks,70,Lakers,73,2012-01-16
1062,1062,Hornets,89,Magic,96,2012-01-17
1063,1063,Warriors,105,Cavaliers,95,2012-01-17
1064,1064,Spurs,98,Heat,120,2012-01-17
1065,1065,Suns,97,Bulls,118,2012-01-17
1066,1066,Nuggets,105,Bucks,95,2012-01-17
1067,1067,Pistons,80,Rockets,97,2012-01-17
