,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
5606,Trey Burke,Utah Jazz,33:54,6,14,42.9,3,4,75.0,1,1,100,0,2,2,6,0,0,4,4,16,-16,1011,2014-03-19
5607,Alec Burks,Utah Jazz,30:08,6,11,54.5,2,5,40.0,2,2,100,0,6,6,4,1,0,0,3,16,-7,1011,2014-03-19
5608,Mike Conley,Memphis Grizzlies,33:05,7,15,46.7,1,6,16.7,3,4,75.0,0,4,4,7,3,0,2,3,18,6,1011,2014-03-19
5609,Terrence Ross,Toronto Raptors,17:20,3,9,33.3,0,2,0.0,0,0,0.0,2,0,2,1,0,0,0,4,6,-15,1012,2014-03-19
5610,DeMar DeRozan,Toronto Raptors,38:44,9,19,47.4,2,4,50.0,11,13,84.6,0,3,3,4,3,0,1,3,31,6,1012,2014-03-19
5611,Kyle Lowry,Toronto Raptors,37:13,6,18,33.3,3,7,42.9,8,10,80.0,3,5,8,5,2,0,6,1,23,10,1012,2014-03-19
5612,Eric Gordon,New Orleans Pelicans,29:11,4,10,40.0,2,6,33.3,5,6,83.3,0,2,2,2,0,0,4,4,15,-2,1012,2014-03-19
5613,Austin Rivers,New Orleans Pelicans,22:49,4,9,44.4,0,1,0.0,2,3,66.7,0,2,2,2,0,0,0,2,10,-7,1012,2014-03-19
5614,Paul George,Indiana Pacers,36:24,4,17,23.5,2,9,22.2,7,8,87.5,0,8,8,3,1,0,4,5,17,-5,1013,2014-03-19
5615,George Hill,Indiana Pacers,40:12,3,7,42.9,1,4,25.0,0,0,0.0,0,6,6,4,0,1,2,2,7,4,1013,2014-03-19
5616,Carmelo Anthony,New York Knicks,42:32,12,23,52.2,0,4,0.0,10,12,83.3,0,3,3,5,3,0,4,4,34,13,1013,2014-03-19
5617,Kevin Love,Minnesota Timberwolves,41:11,11,20,55.0,2,5,40.0,11,14,78.6,1,7,8,3,0,1,4,2,35,-9,1014,2014-03-19
5618,Gorgui Dieng,Minnesota Timberwolves,25:06,5,5,100,0,0,0.0,0,0,0.0,3,8,11,1,1,1,0,4,10,15,1014,2014-03-19
5619,Ricky Rubio,Minnesota Timberwolves,49:08,8,12,66.7,0,1,0.0,6,7,85.7,1,9,10,15,4,1,3,2,22,11,1014,2014-03-19
5620,Wayne Ellington,Dallas Mavericks,3:18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-13,1014,2014-03-19
5621,Jae Crowder,Dallas Mavericks,15:07,2,4,50.0,0,0,0.0,0,0,0.0,0,2,2,3,0,0,0,3,4,13,1014,2014-03-19
5622,Kentavious Caldwell-Pope,Detroit Pistons,27:41,2,11,18.2,1,4,25.0,4,4,100,3,7,10,1,2,0,2,0,9,-1,1015,2014-03-19
5623,Evan Fournier,Denver Nuggets,24:23,5,9,55.6,1,3,33.3,0,0,0.0,0,1,1,0,1,0,2,3,11,-5,1015,2014-03-19
5624,Maurice Harkless,Orlando Magic,32:14,0,2,0.0,0,0,0.0,1,2,50.0,0,2,2,0,1,1,0,1,1,-4,1016,2014-03-19
5625,Nikola Vucevic,Orlando Magic,9:28,4,7,57.1,0,0,0.0,0,1,0.0,2,1,3,0,0,0,1,1,8,-1,1016,2014-03-19
5626,Victor Oladipo,Orlando Magic,37:01,6,18,33.3,1,6,16.7,1,2,50.0,0,3,3,9,2,0,6,2,14,-4,1016,2014-03-19
5627,Tobias Harris,Orlando Magic,32:21,7,13,53.8,1,2,50.0,8,11,72.7,2,7,9,3,0,0,1,2,23,-8,1016,2014-03-19
5628,E'Twaun Moore,Orlando Magic,20:24,0,7,0.0,0,0,0.0,0,0,0.0,3,2,5,0,2,0,1,0,0,-16,1016,2014-03-19
5629,Dewayne Dedmon,Orlando Magic,8:57,2,3,66.7,0,0,0.0,2,2,100,0,0,0,0,1,1,1,0,6,-5,1016,2014-03-19
5630,P.J. Tucker,Phoenix Suns,25:22,4,7,57.1,0,2,0.0,0,0,0.0,0,4,4,1,2,0,1,3,8,-3,1016,2014-03-19
5631,Goran Dragic,Phoenix Suns,33:42,8,13,61.5,2,3,66.7,0,0,0.0,0,1,1,6,2,0,1,2,18,18,1016,2014-03-19
5632,Eric Bledsoe,Phoenix Suns,24:26,3,11,27.3,1,3,33.3,0,0,0.0,1,6,7,6,3,0,2,1,7,9,1016,2014-03-19
5633,Markieff Morris,Phoenix Suns,25:12,4,8,50.0,0,1,0.0,4,5,80.0,1,4,5,1,1,0,1,3,12,7,1016,2014-03-19
5634,Alex Len,Phoenix Suns,11:25,4,5,80.0,0,0,0.0,1,2,50.0,2,3,5,1,0,0,0,2,9,-3,1016,2014-03-19
5635,Ish Smith,Phoenix Suns,19:46,2,3,66.7,0,0,0.0,0,0,0.0,0,2,2,2,1,1,2,2,4,16,1016,2014-03-19
5636,Kawhi Leonard,San Antonio Spurs,34:15,8,12,66.7,1,3,33.3,5,6,83.3,0,10,10,4,2,1,0,2,22,17,1017,2014-03-19
5637,Danny Green,San Antonio Spurs,23:48,6,8,75.0,3,5,60.0,1,1,100,0,1,1,2,2,1,1,1,16,15,1017,2014-03-19
5638,Patty Mills,San Antonio Spurs,15:29,3,8,37.5,1,4,25.0,0,0,0.0,0,1,1,1,0,0,2,1,7,-7,1017,2014-03-19
5639,Cory Joseph,San Antonio Spurs,1:35,1,1,100,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2,2,1017,2014-03-19
5640,Kent Bazemore,Los Angeles Lakers,29:15,5,11,45.5,3,7,42.9,0,0,0.0,0,0,0,3,6,0,2,2,13,-2,1017,2014-03-19
5641,Kevin Durant,Oklahoma City Thunder,35:49,12,21,57.1,3,8,37.5,8,9,88.9,2,9,11,6,0,1,1,2,35,12,1018,2014-03-20
5642,Serge Ibaka,Oklahoma City Thunder,33:58,6,13,46.2,0,0,0.0,4,4,100,4,7,11,1,0,3,3,3,16,16,1018,2014-03-20
5643,Steven Adams,Oklahoma City Thunder,18:12,2,3,66.7,0,0,0.0,0,0,0.0,3,3,6,0,0,1,2,2,4,-13,1018,2014-03-20
5644,Reggie Jackson,Oklahoma City Thunder,26:35,5,13,38.5,1,5,20.0,2,2,100,2,2,4,6,1,0,3,0,13,6,1018,2014-03-20
5645,Jeremy Lamb,Oklahoma City Thunder,25:50,4,10,40.0,1,3,33.3,1,1,100,1,2,3,2,0,2,2,2,10,5,1018,2014-03-20
5646,Tristan Thompson,Cleveland Cavaliers,31:32,2,8,25.0,0,0,0.0,1,2,50.0,3,7,10,0,0,0,0,3,5,1,1018,2014-03-20
5647,Kevin Love,Minnesota Timberwolves,29:32,10,19,52.6,5,9,55.6,4,4,100,1,5,6,5,1,2,1,2,29,-6,1019,2014-03-20
5648,Gorgui Dieng,Minnesota Timberwolves,38:21,6,16,37.5,0,0,0.0,10,11,90.9,8,13,21,4,1,0,0,3,22,-10,1019,2014-03-20
5649,Ricky Rubio,Minnesota Timberwolves,25:19,2,6,33.3,1,2,50.0,0,0,0.0,0,2,2,8,0,0,2,1,5,-5,1019,2014-03-20
5650,James Harden,Houston Rockets,36:20,9,16,56.3,6,10,60.0,4,4,100,1,4,5,8,1,0,7,1,28,21,1019,2014-03-20
5651,Patrick Beverley,Houston Rockets,25:13,5,10,50.0,4,7,57.1,0,0,0.0,0,2,2,3,2,0,1,3,14,18,1019,2014-03-20
5652,Trevor Ariza,Washington Wizards,32:07,6,9,66.7,3,4,75.0,0,0,0.0,1,8,9,2,1,1,0,3,15,-14,1020,2014-03-20
5653,Bradley Beal,Washington Wizards,34:45,6,18,33.3,2,6,33.3,4,5,80.0,2,2,4,1,1,0,2,1,18,-7,1020,2014-03-20
5654,John Wall,Washington Wizards,37:56,8,18,44.4,5,10,50.0,3,4,75.0,0,2,2,14,1,1,3,3,24,-11,1020,2014-03-20
5655,Garrett Temple,Washington Wizards,2:27,2,3,66.7,0,0,0.0,2,2,100,0,1,1,0,0,0,0,0,6,3,1020,2014-03-20
5656,Nicolas Batum,Portland Trail Blazers,34:14,5,9,55.6,2,5,40.0,0,0,0.0,4,10,14,5,0,0,1,0,12,11,1020,2014-03-20
5657,Robin Lopez,Portland Trail Blazers,29:43,4,5,80.0,0,0,0.0,0,0,0.0,2,1,3,0,0,1,0,0,8,7,1020,2014-03-20
5658,Damian Lillard,Portland Trail Blazers,34:53,8,18,44.4,3,8,37.5,4,5,80.0,1,5,6,10,0,0,1,1,23,10,1020,2014-03-20
5659,CJ McCollum,Portland Trail Blazers,7:31,2,4,50.0,1,2,50.0,1,2,50.0,0,0,0,1,0,0,1,0,6,-2,1020,2014-03-20
5660,Will Barton,Portland Trail Blazers,12:42,1,3,33.3,0,0,0.0,1,2,50.0,0,0,0,0,1,0,0,2,3,5,1020,2014-03-20
5661,Khris Middleton,Milwaukee Bucks,37:52,4,14,28.6,1,3,33.3,2,2,100,2,2,4,4,2,0,1,4,11,-6,1021,2014-03-20
5662,Giannis Antetokounmpo,Milwaukee Bucks,30:30,3,6,50.0,0,2,0.0,5,6,83.3,0,8,8,4,1,0,1,1,11,-4,1021,2014-03-20
5663,Harrison Barnes,Golden State Warriors,27:11,0,7,0.0,0,5,0.0,0,0,0.0,0,2,2,2,0,0,2,3,0,-10,1021,2014-03-20
5664,Klay Thompson,Golden State Warriors,39:56,11,23,47.8,3,11,27.3,4,4,100,0,2,2,1,0,1,1,5,29,5,1021,2014-03-20
5665,Stephen Curry,Golden State Warriors,38:04,9,14,64.3,3,5,60.0,10,10,100,1,2,3,10,1,0,4,2,31,13,1021,2014-03-20
5666,Draymond Green,Golden State Warriors,29:11,2,6,33.3,0,2,0.0,1,2,50.0,3,2,5,3,1,1,1,5,5,5,1021,2014-03-20
5667,Jimmy Butler,Chicago Bulls,45:21,5,11,45.5,4,6,66.7,3,4,75.0,1,1,2,1,5,0,1,3,17,-4,1022,2014-03-21
5668,Taj Gibson,Chicago Bulls,22:14,1,6,16.7,0,0,0.0,5,6,83.3,2,3,5,1,0,1,2,6,7,1,1022,2014-03-21
5669,D.J. Augustin,Chicago Bulls,29:36,6,14,42.9,0,1,0.0,5,7,71.4,0,4,4,3,1,1,1,2,17,-1,1022,2014-03-21
5670,Tony Snell,Chicago Bulls,2:39,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-8,1022,2014-03-21
5671,Paul George,Indiana Pacers,36:34,3,13,23.1,1,5,20.0,3,4,75.0,3,9,12,10,1,0,3,1,10,8,1022,2014-03-21
5672,George Hill,Indiana Pacers,35:47,3,10,30.0,0,4,0.0,4,4,100,1,2,3,3,1,0,1,4,10,7,1022,2014-03-21
5673,Carmelo Anthony,New York Knicks,35:01,5,16,31.3,2,5,40.0,9,12,75.0,0,8,8,5,1,1,1,2,21,11,1023,2014-03-21
5674,Thaddeus Young,Philadelphia 76ers,40:16,6,21,28.6,3,9,33.3,6,6,100,3,4,7,2,4,0,0,4,21,4,1023,2014-03-21
5675,Michael Carter-Williams,Philadelphia 76ers,39:25,10,21,47.6,2,6,33.3,0,0,0.0,4,9,13,9,2,1,2,4,22,7,1023,2014-03-21
5676,Kevin Durant,Oklahoma City Thunder,52:29,15,32,46.9,7,12,58.3,14,19,73.7,1,11,12,7,1,1,5,3,51,4,1024,2014-03-21
5677,Serge Ibaka,Oklahoma City Thunder,44:29,6,15,40.0,0,3,0.0,1,1,100,3,2,5,0,0,0,1,5,13,-4,1024,2014-03-21
5678,Steven Adams,Oklahoma City Thunder,18:17,0,2,0.0,0,0,0.0,0,0,0.0,2,5,7,2,0,1,0,0,0,2,1024,2014-03-21
5679,Russell Westbrook,Oklahoma City Thunder,19:11,5,13,38.5,1,4,25.0,4,4,100,1,2,3,1,1,0,3,0,15,2,1024,2014-03-21
5680,Reggie Jackson,Oklahoma City Thunder,41:44,7,15,46.7,1,4,25.0,10,10,100,1,11,12,3,0,1,3,4,25,-2,1024,2014-03-21
5681,Jeremy Lamb,Oklahoma City Thunder,5:11,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,-3,1024,2014-03-21
5682,Terrence Ross,Toronto Raptors,21:59,1,9,11.1,0,4,0.0,0,0,0.0,0,3,3,0,2,0,0,4,2,-5,1024,2014-03-21
5683,Jonas Valanciunas,Toronto Raptors,45:24,3,11,27.3,0,0,0.0,2,2,100,3,10,13,1,0,0,2,4,8,-5,1024,2014-03-21
5684,DeMar DeRozan,Toronto Raptors,48:41,9,23,39.1,0,3,0.0,15,16,93.8,0,8,8,3,2,0,6,3,33,3,1024,2014-03-21
5685,Kyle Lowry,Toronto Raptors,46:29,6,16,37.5,5,11,45.5,8,9,88.9,1,5,6,4,3,0,2,4,25,1,1024,2014-03-21
5686,Anthony Davis,New Orleans Pelicans,44:04,11,19,57.9,0,0,0.0,12,15,80.0,2,9,11,2,1,1,4,0,34,5,1025,2014-03-21
5687,Eric Gordon,New Orleans Pelicans,7:41,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,1,1025,2014-03-21
5688,Austin Rivers,New Orleans Pelicans,22:25,3,3,100,0,0,0.0,4,6,66.7,1,1,2,4,1,1,1,5,10,10,1025,2014-03-21
5689,Paul Millsap,Atlanta Hawks,32:37,9,15,60.0,1,2,50.0,1,1,100,2,2,4,1,1,0,2,5,20,-5,1025,2014-03-21
5690,Lou Williams,Atlanta Hawks,14:45,1,4,25.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,1,2,-16,1025,2014-03-21
5691,Dennis Schroder,Atlanta Hawks,12:16,2,5,40.0,0,1,0.0,0,0,0.0,2,2,4,3,1,0,2,3,4,-13,1025,2014-03-21
5692,Mike Muscala,Atlanta Hawks,5:11,1,3,33.3,0,0,0.0,0,0,0.0,1,1,2,0,0,1,1,1,2,2,1025,2014-03-21
5693,Jeff Green,Boston Celtics,32:00,6,15,40.0,1,4,25.0,3,3,100,0,2,2,2,2,0,0,1,16,-22,1026,2014-03-21
5694,Avery Bradley,Boston Celtics,34:51,12,19,63.2,4,9,44.4,0,0,0.0,0,4,4,1,1,1,1,4,28,-6,1026,2014-03-21
5695,Rajon Rondo,Boston Celtics,36:15,3,10,30.0,1,3,33.3,5,6,83.3,1,3,4,12,0,0,0,1,12,-18,1026,2014-03-21
5696,Kelly Olynyk,Boston Celtics,16:03,1,5,20.0,0,1,0.0,2,2,100,1,3,4,0,0,0,1,6,4,-6,1026,2014-03-21
5697,Mason Plumlee,Brooklyn Nets,20:54,6,7,85.7,0,0,0.0,6,6,100,3,2,5,3,3,0,2,2,18,15,1026,2014-03-21
5698,Mike Conley,Memphis Grizzlies,34:09,4,12,33.3,0,3,0.0,4,5,80.0,2,2,4,6,3,0,3,2,12,-7,1027,2014-03-21
5699,James Johnson,Memphis Grizzlies,10:09,2,3,66.7,0,1,0.0,1,2,50.0,1,0,1,1,0,0,0,2,5,-7,1027,2014-03-21
5700,LeBron James,Miami Heat,38:01,7,14,50.0,0,2,0.0,1,2,50.0,1,5,6,7,2,1,3,0,15,4,1027,2014-03-21
5701,Udonis Haslem,Miami Heat,9:17,1,2,50.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,3,2,-1,1027,2014-03-21
5702,Evan Fournier,Denver Nuggets,18:17,2,6,33.3,1,4,25.0,2,2,100,0,1,1,1,1,1,0,2,7,-1,1028,2014-03-21
5703,Jae Crowder,Dallas Mavericks,17:59,4,4,100,4,4,100,0,0,0.0,1,3,4,1,1,0,2,2,12,11,1028,2014-03-21
5704,Wayne Ellington,Dallas Mavericks,1:11,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1028,2014-03-21
5705,Andre Drummond,Detroit Pistons,36:23,5,7,71.4,0,0,0.0,3,7,42.9,5,11,16,0,1,1,2,3,13,-7,1029,2014-03-21
5706,Kentavious Caldwell-Pope,Detroit Pistons,8:44,2,2,100,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,4,-2,1029,2014-03-21
5707,P.J. Tucker,Phoenix Suns,28:08,4,8,50.0,3,6,50.0,2,3,66.7,0,1,1,2,1,1,1,4,13,11,1029,2014-03-21
5708,Goran Dragic,Phoenix Suns,32:43,6,12,50.0,2,2,100,6,10,60.0,1,2,3,5,1,0,0,1,20,5,1029,2014-03-21
5709,Eric Bledsoe,Phoenix Suns,37:45,8,16,50.0,1,5,20.0,6,9,66.7,0,5,5,5,2,0,5,2,23,13,1029,2014-03-21
5710,Markieff Morris,Phoenix Suns,31:47,6,9,66.7,1,1,100,3,4,75.0,0,8,8,3,1,1,1,4,16,1,1029,2014-03-21
5711,Alex Len,Phoenix Suns,12:44,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,3,1,1,0,2,1029,2014-03-21
5712,Ish Smith,Phoenix Suns,5:15,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0,-3,1029,2014-03-21
5713,Kawhi Leonard,San Antonio Spurs,30:54,4,11,36.4,2,6,33.3,5,6,83.3,1,6,7,1,1,1,0,3,15,7,1030,2014-03-21
5714,Danny Green,San Antonio Spurs,17:31,1,6,16.7,1,3,33.3,0,0,0.0,2,2,4,0,0,0,0,0,3,6,1030,2014-03-21
5715,Patty Mills,San Antonio Spurs,17:30,3,8,37.5,0,3,0.0,2,2,100,1,0,1,0,1,0,0,1,8,6,1030,2014-03-21
5716,Cory Joseph,San Antonio Spurs,2:44,1,2,50.0,0,0,0.0,1,1,100,0,0,0,0,0,0,0,0,3,6,1030,2014-03-21
5717,Rudy Gay,Sacramento Kings,32:18,4,14,28.6,1,3,33.3,5,5,100,1,4,5,3,0,2,4,1,14,-14,1030,2014-03-21
5718,Ben McLemore,Sacramento Kings,26:21,4,7,57.1,1,4,25.0,0,0,0.0,0,4,4,1,0,0,2,5,9,-7,1030,2014-03-21
5719,Trevor Ariza,Washington Wizards,32:45,3,7,42.9,2,5,40.0,4,4,100,0,7,7,1,2,0,4,2,12,6,1031,2014-03-21
5720,Bradley Beal,Washington Wizards,38:17,5,13,38.5,4,6,66.7,4,6,66.7,0,2,2,3,1,0,2,1,18,19,1031,2014-03-21
5721,John Wall,Washington Wizards,34:37,11,21,52.4,1,4,25.0,5,5,100,0,4,4,14,2,0,6,3,28,4,1031,2014-03-21
5722,Garrett Temple,Washington Wizards,0:05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1031,2014-03-21
5723,Kent Bazemore,Los Angeles Lakers,10:32,1,3,33.3,0,0,0.0,1,3,33.3,0,0,0,1,0,0,2,1,3,-17,1031,2014-03-21
5724,Nicolas Batum,Portland Trail Blazers,30:00,2,5,40.0,2,4,50.0,0,0,0.0,0,6,6,6,1,1,0,4,6,-20,1032,2014-03-22
5725,Robin Lopez,Portland Trail Blazers,25:40,3,5,60.0,0,0,0.0,2,2,100,3,2,5,0,0,0,1,2,8,-6,1032,2014-03-22
5726,Damian Lillard,Portland Trail Blazers,31:38,7,19,36.8,3,6,50.0,3,3,100,0,2,2,4,0,0,0,0,20,-17,1032,2014-03-22
5727,CJ McCollum,Portland Trail Blazers,17:53,3,9,33.3,2,5,40.0,4,6,66.7,1,2,3,0,0,0,1,1,12,-19,1032,2014-03-22
5728,Will Barton,Portland Trail Blazers,4:33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-9,1032,2014-03-22
5729,Kemba Walker,Charlotte Bobcats,32:37,10,18,55.6,4,5,80.0,2,2,100,0,2,2,6,1,1,0,0,26,15,1032,2014-03-22
5730,Cody Zeller,Charlotte Bobcats,16:23,1,7,14.3,0,0,0.0,1,2,50.0,5,2,7,0,1,1,0,2,3,7,1032,2014-03-22
5731,James Harden,Houston Rockets,29:28,9,15,60.0,5,8,62.5,14,14,100,0,3,3,10,4,1,1,1,37,20,1033,2014-03-22
5732,Patrick Beverley,Houston Rockets,34:27,6,12,50.0,3,9,33.3,0,0,0.0,0,3,3,7,0,0,1,2,15,11,1033,2014-03-22
5733,Tristan Thompson,Cleveland Cavaliers,25:12,4,8,50.0,0,0,0.0,2,2,100,3,9,12,1,1,0,0,5,10,-13,1033,2014-03-22
5734,Seth Curry,Cleveland Cavaliers,8:50,1,3,33.3,1,1,100,0,0,0.0,0,1,1,0,2,0,0,0,3,-5,1033,2014-03-22
5735,Thaddeus Young,Philadelphia 76ers,40:40,10,26,38.5,0,7,0.0,8,9,88.9,4,3,7,1,0,0,1,3,28,-1,1034,2014-03-22
5736,Michael Carter-Williams,Philadelphia 76ers,38:08,3,14,21.4,0,2,0.0,1,1,100,2,9,11,6,1,0,3,4,7,-2,1034,2014-03-22
5737,Jimmy Butler,Chicago Bulls,45:30,4,8,50.0,1,3,33.3,8,10,80.0,3,5,8,6,1,0,2,3,17,15,1034,2014-03-22
5738,D.J. Augustin,Chicago Bulls,31:13,5,11,45.5,3,4,75.0,3,5,60.0,0,4,4,6,1,0,1,0,16,9,1034,2014-03-22
5739,Taj Gibson,Chicago Bulls,28:44,8,16,50.0,0,0,0.0,0,0,0.0,4,6,10,0,0,5,1,1,16,7,1034,2014-03-22
5740,Tony Snell,Chicago Bulls,1:31,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1034,2014-03-22
5741,Paul George,Indiana Pacers,35:37,2,10,20.0,1,2,50.0,3,4,75.0,1,5,6,1,2,1,4,1,8,-7,1035,2014-03-22
5742,George Hill,Indiana Pacers,35:20,2,7,28.6,0,1,0.0,0,0,0.0,0,2,2,5,0,1,0,2,4,-15,1035,2014-03-22
5743,Solomon Hill,Indiana Pacers,1:52,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,2,1035,2014-03-22
5744,Mike Conley,Memphis Grizzlies,31:42,9,15,60.0,1,3,33.3,2,4,50.0,0,5,5,4,0,0,2,1,21,10,1035,2014-03-22
5745,James Johnson,Memphis Grizzlies,1:51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,0,-3,1035,2014-03-22
5746,LeBron James,Miami Heat,41:59,10,18,55.6,2,4,50.0,3,3,100,1,7,8,9,0,1,3,1,25,-6,1036,2014-03-22
5747,Udonis Haslem,Miami Heat,17:24,1,2,50.0,0,0,0.0,1,2,50.0,1,5,6,0,0,0,2,4,3,3,1036,2014-03-22
5748,Anthony Davis,New Orleans Pelicans,39:27,13,22,59.1,0,0,0.0,4,5,80.0,3,8,11,0,3,1,1,2,30,7,1036,2014-03-22
5749,Austin Rivers,New Orleans Pelicans,23:13,3,6,50.0,0,0,0.0,3,4,75.0,1,0,1,3,2,0,0,1,9,9,1036,2014-03-22
5750,Maurice Harkless,Orlando Magic,33:47,7,13,53.8,1,3,33.3,0,0,0.0,1,3,4,1,2,2,2,2,15,-5,1037,2014-03-22
5751,Nikola Vucevic,Orlando Magic,42:42,8,15,53.3,0,0,0.0,0,0,0.0,1,12,13,5,2,0,1,4,16,4,1037,2014-03-22
5752,Victor Oladipo,Orlando Magic,35:44,5,14,35.7,1,2,50.0,8,10,80.0,0,6,6,4,2,0,4,2,19,-2,1037,2014-03-22
5753,Dewayne Dedmon,Orlando Magic,12:24,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,1,3,0,-9,1037,2014-03-22
5754,Tobias Harris,Orlando Magic,15:41,1,9,11.1,0,0,0.0,0,0,0.0,1,3,4,2,0,0,1,0,2,3,1037,2014-03-22
5755,E'Twaun Moore,Orlando Magic,12:19,2,5,40.0,1,3,33.3,0,0,0.0,1,1,2,0,0,0,0,1,5,-4,1037,2014-03-22
5756,Derrick Favors,Utah Jazz,36:05,5,11,45.5,0,0,0.0,1,2,50.0,3,9,12,3,0,5,3,3,11,7,1037,2014-03-22
5757,Gordon Hayward,Utah Jazz,39:42,4,8,50.0,0,1,0.0,6,6,100,0,2,2,6,1,0,2,4,14,-2,1037,2014-03-22
5758,Trey Burke,Utah Jazz,38:30,5,15,33.3,3,7,42.9,4,6,66.7,1,1,2,4,1,0,3,4,17,8,1037,2014-03-22
5759,Kawhi Leonard,San Antonio Spurs,33:43,5,14,35.7,2,4,50.0,4,4,100,2,5,7,0,1,2,2,2,16,12,1038,2014-03-22
5760,Danny Green,San Antonio Spurs,40:11,6,13,46.2,5,9,55.6,1,2,50.0,1,5,6,1,2,1,0,2,18,8,1038,2014-03-22
5761,Patty Mills,San Antonio Spurs,20:09,1,9,11.1,1,5,20.0,1,1,100,1,0,1,5,4,0,1,2,4,10,1038,2014-03-22
5762,Cory Joseph,San Antonio Spurs,4:49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1038,2014-03-22
5763,Harrison Barnes,Golden State Warriors,26:46,1,6,16.7,0,3,0.0,2,2,100,1,4,5,2,0,0,0,0,4,1,1038,2014-03-22
5764,Klay Thompson,Golden State Warriors,37:09,7,16,43.8,1,3,33.3,1,2,50.0,0,2,2,3,1,0,3,3,16,-3,1038,2014-03-22
5765,Stephen Curry,Golden State Warriors,39:25,5,13,38.5,1,4,25.0,9,9,100,0,6,6,6,1,0,6,0,20,-7,1038,2014-03-22
5766,Draymond Green,Golden State Warriors,21:42,3,5,60.0,0,1,0.0,2,2,100,0,6,6,1,2,2,0,3,8,-1,1038,2014-03-22
5767,Andre Drummond,Detroit Pistons,37:49,8,12,66.7,0,0,0.0,0,0,0.0,4,8,12,1,0,0,1,1,16,-13,1039,2014-03-22
5768,Kentavious Caldwell-Pope,Detroit Pistons,3:57,2,3,66.7,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,0,4,4,1039,2014-03-22
5769,Blake Griffin,Los Angeles Clippers,37:26,12,17,70.6,0,1,0.0,1,2,50.0,1,6,7,7,1,1,3,2,25,23,1039,2014-03-22
5770,DeAndre Jordan,Los Angeles Clippers,33:28,4,5,80.0,0,0,0.0,1,4,25.0,3,9,12,0,1,5,2,4,9,23,1039,2014-03-22
5771,Chris Paul,Los Angeles Clippers,37:26,10,15,66.7,3,6,50.0,5,5,100,1,3,4,15,6,0,2,2,28,23,1039,2014-03-22
5772,Paul Millsap,Atlanta Hawks,40:55,7,16,43.8,2,4,50.0,1,2,50.0,1,7,8,0,3,1,5,2,17,-16,1040,2014-03-23
5773,Lou Williams,Atlanta Hawks,19:26,1,3,33.3,0,2,0.0,2,2,100,0,1,1,3,0,0,1,0,4,3,1040,2014-03-23
5774,Dennis Schroder,Atlanta Hawks,12:24,2,6,33.3,1,2,50.0,1,1,100,0,1,1,2,0,0,0,2,6,-8,1040,2014-03-23
5775,Terrence Ross,Toronto Raptors,34:05,4,14,28.6,2,8,25.0,0,1,0.0,1,4,5,0,2,0,0,2,10,12,1040,2014-03-23
5776,Jonas Valanciunas,Toronto Raptors,33:08,2,4,50.0,0,0,0.0,9,10,90.0,4,9,13,0,0,1,2,4,13,14,1040,2014-03-23
5777,DeMar DeRozan,Toronto Raptors,37:34,8,18,44.4,2,3,66.7,3,4,75.0,0,2,2,3,0,1,4,3,21,6,1040,2014-03-23
5778,Kyle Lowry,Toronto Raptors,27:04,9,17,52.9,3,7,42.9,4,7,57.1,1,1,2,4,4,0,1,2,25,11,1040,2014-03-23
5779,P.J. Tucker,Phoenix Suns,32:11,6,11,54.5,2,3,66.7,5,5,100,2,6,8,0,0,0,2,2,19,14,1041,2014-03-23
5780,Eric Bledsoe,Phoenix Suns,35:17,6,13,46.2,1,5,20.0,8,10,80.0,0,5,5,5,1,0,2,5,21,28,1041,2014-03-23
5781,Goran Dragic,Phoenix Suns,34:46,8,15,53.3,2,6,33.3,0,0,0.0,0,3,3,5,2,1,1,4,18,8,1041,2014-03-23
