,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
5749,Mason Plumlee,Portland Trail Blazers,25:15,3,7,42.9,0,0,0.0,7,7,100,1,7,8,6,3,0,2,2,13,18,659
5750,CJ McCollum,Portland Trail Blazers,33:25,12,21,57.1,4,8,50.0,0,0,0.0,0,3,3,3,1,0,2,3,28,12,659
5751,Damian Lillard,Portland Trail Blazers,29:29,14,19,73.7,5,8,62.5,3,4,75.0,0,1,1,5,0,0,0,0,36,27,659
5752,Ed Davis,Portland Trail Blazers,20:29,1,3,33.3,0,0,0.0,3,4,75.0,4,4,8,1,3,1,0,4,5,-1,659
5753,Pat Connaughton,Portland Trail Blazers,3:43,1,1,100,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,-2,659
5754,Maurice Harkless,Portland Trail Blazers,1:56,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-3,659
5755,Paul George,Indiana Pacers,34:30,9,20,45.0,4,8,50.0,12,14,85.7,1,3,4,1,0,2,2,3,34,-6,660
5756,Myles Turner,Indiana Pacers,31:45,5,13,38.5,0,1,0.0,1,2,50.0,0,6,6,0,1,5,0,5,11,-11,660
5757,George Hill,Indiana Pacers,32:31,2,7,28.6,1,2,50.0,3,4,75.0,0,1,1,4,2,0,0,4,8,-1,660
5758,Willie Cauley-Stein,Sacramento Kings,34:14,3,6,50.0,0,0,0.0,0,0,0.0,5,7,12,2,2,1,1,2,6,13,660
5759,Ben McLemore,Sacramento Kings,18:24,2,9,22.2,1,4,25.0,0,0,0.0,1,1,2,0,1,1,1,2,5,8,660
5760,Rajon Rondo,Sacramento Kings,33:36,2,4,50.0,0,0,0.0,7,8,87.5,2,8,10,10,2,1,1,2,11,14,660
5761,Dwight Powell,Dallas Mavericks,13:48,2,4,50.0,0,0,0.0,2,3,66.7,1,0,1,1,0,0,0,0,6,10,661
5762,Trevor Ariza,Houston Rockets,39:18,11,15,73.3,6,9,66.7,1,4,25.0,1,2,3,2,3,0,0,2,29,21,661
5763,Clint Capela,Houston Rockets,24:06,4,7,57.1,0,0,0.0,0,3,0.0,1,4,5,2,0,0,0,4,8,7,661
5764,James Harden,Houston Rockets,35:40,7,18,38.9,3,10,30.0,6,6,100,2,13,15,10,0,2,2,1,23,10,661
5765,Patrick Beverley,Houston Rockets,30:38,3,10,30.0,1,7,14.3,0,0,0.0,3,6,9,4,0,1,1,1,7,7,661
5766,DeAndre Jordan,LA Clippers,32:22,6,9,66.7,0,0,0.0,3,9,33.3,4,9,13,0,0,0,0,3,15,5,662
5767,Chris Paul,LA Clippers,31:05,9,17,52.9,3,7,42.9,2,3,66.7,1,3,4,11,2,1,4,4,23,10,662
5768,Austin Rivers,LA Clippers,18:55,4,8,50.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,3,4,8,-28,662
5769,James Johnson,Toronto Raptors,14:47,1,4,25.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,4,2,-7,662
5770,Jonas Valanciunas,Toronto Raptors,25:03,8,11,72.7,0,0,0.0,4,6,66.7,1,7,8,0,0,1,1,5,20,-6,662
5771,DeMar DeRozan,Toronto Raptors,33:06,6,17,35.3,2,2,100,4,4,100,1,4,5,2,0,0,1,2,18,-6,662
5772,Kyle Lowry,Toronto Raptors,36:20,7,14,50.0,3,6,50.0,4,5,80.0,1,3,4,6,0,0,3,3,21,11,662
5773,Terrence Ross,Toronto Raptors,33:13,6,10,60.0,5,7,71.4,1,2,50.0,1,3,4,2,4,0,2,4,18,25,662
5774,Cory Joseph,Toronto Raptors,22:40,5,8,62.5,0,0,0.0,2,2,100,0,2,2,3,2,0,2,1,12,33,662
5775,Delon Wright,Toronto Raptors,3:54,0,0,0.0,0,0,0.0,1,4,25.0,0,0,0,0,0,0,2,1,1,-2,662
5776,Jae Crowder,Boston Celtics,32:23,7,12,58.3,4,6,66.7,2,2,100,0,2,2,1,2,0,0,1,20,27,663
5777,Avery Bradley,Boston Celtics,29:35,7,13,53.8,3,4,75.0,2,2,100,0,2,2,4,1,0,3,2,19,12,663
5778,Marcus Smart,Boston Celtics,28:31,6,11,54.5,3,6,50.0,1,2,50.0,0,3,3,2,4,1,1,3,16,2,663
5779,Kelly Olynyk,Boston Celtics,15:55,2,5,40.0,0,1,0.0,1,2,50.0,0,0,0,1,1,0,2,5,5,5,663
5780,Terry Rozier,Boston Celtics,5:47,0,2,0.0,0,1,0.0,2,2,100,0,1,1,0,0,0,0,0,2,-1,663
5781,Robert Covington,Philadelphia 76ers,34:28,6,15,40.0,6,13,46.2,7,9,77.8,1,7,8,1,1,0,4,4,25,-13,663
5782,Nerlens Noel,Philadelphia 76ers,26:43,6,9,66.7,0,0,0.0,0,0,0.0,3,6,9,1,1,1,3,1,12,-19,663
5783,Ish Smith,Philadelphia 76ers,25:31,3,12,25.0,0,0,0.0,1,2,50.0,0,1,1,4,2,1,3,3,7,-35,663
5784,Jerami Grant,Philadelphia 76ers,20:50,2,7,28.6,0,2,0.0,4,6,66.7,2,1,3,2,1,0,1,3,8,-6,663
5785,T.J. McConnell,Philadelphia 76ers,16:25,4,7,57.1,0,1,0.0,0,0,0.0,0,5,5,2,2,0,3,0,8,7,663
5786,Richaun Holmes,Philadelphia 76ers,15:52,2,7,28.6,0,1,0.0,0,1,0.0,3,4,7,2,1,1,0,2,4,1,663
5787,Kevin Durant,Oklahoma City Thunder,40:58,11,22,50.0,2,10,20.0,8,10,80.0,0,10,10,7,2,1,5,3,32,-9,664
5788,Serge Ibaka,Oklahoma City Thunder,31:14,5,10,50.0,0,2,0.0,0,0,0.0,4,5,9,1,1,1,2,1,10,-7,664
5789,Russell Westbrook,Oklahoma City Thunder,39:41,12,27,44.4,1,4,25.0,2,5,40.0,2,9,11,7,1,0,3,1,27,-15,664
5790,Enes Kanter,Oklahoma City Thunder,30:27,4,12,33.3,0,0,0.0,0,0,0.0,3,6,9,0,0,0,2,4,8,0,664
5791,Cameron Payne,Oklahoma City Thunder,12:43,4,5,80.0,2,3,66.7,0,0,0.0,0,0,0,2,1,1,0,1,10,3,664
5792,Thaddeus Young,Brooklyn Nets,39:01,7,17,41.2,0,0,0.0,0,0,0.0,7,7,14,3,1,1,1,0,14,6,664
5793,Brook Lopez,Brooklyn Nets,32:27,11,19,57.9,0,0,0.0,9,10,90.0,5,5,10,2,0,3,1,4,31,18,664
5794,Wayne Ellington,Brooklyn Nets,27:19,4,11,36.4,1,5,20.0,0,0,0.0,1,5,6,4,1,0,0,2,9,13,664
5795,Bojan Bogdanovic,Brooklyn Nets,28:45,7,12,58.3,4,6,66.7,0,0,0.0,2,1,3,3,0,0,2,1,18,1,664
5796,Karl-Anthony Towns,Minnesota Timberwolves,29:46,11,16,68.8,0,1,0.0,4,5,80.0,4,7,11,4,1,1,2,3,26,4,665
5797,Andrew Wiggins,Minnesota Timberwolves,38:43,7,14,50.0,1,3,33.3,5,6,83.3,0,1,1,1,2,1,2,5,20,2,665
5798,Ricky Rubio,Minnesota Timberwolves,31:08,2,7,28.6,0,1,0.0,0,0,0.0,1,6,7,10,2,0,1,2,4,-4,665
5799,Gorgui Dieng,Minnesota Timberwolves,25:38,2,4,50.0,0,0,0.0,9,9,100,2,4,6,2,2,0,3,3,13,-11,665
5800,Zach LaVine,Minnesota Timberwolves,30:11,8,15,53.3,2,7,28.6,3,3,100,0,4,4,6,1,0,1,3,21,-8,665
5801,Nemanja Bjelica,Minnesota Timberwolves,16:10,2,5,40.0,1,2,50.0,0,0,0.0,0,0,0,1,0,0,0,4,5,-2,665
5802,LeBron James,Cleveland Cavaliers,38:01,11,15,73.3,1,1,100,2,3,66.7,0,4,4,9,1,1,5,2,25,1,665
5803,Kevin Love,Cleveland Cavaliers,36:09,5,11,45.5,1,7,14.3,0,1,0.0,1,5,6,2,2,0,1,3,11,10,665
5804,Tristan Thompson,Cleveland Cavaliers,34:04,8,10,80.0,0,0,0.0,3,7,42.9,7,5,12,2,0,0,0,2,19,9,665
5805,Kyrie Irving,Cleveland Cavaliers,27:58,7,18,38.9,1,4,25.0,2,2,100,3,6,9,4,0,0,4,1,17,-9,665
5806,Jae Crowder,Boston Celtics,28:27,5,12,41.7,1,5,20.0,0,0,0.0,1,4,5,1,0,0,1,2,11,13,666
5807,Avery Bradley,Boston Celtics,26:28,5,11,45.5,1,4,25.0,0,0,0.0,0,2,2,3,2,0,1,4,11,0,666
5808,Marcus Smart,Boston Celtics,32:08,5,11,45.5,2,5,40.0,1,2,50.0,1,5,6,5,2,0,1,4,13,20,666
5809,Kelly Olynyk,Boston Celtics,22:04,3,8,37.5,2,3,66.7,5,6,83.3,1,3,4,2,1,0,2,2,13,22,666
5810,Terry Rozier,Boston Celtics,3:55,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,1,0,1,666
5811,Garrett Temple,Washington Wizards,23:22,0,7,0.0,0,4,0.0,2,2,100,0,4,4,1,0,0,0,2,2,-7,666
5812,John Wall,Washington Wizards,32:46,3,11,27.3,0,3,0.0,2,4,50.0,0,2,2,10,1,2,4,2,8,-16,666
5813,Bradley Beal,Washington Wizards,9:20,2,6,33.3,0,3,0.0,0,0,0.0,0,1,1,1,1,0,3,2,4,-2,666
5814,Udonis Haslem,Miami Heat,5:39,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-1,667
5815,Justise Winslow,Miami Heat,34:44,3,4,75.0,0,1,0.0,2,2,100,1,8,9,4,2,0,1,4,8,17,667
5816,Tony Snell,Chicago Bulls,28:19,2,11,18.2,0,4,0.0,2,2,100,0,4,4,2,0,0,1,3,6,3,667
5817,Taj Gibson,Chicago Bulls,29:57,2,3,66.7,0,0,0.0,1,2,50.0,2,5,7,0,1,0,3,3,5,-5,667
5818,Jimmy Butler,Chicago Bulls,40:05,5,15,33.3,1,1,100,2,2,100,1,5,6,4,0,0,2,1,13,-1,667
5819,Derrick Rose,Chicago Bulls,13:01,2,6,33.3,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,4,-2,667
5820,Doug McDermott,Chicago Bulls,30:05,3,10,30.0,1,4,25.0,0,0,0.0,1,2,3,1,0,0,2,2,7,-6,667
5821,Bobby Portis,Chicago Bulls,7:02,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,4,2,-8,667
5822,Tobias Harris,Orlando Magic,39:18,6,9,66.7,3,4,75.0,1,1,100,0,4,4,3,0,0,2,1,16,-16,668
5823,Aaron Gordon,Orlando Magic,24:18,3,8,37.5,0,4,0.0,4,4,100,0,9,9,0,0,1,2,1,10,-11,668
5824,Nikola Vucevic,Orlando Magic,39:19,8,17,47.1,0,0,0.0,0,0,0.0,3,11,14,3,0,2,5,3,16,-14,668
5825,Victor Oladipo,Orlando Magic,37:16,1,10,10.0,0,4,0.0,3,3,100,0,4,4,6,0,0,1,3,5,-10,668
5826,Elfrid Payton,Orlando Magic,38:33,6,11,54.5,0,1,0.0,2,4,50.0,1,1,2,3,1,1,5,5,14,-14,668
5827,Evan Fournier,Orlando Magic,35:29,6,11,54.5,4,9,44.4,0,0,0.0,1,2,3,5,1,0,1,1,16,1,668
5828,Dewayne Dedmon,Orlando Magic,2:37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,668
5829,Mike Conley,Memphis Grizzlies,38:34,4,13,30.8,1,3,33.3,3,4,75.0,1,5,6,9,2,1,1,1,12,11,668
5830,Jeff Green,Memphis Grizzlies,31:10,11,18,61.1,2,6,33.3,6,8,75.0,2,6,8,1,2,1,2,1,30,4,668
5831,Trevor Ariza,Houston Rockets,40:41,11,16,68.8,8,12,66.7,1,2,50.0,2,3,5,3,3,1,3,2,31,7,669
5832,Clint Capela,Houston Rockets,15:46,4,5,80.0,0,0,0.0,2,3,66.7,1,4,5,0,0,0,0,2,10,24,669
5833,James Harden,Houston Rockets,41:11,11,20,55.0,3,5,60.0,10,10,100,0,11,11,8,1,1,2,4,35,15,669
5834,Patrick Beverley,Houston Rockets,34:56,4,9,44.4,3,8,37.5,0,0,0.0,3,4,7,3,2,0,0,4,11,24,669
5835,Anthony Davis,New Orleans Pelicans,18:58,4,9,44.4,0,0,0.0,1,1,100,2,4,6,1,2,0,4,1,9,-4,669
5836,Jrue Holiday,New Orleans Pelicans,36:09,13,21,61.9,2,5,40.0,4,5,80.0,1,5,6,9,3,0,4,2,32,16,669
5837,Kent Bazemore,Atlanta Hawks,24:56,3,8,37.5,1,5,20.0,2,2,100,1,6,7,2,2,1,3,3,9,8,670
5838,Paul Millsap,Atlanta Hawks,28:03,8,15,53.3,0,1,0.0,6,7,85.7,4,5,9,3,2,1,2,1,22,20,670
5839,Al Horford,Atlanta Hawks,27:03,8,12,66.7,2,3,66.7,0,0,0.0,0,2,2,1,1,1,1,3,18,15,670
5840,Dennis Schroder,Atlanta Hawks,19:02,4,8,50.0,1,2,50.0,6,7,85.7,1,4,5,5,0,0,1,2,15,11,670
5841,Mike Muscala,Atlanta Hawks,3:32,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-8,670
5842,Danilo Gallinari,Denver Nuggets,32:03,3,10,30.0,0,2,0.0,9,10,90.0,1,2,3,2,0,0,3,0,15,-19,670
5843,Nikola Jokic,Denver Nuggets,18:15,5,7,71.4,0,1,0.0,5,6,83.3,3,7,10,3,2,1,0,2,15,12,670
5844,Gary Harris,Denver Nuggets,31:10,6,9,66.7,3,5,60.0,0,0,0.0,0,0,0,1,4,1,3,0,15,-11,670
5845,Will Barton,Denver Nuggets,34:28,6,15,40.0,1,3,33.3,8,9,88.9,1,7,8,2,2,0,0,1,21,-8,670
5846,Jusuf Nurkic,Denver Nuggets,6:39,1,4,25.0,0,0,0.0,2,2,100,1,0,1,0,0,0,1,2,4,-12,670
5847,Andre Drummond,Detroit Pistons,29:20,3,9,33.3,0,0,0.0,1,10,10.0,0,6,6,0,2,0,2,3,7,6,671
5848,Kentavious Caldwell-Pope,Detroit Pistons,37:47,4,8,50.0,0,2,0.0,4,4,100,1,6,7,3,1,0,4,2,12,9,671
5849,Reggie Jackson,Detroit Pistons,30:55,12,19,63.2,3,4,75.0,2,4,50.0,1,2,3,4,1,0,1,0,29,7,671
5850,Gordon Hayward,Utah Jazz,36:43,7,23,30.4,1,7,14.3,7,7,100,0,5,5,5,0,1,3,3,22,0,671
5851,Trey Lyles,Utah Jazz,16:28,1,6,16.7,0,2,0.0,0,0,0.0,0,3,3,0,0,0,1,2,2,4,671
5852,Rudy Gobert,Utah Jazz,35:58,7,10,70.0,0,0,0.0,3,4,75.0,6,11,17,1,1,1,1,2,17,-11,671
5853,Rodney Hood,Utah Jazz,34:19,8,16,50.0,6,9,66.7,1,2,50.0,1,1,2,2,2,0,1,1,23,-9,671
5854,Raul Neto,Utah Jazz,6:12,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-6,671
5855,Trey Burke,Utah Jazz,22:10,0,8,0.0,0,3,0.0,0,0,0.0,0,0,0,6,0,0,0,2,0,-8,671
5856,Derrick Favors,Utah Jazz,19:34,5,8,62.5,0,0,0.0,4,5,80.0,2,3,5,1,0,0,2,3,14,12,671
5857,Joe Ingles,Utah Jazz,27:31,2,5,40.0,1,4,25.0,0,0,0.0,1,8,9,3,1,0,2,4,5,13,671
5858,Kemba Walker,Charlotte Hornets,45:06,5,25,20.0,1,8,12.5,13,15,86.7,0,4,4,8,4,1,2,2,24,-6,672
5859,Frank Kaminsky,Charlotte Hornets,29:11,1,10,10.0,0,4,0.0,2,2,100,3,5,8,3,2,0,1,1,4,-1,672
5860,Rudy Gay,Sacramento Kings,40:36,7,12,58.3,1,2,50.0,5,8,62.5,1,8,9,1,0,2,3,3,20,11,672
5861,Willie Cauley-Stein,Sacramento Kings,38:12,4,8,50.0,0,0,0.0,1,2,50.0,4,5,9,0,1,1,3,5,9,-13,672
5862,Ben McLemore,Sacramento Kings,16:23,2,3,66.7,0,1,0.0,0,0,0.0,0,1,1,2,0,1,2,2,4,8,672
5863,Rajon Rondo,Sacramento Kings,42:22,3,7,42.9,1,2,50.0,0,0,0.0,2,8,10,20,0,0,3,4,7,-1,672
5864,Kawhi Leonard,San Antonio Spurs,25:08,4,6,66.7,1,1,100,7,7,100,0,5,5,2,2,0,3,1,16,-19,673
5865,LaMarcus Aldridge,San Antonio Spurs,25:24,2,9,22.2,0,1,0.0,1,2,50.0,1,2,3,1,0,2,3,1,5,-20,673
5866,Danny Green,San Antonio Spurs,22:21,1,4,25.0,1,2,50.0,0,0,0.0,1,3,4,3,2,0,1,2,3,-13,673
5867,Patty Mills,San Antonio Spurs,16:23,1,5,20.0,1,3,33.3,0,0,0.0,0,0,0,2,0,0,3,2,3,-17,673
5868,Kyle Anderson,San Antonio Spurs,16:15,3,9,33.3,0,0,0.0,1,2,50.0,2,2,4,2,2,0,1,2,7,-10,673
5869,Boban Marjanovic,San Antonio Spurs,13:06,4,6,66.7,0,0,0.0,4,6,66.7,4,2,6,0,1,0,0,1,12,-3,673
5870,Harrison Barnes,Golden State Warriors,21:00,2,6,33.3,0,3,0.0,0,0,0.0,0,1,1,2,0,0,2,6,4,1,673
5871,Draymond Green,Golden State Warriors,26:54,3,8,37.5,0,1,0.0,5,5,100,2,7,9,6,3,1,4,2,11,29,673
5872,Klay Thompson,Golden State Warriors,25:26,4,10,40.0,0,3,0.0,3,3,100,0,4,4,1,0,0,2,3,11,22,673
5873,Stephen Curry,Golden State Warriors,28:21,12,20,60.0,6,9,66.7,7,7,100,1,1,2,3,5,0,1,0,37,23,673
5874,Andre Iguodala,Golden State Warriors,23:07,2,4,50.0,0,1,0.0,1,4,25.0,1,4,5,5,1,0,2,0,5,6,673
5875,DeAndre Jordan,LA Clippers,41:14,3,6,50.0,0,0,0.0,3,8,37.5,4,15,19,2,0,3,1,1,9,-4,674
5876,Chris Paul,LA Clippers,36:06,11,21,52.4,4,8,50.0,0,0,0.0,1,5,6,7,1,0,4,3,26,-9,674
5877,Austin Rivers,LA Clippers,22:58,2,5,40.0,0,1,0.0,1,2,50.0,0,4,4,1,2,1,1,2,5,4,674
5878,Paul George,Indiana Pacers,38:18,12,23,52.2,2,5,40.0,5,6,83.3,2,9,11,3,1,1,1,3,31,3,674
5879,George Hill,Indiana Pacers,39:48,5,14,35.7,3,6,50.0,2,2,100,1,0,1,2,1,0,2,0,15,7,674
5880,Myles Turner,Indiana Pacers,18:08,7,11,63.6,0,0,0.0,2,4,50.0,0,6,6,0,0,1,1,2,16,-6,674
5881,P.J. Tucker,Phoenix Suns,32:35,1,8,12.5,1,2,50.0,4,6,66.7,1,4,5,8,2,1,3,4,7,-11,675
5882,Alex Len,Phoenix Suns,33:59,6,12,50.0,0,0,0.0,4,4,100,4,8,12,0,1,2,1,4,16,-5,675
5883,Devin Booker,Phoenix Suns,36:15,5,15,33.3,1,3,33.3,1,2,50.0,0,4,4,7,0,0,0,5,12,-6,675
5884,Markieff Morris,Phoenix Suns,24:17,3,7,42.9,0,0,0.0,2,4,50.0,1,6,7,1,1,0,3,4,8,-8,675
5885,T.J. Warren,Phoenix Suns,22:26,4,8,50.0,0,2,0.0,0,0,0.0,1,2,3,2,0,0,2,3,8,3,675
5886,Robert Covington,Philadelphia 76ers,31:37,7,15,46.7,5,12,41.7,0,0,0.0,1,4,5,1,0,0,2,4,19,10,675
5887,Jerami Grant,Philadelphia 76ers,28:30,3,6,50.0,1,2,50.0,3,6,50.0,0,3,3,5,1,1,3,3,10,6,675
5888,Nerlens Noel,Philadelphia 76ers,30:15,5,7,71.4,0,0,0.0,4,4,100,2,7,9,1,3,3,2,5,14,9,675
5889,Ish Smith,Philadelphia 76ers,31:43,7,17,41.2,0,2,0.0,6,8,75.0,1,4,5,9,0,0,1,3,20,8,675
5890,Richaun Holmes,Philadelphia 76ers,20:18,2,7,28.6,0,1,0.0,2,4,50.0,2,4,6,1,0,2,0,4,6,3,675
5891,T.J. McConnell,Philadelphia 76ers,16:41,4,7,57.1,0,1,0.0,1,4,25.0,1,4,5,4,3,0,3,2,9,0,675
5892,Justise Winslow,Miami Heat,36:51,6,7,85.7,1,1,100,0,0,0.0,1,6,7,2,2,0,1,4,13,4,676
5893,Udonis Haslem,Miami Heat,21:58,1,4,25.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,1,3,2,-9,676
5894,Thaddeus Young,Brooklyn Nets,31:46,6,11,54.5,0,0,0.0,0,2,0.0,0,5,5,0,1,0,1,5,12,3,676
5895,Brook Lopez,Brooklyn Nets,30:57,5,9,55.6,0,0,0.0,3,4,75.0,1,9,10,1,0,1,3,2,13,0,676
5896,Wayne Ellington,Brooklyn Nets,30:01,2,7,28.6,2,4,50.0,2,2,100,0,1,1,2,2,0,0,2,8,-7,676
5897,Bojan Bogdanovic,Brooklyn Nets,23:28,3,8,37.5,3,6,50.0,2,2,100,0,2,2,1,0,0,0,0,11,1,676
5898,Kevin Durant,Oklahoma City Thunder,43:12,12,26,46.2,4,7,57.1,16,18,88.9,2,12,14,5,1,0,4,3,44,12,677
5899,Serge Ibaka,Oklahoma City Thunder,46:55,5,12,41.7,0,2,0.0,2,2,100,6,11,17,2,0,2,0,3,12,13,677
5900,Steven Adams,Oklahoma City Thunder,35:28,4,10,40.0,0,0,0.0,1,2,50.0,6,2,8,3,3,0,0,4,9,19,677
5901,Russell Westbrook,Oklahoma City Thunder,44:16,13,24,54.2,0,2,0.0,4,5,80.0,2,6,8,10,3,0,5,3,30,18,677
5902,Cameron Payne,Oklahoma City Thunder,15:03,4,7,57.1,4,5,80.0,0,0,0.0,0,2,2,0,0,0,1,0,12,-1,677
5903,Enes Kanter,Oklahoma City Thunder,18:08,0,6,0.0,0,0,0.0,2,2,100,0,7,7,1,0,0,1,2,2,-13,677
5904,Kristaps Porzingis,New York Knicks,30:59,5,12,41.7,2,4,50.0,3,4,75.0,1,4,5,2,2,2,1,3,15,-16,677
5905,Robin Lopez,New York Knicks,21:53,3,7,42.9,0,0,0.0,4,6,66.7,4,2,6,0,0,1,1,0,10,-4,677
5906,Garrett Temple,Washington Wizards,33:34,3,8,37.5,2,5,40.0,0,0,0.0,0,1,1,0,0,0,1,3,8,-6,678
5907,John Wall,Washington Wizards,35:33,6,17,35.3,1,3,33.3,5,6,83.3,1,1,2,14,0,0,5,2,18,-3,678
5908,James Johnson,Toronto Raptors,15:11,1,4,25.0,0,2,0.0,0,0,0.0,0,2,2,2,0,1,2,1,2,3,678
5909,Jonas Valanciunas,Toronto Raptors,25:35,5,9,55.6,0,0,0.0,3,4,75.0,3,9,12,0,0,1,4,4,13,-2,678
5910,DeMar DeRozan,Toronto Raptors,33:49,5,13,38.5,1,3,33.3,6,8,75.0,0,4,4,4,1,0,4,2,17,5,678
5911,Kyle Lowry,Toronto Raptors,36:21,8,14,57.1,5,9,55.6,8,8,100,1,3,4,4,2,0,3,4,29,12,678
5912,Terrence Ross,Toronto Raptors,31:28,6,12,50.0,3,8,37.5,0,1,0.0,0,2,2,1,1,0,0,0,15,14,678
5913,Cory Joseph,Toronto Raptors,24:35,5,7,71.4,0,0,0.0,0,1,0.0,0,2,2,6,0,0,1,3,10,15,678
5914,Norman Powell,Toronto Raptors,2:13,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,2,678
5915,Delon Wright,Toronto Raptors,1:57,0,1,0.0,0,0,0.0,2,2,100,0,0,0,0,0,0,0,0,2,0,678
5916,Tobias Harris,Orlando Magic,23:44,4,12,33.3,2,5,40.0,3,7,42.9,3,3,6,2,1,1,2,2,13,-6,679
5917,Aaron Gordon,Orlando Magic,37:15,3,9,33.3,1,2,50.0,2,4,50.0,3,6,9,3,1,0,0,1,9,-2,679
5918,Nikola Vucevic,Orlando Magic,37:08,7,19,36.8,0,0,0.0,2,2,100,4,8,12,2,0,2,1,5,16,-1,679
5919,Victor Oladipo,Orlando Magic,30:01,3,7,42.9,2,3,66.7,10,11,90.9,0,3,3,5,1,0,3,4,18,-11,679
5920,Elfrid Payton,Orlando Magic,24:00,3,5,60.0,1,2,50.0,1,1,100,0,0,0,3,0,1,2,3,8,-6,679
5921,Evan Fournier,Orlando Magic,25:28,5,11,45.5,4,7,57.1,1,2,50.0,0,1,1,2,0,0,0,0,15,-3,679
5922,Giannis Antetokounmpo,Milwaukee Bucks,38:18,12,16,75.0,0,0,0.0,1,1,100,3,6,9,2,2,1,2,2,25,16,679
5923,Jabari Parker,Milwaukee Bucks,33:06,6,8,75.0,0,0,0.0,3,4,75.0,0,7,7,1,0,1,3,1,15,-4,679
5924,Khris Middleton,Milwaukee Bucks,36:17,6,14,42.9,2,4,50.0,11,11,100,1,4,5,7,1,0,2,2,25,11,679
5925,Michael Carter-Williams,Milwaukee Bucks,37:59,2,8,25.0,0,1,0.0,1,2,50.0,0,2,2,5,1,0,3,5,5,4,679
5926,Willie Cauley-Stein,Sacramento Kings,29:32,5,8,62.5,0,0,0.0,2,2,100,3,4,7,1,1,4,0,4,12,-4,680
5927,Ben McLemore,Sacramento Kings,20:39,2,5,40.0,0,1,0.0,0,2,0.0,1,3,4,1,0,0,0,2,4,1,680
5928,Rajon Rondo,Sacramento Kings,30:23,7,16,43.8,1,4,25.0,0,0,0.0,2,3,5,11,1,0,5,2,15,-16,680
5929,Seth Curry,Sacramento Kings,6:43,2,4,50.0,1,2,50.0,2,3,66.7,0,1,1,0,1,0,1,0,7,4,680
5930,Mason Plumlee,Portland Trail Blazers,22:42,5,5,100,0,0,0.0,2,4,50.0,0,8,8,1,1,4,0,2,12,4,680
5931,CJ McCollum,Portland Trail Blazers,29:09,7,16,43.8,1,4,25.0,3,4,75.0,0,1,1,5,0,0,1,3,18,12,680
5932,Damian Lillard,Portland Trail Blazers,32:54,5,16,31.3,1,6,16.7,4,4,100,2,3,5,13,0,1,4,2,15,11,680
5933,Ed Davis,Portland Trail Blazers,22:56,4,5,80.0,0,0,0.0,3,4,75.0,1,3,4,1,1,1,0,1,11,15,680
5934,Pat Connaughton,Portland Trail Blazers,3:22,0,2,0.0,0,1,0.0,0,0,0.0,2,1,3,0,0,0,1,0,0,-5,680
5935,Maurice Harkless,Portland Trail Blazers,3:22,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5,680
5936,JaVale McGee,Dallas Mavericks,10:00,1,3,33.3,0,0,0.0,2,4,50.0,2,3,5,0,1,1,0,2,4,-2,681
5937,Dwight Powell,Dallas Mavericks,10:17,1,3,33.3,0,0,0.0,2,2,100,0,2,2,0,0,0,0,0,4,-3,681
5938,Julius Randle,Los Angeles Lakers,30:54,6,14,42.9,0,2,0.0,4,5,80.0,0,11,11,2,0,2,2,4,16,2,681
5939,Lou Williams,Los Angeles Lakers,35:54,4,13,30.8,1,5,20.0,5,5,100,0,4,4,0,1,3,1,1,14,3,681
5940,Jordan Clarkson,Los Angeles Lakers,36:54,6,15,40.0,2,4,50.0,4,5,80.0,3,3,6,7,0,0,2,2,18,-7,681
5941,D'Angelo Russell,Los Angeles Lakers,24:36,4,12,33.3,1,6,16.7,3,4,75.0,1,1,2,0,2,0,3,2,12,-3,681
5942,P.J. Tucker,Phoenix Suns,35:28,4,8,50.0,3,5,60.0,2,2,100,4,3,7,2,1,0,1,4,13,-24,682
5943,Alex Len,Phoenix Suns,27:00,2,9,22.2,0,0,0.0,0,0,0.0,1,3,4,4,0,0,2,2,4,-24,682
5944,Devin Booker,Phoenix Suns,33:31,4,9,44.4,1,4,25.0,7,8,87.5,2,1,3,5,0,0,2,4,16,-25,682
