,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
10543,Jrue Holiday,New Orleans Pelicans,36:29,11,18,61.1,2,5,40.0,1,3,33.3,0,4,4,3,0,1,2,4,25,3,921
10544,Rajon Rondo,New Orleans Pelicans,32:23,6,14,42.9,1,4,25.0,0,1,0.0,2,6,8,12,1,0,1,2,13,1,921
10545,Kyle Anderson,San Antonio Spurs,27:54,2,6,33.3,0,0,0.0,0,0,0.0,4,4,8,2,1,1,0,1,4,-7,921
10546,LaMarcus Aldridge,San Antonio Spurs,13:20,4,8,50.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,1,8,8,921
10547,Davis Bertans,San Antonio Spurs,16:56,2,3,66.7,2,2,100,1,3,33.3,1,2,3,3,1,1,0,2,7,-2,921
10548,Patty Mills,San Antonio Spurs,36:39,4,10,40.0,1,6,16.7,2,2,100,0,3,3,2,0,1,1,0,11,0,921
10549,Dejounte Murray,San Antonio Spurs,30:44,8,15,53.3,1,1,100,1,1,100,0,9,9,5,1,1,2,3,18,7,921
10550,Danny Green,San Antonio Spurs,27:03,3,8,37.5,2,5,40.0,0,0,0.0,0,5,5,0,2,0,0,1,8,-1,921
10551,Rudy Gay,San Antonio Spurs,24:11,7,15,46.7,2,6,33.3,3,4,75.0,1,4,5,4,1,3,2,1,19,4,921
10552,Bryn Forbes,San Antonio Spurs,7:37,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,4,921
10553,Trevor Ariza,Houston Rockets,32:53,4,8,50.0,3,6,50.0,0,0,0.0,1,2,3,2,2,0,0,2,11,11,922
10554,P.J. Tucker,Houston Rockets,24:21,1,5,20.0,0,3,0.0,1,2,50.0,1,5,6,2,1,1,1,4,3,5,922
10555,Clint Capela,Houston Rockets,33:14,9,14,64.3,0,0,0.0,4,4,100,8,6,14,0,2,0,0,2,22,14,922
10556,Chris Paul,Houston Rockets,28:59,3,12,25.0,1,5,20.0,1,1,100,0,4,4,8,2,1,4,3,8,21,922
10557,James Harden,Houston Rockets,33:13,7,14,50.0,3,10,30.0,8,9,88.9,0,3,3,7,2,1,4,4,25,17,922
10558,Eric Gordon,Houston Rockets,28:06,7,18,38.9,5,14,35.7,3,4,75.0,0,2,2,0,0,1,0,1,22,1,922
10559,Tobias Harris,LA Clippers,35:57,9,16,56.3,3,6,50.0,3,3,100,0,4,4,1,3,0,6,2,24,-16,922
10560,DeAndre Jordan,LA Clippers,29:39,2,4,50.0,0,0,0.0,0,0,0.0,2,14,16,1,0,1,2,0,4,-18,922
10561,Austin Rivers,LA Clippers,33:27,3,12,25.0,0,3,0.0,0,0,0.0,0,3,3,4,0,0,1,4,6,-3,922
10562,Lou Williams,LA Clippers,35:02,4,11,36.4,1,3,33.3,4,6,66.7,0,1,1,3,1,0,1,0,13,-4,922
10563,Montrezl Harrell,LA Clippers,28:52,9,14,64.3,0,0,0.0,4,6,66.7,2,2,4,2,1,1,3,4,22,-3,922
10564,Boban Marjanovic,LA Clippers,3:22,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,2,0,-1,922
10565,Sam Dekker,LA Clippers,5:04,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,5,922
10566,Brandon Ingram,Los Angeles Lakers,35:00,8,14,57.1,1,3,33.3,2,2,100,0,5,5,5,1,1,1,4,19,-10,923
10567,Julius Randle,Los Angeles Lakers,33:56,8,13,61.5,0,1,0.0,9,9,100,1,5,6,2,1,1,2,2,25,15,923
10568,Brook Lopez,Los Angeles Lakers,21:42,4,6,66.7,2,4,50.0,0,0,0.0,0,2,2,2,0,1,0,1,10,0,923
10569,Kentavious Caldwell-Pope,Los Angeles Lakers,35:57,6,8,75.0,2,3,66.7,4,6,66.7,1,3,4,1,0,0,2,2,18,10,923
10570,Lonzo Ball,Los Angeles Lakers,33:50,3,5,60.0,2,3,66.7,0,1,0.0,1,5,6,7,6,0,2,4,8,24,923
10571,Kyle Kuzma,Los Angeles Lakers,28:28,6,10,60.0,3,4,75.0,1,2,50.0,1,5,6,2,0,2,1,0,16,16,923
10572,Ivica Zubac,Los Angeles Lakers,17:33,1,3,33.3,0,0,0.0,4,4,100,1,2,3,4,1,0,1,1,6,19,923
10573,Thomas Bryant,Los Angeles Lakers,1:16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,1,923
10574,Justise Winslow,Miami Heat,30:50,7,11,63.6,3,4,75.0,0,2,0.0,1,4,5,2,2,0,1,2,17,1,923
10575,Kelly Olynyk,Miami Heat,13:04,0,5,0.0,0,3,0.0,0,0,0.0,2,1,3,2,0,0,0,1,0,-19,923
10576,Hassan Whiteside,Miami Heat,18:30,1,4,25.0,0,0,0.0,4,4,100,2,5,7,0,0,0,2,3,6,-19,923
10577,Josh Richardson,Miami Heat,35:32,6,17,35.3,3,9,33.3,0,0,0.0,3,0,3,2,3,1,4,3,15,-30,923
10578,Goran Dragic,Miami Heat,34:43,8,19,42.1,0,5,0.0,3,4,75.0,1,2,3,7,1,0,2,1,19,2,923
10579,Bam Adebayo,Miami Heat,29:32,6,7,85.7,0,0,0.0,3,4,75.0,4,6,10,1,0,2,1,1,15,5,923
10580,James Johnson,Miami Heat,25:04,3,5,60.0,0,2,0.0,0,0,0.0,0,3,3,5,0,2,0,4,6,-6,923
10581,Rodney McGruder,Miami Heat,24:35,4,8,50.0,2,4,50.0,0,0,0.0,0,2,2,1,0,0,0,2,10,-4,923
10582,Robert Covington,Philadelphia 76ers,40:46,4,11,36.4,2,8,25.0,0,0,0.0,0,10,10,1,1,1,1,3,10,9,924
10583,Dario Saric,Philadelphia 76ers,29:37,5,13,38.5,2,5,40.0,4,4,100,3,6,9,0,0,0,1,3,16,18,924
10584,Joel Embiid,Philadelphia 76ers,34:03,7,18,38.9,0,1,0.0,3,8,37.5,6,8,14,6,0,1,2,1,17,16,924
10585,Ben Simmons,Philadelphia 76ers,31:49,8,14,57.1,0,0,0.0,2,2,100,1,8,9,8,2,1,2,5,18,11,924
10586,T.J. McConnell,Philadelphia 76ers,19:19,1,4,25.0,0,2,0.0,0,0,0.0,0,0,0,3,1,0,0,0,2,0,924
10587,LeBron James,Cleveland Cavaliers,39:01,12,24,50.0,2,6,33.3,4,6,66.7,1,8,9,8,1,0,3,2,30,-8,924
10588,Cedi Osman,Cleveland Cavaliers,15:26,2,4,50.0,2,4,50.0,0,0,0.0,0,1,1,1,0,0,0,4,6,-10,924
10589,Tristan Thompson,Cleveland Cavaliers,21:43,2,6,33.3,0,0,0.0,2,4,50.0,6,5,11,0,1,0,0,2,6,-12,924
10590,Rodney Hood,Cleveland Cavaliers,38:51,5,14,35.7,1,5,20.0,0,0,0.0,0,5,5,5,0,1,1,4,11,-20,924
10591,George Hill,Cleveland Cavaliers,22:29,3,10,30.0,0,4,0.0,1,2,50.0,2,1,3,3,0,1,1,2,7,-7,924
10592,Jeff Green,Cleveland Cavaliers,22:00,1,6,16.7,1,3,33.3,2,2,100,0,4,4,1,0,0,2,2,5,1,924
10593,Jordan Clarkson,Cleveland Cavaliers,26:05,3,7,42.9,0,2,0.0,4,5,80.0,0,3,3,4,1,0,1,1,10,1,924
10594,Jarrett Allen,Brooklyn Nets,34:21,6,9,66.7,0,0,0.0,3,4,75.0,7,6,13,0,0,3,6,3,15,-1,925
10595,D'Angelo Russell,Brooklyn Nets,38:15,5,15,33.3,5,12,41.7,0,0,0.0,0,2,2,11,1,1,5,1,15,-1,925
10596,Spencer Dinwiddie,Brooklyn Nets,36:12,3,10,30.0,0,6,0.0,2,2,100,0,6,6,5,2,0,1,1,8,13,925
10597,Joe Harris,Brooklyn Nets,24:49,4,9,44.4,3,5,60.0,0,0,0.0,2,2,4,3,0,0,1,0,11,-15,925
10598,Caris LeVert,Brooklyn Nets,19:56,3,11,27.3,0,3,0.0,0,1,0.0,2,0,2,2,1,0,2,1,6,-18,925
10599,Willie Cauley-Stein,Sacramento Kings,34:33,7,14,50.0,0,0,0.0,3,4,75.0,2,5,7,7,0,1,1,2,17,-12,925
10600,Bogdan Bogdanovic,Sacramento Kings,37:46,9,17,52.9,2,5,40.0,3,3,100,0,6,6,3,2,0,0,1,23,-5,925
10601,De'Aaron Fox,Sacramento Kings,36:17,10,17,58.8,1,2,50.0,0,0,0.0,0,2,2,1,2,3,5,2,21,5,925
10602,Buddy Hield,Sacramento Kings,34:13,6,13,46.2,1,2,50.0,3,3,100,0,4,4,4,3,0,1,2,16,17,925
10603,Garrett Temple,Sacramento Kings,28:40,4,5,80.0,1,2,50.0,0,0,0.0,0,4,4,0,3,0,0,0,9,14,925
10604,Nemanja Bjelica,Minnesota Timberwolves,34:29,4,5,80.0,0,1,0.0,0,0,0.0,1,11,12,0,1,1,1,2,8,-6,926
10605,Taj Gibson,Minnesota Timberwolves,29:20,4,8,50.0,0,1,0.0,1,2,50.0,1,3,4,0,0,0,2,3,9,5,926
10606,Karl-Anthony Towns,Minnesota Timberwolves,40:58,11,19,57.9,1,3,33.3,11,12,91.7,2,15,17,2,2,3,1,5,34,-6,926
10607,Andrew Wiggins,Minnesota Timberwolves,37:38,7,20,35.0,2,5,40.0,5,5,100,2,3,5,3,0,1,4,6,21,-9,926
10608,Gorgui Dieng,Minnesota Timberwolves,23:34,1,4,25.0,0,0,0.0,0,0,0.0,2,3,5,1,0,0,1,4,2,-14,926
10609,Tyus Jones,Minnesota Timberwolves,12:46,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,2,0,1,0,1,2,0,926
10610,Maurice Harkless,Portland Trail Blazers,7:45,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,-1,926
10611,Jusuf Nurkic,Portland Trail Blazers,19:08,7,11,63.6,0,0,0.0,2,2,100,3,3,6,0,1,1,2,3,16,0,926
10612,CJ McCollum,Portland Trail Blazers,37:54,7,18,38.9,3,6,50.0,2,3,66.7,0,4,4,2,1,1,1,1,19,6,926
10613,Damian Lillard,Portland Trail Blazers,38:02,9,22,40.9,4,12,33.3,13,16,81.3,3,4,7,4,1,0,1,1,35,9,926
10614,Pat Connaughton,Portland Trail Blazers,13:29,0,4,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,1,0,0,926
10615,Ed Davis,Portland Trail Blazers,27:32,5,6,83.3,0,0,0.0,0,0,0.0,4,7,11,1,0,2,1,3,10,8,926
10616,Zach Collins,Portland Trail Blazers,18:33,1,6,16.7,0,2,0.0,0,0,0.0,0,2,2,0,1,1,0,3,2,4,926
10617,Blake Griffin,Detroit Pistons,34:06,5,14,35.7,0,1,0.0,2,4,50.0,1,9,10,9,0,1,2,2,12,-9,927
10618,Andre Drummond,Detroit Pistons,38:30,5,11,45.5,0,0,0.0,0,4,0.0,5,10,15,0,1,0,3,4,10,-13,927
10619,Reggie Bullock,Detroit Pistons,40:43,7,21,33.3,4,11,36.4,3,4,75.0,2,3,5,1,1,0,2,0,21,-11,927
10620,Ish Smith,Detroit Pistons,31:53,2,8,25.0,0,1,0.0,1,2,50.0,0,1,1,5,0,0,1,3,5,-7,927
10621,Aaron Gordon,Orlando Magic,35:37,10,19,52.6,3,8,37.5,4,6,66.7,1,12,13,2,2,1,1,4,27,15,927
10622,Nikola Vucevic,Orlando Magic,38:25,9,19,47.4,0,5,0.0,4,4,100,3,9,12,6,0,1,4,2,22,12,927
10623,Evan Fournier,Orlando Magic,36:13,6,15,40.0,3,8,37.5,2,4,50.0,0,4,4,5,0,0,1,3,17,12,927
10624,D.J. Augustin,Orlando Magic,40:60,6,8,75.0,4,5,80.0,4,5,80.0,2,3,5,9,0,0,3,4,20,11,927
10625,Jonathan Isaac,Orlando Magic,15:03,1,2,50.0,1,1,100,0,0,0.0,0,2,2,0,2,1,0,1,3,-1,927
10626,Dwight Howard,Charlotte Hornets,25:03,3,7,42.9,0,0,0.0,0,4,0.0,0,6,6,2,0,0,1,5,6,-5,928
10627,Nicolas Batum,Charlotte Hornets,36:22,5,9,55.6,3,5,60.0,1,2,50.0,2,11,13,8,1,0,2,1,14,-12,928
10628,Kemba Walker,Charlotte Hornets,37:38,11,21,52.4,4,10,40.0,5,6,83.3,0,1,1,5,1,0,1,1,31,-12,928
10629,Frank Kaminsky,Charlotte Hornets,26:40,5,12,41.7,3,6,50.0,6,6,100,0,4,4,3,0,0,1,1,19,-6,928
10630,Jeremy Lamb,Charlotte Hornets,19:34,3,7,42.9,1,2,50.0,1,2,50.0,1,0,1,0,1,0,0,3,8,-8,928
10631,Willy Hernangomez,Charlotte Hornets,16:24,2,6,33.3,0,0,0.0,2,2,100,3,4,7,1,0,0,1,3,6,-4,928
10632,Michael Carter-Williams,Charlotte Hornets,13:33,0,6,0.0,0,0,0.0,2,4,50.0,0,3,3,0,0,0,0,0,2,-1,928
10633,Robert Covington,Philadelphia 76ers,35:16,5,10,50.0,2,4,50.0,4,4,100,1,4,5,2,3,0,1,3,16,19,928
10634,Dario Saric,Philadelphia 76ers,28:27,4,8,50.0,1,4,25.0,0,0,0.0,3,4,7,6,0,0,1,5,9,7,928
10635,Joel Embiid,Philadelphia 76ers,31:37,8,19,42.1,1,4,25.0,6,11,54.5,1,14,15,4,0,3,4,4,23,19,928
10636,Ben Simmons,Philadelphia 76ers,34:06,6,10,60.0,0,0,0.0,3,4,75.0,1,7,8,7,0,1,3,1,15,10,928
10637,Richaun Holmes,Philadelphia 76ers,12:03,2,3,66.7,0,1,0.0,0,0,0.0,0,3,3,1,1,1,0,2,4,-14,928
10638,T.J. McConnell,Philadelphia 76ers,20:32,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,2,0,0,1,0,0,1,928
10639,Timothe Luwawu-Cabarrot,Philadelphia 76ers,5:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,928
10640,Kevin Durant,Golden State Warriors,35:12,12,19,63.2,0,2,0.0,4,6,66.7,0,3,3,5,1,2,4,2,28,-5,929
10641,Draymond Green,Golden State Warriors,36:57,1,3,33.3,0,2,0.0,0,0,0.0,0,7,7,9,1,0,3,4,2,10,929
10642,JaVale McGee,Golden State Warriors,10:20,1,2,50.0,0,0,0.0,0,0,0.0,0,3,3,0,2,1,2,1,2,3,929
10643,Klay Thompson,Golden State Warriors,35:54,6,9,66.7,2,4,50.0,1,2,50.0,0,4,4,3,1,1,2,5,15,-2,929
10644,Stephen Curry,Golden State Warriors,23:29,8,15,53.3,4,9,44.4,8,8,100,0,1,1,3,2,0,0,0,28,2,929
10645,Andre Iguodala,Golden State Warriors,25:57,4,8,50.0,1,4,25.0,0,0,0.0,1,4,5,6,1,1,2,2,9,1,929
10646,Taurean Prince,Atlanta Hawks,30:37,5,17,29.4,5,12,41.7,0,0,0.0,0,3,3,1,4,0,5,3,15,9,929
10647,John Collins,Atlanta Hawks,32:07,6,7,85.7,1,1,100,3,3,100,1,7,8,2,0,1,2,3,16,12,929
10648,Dewayne Dedmon,Atlanta Hawks,32:16,2,10,20.0,0,3,0.0,2,2,100,2,5,7,1,2,0,1,2,6,8,929
10649,Kent Bazemore,Atlanta Hawks,32:00,10,16,62.5,5,7,71.4,4,5,80.0,0,3,3,0,2,1,4,2,29,4,929
10650,Dennis Schroder,Atlanta Hawks,37:09,10,21,47.6,2,8,25.0,5,5,100,0,5,5,9,1,0,4,5,27,5,929
10651,Mike Muscala,Atlanta Hawks,20:56,1,3,33.3,1,3,33.3,0,0,0.0,0,4,4,1,0,0,1,1,3,-17,929
10652,Norman Powell,Toronto Raptors,16:51,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,3,0,-16,930
10653,Serge Ibaka,Toronto Raptors,19:03,2,7,28.6,0,2,0.0,3,6,50.0,1,3,4,1,0,0,0,0,7,-13,930
10654,Jonas Valanciunas,Toronto Raptors,18:33,5,6,83.3,1,1,100,1,4,25.0,2,2,4,0,0,0,2,3,12,-11,930
10655,DeMar DeRozan,Toronto Raptors,33:48,9,17,52.9,0,3,0.0,5,7,71.4,1,3,4,4,3,0,0,0,23,-2,930
10656,Kyle Lowry,Toronto Raptors,32:51,4,10,40.0,1,5,20.0,1,2,50.0,0,7,7,5,1,0,1,3,10,-2,930
10657,Jakob Poeltl,Toronto Raptors,22:14,3,3,100,0,0,0.0,0,1,0.0,1,2,3,0,0,3,1,3,6,4,930
10658,Fred VanVleet,Toronto Raptors,28:57,2,9,22.2,1,6,16.7,7,8,87.5,2,2,4,3,1,1,2,3,12,20,930
10659,Pascal Siakam,Toronto Raptors,23:40,2,9,22.2,0,2,0.0,1,1,100,0,3,3,1,2,0,0,1,5,13,930
10660,Delon Wright,Toronto Raptors,9:59,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,3,1,0,0,1,0,4,930
10661,Markieff Morris,Washington Wizards,31:28,6,12,50.0,1,2,50.0,2,3,66.7,1,4,5,0,1,2,2,4,15,7,930
10662,Bradley Beal,Washington Wizards,39:23,8,19,42.1,3,7,42.9,4,5,80.0,3,4,7,6,0,0,1,5,23,6,930
10663,Tomas Satoransky,Washington Wizards,35:05,4,7,57.1,2,4,50.0,0,0,0.0,2,4,6,8,0,0,6,3,10,-2,930
10664,Harrison Barnes,Dallas Mavericks,34:08,9,19,47.4,1,3,33.3,7,7,100,1,6,7,2,0,0,3,1,26,-1,931
10665,Dwight Powell,Dallas Mavericks,25:30,3,5,60.0,0,0,0.0,0,1,0.0,1,10,11,1,0,0,0,3,6,-6,931
10666,Nerlens Noel,Dallas Mavericks,15:08,0,3,0.0,0,0,0.0,0,0,0.0,4,2,6,1,2,2,2,2,0,-8,931
10667,Doug McDermott,Dallas Mavericks,23:48,2,8,25.0,2,2,100,2,2,100,4,4,8,1,0,0,3,1,8,-18,931
10668,Maxi Kleber,Dallas Mavericks,4:32,1,1,100,0,0,0.0,2,2,100,1,1,2,1,0,0,1,1,4,10,931
10669,David Nwaba,Chicago Bulls,33:09,4,9,44.4,0,2,0.0,2,2,100,2,9,11,5,3,1,2,3,10,10,931
10670,Lauri Markkanen,Chicago Bulls,34:13,7,15,46.7,3,5,60.0,0,0,0.0,4,8,12,1,0,0,0,2,17,12,931
10671,Zach LaVine,Chicago Bulls,34:28,6,14,42.9,1,5,20.0,3,3,100,0,2,2,6,1,0,2,1,16,3,931
10672,Bobby Portis,Chicago Bulls,34:03,9,16,56.3,2,5,40.0,2,4,50.0,3,2,5,2,0,0,2,3,22,21,931
10673,Denzel Valentine,Chicago Bulls,21:58,3,8,37.5,1,4,25.0,0,1,0.0,0,3,3,2,1,0,1,1,7,6,931
10674,Cameron Payne,Chicago Bulls,13:43,2,6,33.3,0,1,0.0,0,0,0.0,0,1,1,0,2,0,0,1,4,-1,931
10675,Paul Millsap,Denver Nuggets,27:15,5,10,50.0,1,2,50.0,4,4,100,2,5,7,1,4,1,2,2,15,4,932
10676,Nikola Jokic,Denver Nuggets,33:10,2,5,40.0,0,1,0.0,5,7,71.4,1,8,9,5,1,0,5,5,9,6,932
10677,Gary Harris,Denver Nuggets,34:51,11,18,61.1,1,5,20.0,3,3,100,1,3,4,0,4,0,4,2,26,10,932
10678,Jamal Murray,Denver Nuggets,27:40,3,9,33.3,1,4,25.0,2,3,66.7,0,2,2,4,3,0,2,6,9,8,932
10679,Will Barton,Denver Nuggets,32:52,10,14,71.4,2,5,40.0,2,2,100,1,5,6,2,1,0,3,1,24,3,932
10680,Mason Plumlee,Denver Nuggets,21:03,4,4,100,0,0,0.0,1,2,50.0,1,4,5,4,1,0,1,3,9,4,932
10681,Trey Lyles,Denver Nuggets,14:30,2,4,50.0,0,1,0.0,0,0,0.0,0,3,3,1,1,1,3,0,4,-2,932
10682,Dillon Brooks,Memphis Grizzlies,33:11,5,11,45.5,1,2,50.0,2,4,50.0,2,2,4,2,1,0,2,1,13,-6,932
10683,Ben McLemore,Memphis Grizzlies,30:01,5,12,41.7,2,5,40.0,0,0,0.0,1,2,3,2,4,1,0,4,12,-5,932
10684,Wayne Selden,Memphis Grizzlies,10:11,1,6,16.7,1,4,25.0,0,0,0.0,1,2,3,2,0,0,0,1,3,2,932
10685,Bojan Bogdanovic,Indiana Pacers,29:23,1,4,25.0,0,1,0.0,12,13,92.3,0,4,4,4,0,0,2,1,14,6,933
10686,Thaddeus Young,Indiana Pacers,37:19,5,11,45.5,0,0,0.0,0,0,0.0,3,5,8,0,5,0,1,1,10,5,933
10687,Myles Turner,Indiana Pacers,29:57,4,6,66.7,0,0,0.0,5,7,71.4,3,6,9,0,0,2,4,3,13,2,933
10688,Victor Oladipo,Indiana Pacers,35:44,9,19,47.4,2,6,33.3,1,4,25.0,0,7,7,6,2,1,5,3,21,-2,933
10689,Cory Joseph,Indiana Pacers,41:29,5,11,45.5,2,4,50.0,0,0,0.0,1,3,4,4,3,0,1,3,12,5,933
10690,Domantas Sabonis,Indiana Pacers,19:55,3,8,37.5,0,0,0.0,0,0,0.0,3,6,9,2,0,1,0,6,6,2,933
10691,Khris Middleton,Milwaukee Bucks,40:27,11,21,52.4,2,6,33.3,6,8,75.0,1,4,5,2,3,1,6,5,30,0,933
10692,Giannis Antetokounmpo,Milwaukee Bucks,43:22,6,18,33.3,2,4,50.0,10,12,83.3,2,8,10,3,2,3,4,4,24,-10,933
10693,Eric Bledsoe,Milwaukee Bucks,34:42,3,11,27.3,2,4,50.0,7,8,87.5,1,6,7,6,2,2,3,5,15,8,933
10694,Jabari Parker,Milwaukee Bucks,25:02,5,12,41.7,1,3,33.3,0,0,0.0,3,2,5,3,0,1,0,1,11,-16,933
10695,Sterling Brown,Milwaukee Bucks,12:01,1,3,33.3,0,2,0.0,1,2,50.0,0,0,0,1,0,0,0,4,3,-14,933
10696,Paul George,Oklahoma City Thunder,36:36,6,16,37.5,3,9,33.3,5,6,83.3,0,5,5,5,2,2,3,2,20,9,934
10697,Carmelo Anthony,Oklahoma City Thunder,31:19,6,18,33.3,0,3,0.0,2,2,100,4,4,8,2,0,0,1,3,14,11,934
10698,Steven Adams,Oklahoma City Thunder,32:53,5,8,62.5,0,0,0.0,1,3,33.3,1,6,7,1,1,2,1,2,11,7,934
10699,Russell Westbrook,Oklahoma City Thunder,39:42,16,25,64.0,2,4,50.0,9,11,81.8,7,7,14,8,1,1,5,2,43,2,934
10700,Jerami Grant,Oklahoma City Thunder,26:13,4,8,50.0,1,2,50.0,2,4,50.0,2,2,4,0,1,1,0,3,11,3,934
10701,T.J. Warren,Phoenix Suns,41:39,8,19,42.1,0,1,0.0,3,4,75.0,3,1,4,1,0,1,2,2,19,-13,934
10702,Alex Len,Phoenix Suns,22:28,3,5,60.0,0,0,0.0,1,2,50.0,3,5,8,1,0,6,1,3,7,-1,934
10703,Devin Booker,Phoenix Suns,38:31,16,28,57.1,6,10,60.0,1,1,100,1,5,6,8,0,1,5,2,39,1,934
10704,Elfrid Payton,Phoenix Suns,38:49,6,16,37.5,0,1,0.0,6,6,100,2,8,10,8,2,2,1,5,18,-7,934
10705,Josh Jackson,Phoenix Suns,25:32,8,15,53.3,1,5,20.0,2,5,40.0,2,3,5,4,2,0,1,5,19,-15,934
10706,Nemanja Bjelica,Minnesota Timberwolves,45:00,3,8,37.5,2,4,50.0,4,4,100,1,3,4,1,1,0,2,4,12,-7,935
10707,Taj Gibson,Minnesota Timberwolves,39:18,6,8,75.0,0,0,0.0,0,0,0.0,0,4,4,3,1,0,0,4,12,-6,935
10708,Karl-Anthony Towns,Minnesota Timberwolves,20:01,4,6,66.7,1,1,100,4,4,100,0,4,4,0,1,0,1,1,13,-11,935
10709,Andrew Wiggins,Minnesota Timberwolves,34:51,10,19,52.6,4,4,100,3,8,37.5,1,2,3,1,1,0,4,3,27,6,935
10710,Tyus Jones,Minnesota Timberwolves,24:50,3,5,60.0,0,1,0.0,5,5,100,0,4,4,2,2,0,1,3,11,-9,935
10711,Gorgui Dieng,Minnesota Timberwolves,18:40,2,6,33.3,0,1,0.0,2,2,100,0,4,4,1,0,0,0,2,6,-2,935
10712,Joe Ingles,Utah Jazz,34:15,4,8,50.0,3,5,60.0,0,0,0.0,1,2,3,4,3,0,5,1,11,12,935
10713,Derrick Favors,Utah Jazz,25:36,7,8,87.5,0,1,0.0,1,2,50.0,4,3,7,1,1,0,0,2,15,1,935
10714,Rudy Gobert,Utah Jazz,35:55,7,9,77.8,0,0,0.0,12,14,85.7,3,13,16,1,1,4,1,3,26,10,935
10715,Donovan Mitchell,Utah Jazz,39:23,10,18,55.6,2,8,25.0,4,5,80.0,0,4,4,2,1,0,3,3,26,10,935
10716,Ricky Rubio,Utah Jazz,31:12,3,8,37.5,0,2,0.0,7,8,87.5,1,4,5,7,1,0,3,4,13,23,935
10717,Jae Crowder,Utah Jazz,28:40,6,15,40.0,3,9,33.3,0,0,0.0,0,3,3,1,0,0,2,5,15,14,935
10718,Alec Burks,Utah Jazz,11:25,0,1,0.0,0,1,0.0,1,2,50.0,0,2,2,1,0,0,1,1,1,-3,935
10719,Raul Neto,Utah Jazz,6:16,0,1,0.0,0,0,0.0,1,2,50.0,0,0,0,1,0,0,3,0,1,-11,935
10720,Royce O'Neale,Utah Jazz,16:06,1,3,33.3,1,1,100,0,0,0.0,0,1,1,2,0,1,0,1,3,-8,935
10721,Enes Kanter,New York Knicks,29:59,9,16,56.3,0,0,0.0,0,0,0.0,5,9,14,0,2,2,1,5,18,-21,936
10722,Frank Ntilikina,New York Knicks,20:06,2,7,28.6,1,3,33.3,1,1,100,1,0,1,4,1,0,1,4,6,2,936
10723,Trey Burke,New York Knicks,18:31,5,11,45.5,2,3,66.7,0,0,0.0,0,1,1,2,0,0,2,0,12,-1,936
10724,Tobias Harris,LA Clippers,30:53,4,10,40.0,2,5,40.0,5,6,83.3,1,3,4,6,1,1,0,1,15,14,936
10725,DeAndre Jordan,LA Clippers,28:22,9,11,81.8,0,0,0.0,1,2,50.0,6,14,20,3,1,2,2,0,19,19,936
10726,Austin Rivers,LA Clippers,28:05,7,13,53.8,5,7,71.4,0,0,0.0,1,4,5,2,1,0,1,1,19,28,936
10727,Lou Williams,LA Clippers,29:06,6,16,37.5,0,6,0.0,9,10,90.0,0,3,3,8,0,0,0,0,21,6,936
10728,Montrezl Harrell,LA Clippers,15:43,8,9,88.9,0,0,0.0,3,4,75.0,1,3,4,2,1,1,1,2,19,10,936
10729,Sam Dekker,LA Clippers,15:48,5,7,71.4,0,0,0.0,0,0,0.0,0,6,6,0,0,0,1,2,10,5,936
10730,Boban Marjanovic,LA Clippers,5:14,3,4,75.0,0,0,0.0,0,0,0.0,3,0,3,0,0,0,1,1,6,-2,936
10731,Dillon Brooks,Memphis Grizzlies,37:02,4,14,28.6,0,3,0.0,1,2,50.0,0,3,3,4,0,0,2,2,9,-14,937
10732,JaMychal Green,Memphis Grizzlies,37:11,2,12,16.7,0,2,0.0,6,7,85.7,3,10,13,7,3,2,2,4,10,-8,937
10733,Ben McLemore,Memphis Grizzlies,38:08,8,14,57.1,2,5,40.0,2,4,50.0,3,4,7,4,1,0,0,2,20,3,937
10734,Aaron Gordon,Orlando Magic,32:33,4,8,50.0,0,1,0.0,6,7,85.7,1,7,8,2,2,2,3,5,14,13,937
10735,Nikola Vucevic,Orlando Magic,27:48,8,14,57.1,1,2,50.0,2,5,40.0,1,5,6,2,0,1,0,3,19,4,937
10736,Evan Fournier,Orlando Magic,30:04,7,13,53.8,1,6,16.7,4,5,80.0,0,3,3,3,1,0,1,2,19,12,937
10737,D.J. Augustin,Orlando Magic,29:02,5,7,71.4,2,4,50.0,4,4,100,0,3,3,5,0,0,1,2,16,12,937
