,Visitor,VisitorScore,Home,HomeScore,Date
6831,Magic,96,Heat,118,4/10/2016
6832,Warriors,92,Spurs,86,4/10/2016
6833,Raptors,93,Knicks,89,4/10/2016
6834,Hawks,94,Cavaliers,109,4/11/2016
6835,Bucks,98,Magic,107,4/11/2016
6836,Hornets,114,Celtics,100,4/11/2016
6837,Wizards,120,Nets,111,4/11/2016
6838,Rockets,129,Timberwolves,105,4/11/2016
6839,Bulls,121,Pelicans,116,4/11/2016
6840,Lakers,79,Thunder,112,4/11/2016
6841,Mavericks,101,Jazz,92,4/11/2016
6842,Kings,105,Suns,101,4/11/2016
6843,Knicks,90,Pacers,102,4/12/2016
6844,Heat,99,Pistons,93,4/12/2016
6845,76ers,98,Raptors,122,4/12/2016
6846,Thunder,98,Spurs,102,4/12/2016
6847,Grizzlies,84,Clippers,110,4/12/2016
6848,Heat,88,Celtics,98,4/13/2016
6849,Raptors,103,Nets,96,4/13/2016
6850,Magic,103,Hornets,117,4/13/2016
6851,Pistons,112,Cavaliers,110,4/13/2016
6852,Hawks,98,Wizards,109,4/13/2016
6853,76ers,105,Bulls,115,4/13/2016
6854,Spurs,96,Mavericks,91,4/13/2016
6855,Kings,81,Rockets,116,4/13/2016
6856,Pacers,97,Bucks,92,4/13/2016
6857,Pelicans,109,Timberwolves,144,4/13/2016
6858,Grizzlies,104,Warriors,125,4/13/2016
6859,Jazz,96,Lakers,101,4/13/2016
6860,Clippers,105,Suns,114,4/13/2016
6861,Nuggets,99,Trail Blazers,107,4/13/2016
6862,Knicks,88,Cavaliers,117,10/25/2016
6863,Jazz,104,Trail Blazers,113,10/25/2016
6864,Spurs,129,Warriors,100,10/25/2016
6865,Heat,108,Magic,96,10/26/2016
6866,Mavericks,121,Pacers,130,10/26/2016
6867,Nets,117,Celtics,122,10/26/2016
6868,Pistons,91,Raptors,109,10/26/2016
6869,Hornets,107,Bucks,96,10/26/2016
6870,Timberwolves,98,Grizzlies,102,10/26/2016
6871,Nuggets,107,Pelicans,102,10/26/2016
6872,Thunder,103,76ers,97,10/26/2016
6873,Kings,113,Suns,94,10/26/2016
6874,Rockets,114,Lakers,120,10/26/2016
6875,Wizards,99,Hawks,114,10/27/2016
6876,Celtics,99,Bulls,105,10/27/2016
6877,Spurs,102,Kings,94,10/27/2016
6878,Clippers,114,Trail Blazers,106,10/27/2016
6879,Cavaliers,94,Raptors,91,10/28/2016
6880,Pacers,94,Nets,103,10/28/2016
6881,Magic,82,Pistons,108,10/28/2016
6882,Suns,110,Thunder,113,10/28/2016
6883,Hornets,97,Heat,91,10/28/2016
6884,Rockets,106,Mavericks,98,10/28/2016
6885,Lakers,89,Jazz,96,10/28/2016
6886,Warriors,122,Pelicans,114,10/28/2016
6887,Hawks,104,76ers,72,10/29/2016
6888,Celtics,104,Hornets,98,10/29/2016
6889,Grizzlies,104,Knicks,111,10/29/2016
6890,Magic,99,Cavaliers,105,10/29/2016
6891,Pacers,101,Bulls,118,10/29/2016
6892,Nets,108,Bucks,110,10/29/2016
6893,Pelicans,79,Spurs,98,10/29/2016
6894,Trail Blazers,115,Nuggets,113,10/29/2016
6895,Timberwolves,103,Kings,106,10/29/2016
6896,Jazz,75,Clippers,88,10/30/2016
6897,Warriors,106,Suns,100,10/30/2016
6898,Spurs,106,Heat,99,10/30/2016
6899,Bucks,83,Pistons,98,10/30/2016
6900,Lakers,96,Thunder,113,10/30/2016
6901,Wizards,103,Grizzlies,112,10/30/2016
6902,Mavericks,92,Rockets,93,10/30/2016
6903,Nuggets,102,Raptors,105,10/31/2016
6904,Bulls,118,Nets,88,10/31/2016
6905,Kings,95,Hawks,106,10/31/2016
6906,Suns,98,Clippers,116,10/31/2016
6907,Rockets,120,Cavaliers,128,11/1/2016
6908,Magic,103,76ers,101,11/1/2016
6909,Lakers,108,Pacers,115,11/1/2016
6910,Kings,96,Heat,108,11/1/2016
6911,Knicks,89,Pistons,102,11/1/2016
6912,Bucks,117,Pelicans,113,11/1/2016
6913,Grizzlies,80,Timberwolves,116,11/1/2016
6914,Jazz,106,Spurs,91,11/1/2016
6915,Warriors,127,Trail Blazers,104,11/1/2016
6916,Raptors,113,Wizards,103,11/2/2016
6917,76ers,93,Hornets,109,11/2/2016
6918,Pistons,101,Nets,109,11/2/2016
6919,Rockets,118,Knicks,99,11/2/2016
6920,Lakers,123,Hawks,116,11/2/2016
6921,Pelicans,83,Grizzlies,89,11/2/2016
6922,Bulls,100,Celtics,107,11/2/2016
6923,Mavericks,81,Jazz,97,11/2/2016
6924,Trail Blazers,115,Suns,118,11/2/2016
6925,Thunder,85,Clippers,83,11/2/2016
6926,Kings,94,Magic,102,11/3/2016
6927,Pacers,107,Bucks,125,11/3/2016
6928,Nuggets,102,Timberwolves,99,11/3/2016
6929,Celtics,122,Cavaliers,128,11/3/2016
6930,Thunder,96,Warriors,122,11/3/2016
6931,Hawks,92,Wizards,95,11/4/2016
6932,Heat,87,Raptors,96,11/4/2016
6933,Hornets,99,Nets,95,11/4/2016
6934,Knicks,117,Bulls,104,11/4/2016
6935,Clippers,99,Grizzlies,88,11/4/2016
6936,Suns,112,Pelicans,111,11/4/2016
6937,Trail Blazers,105,Mavericks,95,11/4/2016
6938,Spurs,100,Jazz,86,11/4/2016
6939,Warriors,97,Lakers,117,11/4/2016
6940,Timberwolves,92,Thunder,112,11/5/2016
6941,Cavaliers,102,76ers,101,11/5/2016
6942,Wizards,86,Magic,88,11/5/2016
6943,Nuggets,86,Pistons,103,11/5/2016
6944,Bulls,94,Pacers,111,11/5/2016
6945,Rockets,97,Hawks,112,11/5/2016
6946,Kings,91,Bucks,117,11/5/2016
6947,Clippers,116,Spurs,92,11/5/2016
6948,Jazz,114,Knicks,109,11/6/2016
6949,Trail Blazers,100,Grizzlies,94,11/6/2016
6950,Kings,96,Raptors,91,11/6/2016
6951,Bucks,75,Mavericks,86,11/6/2016
6952,Nuggets,123,Celtics,107,11/6/2016
6953,Suns,108,Lakers,119,11/6/2016
6954,Jazz,109,76ers,84,11/7/2016
6955,Rockets,114,Wizards,106,11/7/2016
6956,Pacers,100,Hornets,122,11/7/2016
6957,Magic,80,Bulls,112,11/7/2016
6958,Heat,85,Thunder,97,11/7/2016
6959,Pistons,82,Clippers,114,11/7/2016
6960,Pelicans,106,Warriors,116,11/7/2016
6961,Hawks,110,Cavaliers,106,11/8/2016
6962,Timberwolves,110,Nets,119,11/8/2016
6963,Nuggets,107,Grizzlies,108,11/8/2016
6964,Suns,121,Trail Blazers,124,11/8/2016
6965,Mavericks,109,Lakers,97,11/8/2016
6966,Pelicans,94,Kings,102,11/8/2016
6967,Nets,96,Knicks,110,11/9/2016
6968,Celtics,93,Wizards,118,11/9/2016
6969,Jazz,98,Hornets,104,11/9/2016
6970,Timberwolves,123,Magic,107,11/9/2016
6971,76ers,115,Pacers,122,11/9/2016
6972,Bulls,107,Hawks,115,11/9/2016
6973,Raptors,112,Thunder,102,11/9/2016
6974,Pistons,100,Suns,107,11/9/2016
6975,Rockets,101,Spurs,99,11/9/2016
6976,Trail Blazers,80,Clippers,111,11/9/2016
6977,Mavericks,95,Warriors,116,11/9/2016
6978,Pelicans,112,Bucks,106,11/10/2016
6979,Bulls,98,Heat,95,11/10/2016
6980,Warriors,125,Nuggets,101,11/10/2016
6981,Lakers,101,Kings,91,11/10/2016
6982,Pacers,105,76ers,109,11/11/2016
6983,Cavaliers,105,Wizards,94,11/11/2016
6984,Raptors,113,Hornets,111,11/11/2016
6985,Jazz,87,Magic,74,11/11/2016
6986,Knicks,87,Celtics,115,11/11/2016
6987,Clippers,110,Thunder,108,11/11/2016
6988,Pistons,86,Spurs,96,11/11/2016
6989,Kings,120,Trail Blazers,122,11/11/2016
6990,Lakers,126,Pelicans,99,11/12/2016
6991,Celtics,105,Pacers,99,11/12/2016
6992,Knicks,107,Raptors,118,11/12/2016
6993,76ers,96,Hawks,117,11/12/2016
6994,Wizards,95,Bulls,106,11/12/2016
6995,Spurs,106,Rockets,100,11/12/2016
6996,Clippers,119,Timberwolves,105,11/12/2016
6997,Jazz,102,Heat,91,11/12/2016
6998,Grizzlies,96,Bucks,106,11/12/2016
6999,Pistons,106,Nuggets,95,11/12/2016
7000,Nets,122,Suns,104,11/12/2016
7001,Hornets,93,Cavaliers,100,11/13/2016
7002,Magic,119,Thunder,117,11/13/2016
7003,Lakers,99,Timberwolves,125,11/13/2016
7004,Suns,120,Warriors,133,11/13/2016
7005,Nuggets,105,Trail Blazers,112,11/13/2016
7006,Magic,69,Pacers,88,11/14/2016
7007,Mavericks,77,Knicks,93,11/14/2016
7008,Thunder,88,Pistons,104,11/14/2016
7009,Celtics,105,Pelicans,106,11/14/2016
7010,76ers,88,Rockets,115,11/14/2016
7011,Heat,90,Spurs,94,11/14/2016
7012,Grizzlies,102,Jazz,96,11/14/2016
7013,Nets,95,Clippers,127,11/14/2016
7014,Raptors,117,Cavaliers,121,11/15/2016
7015,Hawks,93,Heat,90,11/15/2016
7016,Hornets,115,Timberwolves,108,11/15/2016
7017,Bulls,113,Trail Blazers,88,11/15/2016
7018,Nets,118,Lakers,125,11/15/2016
7019,Wizards,102,76ers,109,11/16/2016
7020,Pelicans,82,Magic,89,11/16/2016
7021,Cavaliers,93,Pacers,103,11/16/2016
7022,Mavericks,83,Celtics,90,11/16/2016
7023,Pistons,102,Knicks,105,11/16/2016
7024,Bucks,100,Hawks,107,11/16/2016
7025,Rockets,103,Thunder,105,11/16/2016
7026,Warriors,127,Raptors,121,11/16/2016
7027,Suns,104,Nuggets,120,11/16/2016
7028,Grizzlies,111,Clippers,107,11/16/2016
7029,Spurs,110,Kings,105,11/16/2016
7030,Knicks,112,Wizards,119,11/17/2016
7031,Bucks,73,Heat,96,11/17/2016
7032,Trail Blazers,109,Rockets,126,11/17/2016
7033,76ers,86,Timberwolves,110,11/17/2016
7034,Bulls,85,Jazz,77,11/17/2016
7035,Jazz,102,Rockets,111,11/19/2016
7036,Hornets,116,Pelicans,121,11/19/2016
7037,Heat,114,Wizards,111,11/19/2016
7038,Mavericks,87,Magic,95,11/19/2016
7039,Celtics,94,Pistons,92,11/19/2016
7040,Suns,105,76ers,120,11/19/2016
7041,Timberwolves,71,Grizzlies,93,11/19/2016
7042,Warriors,124,Bucks,121,11/19/2016
7043,Bulls,95,Clippers,102,11/19/2016
7044,Hawks,94,Knicks,104,11/20/2016
7045,Trail Blazers,129,Nets,109,11/20/2016
7046,Pacers,115,Thunder,111,11/20/2016
7047,Raptors,99,Kings,102,11/20/2016
7048,Jazz,91,Nuggets,105,11/20/2016
7049,Bulls,118,Lakers,110,11/20/2016
7050,Heat,94,76ers,101,11/21/2016
7051,Suns,101,Wizards,106,11/21/2016
7052,Grizzlies,105,Hornets,90,11/21/2016
7053,Warriors,120,Pacers,83,11/21/2016
7054,Rockets,99,Pistons,96,11/21/2016
7055,Magic,89,Bucks,93,11/21/2016
7056,Celtics,99,Timberwolves,93,11/21/2016
7057,Mavericks,91,Spurs,96,11/21/2016
7058,Raptors,115,Clippers,123,11/21/2016
7059,Trail Blazers,103,Knicks,107,11/22/2016
7060,Pelicans,112,Hawks,94,11/22/2016
7061,Bulls,107,Nuggets,110,11/22/2016
7062,Thunder,109,Lakers,111,11/22/2016
7063,Grizzlies,104,76ers,99,11/23/2016
7064,Spurs,119,Hornets,114,11/23/2016
7065,Suns,92,Magic,87,11/23/2016
7066,Trail Blazers,125,Cavaliers,137,11/23/2016
7067,Hawks,96,Pacers,85,11/23/2016
7068,Celtics,111,Nets,92,11/23/2016
7069,Heat,84,Pistons,107,11/23/2016
7070,Raptors,115,Rockets,102,11/23/2016
7071,Clippers,124,Mavericks,104,11/23/2016
7072,Nuggets,83,Jazz,108,11/23/2016
7073,Timberwolves,96,Pelicans,117,11/23/2016
7074,Lakers,106,Warriors,149,11/23/2016
7075,Thunder,101,Kings,116,11/23/2016
7076,Spurs,109,Celtics,103,11/25/2016
7077,Wizards,94,Magic,91,11/25/2016
7078,Mavericks,90,Cavaliers,128,11/25/2016
7079,Hornets,111,Knicks,113,11/25/2016
7080,Bulls,105,76ers,89,11/25/2016
7081,Clippers,97,Pistons,108,11/25/2016
7082,Hawks,68,Jazz,95,11/25/2016
7083,Raptors,105,Bucks,99,11/25/2016
7084,Heat,90,Grizzlies,81,11/25/2016
7085,Nets,97,Pacers,118,11/25/2016
7086,Thunder,132,Nuggets,129,11/25/2016
7087,Timberwolves,98,Suns,85,11/25/2016
7088,Pelicans,104,Trail Blazers,119,11/25/2016
7089,Warriors,109,Lakers,85,11/25/2016
7090,Rockets,117,Kings,104,11/25/2016
7091,Spurs,112,Wizards,100,11/26/2016
7092,Knicks,102,Hornets,107,11/26/2016
7093,Pistons,88,Thunder,106,11/26/2016
7094,Grizzlies,110,Heat,107,11/26/2016
7095,Timberwolves,102,Warriors,115,11/26/2016
7096,Cavaliers,112,76ers,108,11/27/2016
7097,Nuggets,120,Suns,114,11/27/2016
7098,Kings,122,Nets,105,11/27/2016
7099,Bucks,104,Magic,96,11/27/2016
7100,Clippers,70,Pacers,91,11/27/2016
7101,Pelicans,81,Mavericks,91,11/27/2016
7102,Rockets,130,Trail Blazers,114,11/27/2016
7103,Hawks,94,Lakers,109,11/27/2016
7104,Kings,95,Wizards,101,11/28/2016
7105,76ers,95,Raptors,122,11/28/2016
7106,Thunder,112,Knicks,103,11/28/2016
7107,Celtics,112,Heat,104,11/28/2016
7108,Hornets,104,Grizzlies,85,11/28/2016
7109,Jazz,112,Timberwolves,103,11/28/2016
7110,Hawks,100,Warriors,105,11/28/2016
7111,Pistons,112,Hornets,89,11/29/2016
7112,Clippers,122,Nets,127,11/29/2016
7113,Cavaliers,101,Bucks,118,11/29/2016
7114,Lakers,88,Pelicans,105,11/29/2016
7115,Magic,95,Spurs,83,11/29/2016
7116,Rockets,101,Jazz,120,11/29/2016
7117,Pistons,121,Celtics,114,11/30/2016
7118,Grizzlies,105,Raptors,120,11/30/2016
7119,Lakers,96,Bulls,90,11/30/2016
7120,Wizards,115,Thunder,126,11/30/2016
7121,Knicks,106,Timberwolves,104,11/30/2016
7122,Spurs,94,Mavericks,87,11/30/2016
7123,Heat,106,Nuggets,98,11/30/2016
7124,Hawks,107,Suns,109,11/30/2016
7125,Pacers,109,Trail Blazers,131,11/30/2016
7126,Mavericks,87,Hornets,97,12/1/2016
7127,Bucks,111,Nets,93,12/1/2016
7128,Magic,94,Grizzlies,95,12/1/2016
7129,Clippers,113,Cavaliers,94,12/1/2016
7130,Heat,111,Jazz,110,12/1/2016
7131,Rockets,132,Warriors,127,12/1/2016
7132,Magic,105,76ers,88,12/2/2016
7133,Kings,92,Celtics,97,12/2/2016
7134,Lakers,80,Raptors,113,12/2/2016
7135,Timberwolves,114,Knicks,118,12/2/2016
7136,Cavaliers,105,Bulls,111,12/2/2016
7137,Clippers,114,Pelicans,96,12/2/2016
7138,Pistons,121,Hawks,85,12/2/2016
7139,Wizards,105,Spurs,107,12/2/2016
7140,Rockets,128,Nuggets,110,12/2/2016
7141,Nets,103,Bucks,112,12/3/2016
7142,Timberwolves,125,Hornets,120,12/3/2016
7143,Hawks,84,Raptors,128,12/3/2016
7144,Celtics,107,76ers,106,12/3/2016
7145,Lakers,100,Grizzlies,103,12/3/2016
7146,Bulls,82,Mavericks,107,12/3/2016
7147,Nuggets,98,Jazz,105,12/3/2016
7148,Heat,92,Trail Blazers,99,12/3/2016
7149,Suns,109,Warriors,138,12/3/2016
7150,Magic,98,Pistons,92,12/4/2016
7151,Pelicans,92,Thunder,101,12/4/2016
7152,Kings,98,Knicks,106,12/4/2016
7153,Pacers,111,Clippers,102,12/4/2016
7154,Nuggets,106,76ers,98,12/5/2016
7155,Cavaliers,116,Raptors,112,12/5/2016
7156,Wizards,118,Nets,113,12/5/2016
7157,Thunder,102,Hawks,99,12/5/2016
7158,Trail Blazers,112,Bulls,110,12/5/2016
7159,Spurs,97,Bucks,96,12/5/2016
7160,Grizzlies,110,Pelicans,108,12/5/2016
7161,Celtics,106,Rockets,107,12/5/2016
7162,Hornets,109,Mavericks,101,12/5/2016
7163,Jazz,107,Lakers,101,12/5/2016
7164,Pacers,106,Warriors,142,12/5/2016
7165,Magic,124,Wizards,116,12/6/2016
7166,Knicks,114,Heat,103,12/6/2016
7167,Bulls,91,Pistons,102,12/6/2016
7168,76ers,91,Grizzlies,96,12/6/2016
7169,Spurs,105,Timberwolves,91,12/6/2016
7170,Suns,105,Jazz,112,12/6/2016
7171,Pistons,77,Hornets,87,12/7/2016
7172,Celtics,117,Magic,87,12/7/2016
7173,Nuggets,111,Nets,116,12/7/2016
7174,Heat,95,Hawks,103,12/7/2016
7175,Trail Blazers,107,Bucks,115,12/7/2016
7176,Lakers,95,Rockets,134,12/7/2016
7177,Cavaliers,126,Knicks,94,12/7/2016
7178,Kings,120,Mavericks,89,12/7/2016
7179,Pacers,109,Suns,94,12/7/2016
7180,Warriors,115,Clippers,98,12/7/2016
7181,Timberwolves,110,Raptors,124,12/8/2016
7182,Nuggets,85,Wizards,92,12/8/2016
7183,Trail Blazers,86,Grizzlies,88,12/8/2016
7184,76ers,99,Pelicans,88,12/8/2016
7185,Warriors,106,Jazz,99,12/8/2016
7186,Spurs,91,Bulls,95,12/8/2016
7187,Magic,88,Hornets,109,12/9/2016
7188,Heat,84,Cavaliers,114,12/9/2016
7189,Raptors,101,Celtics,94,12/9/2016
7190,Hawks,114,Bucks,110,12/9/2016
7191,Rockets,102,Thunder,99,12/9/2016
7192,Pistons,117,Timberwolves,90,12/9/2016
7193,Pacers,103,Mavericks,111,12/9/2016
7194,Suns,119,Lakers,115,12/9/2016
7195,Knicks,103,Kings,100,12/9/2016
7196,Bucks,105,Wizards,110,12/10/2016
7197,Nuggets,121,Magic,113,12/10/2016
7198,Trail Blazers,111,Pacers,118,12/10/2016
7199,Hornets,105,Cavaliers,116,12/10/2016
7200,Heat,100,Bulls,105,12/10/2016
7201,Warriors,89,Grizzlies,110,12/10/2016
7202,Mavericks,87,Rockets,109,12/10/2016
7203,Nets,101,Spurs,130,12/10/2016
7204,Kings,84,Jazz,104,12/10/2016
7205,Pelicans,105,Clippers,133,12/10/2016
7206,76ers,97,Pistons,79,12/11/2016
7207,Celtics,96,Thunder,99,12/11/2016
7208,Warriors,116,Timberwolves,108,12/11/2016
7209,Pelicans,120,Suns,119,12/11/2016
7210,Knicks,118,Lakers,112,12/11/2016
7211,Hornets,94,Pacers,110,12/12/2016
7212,Bucks,100,Raptors,122,12/12/2016
7213,Wizards,101,Heat,112,12/12/2016
7214,Nets,118,Rockets,122,12/12/2016
7215,Nuggets,92,Mavericks,112,12/12/2016
7216,Trail Blazers,120,Clippers,121,12/12/2016
7217,Lakers,92,Kings,116,12/12/2016
7218,Grizzlies,86,Cavaliers,103,12/13/2016
7219,Magic,131,Hawks,120,12/13/2016
7220,Timberwolves,99,Bulls,94,12/13/2016
7221,Warriors,113,Pelicans,109,12/13/2016
7222,Knicks,111,Suns,113,12/13/2016
7223,Thunder,95,Trail Blazers,114,12/13/2016
7224,Raptors,123,76ers,114,12/14/2016
7225,Hornets,106,Wizards,109,12/14/2016
7226,Clippers,113,Magic,108,12/14/2016
7227,Pacers,89,Heat,95,12/14/2016
7228,Lakers,97,Nets,107,12/14/2016
7229,Cavaliers,85,Grizzlies,93,12/14/2016
7230,Kings,98,Rockets,132,12/14/2016
7231,Pistons,95,Mavericks,85,12/14/2016
7232,Thunder,89,Jazz,109,12/14/2016
7233,Celtics,101,Spurs,108,12/14/2016
7234,Bulls,97,Bucks,108,12/15/2016
7235,Pacers,95,Pelicans,102,12/15/2016
7236,Trail Blazers,120,Nuggets,132,12/15/2016
7237,Spurs,107,Suns,92,12/15/2016
7238,Knicks,90,Warriors,103,12/15/2016
7239,Pistons,108,Wizards,122,12/16/2016
7240,Nets,111,Magic,118,12/16/2016
7241,Hornets,88,Celtics,96,12/16/2016
7242,Hawks,125,Raptors,121,12/16/2016
7243,Bucks,95,Bulls,69,12/16/2016
7244,Kings,96,Grizzlies,92,12/16/2016
7245,Pelicans,100,Rockets,122,12/16/2016
7246,Lakers,100,76ers,89,12/16/2016
7247,Clippers,102,Heat,98,12/16/2016
7248,Mavericks,100,Jazz,103,12/16/2016
7249,Suns,101,Thunder,114,12/17/2016
7250,Pacers,105,Pistons,90,12/17/2016
7251,Hornets,107,Hawks,99,12/17/2016
7252,Lakers,108,Cavaliers,119,12/17/2016
7253,Rockets,111,Timberwolves,109,12/17/2016
7254,Knicks,114,Nuggets,127,12/17/2016
7255,Trail Blazers,90,Warriors,135,12/17/2016
7256,Clippers,110,Wizards,117,12/18/2016
7257,Kings,79,Mavericks,99,12/18/2016
7258,Jazz,82,Grizzlies,73,12/18/2016
7259,Nets,107,76ers,108,12/18/2016
7260,Raptors,109,Magic,79,12/18/2016
7261,Celtics,105,Heat,95,12/18/2016
7262,Pelicans,100,Spurs,113,12/18/2016
7263,Wizards,105,Pacers,107,12/19/2016
7264,Pistons,82,Bulls,113,12/19/2016
7265,Hawks,110,Thunder,108,12/19/2016
7266,Suns,108,Timberwolves,115,12/19/2016
7267,Mavericks,107,Nuggets,117,12/19/2016
7268,Pelicans,108,76ers,93,12/20/2016
7269,Lakers,113,Hornets,117,12/20/2016
7270,Nets,104,Raptors,116,12/20/2016
7271,Pacers,111,Knicks,118,12/20/2016
7272,Magic,136,Heat,130,12/20/2016
7273,Cavaliers,114,Bucks,108,12/20/2016
7274,Celtics,112,Grizzlies,109,12/20/2016
7275,Spurs,102,Rockets,100,12/20/2016
7276,Nuggets,102,Clippers,119,12/20/2016
7277,Jazz,74,Warriors,104,12/20/2016
7278,Trail Blazers,121,Kings,126,12/20/2016
7279,Bucks,102,Cavaliers,113,12/21/2016
7280,Timberwolves,92,Hawks,84,12/21/2016
7281,Grizzlies,98,Pistons,86,12/21/2016
7282,Wizards,107,Bulls,97,12/21/2016
7283,Thunder,121,Pelicans,110,12/21/2016
7284,Kings,94,Jazz,93,12/21/2016
7285,Rockets,125,Suns,111,12/21/2016
7286,Mavericks,96,Trail Blazers,95,12/21/2016
7287,Celtics,109,Pacers,102,12/22/2016
7288,Warriors,117,Nets,101,12/22/2016
7289,Magic,95,Knicks,106,12/22/2016
7290,Lakers,107,Heat,115,12/22/2016
7291,Spurs,101,Clippers,106,12/22/2016
7292,Bulls,91,Hornets,103,12/23/2016
7293,Lakers,90,Magic,109,12/23/2016
7294,Nets,99,Cavaliers,119,12/23/2016
7295,Thunder,117,Celtics,112,12/23/2016
7296,Warriors,119,Pistons,113,12/23/2016
7297,Wizards,96,Bucks,123,12/23/2016
7298,Rockets,109,Grizzlies,115,12/23/2016
7299,Heat,87,Pelicans,91,12/23/2016
7300,Kings,109,Timberwolves,105,12/23/2016
7301,Hawks,109,Nuggets,108,12/23/2016
7302,Raptors,104,Jazz,98,12/23/2016
7303,76ers,116,Suns,123,12/23/2016
7304,Spurs,110,Trail Blazers,90,12/23/2016
7305,Mavericks,90,Clippers,88,12/23/2016
7306,Celtics,119,Knicks,114,12/25/2016
7307,Warriors,108,Cavaliers,109,12/25/2016
7308,Bulls,100,Spurs,119,12/25/2016
7309,Timberwolves,100,Thunder,112,12/25/2016
7310,Clippers,102,Lakers,111,12/25/2016
7311,Bucks,102,Wizards,107,12/26/2016
7312,Grizzlies,102,Magic,112,12/26/2016
7313,Hornets,118,Nets,120,12/26/2016
7314,Cavaliers,90,Pistons,106,12/26/2016
7315,Pacers,85,Bulls,90,12/26/2016
7316,Mavericks,104,Pelicans,111,12/26/2016
7317,Suns,115,Rockets,131,12/26/2016
7318,Hawks,90,Timberwolves,104,12/26/2016
7319,Raptors,95,Trail Blazers,91,12/26/2016
7320,Nuggets,106,Clippers,102,12/26/2016
7321,76ers,100,Kings,102,12/26/2016
7322,Grizzlies,103,Celtics,113,12/27/2016
7323,Thunder,106,Heat,94,12/27/2016
7324,Rockets,123,Mavericks,107,12/27/2016
7325,Jazz,102,Lakers,100,12/27/2016
7326,Pacers,105,Wizards,111,12/28/2016
7327,Hornets,120,Magic,101,12/28/2016
7328,Knicks,98,Hawks,102,12/28/2016
7329,Bucks,119,Pistons,94,12/28/2016
7330,Nets,99,Bulls,101,12/28/2016
7331,Clippers,98,Pelicans,102,12/28/2016
7332,Suns,98,Spurs,119,12/28/2016
7333,Timberwolves,103,Nuggets,105,12/28/2016
7334,Kings,89,Trail Blazers,102,12/28/2016
7335,Raptors,111,Warriors,121,12/28/2016
7336,Heat,82,Hornets,91,12/29/2016
7337,Thunder,80,Grizzlies,114,12/29/2016
7338,Celtics,118,Cavaliers,124,12/29/2016
7339,76ers,83,Jazz,100,12/29/2016
7340,Raptors,91,Suns,99,12/29/2016
7341,Mavericks,101,Lakers,89,12/29/2016
7342,Bulls,101,Pacers,111,12/30/2016
7343,Nets,95,Wizards,118,12/30/2016
7344,Heat,114,Celtics,117,12/30/2016
7345,Knicks,92,Pelicans,104,12/30/2016
7346,Clippers,116,Rockets,140,12/30/2016
7347,Bucks,99,Timberwolves,116,12/30/2016
7348,Pistons,98,Hawks,105,12/30/2016
7349,Trail Blazers,94,Spurs,110,12/30/2016
7350,76ers,124,Nuggets,122,12/30/2016
7351,Mavericks,99,Warriors,108,12/30/2016
7352,Grizzlies,112,Kings,98,12/31/2016
7353,Bucks,116,Bulls,96,12/31/2016
7354,Cavaliers,121,Hornets,109,12/31/2016
7355,Knicks,122,Rockets,129,12/31/2016
7356,Suns,86,Jazz,91,12/31/2016
7357,Clippers,88,Thunder,114,12/31/2016
7358,Spurs,112,Hawks,114,1/1/2017
7359,Pistons,107,Heat,98,1/1/2017
7360,Magic,104,Pacers,117,1/1/2017
7361,Trail Blazers,95,Timberwolves,89,1/1/2017
7362,Raptors,123,Lakers,114,1/1/2017
7363,Thunder,94,Bucks,98,1/2/2017
7364,Pelicans,82,Cavaliers,90,1/2/2017
7365,Jazz,101,Nets,89,1/2/2017
7366,Magic,115,Knicks,103,1/2/2017
7367,Hornets,111,Bulls,118,1/2/2017
7368,Wizards,91,Rockets,101,1/2/2017
7369,Suns,98,Clippers,109,1/2/2017
7370,Nuggets,119,Warriors,127,1/2/2017
7371,Timberwolves,91,76ers,93,1/3/2017
7372,Jazz,104,Celtics,115,1/3/2017
7373,Pacers,121,Pistons,116,1/3/2017
7374,Wizards,105,Mavericks,113,1/3/2017
7375,Raptors,82,Spurs,110,1/3/2017
7376,Kings,120,Nuggets,113,1/3/2017
7377,Heat,90,Suns,99,1/3/2017
7378,Grizzlies,102,Lakers,116,1/3/2017
7379,Thunder,112,Hornets,123,1/4/2017
7380,Hawks,111,Magic,92,1/4/2017
7381,Bucks,105,Knicks,104,1/4/2017
7382,Bulls,106,Cavaliers,94,1/4/2017
7383,Grizzlies,106,Clippers,115,1/4/2017
7384,Trail Blazers,117,Warriors,125,1/4/2017
7385,Heat,107,Kings,102,1/4/2017
7386,Nets,109,Pacers,121,1/5/2017
7387,Jazz,93,Raptors,101,1/5/2017
7388,Hornets,114,Pistons,115,1/5/2017
7389,Hawks,99,Pelicans,94,1/5/2017
7390,Thunder,116,Rockets,118,1/5/2017
7391,Suns,102,Mavericks,95,1/5/2017
7392,Spurs,127,Nuggets,99,1/5/2017
7393,Lakers,109,Trail Blazers,118,1/5/2017
7394,Timberwolves,105,Wizards,112,1/6/2017
7395,Rockets,100,Magic,93,1/6/2017
7396,76ers,106,Celtics,110,1/6/2017
7397,Cavaliers,116,Nets,108,1/6/2017
7398,Knicks,116,Bucks,111,1/6/2017
7399,Heat,100,Lakers,127,1/6/2017
7400,Grizzlies,128,Warriors,119,1/6/2017
7401,Clippers,106,Kings,98,1/6/2017
7402,Knicks,109,Pacers,123,1/7/2017
