,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
13320,Jayson Tatum,Boston Celtics,26:43,2,7,28.6,0,2,0.0,2,2,100,0,5,5,5,1,0,3,3,6,1,991,2019-03-09
13321,Al Horford,Boston Celtics,27:52,4,6,66.7,0,1,0.0,2,2,100,2,6,8,4,0,0,3,2,10,11,991,2019-03-09
13322,Marcus Smart,Boston Celtics,29:03,6,8,75.0,4,6,66.7,0,0,0.0,0,2,2,5,2,0,3,3,16,7,991,2019-03-09
13323,Kyrie Irving,Boston Celtics,34:46,12,18,66.7,5,8,62.5,1,1,100,1,6,7,5,2,2,1,2,30,14,991,2019-03-09
13324,Jaylen Brown,Boston Celtics,20:40,3,12,25.0,1,6,16.7,1,1,100,0,3,3,3,0,2,1,2,8,4,991,2019-03-09
13325,Gordon Hayward,Boston Celtics,29:46,6,8,75.0,1,3,33.3,2,4,50.0,0,2,2,2,0,1,2,1,15,14,991,2019-03-09
13326,Terry Rozier,Boston Celtics,18:57,4,8,50.0,2,5,40.0,0,0,0.0,0,3,3,2,1,0,0,0,10,6,991,2019-03-09
13327,Daniel Theis,Boston Celtics,3:51,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-4,991,2019-03-09
13328,Brad Wanamaker,Boston Celtics,1:51,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-1,991,2019-03-09
13329,Semi Ojeleye,Boston Celtics,1:51,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,991,2019-03-09
13330,LeBron James,Los Angeles Lakers,27:46,13,23,56.5,1,5,20.0,3,7,42.9,2,8,10,12,0,0,3,0,30,11,991,2019-03-09
13331,Moritz Wagner,Los Angeles Lakers,34:06,7,13,53.8,1,5,20.0,7,7,100,0,6,6,3,1,1,3,2,22,3,991,2019-03-09
13332,JaVale McGee,Los Angeles Lakers,16:05,3,5,60.0,0,0,0.0,2,2,100,1,4,5,0,1,0,1,1,8,-15,991,2019-03-09
13333,Kentavious Caldwell-Pope,Los Angeles Lakers,16:13,1,5,20.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-17,991,2019-03-09
13334,Rajon Rondo,Los Angeles Lakers,31:06,2,7,28.6,0,2,0.0,0,0,0.0,0,6,6,9,1,0,3,2,4,-16,991,2019-03-09
13335,Josh Hart,Los Angeles Lakers,28:23,3,10,30.0,2,6,33.3,0,0,0.0,1,1,2,1,1,0,0,2,8,-13,991,2019-03-09
13336,Reggie Bullock,Los Angeles Lakers,22:21,3,9,33.3,1,6,16.7,0,0,0.0,0,1,1,0,0,0,0,2,7,-14,991,2019-03-09
13337,Alex Caruso,Los Angeles Lakers,29:45,3,3,100,0,0,0.0,2,2,100,0,2,2,2,0,1,0,5,8,5,991,2019-03-09
13338,Isaac Bonga,Los Angeles Lakers,5:42,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,0,0,-9,991,2019-03-09
13339,Miles Bridges,Charlotte Hornets,25:54,7,9,77.8,1,2,50.0,0,0,0.0,2,4,6,2,0,0,0,5,15,-2,992,2019-03-09
13340,Cody Zeller,Charlotte Hornets,23:06,3,8,37.5,1,1,100,3,4,75.0,1,2,3,2,1,0,1,4,10,-13,992,2019-03-09
13341,Nicolas Batum,Charlotte Hornets,36:38,6,11,54.5,2,7,28.6,0,0,0.0,2,6,8,4,0,0,2,1,14,-18,992,2019-03-09
13342,Kemba Walker,Charlotte Hornets,31:15,11,22,50.0,3,8,37.5,0,2,0.0,1,2,3,4,0,1,3,5,25,-9,992,2019-03-09
13343,Jeremy Lamb,Charlotte Hornets,27:00,6,12,50.0,0,4,0.0,2,2,100,0,4,4,3,0,1,3,2,14,-4,992,2019-03-09
13344,Frank Kaminsky,Charlotte Hornets,21:02,4,8,50.0,4,5,80.0,4,4,100,0,1,1,4,0,0,0,1,16,-2,992,2019-03-09
13345,Devonte' Graham,Charlotte Hornets,17:07,2,6,33.3,1,3,33.3,1,1,100,0,2,2,2,0,0,1,0,6,-5,992,2019-03-09
13346,Willy Hernangomez,Charlotte Hornets,3:52,1,1,100,0,0,0.0,1,1,100,0,0,0,0,0,0,0,0,3,-2,992,2019-03-09
13347,Malik Monk,Charlotte Hornets,3:08,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,2,1,0,0,0,3,1,992,2019-03-09
13348,Khris Middleton,Milwaukee Bucks,28:21,4,12,33.3,1,7,14.3,0,0,0.0,1,5,6,3,0,0,1,0,9,19,992,2019-03-09
13349,Giannis Antetokounmpo,Milwaukee Bucks,29:48,7,11,63.6,2,4,50.0,10,10,100,3,10,13,6,1,1,5,3,26,14,992,2019-03-09
13350,Brook Lopez,Milwaukee Bucks,29:52,7,11,63.6,1,5,20.0,10,10,100,2,6,8,2,2,0,2,3,25,15,992,2019-03-09
13351,Malcolm Brogdon,Milwaukee Bucks,26:32,7,13,53.8,2,4,50.0,2,2,100,1,2,3,4,1,0,2,2,18,2,992,2019-03-09
13352,Eric Bledsoe,Milwaukee Bucks,27:25,3,10,30.0,3,5,60.0,2,4,50.0,2,1,3,5,2,0,0,0,11,22,992,2019-03-09
13353,Pat Connaughton,Milwaukee Bucks,15:17,1,2,50.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,2,2,-12,992,2019-03-09
13354,Tony Snell,Milwaukee Bucks,20:39,2,7,28.6,0,2,0.0,0,0,0.0,1,2,3,2,0,0,1,0,4,-4,992,2019-03-09
13355,Donte DiVincenzo,Milwaukee Bucks,17:48,4,7,57.1,3,6,50.0,0,1,0.0,1,3,4,1,1,0,0,2,11,12,992,2019-03-09
13356,Deandre Ayton,Phoenix Suns,31:47,10,17,58.8,0,0,0.0,1,1,100,4,4,8,1,0,0,0,4,21,-7,993,2019-03-09
13357,Devin Booker,Phoenix Suns,30:35,7,19,36.8,1,4,25.0,8,8,100,0,2,2,5,2,0,4,3,23,-6,993,2019-03-09
13358,Josh Jackson,Phoenix Suns,21:52,3,9,33.3,2,3,66.7,1,2,50.0,1,2,3,0,0,1,0,1,9,-18,993,2019-03-09
13359,Mikal Bridges,Phoenix Suns,26:12,4,6,66.7,1,2,50.0,3,4,75.0,2,4,6,3,0,1,1,1,12,1,993,2019-03-09
13360,Richaun Holmes,Phoenix Suns,12:22,3,9,33.3,0,0,0.0,0,0,0.0,0,4,4,0,1,1,0,3,6,-12,993,2019-03-09
13361,De'Anthony Melton,Phoenix Suns,8:05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,1,0,3,993,2019-03-09
13362,Maurice Harkless,Portland Trail Blazers,22:37,3,4,75.0,1,1,100,2,4,50.0,0,7,7,0,2,1,1,2,9,15,993,2019-03-09
13363,Jusuf Nurkic,Portland Trail Blazers,22:25,4,12,33.3,0,0,0.0,6,8,75.0,5,4,9,1,0,1,2,3,14,11,993,2019-03-09
13364,CJ McCollum,Portland Trail Blazers,30:24,11,14,78.6,4,7,57.1,0,0,0.0,1,2,3,4,1,1,1,3,26,13,993,2019-03-09
13365,Damian Lillard,Portland Trail Blazers,29:16,4,11,36.4,2,4,50.0,8,9,88.9,0,2,2,9,0,0,0,2,18,19,993,2019-03-09
13366,Jake Layman,Portland Trail Blazers,25:23,4,7,57.1,0,2,0.0,1,2,50.0,2,3,5,1,0,2,2,5,9,-8,993,2019-03-09
13367,Rodney Hood,Portland Trail Blazers,8:31,1,1,100,0,0,0.0,2,2,100,0,1,1,0,0,0,1,2,4,5,993,2019-03-09
13368,Seth Curry,Portland Trail Blazers,21:19,6,11,54.5,3,6,50.0,7,7,100,0,2,2,0,1,0,2,1,22,-6,993,2019-03-09
13369,Zach Collins,Portland Trail Blazers,16:34,0,5,0.0,0,1,0.0,0,0,0.0,1,5,6,2,1,0,3,2,0,9,993,2019-03-09
13370,Anfernee Simons,Portland Trail Blazers,9:05,2,5,40.0,1,3,33.3,0,0,0.0,0,0,0,0,0,0,1,3,5,-11,993,2019-03-09
13371,Lauri Markkanen,Chicago Bulls,25:58,6,13,46.2,3,7,42.9,2,2,100,1,5,6,2,1,1,2,4,17,-7,994,2019-03-10
13372,Robin Lopez,Chicago Bulls,23:32,4,6,66.7,0,0,0.0,1,2,50.0,4,2,6,0,0,1,1,2,9,-18,994,2019-03-10
13373,Wayne Selden,Chicago Bulls,27:55,7,14,50.0,1,1,100,3,3,100,0,4,4,2,0,0,1,1,18,-23,994,2019-03-10
13374,Timothe Luwawu-Cabarrot,Chicago Bulls,24:20,1,6,16.7,0,2,0.0,0,0,0.0,0,2,2,0,1,1,0,1,2,-16,994,2019-03-10
13375,Blake Griffin,Detroit Pistons,26:49,10,14,71.4,3,6,50.0,5,6,83.3,1,5,6,5,1,0,1,1,28,19,994,2019-03-10
13376,Andre Drummond,Detroit Pistons,29:50,6,6,100,0,0,0.0,4,7,57.1,3,12,15,1,0,0,0,1,16,25,994,2019-03-10
13377,Wayne Ellington,Detroit Pistons,14:52,5,6,83.3,3,4,75.0,0,0,0.0,0,0,0,2,1,0,1,4,13,6,994,2019-03-10
13378,Reggie Jackson,Detroit Pistons,24:30,7,14,50.0,5,8,62.5,2,2,100,0,0,0,6,1,0,0,1,21,17,994,2019-03-10
13379,Luke Kennard,Detroit Pistons,31:03,4,11,36.4,1,5,20.0,0,0,0.0,0,9,9,4,0,0,2,3,9,27,994,2019-03-10
13380,Ish Smith,Detroit Pistons,20:16,2,10,20.0,0,0,0.0,0,2,0.0,1,3,4,5,0,0,0,2,4,10,994,2019-03-10
13381,Pascal Siakam,Toronto Raptors,29:07,8,12,66.7,1,2,50.0,3,5,60.0,1,4,5,5,1,1,1,2,20,12,995,2019-03-10
13382,Serge Ibaka,Toronto Raptors,22:21,4,7,57.1,1,3,33.3,1,2,50.0,0,8,8,1,0,3,0,0,10,18,995,2019-03-10
13383,Danny Green,Toronto Raptors,26:09,5,9,55.6,5,8,62.5,0,0,0.0,0,6,6,4,1,0,3,3,15,15,995,2019-03-10
13384,Kyle Lowry,Toronto Raptors,35:27,8,14,57.1,6,11,54.5,2,3,66.7,1,6,7,10,0,0,6,2,24,31,995,2019-03-10
13385,Norman Powell,Toronto Raptors,24:27,4,7,57.1,3,5,60.0,4,4,100,1,1,2,4,0,0,2,3,15,-1,995,2019-03-10
13386,OG Anunoby,Toronto Raptors,23:55,3,5,60.0,0,1,0.0,5,6,83.3,2,1,3,1,2,1,3,4,11,3,995,2019-03-10
13387,Chris Boucher,Toronto Raptors,3:43,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-1,995,2019-03-10
13388,Josh Richardson,Miami Heat,26:25,3,10,30.0,0,3,0.0,2,2,100,1,1,2,3,1,0,1,1,8,-27,995,2019-03-10
13389,Kelly Olynyk,Miami Heat,24:19,0,8,0.0,0,4,0.0,1,1,100,1,4,5,2,4,0,0,2,1,-20,995,2019-03-10
13390,Bam Adebayo,Miami Heat,27:28,8,11,72.7,0,0,0.0,3,3,100,3,3,6,5,2,0,1,2,19,-12,995,2019-03-10
13391,Justise Winslow,Miami Heat,28:25,4,13,30.8,1,2,50.0,1,2,50.0,0,3,3,2,1,0,2,5,10,-17,995,2019-03-10
13392,Hassan Whiteside,Miami Heat,17:52,4,9,44.4,0,0,0.0,0,1,0.0,4,3,7,2,0,0,0,2,8,-2,995,2019-03-10
13393,Goran Dragic,Miami Heat,20:59,4,8,50.0,1,3,33.3,2,4,50.0,0,4,4,3,0,0,2,3,11,1,995,2019-03-10
13394,Rodney McGruder,Miami Heat,20:34,4,7,57.1,2,5,40.0,3,6,50.0,0,4,4,2,2,0,0,0,13,-5,995,2019-03-10
13395,Bojan Bogdanovic,Indiana Pacers,33:35,6,16,37.5,1,4,25.0,5,8,62.5,0,5,5,2,2,0,2,3,18,-19,996,2019-03-10
13396,Thaddeus Young,Indiana Pacers,37:12,3,10,30.0,0,1,0.0,3,4,75.0,4,5,9,3,0,0,3,3,9,-17,996,2019-03-10
13397,Myles Turner,Indiana Pacers,19:06,2,7,28.6,1,2,50.0,1,2,50.0,2,3,5,1,0,3,1,5,6,-1,996,2019-03-10
13398,Domantas Sabonis,Indiana Pacers,20:10,1,7,14.3,0,0,0.0,7,12,58.3,2,4,6,6,1,0,5,4,9,-15,996,2019-03-10
13399,Cory Joseph,Indiana Pacers,22:25,2,6,33.3,0,0,0.0,0,0,0.0,0,4,4,2,1,0,0,3,4,0,996,2019-03-10
13400,Doug McDermott,Indiana Pacers,14:46,4,6,66.7,1,1,100,1,1,100,0,1,1,0,0,0,1,0,10,2,996,2019-03-10
13401,Aaron Holiday,Indiana Pacers,8:12,2,4,50.0,1,2,50.0,1,1,100,0,0,0,1,1,0,0,1,6,-3,996,2019-03-10
13402,Jimmy Butler,Philadelphia 76ers,31:19,3,8,37.5,0,0,0.0,6,6,100,1,3,4,4,1,1,0,1,12,8,996,2019-03-10
13403,Tobias Harris,Philadelphia 76ers,35:02,7,16,43.8,2,5,40.0,0,0,0.0,1,7,8,4,1,1,2,2,16,-3,996,2019-03-10
13404,Joel Embiid,Philadelphia 76ers,27:58,11,21,52.4,0,2,0.0,11,15,73.3,3,9,12,0,2,0,2,5,33,16,996,2019-03-10
13405,Ben Simmons,Philadelphia 76ers,34:58,6,10,60.0,0,0,0.0,3,5,60.0,0,4,4,6,1,0,1,5,15,19,996,2019-03-10
13406,T.J. McConnell,Philadelphia 76ers,13:02,1,5,20.0,0,2,0.0,0,0,0.0,1,3,4,3,1,0,3,1,2,-2,996,2019-03-10
13407,Kenrich Williams,New Orleans Pelicans,30:09,3,11,27.3,1,6,16.7,2,2,100,0,2,2,1,1,2,0,1,9,-13,997,2019-03-10
13408,Anthony Davis,New Orleans Pelicans,21:05,6,10,60.0,3,4,75.0,0,0,0.0,1,7,8,4,1,4,4,1,15,2,997,2019-03-10
13409,Julius Randle,New Orleans Pelicans,34:39,8,18,44.4,4,6,66.7,3,3,100,0,3,3,1,1,1,0,3,23,2,997,2019-03-10
13410,Frank Jackson,New Orleans Pelicans,32:33,10,18,55.6,3,7,42.9,0,0,0.0,1,5,6,2,0,0,1,2,23,-3,997,2019-03-10
13411,Elfrid Payton,New Orleans Pelicans,30:58,6,12,50.0,1,3,33.3,2,2,100,2,8,10,10,1,1,1,1,15,-12,997,2019-03-10
13412,Solomon Hill,New Orleans Pelicans,15:20,1,4,25.0,1,2,50.0,0,0,0.0,1,2,3,1,2,1,0,2,3,-6,997,2019-03-10
13413,Taurean Prince,Atlanta Hawks,30:54,5,7,71.4,1,3,33.3,2,3,66.7,0,4,4,5,0,0,2,1,13,-4,997,2019-03-10
13414,John Collins,Atlanta Hawks,30:14,9,15,60.0,2,3,66.7,3,4,75.0,3,7,10,0,0,4,1,3,23,6,997,2019-03-10
13415,Alex Len,Atlanta Hawks,28:42,8,16,50.0,3,6,50.0,0,0,0.0,3,6,9,0,0,1,1,1,19,-16,997,2019-03-10
13416,Kevin Huerter,Atlanta Hawks,30:17,11,18,61.1,4,7,57.1,1,1,100,0,4,4,3,1,0,1,0,27,7,997,2019-03-10
13417,Trae Young,Atlanta Hawks,31:06,2,14,14.3,0,4,0.0,6,6,100,2,3,5,10,0,0,2,2,10,-7,997,2019-03-10
13418,Dewayne Dedmon,Atlanta Hawks,20:18,3,7,42.9,2,3,66.7,0,0,0.0,0,6,6,1,2,0,0,1,8,26,997,2019-03-10
13419,Kent Bazemore,Atlanta Hawks,22:10,5,10,50.0,3,5,60.0,0,0,0.0,0,7,7,5,1,0,1,1,13,15,997,2019-03-10
13420,DeAndre' Bembry,Atlanta Hawks,13:15,4,6,66.7,1,2,50.0,2,3,66.7,0,5,5,0,0,0,1,1,11,5,997,2019-03-10
13421,Jonathan Isaac,Orlando Magic,33:08,2,5,40.0,1,2,50.0,5,6,83.3,3,3,6,1,0,1,0,4,10,-20,998,2019-03-10
13422,Aaron Gordon,Orlando Magic,30:60,5,17,29.4,1,6,16.7,2,2,100,2,5,7,6,0,0,2,2,13,0,998,2019-03-10
13423,Nikola Vucevic,Orlando Magic,34:39,10,24,41.7,1,6,16.7,5,6,83.3,4,6,10,3,1,1,2,3,26,-16,998,2019-03-10
13424,Evan Fournier,Orlando Magic,13:42,0,4,0.0,0,1,0.0,0,0,0.0,2,2,4,1,0,0,1,2,0,-15,998,2019-03-10
13425,D.J. Augustin,Orlando Magic,31:22,2,10,20.0,2,7,28.6,0,0,0.0,0,4,4,6,1,0,3,0,6,-22,998,2019-03-10
13426,Terrence Ross,Orlando Magic,27:58,5,13,38.5,3,9,33.3,2,3,66.7,0,5,5,2,2,2,4,4,15,8,998,2019-03-10
13427,Khem Birch,Orlando Magic,13:21,3,3,100,0,0,0.0,2,2,100,2,1,3,1,1,0,0,2,8,8,998,2019-03-10
13428,Justin Holiday,Memphis Grizzlies,20:35,0,1,0.0,0,1,0.0,6,6,100,0,7,7,0,0,0,0,4,6,8,998,2019-03-10
13429,Jonas Valanciunas,Memphis Grizzlies,24:34,4,11,36.4,0,1,0.0,4,4,100,1,7,8,3,1,4,1,4,12,15,998,2019-03-10
13430,Avery Bradley,Memphis Grizzlies,37:24,8,17,47.1,3,8,37.5,2,2,100,0,2,2,3,2,0,2,1,21,26,998,2019-03-10
13431,Mike Conley,Memphis Grizzlies,35:17,8,18,44.4,1,4,25.0,9,10,90.0,0,5,5,8,1,0,0,2,26,18,998,2019-03-10
13432,Delon Wright,Memphis Grizzlies,25:42,3,7,42.9,1,3,33.3,3,3,100,2,3,5,3,1,0,1,0,10,1,998,2019-03-10
13433,Eric Gordon,Houston Rockets,31:48,10,20,50.0,5,13,38.5,1,2,50.0,1,2,3,0,1,0,0,3,26,5,999,2019-03-10
13434,P.J. Tucker,Houston Rockets,37:51,3,4,75.0,3,4,75.0,0,0,0.0,4,3,7,1,1,0,0,1,9,10,999,2019-03-10
13435,Clint Capela,Houston Rockets,35:39,6,9,66.7,0,0,0.0,5,8,62.5,7,5,12,1,1,1,1,3,17,-3,999,2019-03-10
13436,James Harden,Houston Rockets,33:55,7,25,28.0,3,15,20.0,3,3,100,1,4,5,4,0,1,5,5,20,4,999,2019-03-10
13437,Chris Paul,Houston Rockets,32:50,2,11,18.2,2,8,25.0,3,4,75.0,0,3,3,9,2,2,3,2,9,3,999,2019-03-10
13438,Austin Rivers,Houston Rockets,28:07,1,4,25.0,0,3,0.0,0,1,0.0,0,1,1,1,0,0,2,1,2,-8,999,2019-03-10
13439,Dorian Finney-Smith,Dallas Mavericks,30:07,2,6,33.3,0,3,0.0,0,0,0.0,2,4,6,2,0,0,2,3,4,-2,999,2019-03-10
13440,Dwight Powell,Dallas Mavericks,26:07,4,6,66.7,1,2,50.0,0,0,0.0,1,5,6,3,1,1,1,3,9,11,999,2019-03-10
13441,Jalen Brunson,Dallas Mavericks,34:29,6,13,46.2,1,3,33.3,5,5,100,1,6,7,4,0,0,5,4,18,13,999,2019-03-10
13442,Luka Doncic,Dallas Mavericks,37:16,5,16,31.3,1,6,16.7,8,9,88.9,1,14,15,9,2,2,3,2,19,-5,999,2019-03-10
13443,Maxi Kleber,Dallas Mavericks,30:48,4,7,57.1,0,2,0.0,2,2,100,3,8,11,1,1,3,0,1,10,1,999,2019-03-10
13444,DeAndre Jordan,New York Knicks,15:09,1,8,12.5,0,0,0.0,0,0,0.0,2,3,5,2,0,1,0,1,2,-15,1000,2019-03-10
13445,Mitchell Robinson,New York Knicks,32:51,4,5,80.0,0,0,0.0,0,1,0.0,3,7,10,1,1,5,0,4,8,4,1000,2019-03-10
13446,Keita Bates-Diop,Minnesota Timberwolves,34:47,7,12,58.3,2,3,66.7,2,2,100,1,5,6,1,2,2,1,1,18,7,1000,2019-03-10
13447,Dario Saric,Minnesota Timberwolves,21:29,5,11,45.5,1,5,20.0,0,0,0.0,1,3,4,2,1,0,2,4,11,7,1000,2019-03-10
13448,Taj Gibson,Minnesota Timberwolves,30:05,11,15,73.3,0,0,0.0,3,4,75.0,4,4,8,1,2,1,0,3,25,13,1000,2019-03-10
13449,Josh Okogie,Minnesota Timberwolves,26:05,1,6,16.7,0,4,0.0,0,0,0.0,0,1,1,2,3,3,0,1,2,13,1000,2019-03-10
13450,Gorgui Dieng,Minnesota Timberwolves,17:55,1,6,16.7,0,1,0.0,2,3,66.7,1,4,5,1,1,1,2,0,4,-2,1000,2019-03-10
13451,Tyus Jones,Minnesota Timberwolves,19:35,5,10,50.0,3,4,75.0,0,0,0.0,1,1,2,2,1,1,0,3,13,1,1000,2019-03-10
13452,Derrick Rose,Minnesota Timberwolves,7:58,2,5,40.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,1,0,4,1,1000,2019-03-10
13453,Khris Middleton,Milwaukee Bucks,30:52,6,15,40.0,1,4,25.0,2,2,100,1,7,8,4,1,0,3,3,15,9,1001,2019-03-10
13454,Giannis Antetokounmpo,Milwaukee Bucks,35:12,10,18,55.6,1,4,25.0,6,10,60.0,3,10,13,6,0,1,0,2,27,-4,1001,2019-03-10
13455,Brook Lopez,Milwaukee Bucks,33:22,2,6,33.3,1,3,33.3,6,6,100,0,10,10,0,1,1,1,2,11,13,1001,2019-03-10
13456,Malcolm Brogdon,Milwaukee Bucks,23:04,2,10,20.0,0,4,0.0,1,2,50.0,0,1,1,2,0,0,2,1,5,-27,1001,2019-03-10
13457,Eric Bledsoe,Milwaukee Bucks,30:31,9,13,69.2,2,4,50.0,1,3,33.3,0,2,2,6,0,0,1,1,21,3,1001,2019-03-10
13458,Pat Connaughton,Milwaukee Bucks,24:37,5,5,100,4,4,100,0,0,0.0,1,2,3,0,1,0,1,3,14,-9,1001,2019-03-10
13459,Tony Snell,Milwaukee Bucks,12:28,2,4,50.0,2,3,66.7,0,0,0.0,0,0,0,0,0,0,0,1,6,-9,1001,2019-03-10
13460,Donte DiVincenzo,Milwaukee Bucks,13:26,1,5,20.0,0,4,0.0,0,0,0.0,1,0,1,2,0,0,1,1,2,4,1001,2019-03-10
13461,DeMar DeRozan,San Antonio Spurs,36:29,10,20,50.0,0,1,0.0,8,9,88.9,0,4,4,6,2,1,1,3,28,-12,1001,2019-03-10
13462,LaMarcus Aldridge,San Antonio Spurs,37:47,14,26,53.8,1,2,50.0,0,0,0.0,4,11,15,2,2,2,0,2,29,-5,1001,2019-03-10
13463,Jakob Poeltl,San Antonio Spurs,26:36,4,4,100,0,0,0.0,0,0,0.0,3,5,8,3,0,0,1,3,8,7,1001,2019-03-10
13464,Bryn Forbes,San Antonio Spurs,27:10,5,8,62.5,2,4,50.0,0,1,0.0,0,6,6,0,0,0,0,1,12,5,1001,2019-03-10
13465,Derrick White,San Antonio Spurs,28:43,3,10,30.0,0,2,0.0,1,2,50.0,0,3,3,4,0,0,2,3,7,-9,1001,2019-03-10
13466,Davis Bertans,San Antonio Spurs,26:42,2,8,25.0,1,5,20.0,0,0,0.0,1,3,4,3,1,0,0,2,5,19,1001,2019-03-10
13467,Patty Mills,San Antonio Spurs,22:37,5,10,50.0,4,7,57.1,2,3,66.7,0,2,2,4,0,0,0,2,16,23,1001,2019-03-10
13468,Deandre Ayton,Phoenix Suns,34:11,9,19,47.4,0,0,0.0,0,0,0.0,2,7,9,4,1,1,1,2,18,10,1002,2019-03-10
13469,Devin Booker,Phoenix Suns,40:36,13,23,56.5,2,6,33.3,9,9,100,1,7,8,11,2,0,5,3,37,12,1002,2019-03-10
13470,Richaun Holmes,Phoenix Suns,13:49,3,4,75.0,0,0,0.0,3,4,75.0,0,5,5,0,0,0,0,3,9,-6,1002,2019-03-10
13471,Josh Jackson,Phoenix Suns,21:23,2,5,40.0,2,2,100,1,4,25.0,1,7,8,3,1,1,1,0,7,-2,1002,2019-03-10
13472,Mikal Bridges,Phoenix Suns,26:37,3,4,75.0,2,3,66.7,2,2,100,0,3,3,2,4,0,0,1,10,7,1002,2019-03-10
13473,Kevin Durant,Golden State Warriors,30:23,9,17,52.9,1,4,25.0,6,8,75.0,0,2,2,3,2,0,3,2,25,10,1002,2019-03-10
13474,Draymond Green,Golden State Warriors,31:37,3,9,33.3,0,3,0.0,0,0,0.0,2,9,11,8,1,1,0,3,6,-4,1002,2019-03-10
13475,Klay Thompson,Golden State Warriors,35:53,10,22,45.5,4,15,26.7,4,4,100,2,3,5,5,3,1,7,3,28,-10,1002,2019-03-10
13476,Stephen Curry,Golden State Warriors,34:56,6,20,30.0,4,15,26.7,2,2,100,0,7,7,8,3,1,3,4,18,7,1002,2019-03-10
13477,Kevon Looney,Golden State Warriors,17:16,2,4,50.0,0,0,0.0,1,3,33.3,6,1,7,2,1,1,1,2,5,1,1002,2019-03-10
13478,Andre Iguodala,Golden State Warriors,29:15,3,4,75.0,0,1,0.0,0,0,0.0,3,3,6,3,0,0,0,2,6,-6,1002,2019-03-10
13479,Kawhi Leonard,Toronto Raptors,30:35,11,19,57.9,3,8,37.5,0,3,0.0,0,9,9,2,1,0,2,1,25,-8,1003,2019-03-11
13480,Pascal Siakam,Toronto Raptors,29:03,6,13,46.2,0,4,0.0,3,3,100,1,3,4,3,1,0,2,5,15,-15,1003,2019-03-11
13481,Danny Green,Toronto Raptors,19:48,2,5,40.0,1,3,33.3,0,0,0.0,0,1,1,0,0,0,1,0,5,-12,1003,2019-03-11
13482,Kyle Lowry,Toronto Raptors,29:34,5,8,62.5,4,7,57.1,0,0,0.0,0,5,5,6,1,1,3,4,14,-14,1003,2019-03-11
13483,Serge Ibaka,Toronto Raptors,17:25,3,6,50.0,0,2,0.0,2,3,66.7,1,6,7,0,0,1,0,0,8,-4,1003,2019-03-11
13484,Norman Powell,Toronto Raptors,18:57,4,8,50.0,0,3,0.0,1,1,100,1,1,2,0,0,0,5,1,9,-18,1003,2019-03-11
13485,OG Anunoby,Toronto Raptors,25:38,3,6,50.0,1,3,33.3,1,2,50.0,3,1,4,1,1,1,2,3,8,-11,1003,2019-03-11
13486,Chris Boucher,Toronto Raptors,3:48,0,1,0.0,0,0,0.0,2,2,100,0,2,2,0,1,0,1,2,2,-6,1003,2019-03-11
13487,Cedi Osman,Cleveland Cavaliers,35:03,6,16,37.5,2,6,33.3,5,5,100,0,7,7,7,1,0,2,1,19,13,1003,2019-03-11
13488,Kevin Love,Cleveland Cavaliers,28:41,4,11,36.4,3,7,42.9,5,6,83.3,4,14,18,2,0,0,3,2,16,16,1003,2019-03-11
13489,Collin Sexton,Cleveland Cavaliers,36:15,10,18,55.6,4,7,57.1,4,4,100,1,3,4,5,0,0,0,3,28,11,1003,2019-03-11
13490,Jordan Clarkson,Cleveland Cavaliers,30:46,5,11,45.5,3,7,42.9,1,1,100,0,2,2,3,1,0,0,1,14,18,1003,2019-03-11
13491,David Nwaba,Cleveland Cavaliers,16:40,4,6,66.7,1,2,50.0,0,0,0.0,1,1,2,0,1,0,3,5,9,10,1003,2019-03-11
13492,Buddy Hield,Sacramento Kings,33:12,6,21,28.6,1,9,11.1,2,3,66.7,1,3,4,2,0,0,2,4,15,-2,1004,2019-03-11
13493,Harrison Barnes,Sacramento Kings,34:37,6,12,50.0,1,5,20.0,2,2,100,0,4,4,3,1,0,1,2,15,-10,1004,2019-03-11
13494,Willie Cauley-Stein,Sacramento Kings,26:27,5,9,55.6,0,0,0.0,0,2,0.0,2,6,8,2,1,1,0,2,10,-4,1004,2019-03-11
13495,Bogdan Bogdanovic,Sacramento Kings,24:50,2,7,28.6,1,3,33.3,8,8,100,0,4,4,4,0,0,3,2,13,-20,1004,2019-03-11
13496,De'Aaron Fox,Sacramento Kings,38:15,8,16,50.0,2,3,66.7,5,8,62.5,0,4,4,8,2,0,6,3,23,-4,1004,2019-03-11
