,Visitor,VisitorScore,Home,HomeScore,Date
1185,Clippers,98,Spurs,87,4/8/2017
1186,Jazz,86,Trail Blazers,101,4/8/2017
1187,Pelicans,101,Warriors,123,4/8/2017
1188,Raptors,110,Knicks,97,4/9/2017
1189,Cavaliers,125,Hawks,126,4/9/2017
1190,Thunder,106,Nuggets,105,4/9/2017
1191,Mavericks,111,Suns,124,4/9/2017
1192,Rockets,135,Kings,128,4/9/2017
1193,Pistons,103,Grizzlies,90,4/9/2017
1194,Timberwolves,109,Lakers,110,4/9/2017
1195,Pacers,120,76ers,111,4/10/2017
1196,Nets,105,Celtics,114,4/10/2017
1197,Cavaliers,121,Heat,124,4/10/2017
1198,Magic,75,Bulls,122,4/10/2017
1199,Hornets,79,Bucks,89,4/10/2017
1200,Wizards,105,Pistons,101,4/10/2017
1201,Spurs,98,Trail Blazers,99,4/10/2017
1202,Rockets,96,Clippers,125,4/10/2017
1203,Jazz,105,Warriors,99,4/10/2017
1204,Hornets,76,Hawks,103,4/11/2017
1205,Thunder,100,Timberwolves,98,4/11/2017
1206,Nuggets,109,Mavericks,91,4/11/2017
1207,Pelicans,96,Lakers,108,4/11/2017
1208,Suns,104,Kings,129,4/11/2017
1209,Pistons,109,Magic,113,4/12/2017
1210,Raptors,98,Cavaliers,83,4/12/2017
1211,Bucks,94,Celtics,112,4/12/2017
1212,76ers,113,Knicks,114,4/12/2017
1213,Wizards,102,Heat,110,4/12/2017
1214,Nets,73,Bulls,112,4/12/2017
1215,Mavericks,100,Grizzlies,93,4/12/2017
1216,Timberwolves,118,Rockets,123,4/12/2017
1217,Nuggets,111,Thunder,105,4/12/2017
1218,Hawks,86,Pacers,104,4/12/2017
1219,Spurs,97,Jazz,101,4/12/2017
1220,Kings,95,Clippers,115,4/12/2017
1221,Lakers,94,Warriors,109,4/12/2017
1222,Pelicans,103,Trail Blazers,100,4/12/2017
