,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
3737,Ben McLemore,Sacramento Kings,26:30,3,8,37.5,1,5,20.0,0,0,0.0,1,3,4,3,1,0,0,1,7,27,554
3738,Nicolas Batum,Portland Trail Blazers,33:23,4,7,57.1,1,3,33.3,2,4,50.0,1,8,9,6,0,0,1,1,11,6,555
3739,LaMarcus Aldridge,Portland Trail Blazers,36:04,7,18,38.9,1,2,50.0,0,0,0.0,1,8,9,3,0,0,1,0,15,7,555
3740,Damian Lillard,Portland Trail Blazers,36:41,13,23,56.5,4,8,50.0,4,5,80.0,0,3,3,7,0,0,3,2,34,13,555
3741,CJ McCollum,Portland Trail Blazers,11:39,0,2,0.0,0,1,0.0,1,2,50.0,0,0,0,1,0,0,1,1,1,-1,555
3742,Ed Davis,Los Angeles Lakers,27:22,1,4,25.0,0,0,0.0,1,2,50.0,1,7,8,4,0,0,1,4,3,-11,555
3743,Wayne Ellington,Los Angeles Lakers,26:45,3,10,30.0,2,4,50.0,2,2,100,0,6,6,2,0,0,0,1,10,-10,555
3744,Anthony Davis,New Orleans Pelicans,40:14,10,23,43.5,0,0,0.0,14,15,93.3,3,6,9,4,0,3,0,5,34,-3,556
3745,Eric Gordon,New Orleans Pelicans,35:55,7,12,58.3,3,5,60.0,4,4,100,2,0,2,3,1,0,4,4,21,-13,556
3746,Jrue Holiday,New Orleans Pelicans,15:54,2,5,40.0,0,1,0.0,0,0,0.0,1,3,4,2,2,1,5,1,4,0,556
3747,Jae Crowder,Boston Celtics,36:27,9,14,64.3,2,4,50.0,2,2,100,0,3,3,3,4,2,0,2,22,11,556
3748,Avery Bradley,Boston Celtics,32:08,3,10,30.0,1,4,25.0,3,4,75.0,2,2,4,3,0,0,2,3,10,3,556
3749,Marcus Smart,Boston Celtics,30:16,3,7,42.9,1,3,33.3,0,0,0.0,0,3,3,6,1,0,0,5,7,15,556
3750,Kelly Olynyk,Boston Celtics,13:35,1,3,33.3,0,0,0.0,0,0,0.0,2,2,4,1,1,1,2,5,2,11,556
3751,Trevor Ariza,Houston Rockets,27:34,4,6,66.7,3,5,60.0,1,1,100,0,4,4,1,1,0,0,0,12,7,557
3752,Dwight Howard,Houston Rockets,28:15,3,9,33.3,0,0,0.0,2,3,66.7,1,4,5,0,1,0,2,3,8,12,557
3753,James Harden,Houston Rockets,29:47,9,13,69.2,4,7,57.1,8,8,100,0,3,3,6,2,0,2,1,30,19,557
3754,Patrick Beverley,Houston Rockets,24:55,4,10,40.0,2,8,25.0,1,2,50.0,3,4,7,5,0,0,2,3,11,7,557
3755,Mason Plumlee,Brooklyn Nets,28:59,10,11,90.9,0,0,0.0,4,4,100,3,7,10,0,1,0,2,3,24,-21,557
3756,Bojan Bogdanovic,Brooklyn Nets,37:08,4,9,44.4,0,2,0.0,5,5,100,2,3,5,3,2,0,0,4,13,-12,557
3757,Brook Lopez,Brooklyn Nets,23:40,5,8,62.5,0,0,0.0,2,2,100,3,3,6,0,1,1,2,2,12,-12,557
3758,Andre Drummond,Detroit Pistons,28:20,3,12,25.0,0,0,0.0,4,6,66.7,7,7,14,1,1,1,0,3,10,8,558
3759,Kentavious Caldwell-Pope,Detroit Pistons,33:19,3,7,42.9,0,2,0.0,3,3,100,0,3,3,2,1,0,1,1,9,15,558
3760,D.J. Augustin,Detroit Pistons,14:22,2,7,28.6,0,0,0.0,2,2,100,1,2,3,4,1,0,3,1,6,-6,558
3761,James Johnson,Toronto Raptors,34:50,3,3,100,0,0,0.0,5,6,83.3,1,3,4,4,0,1,1,5,11,-6,558
3762,Jonas Valanciunas,Toronto Raptors,35:36,14,15,93.3,0,0,0.0,3,4,75.0,4,8,12,0,0,1,2,4,31,-14,558
3763,Terrence Ross,Toronto Raptors,23:12,5,11,45.5,2,8,25.0,0,0,0.0,0,1,1,0,0,1,1,1,12,1,558
3764,Kyle Lowry,Toronto Raptors,33:01,3,12,25.0,2,6,33.3,2,2,100,0,7,7,12,2,0,7,3,10,-8,558
3765,Lou Williams,Toronto Raptors,23:38,7,14,50.0,1,5,20.0,0,2,0.0,0,1,1,3,0,1,4,0,15,6,558
3766,Nikola Vucevic,Orlando Magic,38:13,16,24,66.7,0,0,0.0,1,5,20.0,0,11,11,4,0,0,1,4,33,6,559
3767,Victor Oladipo,Orlando Magic,36:24,11,17,64.7,3,4,75.0,8,10,80.0,0,2,2,2,1,0,0,3,33,8,559
3768,Elfrid Payton,Orlando Magic,32:44,5,7,71.4,0,0,0.0,0,0,0.0,1,3,4,7,2,1,1,4,10,8,559
3769,Maurice Harkless,Orlando Magic,8:57,1,2,50.0,0,0,0.0,2,3,66.7,0,3,3,0,0,0,0,3,4,0,559
3770,Tony Snell,Chicago Bulls,22:18,2,3,66.7,1,2,50.0,0,0,0.0,2,3,5,3,1,0,0,1,5,-5,559
3771,Jimmy Butler,Chicago Bulls,42:52,5,13,38.5,3,6,50.0,4,4,100,2,0,2,2,0,0,1,2,17,-6,559
3772,Derrick Rose,Chicago Bulls,30:28,8,15,53.3,1,5,20.0,1,3,33.3,0,2,2,7,2,0,3,3,18,-2,559
3773,Taj Gibson,Chicago Bulls,18:45,4,7,57.1,0,0,0.0,1,1,100,4,2,6,1,0,0,1,1,9,-2,559
3774,Thaddeus Young,Minnesota Timberwolves,35:33,5,13,38.5,1,1,100,0,0,0.0,2,4,6,1,4,0,2,4,11,6,560
3775,Gorgui Dieng,Minnesota Timberwolves,37:42,3,7,42.9,0,0,0.0,4,4,100,4,6,10,6,3,2,4,3,10,18,560
3776,Andrew Wiggins,Minnesota Timberwolves,35:59,7,16,43.8,0,0,0.0,6,6,100,1,2,3,4,0,1,2,3,20,8,560
3777,Zach LaVine,Minnesota Timberwolves,4:12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-5,560
3778,Solomon Hill,Indiana Pacers,23:26,1,4,25.0,0,0,0.0,0,0,0.0,0,5,5,2,0,0,3,4,2,4,560
3779,Al Horford,Atlanta Hawks,29:07,8,10,80.0,0,0,0.0,5,6,83.3,3,7,10,10,0,1,2,2,21,22,561
3780,Mike Muscala,Atlanta Hawks,25:35,3,10,30.0,0,0,0.0,0,0,0.0,5,4,9,0,1,0,1,3,6,-3,561
3781,Dennis Schroder,Atlanta Hawks,25:16,5,10,50.0,2,3,66.7,1,2,50.0,0,1,1,6,1,0,4,2,13,19,561
3782,Kent Bazemore,Atlanta Hawks,27:54,7,14,50.0,3,6,50.0,0,0,0.0,0,5,5,1,0,0,2,2,17,5,561
3783,Robert Covington,Philadelphia 76ers,32:03,2,13,15.4,0,7,0.0,3,3,100,3,2,5,1,2,1,3,2,7,-20,561
3784,Nerlens Noel,Philadelphia 76ers,31:28,1,4,25.0,0,0,0.0,0,2,0.0,3,3,6,1,2,1,1,3,2,-19,561
3785,Michael Carter-Williams,Philadelphia 76ers,29:44,8,13,61.5,1,2,50.0,3,3,100,2,7,9,4,1,1,5,3,20,-16,561
3786,Jerami Grant,Philadelphia 76ers,20:41,5,7,71.4,2,3,66.7,1,1,100,0,1,1,0,0,1,1,3,13,-13,561
3787,Danny Green,San Antonio Spurs,33:42,4,16,25.0,2,10,20.0,0,0,0.0,1,3,4,2,0,1,0,2,10,-13,562
3788,Cory Joseph,San Antonio Spurs,23:44,2,5,40.0,0,0,0.0,2,2,100,1,1,2,5,0,1,0,3,6,2,562
3789,Patty Mills,San Antonio Spurs,24:54,4,8,50.0,4,6,66.7,0,0,0.0,0,2,2,1,0,0,0,1,12,4,562
3790,Kyle Anderson,San Antonio Spurs,0:37,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,1,562
3791,Bradley Beal,Washington Wizards,36:42,4,10,40.0,0,1,0.0,5,6,83.3,2,3,5,3,2,2,2,2,13,9,562
3792,John Wall,Washington Wizards,35:55,9,15,60.0,2,3,66.7,5,6,83.3,0,1,1,8,0,2,3,0,25,1,562
3793,LeBron James,Cleveland Cavaliers,36:41,11,18,61.1,3,8,37.5,8,13,61.5,1,6,7,5,1,0,5,3,33,4,563
3794,Kevin Love,Cleveland Cavaliers,26:43,3,11,27.3,1,5,20.0,2,2,100,6,3,9,0,0,1,1,1,9,-20,563
3795,Kyrie Irving,Cleveland Cavaliers,44:02,4,14,28.6,1,4,25.0,0,0,0.0,0,1,1,6,1,0,8,1,9,-7,563
3796,Tristan Thompson,Cleveland Cavaliers,31:59,5,5,100,0,0,0.0,0,0,0.0,3,3,6,0,0,0,1,3,10,-4,563
3797,P.J. Tucker,Phoenix Suns,31:13,2,6,33.3,2,5,40.0,4,4,100,1,3,4,3,2,0,2,4,10,6,563
3798,Markieff Morris,Phoenix Suns,38:24,15,21,71.4,2,3,66.7,3,4,75.0,1,6,7,1,1,0,2,3,35,22,563
3799,Alex Len,Phoenix Suns,37:21,5,8,62.5,0,0,0.0,3,4,75.0,3,7,10,3,1,1,1,4,13,19,563
3800,Goran Dragic,Phoenix Suns,32:56,8,15,53.3,1,4,25.0,1,2,50.0,1,1,2,4,2,0,3,4,18,1,563
3801,Eric Bledsoe,Phoenix Suns,37:48,3,8,37.5,1,3,33.3,5,6,83.3,0,7,7,6,1,1,1,1,12,18,563
3802,Harrison Barnes,Golden State Warriors,22:51,5,8,62.5,2,4,50.0,0,0,0.0,0,2,2,1,0,0,0,0,12,15,564
3803,Draymond Green,Golden State Warriors,24:07,6,9,66.7,3,4,75.0,0,0,0.0,0,1,1,3,1,1,1,0,15,16,564
3804,Klay Thompson,Golden State Warriors,26:43,5,8,62.5,2,2,100,0,0,0.0,0,4,4,3,0,0,1,1,12,12,564
3805,Stephen Curry,Golden State Warriors,29:13,10,16,62.5,4,9,44.4,3,3,100,0,2,2,11,0,0,2,2,27,17,564
3806,Andre Iguodala,Golden State Warriors,25:09,2,4,50.0,0,0,0.0,0,0,0.0,0,2,2,5,1,0,1,1,4,-4,564
3807,Justin Holiday,Golden State Warriors,16:39,3,10,30.0,1,3,33.3,2,2,100,1,1,2,0,5,0,0,0,9,-5,564
3808,Gordon Hayward,Utah Jazz,31:56,5,11,45.5,1,4,25.0,6,6,100,0,1,1,2,1,2,2,1,17,-17,564
3809,Derrick Favors,Utah Jazz,29:58,10,16,62.5,0,0,0.0,2,3,66.7,2,9,11,0,0,1,0,1,22,-5,564
3810,Enes Kanter,Utah Jazz,31:40,6,13,46.2,1,1,100,0,0,0.0,5,5,10,0,1,0,3,4,13,-27,564
3811,Joe Ingles,Utah Jazz,24:28,4,7,57.1,2,5,40.0,2,2,100,0,5,5,1,2,1,4,3,12,-7,564
3812,Trey Burke,Utah Jazz,29:11,7,14,50.0,1,5,20.0,0,0,0.0,0,1,1,5,1,0,2,2,15,-3,564
3813,Rudy Gobert,Utah Jazz,31:50,4,9,44.4,0,0,0.0,8,11,72.7,4,7,11,4,2,3,1,1,16,6,564
3814,Rajon Rondo,Dallas Mavericks,38:14,10,16,62.5,1,2,50.0,0,3,0.0,2,3,5,7,4,0,3,5,21,17,565
3815,Rudy Gay,Sacramento Kings,10:16,1,1,100,0,0,0.0,2,2,100,0,2,2,2,0,0,0,0,4,1,565
3816,Ben McLemore,Sacramento Kings,38:40,2,8,25.0,0,5,0.0,4,4,100,0,1,1,4,0,0,3,3,8,-10,565
3817,Hassan Whiteside,Miami Heat,21:16,7,9,77.8,0,0,0.0,1,2,50.0,3,6,9,0,0,5,0,4,15,6,566
3818,Ed Davis,Los Angeles Lakers,23:20,6,7,85.7,0,0,0.0,0,0,0.0,4,4,8,0,0,1,2,1,12,-5,566
3819,Danny Green,San Antonio Spurs,36:08,6,11,54.5,3,7,42.9,3,3,100,1,2,3,3,1,1,2,4,18,0,567
3820,Cory Joseph,San Antonio Spurs,29:51,1,9,11.1,0,2,0.0,2,2,100,0,2,2,5,1,1,0,4,4,0,567
3821,Patty Mills,San Antonio Spurs,25:24,2,9,22.2,0,1,0.0,1,1,100,1,4,5,3,0,0,0,2,5,7,567
3822,Cody Zeller,Charlotte Hornets,32:13,4,9,44.4,0,0,0.0,0,0,0.0,0,10,10,4,0,0,0,2,8,-5,567
3823,Kemba Walker,Charlotte Hornets,35:27,9,24,37.5,1,4,25.0,9,10,90.0,1,0,1,3,0,3,4,1,28,-4,567
3824,Trevor Ariza,Houston Rockets,33:58,6,7,85.7,3,4,75.0,0,0,0.0,0,5,5,1,1,1,0,1,15,-13,568
3825,Dwight Howard,Houston Rockets,36:04,8,15,53.3,0,0,0.0,7,7,100,2,6,8,3,0,1,2,2,23,-11,568
3826,James Harden,Houston Rockets,37:59,10,16,62.5,1,5,20.0,5,6,83.3,2,2,4,10,5,1,7,4,26,-11,568
3827,Patrick Beverley,Houston Rockets,34:16,7,11,63.6,3,5,60.0,0,0,0.0,0,2,2,0,1,2,4,4,17,-10,568
3828,Nikola Vucevic,Orlando Magic,37:18,10,17,58.8,0,0,0.0,5,5,100,5,7,12,3,3,1,1,3,25,14,568
3829,Victor Oladipo,Orlando Magic,38:45,12,19,63.2,3,4,75.0,5,6,83.3,2,4,6,6,3,0,3,4,32,6,568
3830,Elfrid Payton,Orlando Magic,35:21,5,11,45.5,0,0,0.0,5,6,83.3,0,6,6,4,2,0,5,2,15,14,568
3831,Evan Fournier,Orlando Magic,13:05,3,6,50.0,0,2,0.0,3,4,75.0,0,0,0,0,3,0,0,1,9,-4,568
3832,Maurice Harkless,Orlando Magic,10:09,0,6,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-7,568
3833,Mike Conley,Memphis Grizzlies,24:08,3,10,30.0,0,3,0.0,0,0,0.0,0,1,1,2,0,2,2,3,6,17,569
3834,Jeff Green,Memphis Grizzlies,26:30,3,11,27.3,0,4,0.0,4,4,100,1,2,3,2,0,0,1,2,10,-9,569
3835,Mason Plumlee,Brooklyn Nets,32:35,7,9,77.8,0,0,0.0,1,1,100,1,8,9,2,1,1,2,3,15,-16,569
3836,Brook Lopez,Brooklyn Nets,27:19,5,9,55.6,0,0,0.0,1,1,100,1,3,4,1,0,0,2,4,11,-22,569
3837,Bojan Bogdanovic,Brooklyn Nets,23:59,5,8,62.5,1,3,33.3,0,0,0.0,2,4,6,1,1,0,2,1,11,-19,569
3838,Anthony Davis,New Orleans Pelicans,34:51,11,18,61.1,0,1,0.0,5,5,100,3,7,10,1,1,4,1,2,27,5,570
3839,Eric Gordon,New Orleans Pelicans,33:30,5,11,45.5,2,4,50.0,0,0,0.0,2,2,4,5,1,0,4,3,12,10,570
3840,Andre Drummond,Detroit Pistons,22:09,1,4,25.0,0,0,0.0,0,0,0.0,0,2,2,0,1,2,0,2,2,-20,570
3841,Kentavious Caldwell-Pope,Detroit Pistons,28:38,3,7,42.9,1,2,50.0,1,2,50.0,0,2,2,4,1,1,1,2,8,-7,570
3842,D.J. Augustin,Detroit Pistons,19:10,4,5,80.0,1,1,100,4,4,100,0,1,1,4,0,0,1,2,13,0,570
3843,Nerlens Noel,Philadelphia 76ers,39:01,5,9,55.6,0,0,0.0,2,4,50.0,3,5,8,1,3,1,0,2,12,-19,571
3844,Michael Carter-Williams,Philadelphia 76ers,40:51,12,25,48.0,1,6,16.7,4,8,50.0,0,7,7,4,2,0,4,3,29,-15,571
3845,Jerami Grant,Philadelphia 76ers,21:53,3,4,75.0,0,0,0.0,1,2,50.0,1,3,4,1,0,1,1,6,7,-3,571
3846,Terrence Ross,Toronto Raptors,18:23,1,4,25.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,8,571
3847,Jonas Valanciunas,Toronto Raptors,20:37,4,8,50.0,0,0,0.0,4,6,66.7,1,6,7,0,1,0,2,5,12,4,571
3848,DeMar DeRozan,Toronto Raptors,28:46,9,14,64.3,0,0,0.0,2,4,50.0,0,4,4,3,1,1,3,1,20,18,571
3849,Kyle Lowry,Toronto Raptors,34:13,6,15,40.0,4,10,40.0,2,2,100,0,7,7,12,3,0,4,3,18,20,571
3850,James Johnson,Toronto Raptors,14:59,2,2,100,0,0,0.0,1,2,50.0,0,2,2,2,0,0,2,2,5,2,571
3851,Lou Williams,Toronto Raptors,23:36,6,12,50.0,4,8,50.0,3,4,75.0,0,0,0,2,1,0,2,0,19,-4,571
3852,Bradley Beal,Washington Wizards,36:27,8,14,57.1,1,2,50.0,0,0,0.0,1,4,5,6,1,0,2,2,17,7,572
3853,John Wall,Washington Wizards,37:34,8,17,47.1,2,4,50.0,3,5,60.0,1,1,2,9,2,0,3,3,21,15,572
3854,Tony Snell,Chicago Bulls,32:37,3,9,33.3,1,5,20.0,0,0,0.0,1,4,5,1,1,0,0,1,7,-9,572
3855,Jimmy Butler,Chicago Bulls,37:51,3,10,30.0,2,4,50.0,5,6,83.3,0,2,2,2,4,1,0,1,13,-8,572
3856,Derrick Rose,Chicago Bulls,36:03,12,22,54.5,6,9,66.7,2,3,66.7,0,2,2,5,0,0,3,2,32,-18,572
3857,Taj Gibson,Chicago Bulls,31:32,6,9,66.7,0,0,0.0,0,0,0.0,2,4,6,1,0,2,2,2,12,-2,572
3858,E'Twaun Moore,Chicago Bulls,1:31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,572
3859,Paul Millsap,Atlanta Hawks,34:52,5,10,50.0,1,3,33.3,7,7,100,1,9,10,3,2,2,3,2,18,18,573
3860,Mike Muscala,Atlanta Hawks,6:48,1,2,50.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-9,573
3861,Kent Bazemore,Atlanta Hawks,21:06,1,2,50.0,1,1,100,0,0,0.0,1,2,3,2,0,2,2,0,3,-14,573
3862,Dennis Schroder,Atlanta Hawks,16:25,2,6,33.3,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,0,4,-12,573
3863,Jae Crowder,Boston Celtics,20:19,3,4,75.0,0,0,0.0,1,2,50.0,1,1,2,0,0,0,1,2,7,-13,573
3864,Avery Bradley,Boston Celtics,28:17,6,13,46.2,3,7,42.9,2,2,100,1,2,3,1,0,1,1,3,17,-19,573
3865,Kelly Olynyk,Boston Celtics,22:58,5,10,50.0,2,3,66.7,0,0,0.0,5,3,8,1,0,0,3,3,12,-1,573
3866,Marcus Smart,Boston Celtics,27:17,2,7,28.6,2,6,33.3,0,0,0.0,1,4,5,5,3,0,2,3,6,-15,573
3867,Dwight Powell,Dallas Mavericks,28:49,5,8,62.5,0,1,0.0,1,2,50.0,3,2,5,2,0,1,1,6,11,-1,574
3868,Jusuf Nurkic,Denver Nuggets,24:47,3,8,37.5,0,0,0.0,1,1,100,2,7,9,2,1,2,1,4,7,13,574
3869,Gary Harris,Denver Nuggets,11:10,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,0,1,0,3,1,7,574
3870,Hassan Whiteside,Miami Heat,28:55,5,10,50.0,0,0,0.0,0,0,0.0,3,9,12,0,0,3,3,2,10,-16,575
3871,Harrison Barnes,Golden State Warriors,21:03,1,6,16.7,0,2,0.0,0,0,0.0,3,2,5,2,0,1,1,1,2,8,575
3872,Draymond Green,Golden State Warriors,25:23,2,7,28.6,0,2,0.0,2,3,66.7,0,3,3,3,0,0,2,5,6,4,575
3873,Klay Thompson,Golden State Warriors,32:39,7,17,41.2,3,9,33.3,2,2,100,0,4,4,1,1,2,1,1,19,3,575
3874,Stephen Curry,Golden State Warriors,32:06,11,19,57.9,7,10,70.0,3,5,60.0,2,3,5,3,2,0,3,1,32,11,575
3875,Andre Iguodala,Golden State Warriors,30:17,4,5,80.0,1,2,50.0,0,0,0.0,0,0,0,7,0,1,3,3,9,10,575
3876,Justin Holiday,Golden State Warriors,13:09,3,5,60.0,1,2,50.0,0,1,0.0,0,0,0,2,0,1,0,1,7,5,575
3877,Blake Griffin,Los Angeles Clippers,38:47,7,20,35.0,0,0,0.0,4,4,100,1,2,3,4,3,0,3,2,18,9,576
3878,DeAndre Jordan,Los Angeles Clippers,35:21,8,8,100,0,0,0.0,1,2,50.0,4,14,18,0,0,1,0,4,17,11,576
3879,Chris Paul,Los Angeles Clippers,40:31,6,17,35.3,1,3,33.3,10,10,100,0,6,6,10,2,0,3,4,23,6,576
3880,Nicolas Batum,Portland Trail Blazers,35:14,0,5,0.0,0,3,0.0,4,4,100,0,5,5,6,1,0,3,0,4,-9,576
3881,LaMarcus Aldridge,Portland Trail Blazers,37:40,14,28,50.0,0,2,0.0,9,9,100,4,8,12,0,1,1,1,1,37,-11,576
3882,Damian Lillard,Portland Trail Blazers,37:03,5,16,31.3,4,9,44.4,1,2,50.0,0,3,3,4,1,0,3,3,15,-6,576
3883,CJ McCollum,Portland Trail Blazers,17:58,1,5,20.0,0,3,0.0,0,0,0.0,0,0,0,3,0,0,0,1,2,8,576
3884,Carmelo Anthony,New York Knicks,27:38,7,12,58.3,1,3,33.3,10,12,83.3,0,3,3,2,3,1,8,3,25,-19,577
3885,Giannis Antetokounmpo,Milwaukee Bucks,32:54,6,10,60.0,0,0,0.0,4,5,80.0,1,4,5,0,2,0,2,4,16,13,577
3886,Khris Middleton,Milwaukee Bucks,33:23,4,9,44.4,2,4,50.0,4,6,66.7,0,6,6,5,3,0,0,2,14,19,577
3887,Kevin Durant,Oklahoma City Thunder,40:11,8,12,66.7,4,6,66.7,4,4,100,3,7,10,1,0,3,4,1,24,-11,578
3888,Serge Ibaka,Oklahoma City Thunder,32:46,4,11,36.4,2,4,50.0,3,3,100,0,7,7,3,0,1,0,2,13,-16,578
3889,Steven Adams,Oklahoma City Thunder,15:00,1,3,33.3,0,0,0.0,3,4,75.0,2,0,2,0,1,1,0,1,5,-19,578
3890,Russell Westbrook,Oklahoma City Thunder,37:47,6,13,46.2,1,3,33.3,3,4,75.0,3,5,8,8,5,0,8,5,16,-11,578
3891,Reggie Jackson,Oklahoma City Thunder,25:15,7,12,58.3,1,3,33.3,1,3,33.3,0,6,6,6,1,1,1,1,16,0,578
3892,Ish Smith,Oklahoma City Thunder,2:58,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,6,578
3893,Jeremy Lamb,Oklahoma City Thunder,2:58,1,2,50.0,1,2,50.0,0,0,0.0,0,2,2,1,0,0,0,0,3,6,578
3894,Trevor Ariza,Houston Rockets,38:06,6,15,40.0,3,9,33.3,2,2,100,0,2,2,4,4,0,1,2,17,5,578
3895,Dwight Howard,Houston Rockets,33:38,5,11,45.5,0,0,0.0,3,4,75.0,2,6,8,1,3,1,1,3,13,9,578
3896,James Harden,Houston Rockets,37:22,9,15,60.0,6,8,75.0,7,9,77.8,1,8,9,10,1,0,2,3,31,23,578
3897,Patrick Beverley,Houston Rockets,31:54,5,11,45.5,3,7,42.9,0,0,0.0,0,5,5,1,1,1,2,3,13,5,578
3898,LeBron James,Cleveland Cavaliers,38:02,12,23,52.2,4,9,44.4,8,13,61.5,1,3,4,5,2,0,1,2,36,15,579
3899,Kevin Love,Cleveland Cavaliers,37:08,4,12,33.3,1,6,16.7,8,9,88.9,1,6,7,1,1,0,1,2,17,14,579
3900,Kyrie Irving,Cleveland Cavaliers,37:08,9,16,56.3,0,4,0.0,4,4,100,2,0,2,3,2,0,5,2,22,-2,579
3901,Tristan Thompson,Cleveland Cavaliers,31:52,2,5,40.0,0,0,0.0,1,2,50.0,5,6,11,0,0,2,1,2,5,3,579
3902,Ed Davis,Los Angeles Lakers,22:09,3,5,60.0,0,0,0.0,2,4,50.0,2,3,5,0,0,0,1,2,8,-5,579
3903,Andre Drummond,Detroit Pistons,29:18,6,14,42.9,0,0,0.0,4,4,100,10,6,16,2,0,0,2,5,16,-2,580
3904,Kentavious Caldwell-Pope,Detroit Pistons,27:54,4,7,57.1,2,3,66.7,0,0,0.0,1,3,4,0,0,1,1,1,10,6,580
3905,D.J. Augustin,Detroit Pistons,14:09,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,4,0,0,4,1,0,-18,580
3906,Solomon Hill,Indiana Pacers,30:00,3,7,42.9,2,4,50.0,2,2,100,1,2,3,3,1,0,2,2,10,-12,580
3907,Jeff Green,Memphis Grizzlies,31:27,8,18,44.4,0,3,0.0,5,5,100,1,4,5,2,0,1,2,2,21,15,581
3908,Nikola Vucevic,Orlando Magic,39:21,8,13,61.5,0,0,0.0,2,2,100,1,8,9,0,0,0,3,3,18,-1,581
3909,Victor Oladipo,Orlando Magic,37:43,7,17,41.2,2,6,33.3,0,0,0.0,1,3,4,4,1,1,2,3,16,-3,581
3910,Elfrid Payton,Orlando Magic,39:14,9,16,56.3,0,1,0.0,4,5,80.0,1,3,4,12,2,0,4,4,22,-3,581
3911,Maurice Harkless,Orlando Magic,5:18,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,1,2,0,1,2,1,-1,581
3912,Evan Fournier,Orlando Magic,11:47,1,2,50.0,1,1,100,0,0,0.0,0,0,0,0,0,0,0,2,3,-7,581
3913,Eric Gordon,New Orleans Pelicans,34:14,5,16,31.3,2,5,40.0,4,6,66.7,1,5,6,3,1,0,2,1,16,-19,582
3914,Robert Covington,Philadelphia 76ers,32:48,5,14,35.7,2,8,25.0,6,7,85.7,1,5,6,3,1,2,0,2,18,32,582
3915,Nerlens Noel,Philadelphia 76ers,32:46,7,10,70.0,0,0,0.0,3,4,75.0,2,9,11,2,2,5,0,2,17,19,582
3916,Michael Carter-Williams,Philadelphia 76ers,34:27,9,19,47.4,1,3,33.3,3,7,42.9,1,5,6,7,3,0,3,1,22,21,582
3917,Jerami Grant,Philadelphia 76ers,25:02,2,5,40.0,1,1,100,0,0,0.0,0,3,3,0,2,1,1,4,5,-2,582
3918,Mason Plumlee,Brooklyn Nets,28:22,4,10,40.0,0,0,0.0,3,5,60.0,1,9,10,0,1,1,3,4,11,9,583
3919,Bojan Bogdanovic,Brooklyn Nets,31:34,3,9,33.3,0,1,0.0,6,8,75.0,1,4,5,2,0,0,0,1,12,9,583
3920,Brook Lopez,Brooklyn Nets,23:05,8,14,57.1,0,0,0.0,10,12,83.3,1,2,3,0,2,2,1,3,26,14,583
3921,Bradley Beal,Washington Wizards,26:17,3,8,37.5,1,3,33.3,0,0,0.0,0,1,1,4,0,0,1,5,7,-16,583
3922,John Wall,Washington Wizards,30:58,5,10,50.0,1,3,33.3,2,2,100,0,3,3,6,2,0,3,4,13,-24,583
3923,Garrett Temple,Washington Wizards,3:15,0,1,0.0,0,0,0.0,2,2,100,0,0,0,1,0,0,0,0,2,-1,583
3924,Jimmy Butler,Chicago Bulls,39:17,10,19,52.6,0,2,0.0,2,2,100,1,4,5,2,6,0,1,0,22,15,584
3925,Taj Gibson,Chicago Bulls,39:20,5,11,45.5,0,0,0.0,3,3,100,1,7,8,2,0,0,0,4,13,22,584
3926,Derrick Rose,Chicago Bulls,32:48,12,20,60.0,5,8,62.5,0,0,0.0,1,2,3,10,1,2,0,0,29,9,584
3927,E'Twaun Moore,Chicago Bulls,17:46,3,4,75.0,3,4,75.0,0,0,0.0,0,1,1,2,0,0,0,2,9,-2,584
3928,Jae Crowder,Boston Celtics,20:35,1,3,33.3,0,0,0.0,0,0,0.0,0,0,0,3,1,0,0,0,2,-17,584
3929,Avery Bradley,Boston Celtics,33:57,3,7,42.9,1,2,50.0,0,0,0.0,0,2,2,3,1,0,3,3,7,-21,584
3930,Kelly Olynyk,Boston Celtics,24:54,7,14,50.0,0,1,0.0,0,0,0.0,4,5,9,0,0,1,1,4,14,-7,584
3931,Marcus Smart,Boston Celtics,27:28,1,4,25.0,1,3,33.3,2,2,100,1,5,6,5,2,0,0,1,5,2,584
3932,Paul Millsap,Atlanta Hawks,33:04,6,9,66.7,2,2,100,2,2,100,1,7,8,4,3,2,3,3,16,29,585
