,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
10225,Josh Richardson,Miami Heat,15:46,3,4,75.0,2,2,100,0,0,0.0,2,0,2,2,0,0,1,0,8,1,1008,2017-03-15
10226,Wayne Ellington,Miami Heat,21:49,7,10,70.0,5,8,62.5,0,0,0.0,0,2,2,1,1,0,0,2,19,-2,1008,2017-03-15
10227,Gordon Hayward,Utah Jazz,33:51,9,17,52.9,4,7,57.1,3,3,100,2,7,9,6,1,0,4,2,25,30,1009,2017-03-15
10228,Rudy Gobert,Utah Jazz,35:53,5,6,83.3,0,0,0.0,2,5,40.0,3,6,9,5,0,4,4,2,12,25,1009,2017-03-15
10229,Rodney Hood,Utah Jazz,9:21,0,3,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,0,0,0,0,6,1009,2017-03-15
10230,George Hill,Utah Jazz,30:45,6,12,50.0,1,4,25.0,4,5,80.0,0,4,4,3,0,0,2,0,17,22,1009,2017-03-15
10231,Joe Ingles,Utah Jazz,27:10,4,6,66.7,4,5,80.0,0,0,0.0,0,3,3,4,1,0,1,2,12,-8,1009,2017-03-15
10232,Alec Burks,Utah Jazz,13:04,2,8,25.0,0,3,0.0,1,1,100,0,3,3,3,0,0,0,0,5,-8,1009,2017-03-15
10233,Raul Neto,Utah Jazz,7:03,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-4,1009,2017-03-15
10234,Andre Drummond,Detroit Pistons,20:03,3,4,75.0,0,0,0.0,0,0,0.0,0,5,5,0,1,0,0,3,6,-13,1009,2017-03-15
10235,Kentavious Caldwell-Pope,Detroit Pistons,29:10,4,12,33.3,2,3,66.7,0,2,0.0,0,1,1,0,1,0,1,1,10,-15,1009,2017-03-15
10236,Reggie Jackson,Detroit Pistons,20:22,4,11,36.4,0,1,0.0,0,0,0.0,0,2,2,2,0,0,1,0,8,-19,1009,2017-03-15
10237,Ish Smith,Detroit Pistons,27:38,6,9,66.7,0,0,0.0,4,6,66.7,0,3,3,3,0,0,2,1,16,5,1009,2017-03-15
10238,Tobias Harris,Detroit Pistons,30:12,5,8,62.5,0,0,0.0,2,2,100,0,4,4,2,1,0,0,4,12,-8,1009,2017-03-15
10239,Reggie Bullock,Detroit Pistons,9:24,0,2,0.0,0,1,0.0,0,0,0.0,0,3,3,1,0,0,0,0,0,5,1009,2017-03-15
10240,Boban Marjanovic,Detroit Pistons,4:46,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,0,2,1,1009,2017-03-15
10241,JaMychal Green,Memphis Grizzlies,23:06,2,5,40.0,0,2,0.0,0,0,0.0,1,6,7,1,1,1,1,1,4,12,1010,2017-03-15
10242,Mike Conley,Memphis Grizzlies,36:09,8,12,66.7,5,8,62.5,6,6,100,0,9,9,7,1,0,4,3,27,19,1010,2017-03-15
10243,Jimmy Butler,Chicago Bulls,39:52,4,16,25.0,0,3,0.0,6,8,75.0,3,4,7,1,0,2,1,0,14,-9,1010,2017-03-15
10244,Bobby Portis,Chicago Bulls,20:22,4,9,44.4,0,2,0.0,0,0,0.0,3,4,7,0,0,1,0,3,8,-14,1010,2017-03-15
10245,Robin Lopez,Chicago Bulls,24:02,4,7,57.1,0,0,0.0,0,0,0.0,1,2,3,0,1,0,0,3,8,-8,1010,2017-03-15
10246,Rajon Rondo,Chicago Bulls,34:32,7,16,43.8,3,4,75.0,0,0,0.0,3,3,6,8,2,0,0,4,17,-3,1010,2017-03-15
10247,Denzel Valentine,Chicago Bulls,27:50,4,10,40.0,3,7,42.9,0,0,0.0,0,7,7,3,1,0,0,1,11,1,1010,2017-03-15
10248,Michael Carter-Williams,Chicago Bulls,13:28,3,8,37.5,1,1,100,0,0,0.0,1,1,2,1,2,1,0,3,7,-4,1010,2017-03-15
10249,Brandon Ingram,Los Angeles Lakers,39:25,8,14,57.1,2,3,66.7,0,0,0.0,1,5,6,3,1,0,4,2,18,-21,1011,2017-03-15
10250,Julius Randle,Los Angeles Lakers,29:28,13,17,76.5,0,1,0.0,6,9,66.7,3,5,8,2,0,0,2,4,32,-20,1011,2017-03-15
10251,Ivica Zubac,Los Angeles Lakers,10:34,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,4,2,-4,1011,2017-03-15
10252,Jordan Clarkson,Los Angeles Lakers,39:17,7,19,36.8,1,6,16.7,3,4,75.0,0,2,2,3,2,0,3,1,18,-23,1011,2017-03-15
10253,D'Angelo Russell,Los Angeles Lakers,25:22,2,10,20.0,0,5,0.0,1,2,50.0,0,2,2,2,2,0,7,6,5,-25,1011,2017-03-15
10254,David Nwaba,Los Angeles Lakers,17:46,2,5,40.0,0,0,0.0,0,0,0.0,2,1,3,2,0,0,0,2,4,-25,1011,2017-03-15
10255,Trevor Ariza,Houston Rockets,28:06,7,9,77.8,4,6,66.7,2,3,66.7,1,2,3,2,4,0,1,1,20,13,1011,2017-03-15
10256,Clint Capela,Houston Rockets,21:03,5,7,71.4,0,0,0.0,5,8,62.5,3,7,10,2,0,0,2,2,15,23,1011,2017-03-15
10257,Patrick Beverley,Houston Rockets,26:59,1,5,20.0,1,4,25.0,6,6,100,0,4,4,5,1,0,2,3,9,22,1011,2017-03-15
10258,James Harden,Houston Rockets,31:10,6,12,50.0,1,6,16.7,5,7,71.4,3,9,12,13,2,0,9,2,18,10,1011,2017-03-15
10259,Eric Gordon,Houston Rockets,30:17,4,12,33.3,2,7,28.6,0,1,0.0,1,2,3,4,1,1,0,3,10,36,1011,2017-03-15
10260,Lou Williams,Houston Rockets,31:58,11,17,64.7,7,9,77.8,1,1,100,0,4,4,7,2,1,3,3,30,33,1011,2017-03-15
10261,Sam Dekker,Houston Rockets,18:35,4,7,57.1,0,2,0.0,0,2,0.0,2,7,9,1,0,0,0,0,8,28,1011,2017-03-15
10262,Montrezl Harrell,Houston Rockets,13:07,4,5,80.0,0,0,0.0,2,4,50.0,0,0,0,0,0,1,0,2,10,7,1011,2017-03-15
10263,Maurice Harkless,Portland Trail Blazers,19:12,1,3,33.3,1,1,100,0,0,0.0,1,0,1,3,1,0,1,4,3,-6,1012,2017-03-15
10264,Jusuf Nurkic,Portland Trail Blazers,34:31,7,18,38.9,0,0,0.0,2,5,40.0,3,6,9,3,4,1,5,3,16,0,1012,2017-03-15
10265,CJ McCollum,Portland Trail Blazers,39:20,8,16,50.0,2,2,100,8,8,100,1,3,4,4,1,0,1,0,26,3,1012,2017-03-15
10266,Damian Lillard,Portland Trail Blazers,34:07,12,22,54.5,3,8,37.5,9,9,100,1,2,3,4,2,0,2,0,36,2,1012,2017-03-15
10267,Kawhi Leonard,San Antonio Spurs,36:31,12,21,57.1,4,7,57.1,6,7,85.7,0,9,9,6,3,2,2,4,34,0,1012,2017-03-15
10268,LaMarcus Aldridge,San Antonio Spurs,32:11,9,24,37.5,0,1,0.0,1,1,100,4,3,7,4,0,0,0,1,19,-5,1012,2017-03-15
10269,Dewayne Dedmon,San Antonio Spurs,19:31,2,2,100,0,0,0.0,0,0,0.0,1,4,5,2,0,1,0,1,4,2,1012,2017-03-15
10270,Danny Green,San Antonio Spurs,31:22,1,7,14.3,1,6,16.7,0,0,0.0,0,3,3,0,1,1,3,2,3,4,1012,2017-03-15
10271,Patty Mills,San Antonio Spurs,37:17,5,10,50.0,3,8,37.5,0,0,0.0,1,2,3,6,0,0,1,2,13,-5,1012,2017-03-15
10272,Kyle Anderson,San Antonio Spurs,11:29,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,2,1,0,-1,1012,2017-03-15
10273,Bryn Forbes,San Antonio Spurs,8:58,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-4,1012,2017-03-15
10274,Willie Cauley-Stein,Sacramento Kings,33:23,6,11,54.5,0,0,0.0,2,6,33.3,4,7,11,5,4,4,3,1,14,4,1013,2017-03-15
10275,Buddy Hield,Sacramento Kings,21:18,3,7,42.9,1,3,33.3,0,0,0.0,0,2,2,0,0,1,2,3,7,-15,1013,2017-03-15
10276,Garrett Temple,Sacramento Kings,26:42,2,7,28.6,2,3,66.7,2,2,100,0,4,4,4,0,1,2,5,8,21,1013,2017-03-15
10277,T.J. Warren,Phoenix Suns,41:11,12,16,75.0,0,0,0.0,0,0,0.0,6,3,9,3,1,2,4,2,24,-7,1013,2017-03-15
10278,Alex Len,Phoenix Suns,17:12,3,4,75.0,0,0,0.0,0,0,0.0,2,6,8,0,2,0,2,4,6,-3,1013,2017-03-15
10279,Devin Booker,Phoenix Suns,39:36,6,26,23.1,3,9,33.3,4,4,100,1,2,3,2,0,0,1,2,19,-7,1013,2017-03-15
10280,Khris Middleton,Milwaukee Bucks,31:52,4,8,50.0,1,2,50.0,7,7,100,0,7,7,2,2,0,4,2,16,9,1014,2017-03-15
10281,Giannis Antetokounmpo,Milwaukee Bucks,27:46,5,10,50.0,0,0,0.0,6,9,66.7,0,5,5,5,0,1,2,4,16,-9,1014,2017-03-15
10282,Tony Snell,Milwaukee Bucks,30:40,3,9,33.3,1,7,14.3,0,0,0.0,0,3,3,0,1,0,0,1,7,-13,1014,2017-03-15
10283,Malcolm Brogdon,Milwaukee Bucks,25:41,5,10,50.0,1,3,33.3,0,0,0.0,0,2,2,5,1,0,0,2,11,-9,1014,2017-03-15
10284,Blake Griffin,LA Clippers,37:29,6,12,50.0,1,4,25.0,5,8,62.5,2,5,7,4,0,0,1,0,18,0,1014,2017-03-15
10285,DeAndre Jordan,LA Clippers,36:33,9,12,75.0,0,0,0.0,4,5,80.0,2,15,17,2,0,2,2,3,22,9,1014,2017-03-15
10286,Chris Paul,LA Clippers,35:57,2,10,20.0,1,4,25.0,1,1,100,1,4,5,7,1,0,6,4,6,6,1014,2017-03-15
10287,Austin Rivers,LA Clippers,14:45,1,7,14.3,0,3,0.0,0,0,0.0,0,0,0,0,1,0,1,3,2,-10,1014,2017-03-15
10288,Gordon Hayward,Utah Jazz,34:39,4,14,28.6,1,4,25.0,4,4,100,1,4,5,4,1,0,3,1,13,-1,1015,2017-03-16
10289,Rudy Gobert,Utah Jazz,36:50,10,13,76.9,0,0,0.0,0,1,0.0,5,14,19,1,2,2,2,3,20,-2,1015,2017-03-16
10290,Joe Ingles,Utah Jazz,35:56,5,12,41.7,2,5,40.0,0,0,0.0,0,4,4,4,1,0,4,2,12,-12,1015,2017-03-16
10291,George Hill,Utah Jazz,30:58,3,10,30.0,1,5,20.0,2,3,66.7,0,2,2,2,1,0,1,2,9,-11,1015,2017-03-16
10292,Alec Burks,Utah Jazz,20:45,3,9,33.3,0,1,0.0,2,2,100,0,4,4,1,0,0,2,1,8,-6,1015,2017-03-16
10293,Trey Lyles,Utah Jazz,11:16,1,3,33.3,1,1,100,0,0,0.0,0,4,4,0,0,0,1,2,3,3,1015,2017-03-16
10294,LeBron James,Cleveland Cavaliers,38:15,13,20,65.0,2,5,40.0,5,10,50.0,0,10,10,6,2,1,6,0,33,14,1015,2017-03-16
10295,Kevin Love,Cleveland Cavaliers,19:45,5,9,55.6,0,3,0.0,0,0,0.0,2,7,9,0,0,0,1,0,10,-5,1015,2017-03-16
10296,Tristan Thompson,Cleveland Cavaliers,28:16,1,4,25.0,0,0,0.0,0,2,0.0,5,3,8,0,0,1,1,1,2,0,1015,2017-03-16
10297,Kyrie Irving,Cleveland Cavaliers,30:15,8,19,42.1,1,2,50.0,4,5,80.0,1,3,4,4,0,0,1,2,21,1,1015,2017-03-16
10298,Taj Gibson,Oklahoma City Thunder,24:13,4,8,50.0,0,0,0.0,2,3,66.7,3,1,4,1,2,0,0,1,10,26,1016,2017-03-16
10299,Steven Adams,Oklahoma City Thunder,24:31,5,8,62.5,0,0,0.0,0,0,0.0,2,3,5,2,1,1,1,3,10,29,1016,2017-03-16
10300,Victor Oladipo,Oklahoma City Thunder,27:34,9,15,60.0,3,3,100,2,3,66.7,2,3,5,2,0,0,2,0,23,18,1016,2017-03-16
10301,Russell Westbrook,Oklahoma City Thunder,27:50,8,17,47.1,4,8,50.0,4,4,100,0,10,10,16,1,0,2,2,24,26,1016,2017-03-16
10302,Domantas Sabonis,Oklahoma City Thunder,19:05,3,7,42.9,1,1,100,1,2,50.0,0,6,6,2,0,0,1,6,8,-8,1016,2017-03-16
10303,Doug McDermott,Oklahoma City Thunder,15:56,2,5,40.0,2,4,50.0,0,0,0.0,0,2,2,1,0,0,1,2,6,-6,1016,2017-03-16
10304,Jerami Grant,Oklahoma City Thunder,7:06,2,2,100,1,1,100,0,0,0.0,0,0,0,0,0,0,2,1,5,-6,1016,2017-03-16
10305,Serge Ibaka,Toronto Raptors,26:51,5,11,45.5,0,4,0.0,0,0,0.0,0,3,3,1,0,1,3,3,10,-27,1016,2017-03-16
10306,Jonas Valanciunas,Toronto Raptors,16:48,3,7,42.9,0,0,0.0,1,1,100,2,3,5,0,0,2,1,3,7,-12,1016,2017-03-16
10307,DeMar DeRozan,Toronto Raptors,28:49,8,14,57.1,0,1,0.0,6,7,85.7,0,3,3,3,0,0,3,1,22,-25,1016,2017-03-16
10308,Cory Joseph,Toronto Raptors,29:46,5,8,62.5,1,1,100,0,2,0.0,0,2,2,6,2,0,2,2,11,-30,1016,2017-03-16
10309,Jakob Poeltl,Toronto Raptors,16:42,2,3,66.7,0,0,0.0,2,2,100,1,1,2,0,0,2,0,2,6,-11,1016,2017-03-16
10310,P.J. Tucker,Toronto Raptors,18:08,2,6,33.3,1,3,33.3,1,2,50.0,0,3,3,1,0,1,1,0,6,-2,1016,2017-03-16
10311,Delon Wright,Toronto Raptors,20:11,2,6,33.3,0,1,0.0,6,7,85.7,0,2,2,1,2,0,1,2,10,4,1016,2017-03-16
10312,Norman Powell,Toronto Raptors,21:45,4,12,33.3,1,3,33.3,4,5,80.0,1,3,4,0,0,0,0,3,13,-3,1016,2017-03-16
10313,Fred VanVleet,Toronto Raptors,12:03,2,4,50.0,1,1,100,0,0,0.0,0,1,1,2,2,1,1,0,5,6,1016,2017-03-16
10314,Pascal Siakam,Toronto Raptors,6:04,3,3,100,1,1,100,0,0,0.0,0,0,0,0,0,1,0,0,7,10,1016,2017-03-16
10315,Caris LeVert,Brooklyn Nets,25:20,5,9,55.6,1,3,33.3,2,2,100,1,6,7,0,0,0,1,2,13,9,1017,2017-03-16
10316,Brook Lopez,Brooklyn Nets,30:15,9,17,52.9,1,5,20.0,5,5,100,1,5,6,3,0,1,3,4,24,14,1017,2017-03-16
10317,Spencer Dinwiddie,Brooklyn Nets,21:23,1,2,50.0,1,1,100,3,6,50.0,0,3,3,3,1,0,2,0,6,-6,1017,2017-03-16
10318,Carmelo Anthony,New York Knicks,36:52,6,18,33.3,0,6,0.0,5,5,100,0,6,6,5,1,1,1,5,17,-10,1017,2017-03-16
10319,Willy Hernangomez,New York Knicks,19:03,2,7,28.6,0,0,0.0,0,0,0.0,1,5,6,0,1,0,1,5,4,-18,1017,2017-03-16
10320,Derrick Rose,New York Knicks,33:17,7,17,41.2,0,0,0.0,8,9,88.9,0,2,2,2,0,0,2,2,22,-13,1017,2017-03-16
10321,Justin Holiday,New York Knicks,25:02,4,7,57.1,2,4,50.0,0,0,0.0,0,1,1,2,1,1,0,1,10,-3,1017,2017-03-16
10322,JaMychal Green,Memphis Grizzlies,26:18,6,11,54.5,2,4,50.0,0,0,0.0,3,9,12,0,2,2,2,4,14,13,1018,2017-03-16
10323,Mike Conley,Memphis Grizzlies,33:28,8,20,40.0,1,5,20.0,5,6,83.3,2,2,4,12,1,0,1,1,22,14,1018,2017-03-16
10324,Paul Millsap,Atlanta Hawks,31:25,3,9,33.3,2,3,66.7,2,4,50.0,0,3,3,3,1,1,4,2,10,-13,1018,2017-03-16
10325,Dwight Howard,Atlanta Hawks,32:11,3,5,60.0,0,0,0.0,4,6,66.7,3,8,11,1,0,3,3,3,10,-13,1018,2017-03-16
10326,Kent Bazemore,Atlanta Hawks,30:52,4,8,50.0,0,2,0.0,8,10,80.0,0,0,0,1,1,1,1,1,16,-13,1018,2017-03-16
10327,Dennis Schroder,Atlanta Hawks,26:10,4,16,25.0,1,6,16.7,1,1,100,1,2,3,3,2,0,1,0,10,-14,1018,2017-03-16
10328,Taurean Prince,Atlanta Hawks,29:18,6,10,60.0,2,4,50.0,2,2,100,1,5,6,1,0,4,3,2,16,-2,1018,2017-03-16
10329,Mike Muscala,Atlanta Hawks,9:14,0,1,0.0,0,1,0.0,1,2,50.0,0,1,1,2,0,0,1,3,1,-2,1018,2017-03-16
10330,Austin Rivers,LA Clippers,33:10,7,12,58.3,3,6,50.0,0,1,0.0,0,1,1,1,0,0,1,4,17,-12,1019,2017-03-16
10331,Chris Paul,LA Clippers,30:07,8,12,66.7,2,3,66.7,0,0,0.0,0,1,1,14,1,0,2,5,18,-1,1019,2017-03-16
10332,Juancho Hernangomez,Denver Nuggets,25:49,3,7,42.9,1,3,33.3,2,2,100,1,4,5,1,1,0,1,2,9,-9,1019,2017-03-16
10333,Mason Plumlee,Denver Nuggets,30:21,5,9,55.6,0,0,0.0,0,2,0.0,2,7,9,6,0,2,1,3,10,10,1019,2017-03-16
10334,Nikola Jokic,Denver Nuggets,30:25,7,12,58.3,0,1,0.0,3,3,100,3,11,14,10,0,0,2,2,17,7,1019,2017-03-16
10335,Gary Harris,Denver Nuggets,41:09,6,9,66.7,3,5,60.0,5,5,100,0,2,2,5,0,0,1,3,20,-2,1019,2017-03-16
10336,Will Barton,Denver Nuggets,35:36,12,18,66.7,7,10,70.0,4,5,80.0,2,3,5,3,1,0,2,1,35,16,1019,2017-03-16
10337,Jamal Murray,Denver Nuggets,24:47,4,14,28.6,1,5,20.0,1,1,100,1,5,6,0,3,0,0,2,10,7,1019,2017-03-16
10338,Terrence Ross,Orlando Magic,25:04,3,6,50.0,1,2,50.0,1,2,50.0,0,1,1,0,0,1,1,3,8,-28,1020,2017-03-16
10339,Aaron Gordon,Orlando Magic,21:17,2,7,28.6,0,2,0.0,2,4,50.0,2,1,3,1,0,0,1,0,6,-17,1020,2017-03-16
10340,Nikola Vucevic,Orlando Magic,24:36,4,12,33.3,0,2,0.0,2,3,66.7,2,6,8,4,1,0,0,1,10,-28,1020,2017-03-16
10341,Evan Fournier,Orlando Magic,24:25,3,9,33.3,3,7,42.9,3,4,75.0,0,1,1,0,0,0,1,1,12,-24,1020,2017-03-16
10342,Elfrid Payton,Orlando Magic,21:59,6,11,54.5,0,0,0.0,1,1,100,4,4,8,2,0,2,5,2,13,-20,1020,2017-03-16
10343,D.J. Augustin,Orlando Magic,19:31,2,9,22.2,0,4,0.0,5,5,100,0,1,1,2,2,0,0,2,9,-17,1020,2017-03-16
10344,Jeff Green,Orlando Magic,18:00,6,9,66.7,1,2,50.0,0,0,0.0,2,2,4,1,1,0,1,4,13,-7,1020,2017-03-16
10345,Draymond Green,Golden State Warriors,25:22,4,8,50.0,0,2,0.0,1,2,50.0,0,11,11,6,1,1,1,1,9,26,1020,2017-03-16
10346,Klay Thompson,Golden State Warriors,29:19,12,20,60.0,5,9,55.6,0,0,0.0,0,4,4,5,0,1,3,1,29,19,1020,2017-03-16
10347,Stephen Curry,Golden State Warriors,28:07,8,15,53.3,2,7,28.6,7,7,100,0,1,1,9,3,0,2,1,25,24,1020,2017-03-16
10348,Andre Iguodala,Golden State Warriors,23:16,6,8,75.0,0,1,0.0,2,6,33.3,1,5,6,3,2,0,1,1,14,8,1020,2017-03-16
10349,JaVale McGee,Golden State Warriors,6:57,0,1,0.0,0,0,0.0,2,4,50.0,0,1,1,0,0,3,0,1,2,5,1020,2017-03-16
10350,Kevon Looney,Golden State Warriors,6:44,1,3,33.3,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,-6,1020,2017-03-16
10351,Harrison Barnes,Dallas Mavericks,24:28,2,7,28.6,0,1,0.0,0,0,0.0,0,5,5,1,1,0,0,2,4,-32,1021,2017-03-17
10352,Seth Curry,Dallas Mavericks,17:06,2,4,50.0,1,2,50.0,2,2,100,0,1,1,1,0,0,1,1,7,-21,1021,2017-03-17
10353,Nerlens Noel,Dallas Mavericks,18:35,4,7,57.1,0,0,0.0,1,2,50.0,3,2,5,3,1,1,1,2,9,-8,1021,2017-03-17
10354,Dorian Finney-Smith,Dallas Mavericks,17:58,0,4,0.0,0,1,0.0,1,2,50.0,0,1,1,1,2,0,0,2,1,-9,1021,2017-03-17
10355,Dwight Powell,Dallas Mavericks,17:43,6,12,50.0,2,5,40.0,0,0,0.0,0,0,0,1,0,0,1,2,14,-12,1021,2017-03-17
10356,Robert Covington,Philadelphia 76ers,26:05,4,8,50.0,3,6,50.0,7,8,87.5,0,9,9,3,0,1,1,2,18,31,1021,2017-03-17
10357,Dario Saric,Philadelphia 76ers,26:04,3,9,33.3,0,2,0.0,4,4,100,1,6,7,5,1,1,0,1,10,30,1021,2017-03-17
10358,Richaun Holmes,Philadelphia 76ers,19:57,8,11,72.7,0,1,0.0,1,2,50.0,2,5,7,2,2,0,2,0,17,35,1021,2017-03-17
10359,Timothe Luwawu-Cabarrot,Philadelphia 76ers,29:44,4,8,50.0,2,3,66.7,2,2,100,1,3,4,2,1,0,1,5,12,40,1021,2017-03-17
10360,T.J. McConnell,Philadelphia 76ers,21:42,3,5,60.0,0,0,0.0,0,0,0.0,0,2,2,6,1,0,1,0,6,34,1021,2017-03-17
10361,Bobby Portis,Chicago Bulls,15:55,1,5,20.0,0,2,0.0,1,2,50.0,0,6,6,2,0,1,3,1,3,-11,1022,2017-03-17
10362,Robin Lopez,Chicago Bulls,32:45,12,16,75.0,0,1,0.0,1,1,100,7,5,12,2,0,0,2,2,25,-6,1022,2017-03-17
10363,Jimmy Butler,Chicago Bulls,38:04,10,17,58.8,2,3,66.7,6,8,75.0,2,3,5,5,3,0,2,2,28,-6,1022,2017-03-17
10364,Rajon Rondo,Chicago Bulls,32:54,3,6,50.0,0,2,0.0,0,0,0.0,1,3,4,10,0,0,3,2,6,-13,1022,2017-03-17
10365,Denzel Valentine,Chicago Bulls,31:26,4,10,40.0,2,7,28.6,1,1,100,0,4,4,2,0,0,0,2,11,1,1022,2017-03-17
10366,Michael Carter-Williams,Chicago Bulls,15:06,2,4,50.0,1,1,100,2,4,50.0,0,1,1,1,0,1,6,3,7,8,1022,2017-03-17
10367,Bradley Beal,Washington Wizards,31:44,10,18,55.6,3,4,75.0,1,1,100,1,3,4,0,0,0,3,4,24,12,1022,2017-03-17
10368,John Wall,Washington Wizards,33:39,4,13,30.8,1,3,33.3,5,6,83.3,0,0,0,20,1,1,2,2,14,12,1022,2017-03-17
10369,Bojan Bogdanovic,Washington Wizards,24:53,5,12,41.7,2,6,33.3,0,0,0.0,1,1,2,0,0,0,1,2,12,3,1022,2017-03-17
10370,Jae Crowder,Boston Celtics,35:22,7,11,63.6,4,7,57.1,6,7,85.7,0,12,12,1,1,0,1,1,24,10,1023,2017-03-17
10371,Al Horford,Boston Celtics,28:57,6,16,37.5,1,2,50.0,1,2,50.0,4,4,8,4,1,4,1,4,14,-3,1023,2017-03-17
10372,Avery Bradley,Boston Celtics,34:03,6,13,46.2,0,2,0.0,4,5,80.0,1,4,5,1,1,0,3,2,16,12,1023,2017-03-17
10373,Marcus Smart,Boston Celtics,29:14,3,14,21.4,1,5,20.0,5,5,100,0,3,3,5,3,0,2,5,12,-8,1023,2017-03-17
10374,Kelly Olynyk,Boston Celtics,19:19,4,6,66.7,0,1,0.0,1,2,50.0,1,5,6,3,0,2,2,2,9,8,1023,2017-03-17
10375,Terry Rozier,Boston Celtics,23:05,0,8,0.0,0,4,0.0,0,0,0.0,2,4,6,4,0,0,1,0,0,6,1023,2017-03-17
10376,Jaylen Brown,Boston Celtics,15:41,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-13,1023,2017-03-17
10377,Caris LeVert,Brooklyn Nets,24:56,1,6,16.7,1,4,25.0,2,2,100,1,3,4,2,1,0,0,2,5,1,1023,2017-03-17
10378,Brook Lopez,Brooklyn Nets,31:12,8,18,44.4,2,5,40.0,5,6,83.3,1,4,5,4,0,2,2,4,23,-6,1023,2017-03-17
10379,Spencer Dinwiddie,Brooklyn Nets,29:10,1,5,20.0,0,2,0.0,2,2,100,1,2,3,4,1,0,0,2,4,-6,1023,2017-03-17
10380,Serge Ibaka,Toronto Raptors,34:18,6,14,42.9,3,8,37.5,2,2,100,1,8,9,1,0,0,3,3,17,14,1024,2017-03-17
10381,Jonas Valanciunas,Toronto Raptors,24:19,5,7,71.4,0,0,0.0,0,0,0.0,2,6,8,0,1,1,1,2,10,6,1024,2017-03-17
10382,DeMar DeRozan,Toronto Raptors,36:04,3,9,33.3,0,1,0.0,8,8,100,0,8,8,6,0,0,2,1,14,15,1024,2017-03-17
10383,Cory Joseph,Toronto Raptors,35:40,3,10,30.0,1,5,20.0,2,2,100,0,7,7,6,0,1,3,4,9,20,1024,2017-03-17
10384,P.J. Tucker,Toronto Raptors,27:15,3,6,50.0,2,3,66.7,0,0,0.0,1,8,9,2,3,0,0,1,8,12,1024,2017-03-17
10385,Jakob Poeltl,Toronto Raptors,13:05,0,2,0.0,0,0,0.0,0,0,0.0,3,3,6,0,0,0,2,3,0,-6,1024,2017-03-17
10386,Delon Wright,Toronto Raptors,6:07,0,4,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1024,2017-03-17
10387,Norman Powell,Toronto Raptors,19:05,4,10,40.0,0,3,0.0,3,4,75.0,0,2,2,0,0,0,0,2,11,11,1024,2017-03-17
10388,Fred VanVleet,Toronto Raptors,6:13,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,1,0,-5,1024,2017-03-17
10389,Tobias Harris,Detroit Pistons,33:04,5,10,50.0,0,2,0.0,4,4,100,4,3,7,0,1,0,3,2,14,-13,1024,2017-03-17
10390,Andre Drummond,Detroit Pistons,35:50,4,10,40.0,0,0,0.0,0,4,0.0,6,16,22,0,2,1,3,6,8,-16,1024,2017-03-17
10391,Kentavious Caldwell-Pope,Detroit Pistons,35:50,4,13,30.8,1,9,11.1,0,0,0.0,0,2,2,2,0,0,0,1,9,-19,1024,2017-03-17
10392,Reggie Jackson,Detroit Pistons,27:50,6,14,42.9,0,1,0.0,8,10,80.0,0,0,0,6,0,0,2,2,20,-9,1024,2017-03-17
10393,Ish Smith,Detroit Pistons,20:10,2,9,22.2,0,1,0.0,0,0,0.0,0,3,3,3,1,1,3,2,4,-3,1024,2017-03-17
10394,Trevor Ariza,Houston Rockets,29:52,3,9,33.3,2,7,28.6,0,0,0.0,0,8,8,0,1,0,1,1,8,-15,1025,2017-03-17
10395,Clint Capela,Houston Rockets,19:16,3,9,33.3,0,0,0.0,0,2,0.0,2,2,4,0,1,2,1,2,6,-12,1025,2017-03-17
10396,James Harden,Houston Rockets,39:35,12,21,57.1,4,10,40.0,13,14,92.9,2,12,14,11,2,0,5,2,41,-12,1025,2017-03-17
10397,Patrick Beverley,Houston Rockets,30:52,2,9,22.2,1,4,25.0,2,2,100,2,5,7,1,0,0,1,5,7,-6,1025,2017-03-17
10398,Eric Gordon,Houston Rockets,32:21,4,13,30.8,3,7,42.9,1,1,100,1,1,2,3,0,0,1,0,12,-10,1025,2017-03-17
10399,Lou Williams,Houston Rockets,30:42,4,12,33.3,0,3,0.0,6,8,75.0,0,1,1,2,0,0,1,0,14,-9,1025,2017-03-17
10400,Montrezl Harrell,Houston Rockets,18:49,5,5,100,0,0,0.0,3,5,60.0,1,5,6,0,0,1,1,6,13,-10,1025,2017-03-17
