,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
4797,P.J. Tucker,Phoenix Suns,33:59,8,13,61.5,0,1,0.0,2,4,50.0,2,2,4,3,3,0,3,4,18,-4,1067,2013-03-28
4798,Markieff Morris,Phoenix Suns,24:51,2,10,20.0,0,1,0.0,3,4,75.0,2,2,4,5,1,1,0,5,7,-4,1067,2013-03-28
4799,Garrett Temple,Washington Wizards,34:59,2,9,22.2,1,6,16.7,2,2,100,2,2,4,3,0,0,0,1,7,6,1068,2013-03-29
4800,John Wall,Washington Wizards,37:48,11,28,39.3,1,2,50.0,12,14,85.7,5,4,9,2,2,0,4,5,35,-5,1068,2013-03-29
4801,Trevor Ariza,Washington Wizards,24:52,2,6,33.3,1,4,25.0,0,0,0.0,1,6,7,2,1,0,1,2,5,-13,1068,2013-03-29
4802,Maurice Harkless,Orlando Magic,41:35,6,17,35.3,1,5,20.0,5,6,83.3,6,3,9,0,0,1,1,2,18,-9,1068,2013-03-29
4803,Tobias Harris,Orlando Magic,45:05,11,21,52.4,2,3,66.7,6,7,85.7,2,9,11,0,3,3,1,2,30,-3,1068,2013-03-29
4804,E'Twaun Moore,Orlando Magic,30:41,7,13,53.8,1,3,33.3,0,1,0.0,0,4,4,5,2,1,1,3,15,17,1068,2013-03-29
4805,Jeff Green,Boston Celtics,37:44,11,20,55.0,3,5,60.0,2,3,66.7,1,3,4,4,2,1,1,2,27,-2,1069,2013-03-29
4806,Avery Bradley,Boston Celtics,26:04,3,7,42.9,0,1,0.0,2,2,100,0,0,0,4,4,1,2,2,8,7,1069,2013-03-29
4807,Kemba Walker,Charlotte Bobcats,41:16,6,19,31.6,1,5,20.0,3,4,75.0,2,1,3,8,2,0,5,2,16,-6,1070,2013-03-29
4808,Carmelo Anthony,New York Knicks,35:51,11,28,39.3,1,3,33.3,9,10,90.0,7,4,11,2,1,0,5,4,32,1,1070,2013-03-29
4809,Rudy Gay,Toronto Raptors,26:12,7,14,50.0,3,4,75.0,4,6,66.7,1,3,4,4,0,0,1,0,21,17,1071,2013-03-29
4810,Jonas Valanciunas,Toronto Raptors,38:57,7,11,63.6,0,0,0.0,0,0,0.0,4,9,13,2,0,4,4,5,14,0,1071,2013-03-29
4811,DeMar DeRozan,Toronto Raptors,32:51,10,20,50.0,0,0,0.0,1,1,100,0,4,4,3,3,0,0,3,21,21,1071,2013-03-29
4812,Kyle Lowry,Toronto Raptors,29:31,2,4,50.0,0,2,0.0,0,0,0.0,0,2,2,11,2,0,3,1,4,15,1071,2013-03-29
4813,Terrence Ross,Toronto Raptors,15:03,3,5,60.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,6,-4,1071,2013-03-29
4814,Andre Drummond,Detroit Pistons,18:44,8,10,80.0,0,0,0.0,1,4,25.0,1,3,4,0,2,2,2,3,17,-6,1071,2013-03-29
4815,Khris Middleton,Detroit Pistons,7:45,0,4,0.0,0,0,0.0,2,2,100,0,0,0,3,0,0,0,0,2,10,1071,2013-03-29
4816,Thaddeus Young,Philadelphia 76ers,40:55,9,13,69.2,0,0,0.0,0,2,0.0,3,3,6,1,1,0,1,2,18,10,1072,2013-03-29
4817,Jrue Holiday,Philadelphia 76ers,35:30,9,20,45.0,2,3,66.7,0,0,0.0,1,4,5,6,3,1,3,2,20,8,1072,2013-03-29
4818,Tristan Thompson,Cleveland Cavaliers,22:42,4,11,36.4,0,0,0.0,2,7,28.6,3,2,5,1,0,1,1,0,10,-16,1072,2013-03-29
4819,Wayne Ellington,Cleveland Cavaliers,29:10,5,14,35.7,0,6,0.0,0,0,0.0,0,5,5,2,3,0,0,1,10,-11,1072,2013-03-29
4820,James Harden,Houston Rockets,26:43,3,9,33.3,1,4,25.0,0,0,0.0,0,1,1,4,2,0,1,1,7,-16,1073,2013-03-29
4821,Patrick Beverley,Houston Rockets,24:49,2,7,28.6,1,4,25.0,4,4,100,3,2,5,3,1,2,3,2,9,5,1073,2013-03-29
4822,Mike Conley,Memphis Grizzlies,36:35,5,11,45.5,2,3,66.7,3,4,75.0,0,3,3,10,4,0,1,2,15,19,1073,2013-03-29
4823,Ed Davis,Memphis Grizzlies,14:17,2,4,50.0,0,0,0.0,0,0,0.0,3,1,4,1,0,1,0,2,4,-9,1073,2013-03-29
4824,LeBron James,Miami Heat,32:13,13,20,65.0,7,10,70.0,3,5,60.0,0,4,4,6,2,0,3,0,36,19,1074,2013-03-29
4825,Udonis Haslem,Miami Heat,22:23,1,4,25.0,0,0,0.0,2,2,100,1,4,5,0,0,0,0,1,4,16,1074,2013-03-29
4826,Anthony Davis,New Orleans Hornets,28:28,5,10,50.0,0,0,0.0,1,2,50.0,3,2,5,0,4,2,2,5,11,-16,1074,2013-03-29
4827,Robin Lopez,New Orleans Hornets,18:24,2,4,50.0,0,0,0.0,2,2,100,1,2,3,0,0,1,2,0,6,-5,1074,2013-03-29
4828,Eric Gordon,New Orleans Hornets,29:52,3,11,27.3,1,6,16.7,10,10,100,0,2,2,2,2,0,5,3,17,-10,1074,2013-03-29
4829,Kevin Durant,Oklahoma City Thunder,40:55,13,19,68.4,1,3,33.3,9,9,100,0,7,7,3,1,2,4,2,36,-5,1075,2013-03-29
4830,Serge Ibaka,Oklahoma City Thunder,35:54,4,10,40.0,0,1,0.0,2,4,50.0,3,8,11,0,0,5,1,2,10,1,1075,2013-03-29
4831,Russell Westbrook,Oklahoma City Thunder,32:07,7,17,41.2,1,2,50.0,3,5,60.0,1,3,4,9,0,0,2,5,18,-3,1075,2013-03-29
4832,Reggie Jackson,Oklahoma City Thunder,19:27,4,10,40.0,0,2,0.0,0,0,0.0,1,1,2,1,2,0,0,3,8,-8,1075,2013-03-29
4833,Ricky Rubio,Minnesota Timberwolves,30:14,4,11,36.4,1,1,100,8,8,100,0,2,2,7,4,0,2,3,17,4,1075,2013-03-29
4834,Blake Griffin,Los Angeles Clippers,38:01,7,20,35.0,0,1,0.0,4,5,80.0,3,4,7,4,0,0,1,3,18,0,1076,2013-03-29
4835,DeAndre Jordan,Los Angeles Clippers,24:45,4,4,100,0,0,0.0,1,8,12.5,4,4,8,1,2,0,1,2,9,-7,1076,2013-03-29
4836,Chris Paul,Los Angeles Clippers,34:12,5,14,35.7,0,3,0.0,4,4,100,2,3,5,12,1,1,4,4,14,-10,1076,2013-03-29
4837,Eric Bledsoe,Los Angeles Clippers,13:48,4,6,66.7,0,0,0.0,0,0,0.0,1,1,2,1,1,1,0,1,8,8,1076,2013-03-29
4838,Kawhi Leonard,San Antonio Spurs,32:15,2,6,33.3,0,1,0.0,0,0,0.0,1,5,6,4,1,0,1,1,4,7,1076,2013-03-29
4839,Danny Green,San Antonio Spurs,27:09,2,4,50.0,2,3,66.7,0,0,0.0,0,1,1,2,0,1,0,1,6,6,1076,2013-03-29
4840,Brook Lopez,Brooklyn Nets,22:43,4,15,26.7,0,0,0.0,3,9,33.3,5,2,7,0,0,0,3,1,11,-14,1077,2013-03-29
4841,Danilo Gallinari,Denver Nuggets,32:11,5,12,41.7,0,2,0.0,1,2,50.0,0,5,5,6,0,0,1,2,11,15,1077,2013-03-29
4842,Andre Iguodala,Denver Nuggets,32:03,4,5,80.0,1,1,100,0,2,0.0,2,1,3,8,2,1,3,2,9,5,1077,2013-03-29
4843,JaVale McGee,Denver Nuggets,17:21,4,7,57.1,0,0,0.0,0,0,0.0,2,2,4,0,0,1,0,5,8,3,1077,2013-03-29
4844,Evan Fournier,Denver Nuggets,20:37,6,9,66.7,1,3,33.3,6,6,100,0,2,2,2,2,0,0,2,19,22,1077,2013-03-29
4845,Gordon Hayward,Utah Jazz,40:02,4,8,50.0,2,6,33.3,0,0,0.0,1,2,3,8,3,1,2,1,10,8,1078,2013-03-29
4846,Paul Millsap,Utah Jazz,31:54,10,14,71.4,0,0,0.0,5,6,83.3,5,5,10,2,0,0,3,5,25,6,1078,2013-03-29
4847,Derrick Favors,Utah Jazz,26:41,6,8,75.0,0,0,0.0,1,3,33.3,2,8,10,2,0,0,1,6,13,13,1078,2013-03-29
4848,Alec Burks,Utah Jazz,14:33,1,6,16.7,0,2,0.0,0,0,0.0,1,2,3,1,0,0,0,0,2,-3,1078,2013-03-29
4849,Nicolas Batum,Portland Trail Blazers,40:16,4,6,66.7,3,4,75.0,6,7,85.7,0,2,2,4,0,1,4,4,17,-4,1078,2013-03-29
4850,Damian Lillard,Portland Trail Blazers,39:31,7,16,43.8,0,1,0.0,10,14,71.4,0,2,2,7,1,0,2,3,24,-15,1078,2013-03-29
4851,Jimmy Butler,Chicago Bulls,44:21,1,8,12.5,0,3,0.0,2,4,50.0,3,3,6,5,0,1,2,1,4,-7,1079,2013-03-30
4852,Taj Gibson,Chicago Bulls,19:34,3,7,42.9,0,0,0.0,1,2,50.0,0,3,3,2,0,0,1,2,7,-9,1079,2013-03-30
4853,Jae Crowder,Dallas Mavericks,9:54,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,0,2,-3,1079,2013-03-30
4854,Maurice Harkless,Orlando Magic,42:38,6,10,60.0,1,3,33.3,4,8,50.0,2,2,4,2,3,1,3,3,17,-10,1080,2013-03-30
4855,Tobias Harris,Orlando Magic,39:42,5,18,27.8,1,4,25.0,0,0,0.0,2,8,10,1,2,0,2,4,11,-1,1080,2013-03-30
4856,Nikola Vucevic,Orlando Magic,39:04,8,17,47.1,0,0,0.0,1,3,33.3,5,10,15,0,2,1,3,4,17,-7,1080,2013-03-30
4857,E'Twaun Moore,Orlando Magic,16:32,0,5,0.0,0,1,0.0,4,6,66.7,0,1,1,1,0,0,1,2,4,-14,1080,2013-03-30
4858,Kemba Walker,Charlotte Bobcats,38:11,6,14,42.9,0,3,0.0,4,4,100,0,3,3,9,1,0,4,4,16,0,1081,2013-03-30
4859,Thaddeus Young,Philadelphia 76ers,38:17,6,10,60.0,0,1,0.0,3,3,100,3,7,10,3,2,0,2,3,15,10,1081,2013-03-30
4860,Jrue Holiday,Philadelphia 76ers,40:58,6,17,35.3,0,3,0.0,2,6,33.3,0,3,3,9,0,0,4,2,14,4,1081,2013-03-30
4861,Blake Griffin,Los Angeles Clippers,28:14,5,11,45.5,0,0,0.0,2,2,100,1,2,3,2,0,1,2,2,12,-12,1082,2013-03-30
4862,DeAndre Jordan,Los Angeles Clippers,21:25,4,5,80.0,0,0,0.0,0,0,0.0,3,2,5,1,0,1,3,3,8,-15,1082,2013-03-30
4863,Chris Paul,Los Angeles Clippers,32:22,7,15,46.7,2,3,66.7,3,3,100,0,5,5,7,3,0,1,5,19,-12,1082,2013-03-30
4864,Eric Bledsoe,Los Angeles Clippers,24:39,1,4,25.0,0,1,0.0,0,0,0.0,0,5,5,2,3,0,2,0,2,-3,1082,2013-03-30
4865,Patrick Beverley,Houston Rockets,16:40,3,7,42.9,1,3,33.3,2,2,100,2,2,4,3,0,0,1,4,9,5,1082,2013-03-30
4866,Mike Conley,Memphis Grizzlies,33:19,8,15,53.3,3,3,100,0,0,0.0,0,1,1,5,2,1,3,3,19,8,1083,2013-03-30
4867,Ed Davis,Memphis Grizzlies,14:25,0,2,0.0,0,0,0.0,3,4,75.0,1,3,4,0,0,0,0,3,3,7,1083,2013-03-30
4868,Ricky Rubio,Minnesota Timberwolves,39:34,6,12,50.0,1,2,50.0,10,12,83.3,3,7,10,9,1,0,5,5,23,-9,1083,2013-03-30
4869,Kevin Durant,Oklahoma City Thunder,37:50,10,19,52.6,1,2,50.0,9,10,90.0,1,7,8,5,0,1,2,0,30,19,1084,2013-03-30
4870,Serge Ibaka,Oklahoma City Thunder,30:57,7,8,87.5,0,1,0.0,2,3,66.7,3,4,7,0,0,8,1,1,16,9,1084,2013-03-30
4871,Russell Westbrook,Oklahoma City Thunder,37:13,6,18,33.3,1,4,25.0,10,14,71.4,2,11,13,10,3,1,5,4,23,7,1084,2013-03-30
4872,Reggie Jackson,Oklahoma City Thunder,14:37,2,3,66.7,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,1,4,-1,1084,2013-03-30
4873,Brook Lopez,Brooklyn Nets,32:07,11,16,68.8,0,0,0.0,5,6,83.3,2,5,7,1,0,4,5,1,27,-11,1085,2013-03-30
4874,Gordon Hayward,Utah Jazz,37:46,3,12,25.0,0,3,0.0,2,2,100,0,2,2,6,3,3,0,3,8,10,1085,2013-03-30
4875,Paul Millsap,Utah Jazz,39:40,2,10,20.0,0,0,0.0,5,8,62.5,2,4,6,9,2,0,1,2,9,5,1085,2013-03-30
4876,Derrick Favors,Utah Jazz,22:43,6,10,60.0,0,0,0.0,1,2,50.0,3,6,9,1,3,0,1,3,13,-2,1085,2013-03-30
4877,Alec Burks,Utah Jazz,5:50,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-6,1085,2013-03-30
4878,Paul George,Indiana Pacers,42:37,7,14,50.0,2,7,28.6,9,12,75.0,1,3,4,4,4,2,4,3,25,9,1086,2013-03-30
4879,George Hill,Indiana Pacers,34:18,4,8,50.0,1,3,33.3,6,7,85.7,1,4,5,3,0,0,0,0,15,4,1086,2013-03-30
4880,D.J. Augustin,Indiana Pacers,13:42,2,4,50.0,0,1,0.0,4,4,100,0,1,1,1,1,0,0,0,8,4,1086,2013-03-30
4881,P.J. Tucker,Phoenix Suns,32:54,5,9,55.6,1,3,33.3,0,0,0.0,3,0,3,3,1,0,1,0,11,-9,1086,2013-03-30
4882,Markieff Morris,Phoenix Suns,32:02,8,12,66.7,0,0,0.0,2,2,100,0,4,4,2,2,1,2,2,18,-2,1086,2013-03-30
4883,Goran Dragic,Phoenix Suns,37:51,8,13,61.5,2,2,100,3,4,75.0,0,4,4,9,1,0,5,6,21,-5,1086,2013-03-30
4884,Dwight Howard,Los Angeles Lakers,40:16,10,14,71.4,0,0,0.0,4,10,40.0,6,9,15,1,1,5,4,3,24,-1,1087,2013-03-30
4885,Nicolas Batum,Portland Trail Blazers,37:16,2,10,20.0,2,8,25.0,2,2,100,1,2,3,9,1,0,2,2,8,-12,1088,2013-03-30
4886,Damian Lillard,Portland Trail Blazers,31:26,4,11,36.4,2,3,66.7,6,7,85.7,0,1,1,8,1,0,3,4,16,-8,1088,2013-03-30
4887,Will Barton,Portland Trail Blazers,11:58,0,5,0.0,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,-18,1088,2013-03-30
4888,Harrison Barnes,Golden State Warriors,33:54,4,10,40.0,0,2,0.0,3,3,100,0,7,7,1,1,1,1,2,11,9,1088,2013-03-30
4889,Klay Thompson,Golden State Warriors,26:18,1,6,16.7,1,4,25.0,3,4,75.0,0,4,4,1,1,0,0,3,6,17,1088,2013-03-30
4890,Stephen Curry,Golden State Warriors,37:28,14,22,63.6,7,12,58.3,4,4,100,2,3,5,6,1,0,3,2,39,15,1088,2013-03-30
4891,Draymond Green,Golden State Warriors,18:00,0,3,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,2,0,2,0,18,1088,2013-03-30
4892,Kent Bazemore,Golden State Warriors,6:19,3,5,60.0,1,2,50.0,0,0,0.0,0,0,0,2,0,0,0,0,7,2,1088,2013-03-30
4893,Rudy Gay,Toronto Raptors,27:09,4,10,40.0,1,3,33.3,2,3,66.7,2,2,4,3,0,1,1,5,11,-10,1089,2013-03-31
4894,Jonas Valanciunas,Toronto Raptors,36:34,5,9,55.6,0,0,0.0,8,10,80.0,3,7,10,1,0,2,1,3,18,-17,1089,2013-03-31
4895,DeMar DeRozan,Toronto Raptors,34:23,6,18,33.3,0,0,0.0,3,4,75.0,1,5,6,3,1,0,1,2,15,-21,1089,2013-03-31
4896,Kyle Lowry,Toronto Raptors,32:28,4,10,40.0,3,5,60.0,4,4,100,1,2,3,7,0,1,4,5,15,-26,1089,2013-03-31
4897,Terrence Ross,Toronto Raptors,11:54,0,5,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,3,0,6,1089,2013-03-31
4898,Garrett Temple,Washington Wizards,12:51,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-1,1089,2013-03-31
4899,John Wall,Washington Wizards,34:50,7,15,46.7,1,3,33.3,3,4,75.0,0,6,6,10,0,1,1,4,18,28,1089,2013-03-31
4900,Bradley Beal,Washington Wizards,30:10,8,14,57.1,6,9,66.7,2,2,100,1,1,2,4,0,0,2,1,24,11,1089,2013-03-31
4901,Trevor Ariza,Washington Wizards,29:55,3,5,60.0,2,2,100,2,2,100,2,6,8,3,2,1,2,1,10,11,1089,2013-03-31
4902,Tristan Thompson,Cleveland Cavaliers,28:53,6,9,66.7,0,0,0.0,0,1,0.0,2,8,10,1,0,2,1,4,12,1,1090,2013-03-31
4903,Wayne Ellington,Cleveland Cavaliers,32:39,5,10,50.0,2,4,50.0,0,0,0.0,0,2,2,4,0,0,1,1,12,-6,1090,2013-03-31
4904,Kyrie Irving,Cleveland Cavaliers,28:40,11,20,55.0,3,5,60.0,6,6,100,0,2,2,6,0,0,3,0,31,-4,1090,2013-03-31
4905,Anthony Davis,New Orleans Hornets,37:11,5,11,45.5,0,0,0.0,7,11,63.6,3,10,13,2,1,2,0,1,17,8,1090,2013-03-31
4906,Robin Lopez,New Orleans Hornets,15:49,1,5,20.0,0,0,0.0,1,2,50.0,4,0,4,0,0,2,2,3,3,4,1090,2013-03-31
4907,Eric Gordon,New Orleans Hornets,27:60,5,11,45.5,0,3,0.0,4,5,80.0,0,4,4,6,0,1,3,1,14,5,1090,2013-03-31
4908,Andre Drummond,Detroit Pistons,22:37,4,7,57.1,0,0,0.0,0,3,0.0,4,10,14,2,0,1,0,3,8,11,1091,2013-03-31
4909,Khris Middleton,Detroit Pistons,6:12,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,1,1091,2013-03-31
4910,Jimmy Butler,Chicago Bulls,38:42,4,7,57.1,1,2,50.0,7,9,77.8,1,3,4,1,5,1,1,4,16,-3,1091,2013-03-31
4911,Taj Gibson,Chicago Bulls,30:08,3,6,50.0,0,0,0.0,5,8,62.5,1,3,4,0,0,3,1,4,11,13,1091,2013-03-31
4912,Udonis Haslem,Miami Heat,20:52,4,7,57.1,0,0,0.0,0,0,0.0,2,5,7,0,0,0,0,2,8,14,1092,2013-03-31
4913,Kawhi Leonard,San Antonio Spurs,37:22,8,13,61.5,1,3,33.3,0,0,0.0,5,6,11,1,2,0,1,1,17,2,1092,2013-03-31
4914,Danny Green,San Antonio Spurs,31:42,4,14,28.6,3,9,33.3,1,3,33.3,0,3,3,2,1,0,1,4,12,-2,1092,2013-03-31
4915,Jeff Green,Boston Celtics,35:16,10,14,71.4,2,5,40.0,5,8,62.5,1,3,4,1,0,0,1,4,27,-14,1093,2013-03-31
4916,Avery Bradley,Boston Celtics,23:56,1,5,20.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,2,6,2,5,1093,2013-03-31
4917,Carmelo Anthony,New York Knicks,27:27,9,19,47.4,2,4,50.0,4,4,100,3,7,10,3,2,0,2,4,24,9,1093,2013-03-31
4918,Andre Drummond,Detroit Pistons,19:43,2,5,40.0,0,0,0.0,0,2,0.0,0,4,4,0,0,0,0,3,4,-9,1094,2013-04-01
4919,Khris Middleton,Detroit Pistons,24:45,5,6,83.3,1,2,50.0,0,0,0.0,1,3,4,0,0,0,1,4,11,16,1094,2013-04-01
4920,Rudy Gay,Toronto Raptors,40:16,13,18,72.2,4,4,100,4,4,100,1,5,6,5,1,1,1,4,34,-11,1094,2013-04-01
4921,Jonas Valanciunas,Toronto Raptors,37:11,8,14,57.1,0,0,0.0,1,2,50.0,3,3,6,0,0,5,2,2,17,-8,1094,2013-04-01
4922,DeMar DeRozan,Toronto Raptors,40:40,7,17,41.2,0,3,0.0,1,2,50.0,1,6,7,5,2,0,2,2,15,-4,1094,2013-04-01
4923,Kyle Lowry,Toronto Raptors,30:25,4,9,44.4,1,5,20.0,0,0,0.0,0,0,0,7,0,0,2,2,9,2,1094,2013-04-01
4924,Terrence Ross,Toronto Raptors,12:47,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0,-11,1094,2013-04-01
4925,Tristan Thompson,Cleveland Cavaliers,22:55,2,6,33.3,0,0,0.0,1,3,33.3,0,6,6,2,0,0,3,4,5,-9,1095,2013-04-01
4926,Wayne Ellington,Cleveland Cavaliers,34:25,4,12,33.3,1,5,20.0,1,1,100,2,2,4,2,0,0,2,3,10,-5,1095,2013-04-01
4927,Al Horford,Atlanta Hawks,28:57,8,13,61.5,0,0,0.0,0,0,0.0,1,5,6,1,0,1,0,6,16,9,1095,2013-04-01
4928,Kemba Walker,Charlotte Bobcats,34:55,8,11,72.7,0,3,0.0,11,13,84.6,0,2,2,6,1,1,4,2,27,-20,1096,2013-04-01
4929,Ish Smith,Milwaukee Bucks,4:12,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1096,2013-04-01
4930,Danny Green,San Antonio Spurs,32:13,1,6,16.7,1,4,25.0,0,0,0.0,0,3,3,3,1,2,1,2,3,-9,1097,2013-04-01
4931,Mike Conley,Memphis Grizzlies,35:35,11,17,64.7,1,3,33.3,0,1,0.0,1,2,3,2,0,0,4,4,23,11,1097,2013-04-01
4932,Ed Davis,Memphis Grizzlies,14:29,1,1,100,0,0,0.0,2,2,100,0,2,2,0,1,1,1,2,4,-2,1097,2013-04-01
4933,Maurice Harkless,Orlando Magic,41:59,10,18,55.6,2,4,50.0,6,7,85.7,4,2,6,1,1,0,2,3,28,-3,1098,2013-04-01
4934,Tobias Harris,Orlando Magic,40:22,6,17,35.3,0,6,0.0,6,7,85.7,2,9,11,4,0,3,1,3,18,-9,1098,2013-04-01
4935,Nikola Vucevic,Orlando Magic,35:21,5,19,26.3,0,0,0.0,2,2,100,4,9,13,2,0,2,0,4,12,-10,1098,2013-04-01
4936,E'Twaun Moore,Orlando Magic,26:04,2,10,20.0,1,2,50.0,1,1,100,0,3,3,5,1,0,1,2,6,14,1098,2013-04-01
4937,Patrick Beverley,Houston Rockets,22:27,2,8,25.0,1,2,50.0,0,0,0.0,2,1,3,2,0,1,0,2,5,-12,1098,2013-04-01
4938,Jeff Green,Boston Celtics,38:16,5,10,50.0,0,0,0.0,0,0,0.0,1,6,7,5,0,0,5,2,10,-9,1099,2013-04-01
4939,Avery Bradley,Boston Celtics,30:19,8,14,57.1,1,5,20.0,2,2,100,0,0,0,2,0,0,2,4,19,-17,1099,2013-04-01
4940,Ricky Rubio,Minnesota Timberwolves,34:30,2,11,18.2,0,2,0.0,5,6,83.3,0,3,3,10,2,0,2,4,9,12,1099,2013-04-01
4941,Nicolas Batum,Portland Trail Blazers,29:17,4,7,57.1,2,4,50.0,0,0,0.0,0,0,0,4,0,0,3,2,10,-21,1100,2013-04-01
4942,Damian Lillard,Portland Trail Blazers,39:29,7,16,43.8,3,7,42.9,0,0,0.0,0,5,5,5,0,1,2,2,17,-16,1100,2013-04-01
4943,Will Barton,Portland Trail Blazers,5:13,1,2,50.0,0,0,0.0,2,2,100,0,1,1,0,1,0,0,1,4,6,1100,2013-04-01
4944,Gordon Hayward,Utah Jazz,28:11,5,8,62.5,0,1,0.0,2,2,100,1,4,5,3,0,0,1,1,12,24,1100,2013-04-01
4945,Paul Millsap,Utah Jazz,37:12,7,11,63.6,0,0,0.0,2,2,100,2,0,2,2,1,0,1,3,16,11,1100,2013-04-01
4946,Derrick Favors,Utah Jazz,28:10,6,7,85.7,0,0,0.0,6,8,75.0,2,5,7,2,1,0,1,4,18,3,1100,2013-04-01
4947,Alec Burks,Utah Jazz,20:45,3,8,37.5,0,4,0.0,1,2,50.0,0,2,2,0,0,1,0,0,7,-5,1100,2013-04-01
4948,Paul George,Indiana Pacers,42:56,7,15,46.7,2,7,28.6,7,9,77.8,1,5,6,10,4,1,1,2,23,2,1101,2013-04-01
4949,George Hill,Indiana Pacers,38:03,4,8,50.0,3,7,42.9,2,2,100,0,2,2,4,0,1,2,2,13,9,1101,2013-04-01
4950,D.J. Augustin,Indiana Pacers,10:03,3,5,60.0,2,3,66.7,2,2,100,0,0,0,0,0,0,1,1,10,-4,1101,2013-04-01
4951,Blake Griffin,Los Angeles Clippers,28:22,8,13,61.5,0,0,0.0,1,1,100,2,3,5,0,1,0,2,1,17,-22,1101,2013-04-01
4952,DeAndre Jordan,Los Angeles Clippers,15:55,0,2,0.0,0,0,0.0,0,2,0.0,1,4,5,0,0,0,1,2,0,-18,1101,2013-04-01
4953,Chris Paul,Los Angeles Clippers,30:38,2,12,16.7,0,1,0.0,6,6,100,0,2,2,8,1,0,4,4,10,-21,1101,2013-04-01
4954,Eric Bledsoe,Los Angeles Clippers,21:08,3,7,42.9,0,1,0.0,1,1,100,1,0,1,5,0,0,0,1,7,19,1101,2013-04-01
4955,Jimmy Butler,Chicago Bulls,41:46,4,13,30.8,2,6,33.3,3,6,50.0,2,2,4,4,2,1,1,2,13,-4,1102,2013-04-02
4956,Taj Gibson,Chicago Bulls,9:31,2,3,66.7,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,0,1102,2013-04-02
4957,Garrett Temple,Washington Wizards,13:53,1,2,50.0,0,1,0.0,0,1,0.0,0,2,2,0,0,0,0,0,2,-10,1102,2013-04-02
4958,John Wall,Washington Wizards,36:53,8,17,47.1,0,0,0.0,11,13,84.6,1,7,8,9,0,3,1,0,27,7,1102,2013-04-02
4959,Bradley Beal,Washington Wizards,27:31,3,11,27.3,1,4,25.0,1,2,50.0,1,4,5,1,1,0,2,1,8,10,1102,2013-04-02
4960,Trevor Ariza,Washington Wizards,31:52,3,5,60.0,2,3,66.7,2,2,100,0,7,7,2,1,0,2,1,10,-2,1102,2013-04-02
4961,Carmelo Anthony,New York Knicks,40:20,18,26,69.2,7,10,70.0,7,8,87.5,0,2,2,2,1,1,0,3,50,15,1103,2013-04-02
4962,Udonis Haslem,Miami Heat,20:24,3,4,75.0,0,0,0.0,2,2,100,2,0,2,0,1,0,0,1,8,-9,1103,2013-04-02
4963,Jae Crowder,Dallas Mavericks,16:11,3,3,100,1,1,100,0,0,0.0,0,3,3,0,0,1,0,0,7,-5,1104,2013-04-02
4964,Dwight Howard,Los Angeles Lakers,36:59,7,12,58.3,0,0,0.0,10,20,50.0,4,8,12,1,1,1,2,3,24,16,1104,2013-04-02
4965,Garrett Temple,Washington Wizards,15:56,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,2,0,0,1,0,-11,1105,2013-04-03
4966,John Wall,Washington Wizards,32:35,5,17,29.4,0,1,0.0,10,10,100,1,4,5,5,0,0,2,3,20,-21,1105,2013-04-03
4967,Trevor Ariza,Washington Wizards,34:12,3,9,33.3,2,5,40.0,0,0,0.0,2,5,7,1,1,0,1,2,8,0,1105,2013-04-03
4968,Rudy Gay,Toronto Raptors,26:14,2,8,25.0,0,3,0.0,2,4,50.0,1,7,8,2,2,0,4,4,6,7,1105,2013-04-03
4969,Jonas Valanciunas,Toronto Raptors,40:42,4,7,57.1,0,0,0.0,16,18,88.9,0,10,10,1,1,2,3,4,24,17,1105,2013-04-03
4970,DeMar DeRozan,Toronto Raptors,37:23,11,21,52.4,0,0,0.0,3,5,60.0,0,1,1,1,1,1,3,0,25,20,1105,2013-04-03
4971,Kyle Lowry,Toronto Raptors,36:53,2,8,25.0,1,3,33.3,4,6,66.7,0,8,8,13,0,0,2,3,9,13,1105,2013-04-03
4972,Terrence Ross,Toronto Raptors,7:54,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-10,1105,2013-04-03
